ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,,
XAO 4264.9 at 16:46 2/7/2010  Report at 19:07 Friday 2/7/2010. Processed 18:33 Sunday 4/7/2010.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
AYT,214.237,7.367,11.245,0.135,1.79,0.8,6.83,19.9,16.02,0.43,11.78,,Adelaide Managed unt,,1.36,-16.5,1.36,1.39,1.545,1.335,-6.89,1.565,1.10,
ADQ,100,5.651,0.774,0.006,0.02,2.8,-11.08,-,-,-,-,,ADG Global Supply,,0.055,-0.5,0.052,0.07,0.055,0.055,-4.40,0.118,0.052,
ADQO,-,0.982,-,-,-,-,-,-,-,-,-,,  opt mar11,,0.008,,0.002,0.008,0.008,0.008,3.93,0.013,0.008,
ADL,1019.03,47.733,6.415,-,-,-,-0.4,-,-,-,-,,Admerex Ltd,,0.002,-0.1,0.002,0.004,0.003,0.002,-29.40,0.016,0.002,
ADG,25.35,1.058,0.505,0.091,2.44,1.5,37.1,9.7,20,1.86,5.56,f,Adtrans Grp,,3.60,40,3.50,3.60,3.60,3.50,16.43,3.70,2.18,
ASC,1389,98.274,30.423,0.006,0.02,0.4,-0.19,-,-,-,-,,Adultshop Com,,0.009,-0.1,0.009,0.011,0.01,0.009,-6.07,0.015,0.004,
ASCO,-,18.175,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.003,,0.003,0.004,0.003,0.003,3.93,0.005,0.002,
ABV,1040,24.708,66.122,0.013,-,-,-0.32,-,-,-,-,,Adv Braking Tech,,0.017,-0.1,0.018,0.019,0.019,0.017,-1.62,0.038,0.009,
AMT,10.886,0.616,0.137,0.015,0.22,1.9,-0.1,-,-,-,-,,Adv Surg Dsgn & Mnft,,0.42,-2,0.38,0.42,0.46,0.42,-0.61,0.64,0.28,
AES,84,3.996,0.433,0.022,0.01,5.0,-0.09,-,-,-,-,,Advanced Energy,,0.05,-1.5,0.05,0.06,0.065,0.05,-19.15,0.125,0.02,
ACE,302.644,9.434,10.818,0.007,-0.05,-,-2.58,-,-,-,-,,Advanced Engine,,0.035,-0.2,0.03,0.045,0.035,0.032,-1.47,0.093,0.031,
ANM,995.435,8.04,16.132,0.011,0.02,2.5,-2.64,-,-,-,-,,Advanced Magnesium,,0.05,,0.05,0.053,0.053,0.05,3.93,0.07,0.03,
ASW,431.195,4.299,0.8,0.021,0.11,4.6,3.16,16.1,2.75,1.15,5.39,f,Advanced Share,,0.51,2,0.50,0.535,0.51,0.49,8.01,0.51,0.23,
AEI,47.4,3.517,2.196,0.006,-,-,-2.05,-,-,-,-,,Aeris Environmental,,0.06,-0.5,0.06,0.065,0.065,0.06,-3.76,0.16,0.06,
AVE,464.139,22.035,11.616,0.19,2.07,0.5,4.2,25.5,4,1.05,3.74,,Aevum Ltd,,1.07,-5.5,1.06,1.10,1.10,1.03,-0.96,1.67,0.795,
AFT,8620,922.182,236.196,0.006,-,-,-0.01,-,-,-,-,,AFT Corp,,0.001,,-,0.001,0.001,0.001,3.93,0.002,0.001,
AGK,7929.18,178.892,189.253,6.652,6.21,2.4,27,54.7,57,0.47,3.86,f,AGL Energy Ltd,,14.78,-3,14.75,14.80,14.99,14.17,3.73,15.69,13.11,
AGJ,-,0.324,0.409,0.012,0.38,0.3,-2.28,-,2.12,-,16.31,,Agricultural Land unt,,0.13,,0.13,0.175,0.13,0.13,3.93,0.175,0.13,
AHC,-,0.093,0.01,0.012,4.89,0.4,14.09,14.9,-,-,-,,AHC Ltd,,2.10,,-,2.10,2.10,2.10,3.93,2.45,2.00,
ENY,1.506,0.008,-,0.001,-,-,-,-,-,-,-,,Aii200energy etf unt,,13.95,-97,13.70,13.78,14.92,13.95,-2.57,16.50,13.95,
FIN,6.25,0.048,-,-,-,-,-,-,-,-,-,,Aii200financials etf unt,,4.24,-14,4.14,4.16,4.38,4.24,0.74,5.09,4.24,
FIX,17.284,0.031,-,-,-,-,-,-,-,-,-,,Aii200finxareit etf unt,,4.87,-43,4.75,4.78,5.00,4.83,-4.18,5.98,4.83,
IDD,0.75,0.027,-,-,-,-,-,-,-,-,-,,Aii200industrials etf unt,,3.21,-14,3.18,3.20,3.35,3.21,-0.25,3.97,3.21,
RSR,42.269,0.269,-,-,-,-,-,-,-,-,-,,Aii200res etf unt,,4.78,-34,4.72,4.76,5.15,4.76,-2.71,5.65,4.60,
MAM,6,0.104,-,-,-,-,-,-,-,-,-,,Aii300metals&Min etf unt,,4.20,-13,3.99,4.01,4.33,4.20,0.93,4.83,3.90,
AGI,57.936,3.662,4.395,0.025,0.01,9.0,-4.95,-,-,-,-,,Ainsworth Game Tech,,0.09,,0.085,0.09,0.09,0.09,3.93,0.22,0.067,
AIZ,1568.99,13.868,8.973,0.926,1.12,0.8,3.9,22.1,5.17,0.75,6.01,,Air New Zealand,,0.86,-6,0.85,0.87,0.905,0.86,-2.59,1.145,0.67,
AIG,-,-,0.18,0.001,-0.11,-,-8.38,-,-,-,-,,Aircruising Aust,,0.11,,-,0.10,0.11,0.11,3.93,0.11,0.10,
AJL,386.437,19.144,36.756,0.14,1.32,1.6,16,13.4,5.5,2.91,2.57,,AJ Lucas Grp,,2.14,-13,2.13,2.14,2.24,2.11,-1.80,5.60,2.00,
ACL,701.062,22.797,42.45,0.091,0.09,5.3,-4.6,-,-,-,-,,Alchemia Ltd,,0.48,-3,0.48,0.50,0.53,0.46,-1.95,0.81,0.299,
AAI,0.27,0.039,-,12.124,-,-,-137.14,-,11.61,-,0.83,,Alcoa Inc cdi,,14.00,-150,13.00,15.00,15.50,14.00,-5.75,47.10,14.00,
LEP,584.14,20.307,8.264,0.317,2.39,0.9,95.98,2.2,27,3.55,13.04,,ALE Prop Grp stp,,2.07,-6,2.05,2.07,2.13,2.05,1.11,2.43,1.888,
ALS,1292.41,53.812,64.922,0.221,0.65,3.6,-17.36,-,7,-,2.98,,Alesco Corp,,2.35,-20,2.33,2.35,2.58,2.30,-3.91,5.91,2.30,
AJX,844,25.901,-,0.008,-,-,-0.13,-,-,-,-,,Alexium Int Grp,,0.115,-0.5,0.11,0.14,0.12,0.11,-0.24,0.205,0.01,
AEJ,8035.7,397.614,710.868,0.041,-1.53,-,-58.71,-,-,-,-,,Alinta Energy Grp stp,,0.051,-1.3,0.05,0.054,0.063,0.048,-16.38,0.105,0.041,
ABQ,4594.6,75.284,8.825,0.005,0.06,0.4,2.3,1.1,0.5,4.60,20.00,,Allied Brands Ltd,,0.025,,0.024,0.025,0.027,0.024,3.93,0.245,0.024,
ABQO,-,4.651,0.043,-,-,-,-,-,-,-,-,,  opt dec10,,0.001,,-,0.001,0.001,0.001,3.93,0.005,0.001,
AEA,181.5,8.322,0.997,0.009,-,-,-3,-,-,-,-,,Altera Res Ltd,,0.20,-1,0.17,0.20,0.22,0.20,-0.83,0.36,0.039,
AEAO,-,0.942,-,0.002,-,-,-,-,-,-,-,,  opt feb12,,0.16,,-,0.16,0.16,0.16,3.93,0.16,0.06,
AIQ,171.787,20.055,3.153,0.136,1.45,0.7,-44.5,-,47,-,45.19,,Alternative Invest unt,,1.04,0.5,1.015,1.05,1.06,1.03,4.41,1.45,0.91,
ALU,651.636,3.474,0.972,0.02,0.09,2.5,-6.97,-,-,-,-,,Altium Ltd,,0.225,0.5,0.225,0.24,0.24,0.22,6.20,0.39,0.20,
AMA,411.483,15.531,18.066,0.012,-0.09,-,7.75,0.6,-,-,-,,AMA Grp Ltd,,0.043,-0.8,0.045,0.049,0.044,0.039,-11.75,0.078,0.019,
AHD,436.641,24.34,4.785,0.901,4.65,1.2,68.5,8.4,35,1.96,6.11,f,Amalgamated Hldgs,,5.73,9,5.66,5.90,5.85,5.51,5.53,6.24,3.995,
AMO,13.38,1.984,0.33,0.012,0.61,0.6,9.3,4.1,5.5,1.69,14.47,f,Ambertech Ltd,,0.38,-4,0.33,0.42,0.42,0.38,-5.59,0.63,0.38,
AMB,-,1.329,1.436,0.02,0.14,2.1,-13.07,-,-,-,-,,Ambition Grp Ltd,,0.30,,0.19,0.30,0.30,0.30,3.93,0.42,0.165,
AKS,-,-,-,0.057,-,-,-,-,-,-,-,,Amcbf One,,104.17,,104.17,106.00,104.17,104.17,3.93,104.17,104.17,
AKU,0.25,-,-,0.043,-,-,-,-,-,-,-,,Amcbf Thr,,104.00,,102.77,-,104.00,104.00,-,104.00,104.00,
AKT,-,-,-,0.036,-,-,-,-,-,-,-,,Amcbf Two,,101.94,,100.00,101.00,101.94,101.94,3.93,101.94,101.94,
AMH,280.318,8.747,3.574,0.121,0.71,0.9,-1.14,-,2,-,3.23,,Amcil Ltd,,0.62,-2,0.605,0.63,0.64,0.62,0.81,0.72,0.54,
AMM,3435.86,152.179,102.116,0.215,0.18,1.7,2.78,10.8,0.9,3.09,3.00,f,Amcom Telecomm,,0.30,-2,0.29,0.30,0.325,0.285,-2.32,0.355,0.145,
AMC,18567.6,770.047,388.073,7.804,2.25,2.8,20.9,30.6,29.5,0.71,4.62,,Amcor Ltd,,6.39,-8,6.36,6.40,6.55,6.19,2.69,6.76,4.276,
AEC,260.464,6.496,2.847,0.127,1.05,3.3,19.39,17.9,16.5,1.18,4.76,f,Ammtec Ltd,,3.47,7,3.47,3.50,3.55,3.35,5.99,3.55,1.83,
AGF,1256.44,31.852,29.68,0.236,0.99,0.7,10.02,7.0,8.47,1.18,12.10,,AMP Capital China unt,,0.70,-6.5,0.70,0.725,0.755,0.70,-4.57,1.265,0.675,
AMP,32821.6,949.103,874.052,10.629,0.80,6.4,37.1,13.8,30,1.24,5.85,p,AMP Ltd,,5.13,-30,5.10,5.15,5.49,5.10,-1.59,6.97,4.55,
ANQ,307.5,6.199,10.203,0.028,-,-,-5.5,-,-,-,-,,Anaeco Ltd,,0.16,1,0.155,0.16,0.17,0.15,10.60,0.305,0.15,
ANQOA,-,-,0.019,-,-,-,-,-,-,-,-,,  opt may12,,0.001,-0.3,-,-,0.004,0.004,-71.07,0.004,0.001,
ALT,1148.75,232.204,20.981,0.009,-,-,-0.24,-,-,-,-,,Analytica Ltd,,0.023,-0.3,0.023,0.028,0.026,0.023,-7.61,0.115,0.019,
ANN,2588.26,102.966,102.946,1.668,1.92,6.6,81.7,15.5,29,2.82,2.29,,Ansell Ltd,,12.68,-68,12.51,12.97,13.45,12.57,-1.16,13.50,8.16,
ANO,350,11.881,8.333,0.008,0.04,0.9,1.46,2.5,-,-,-,,Antaria Ltd,,0.036,-0.2,0.036,0.04,0.036,0.035,-1.33,0.065,0.032,
ADO,11373.2,3115.78,44.558,0.031,-,-,-0.8,-,-,-,-,,Anteo Diagnostics,,0.059,0.7,0.058,0.059,0.06,0.052,17.39,0.105,0.006,
ADOO,681.251,414.045,-,0.006,-,-,-,-,-,-,-,,  opt sep10,,0.044,,0.044,0.046,0.045,0.041,3.93,0.07,0.001,
ADOOA,-,1.519,-,-,-,-,-,-,-,-,-,,  opt feb11,,0.01,,0.006,0.025,0.01,0.01,3.93,0.025,0.005,
ANP,6046.38,342.069,10.883,0.008,-,-,-0.55,-,-,-,-,,Antisense Therapeutic,,0.013,-0.2,0.012,0.013,0.015,0.013,-9.40,0.20,0.013,
ANZ,43869.7,1118.56,1210.18,52.854,9.99,2.1,144.8,14.4,108,1.34,5.18,f,ANZ Banking Grp,,20.86,-161,20.85,20.88,22.75,20.75,-3.23,26.23,15.68,
APE,11.991,0.292,0.339,0.371,8.81,1.4,121.6,10.3,62,1.96,4.96,f,AP Eagers Ltd,,12.50,,12.50,13.10,12.51,12.50,3.93,13.55,8.10,
APP,34,3.159,1.107,0.001,-,-,0.1,17.0,-,-,-,,APA Financial,,0.017,,0.017,0.02,0.02,0.017,3.93,0.023,0.009,
APA,4786.19,136.029,106.961,1.942,-,-,25,14.3,31.75,0.79,8.87,,APA Grp stp,,3.58,-8,3.56,3.59,3.65,3.51,1.75,3.83,2.60,
AEZ,2287.88,81.929,182.783,0.014,0.24,0.1,-11.22,-,-,-,-,,APN European Retail stp,,0.026,-0.3,0.027,0.029,0.029,0.025,-6.41,0.115,0.025,
APN,11530.3,194.684,242.87,1.204,-0.78,-,16.7,12.0,4,4.17,1.99,f,APN News & Media,,2.01,-4,1.96,2.04,2.09,1.91,1.98,2.61,1.32,
APD,605.311,6.912,12.499,0.024,0.21,0.8,-17.88,-,1.25,-,7.35,f,APN Prop Grp,,0.17,0.5,0.17,0.18,0.18,0.165,6.96,0.41,0.15,
AOP,11697.6,112.786,-,0.004,-,-,0.18,5.0,-,-,-,,Apollo Cons,,0.009,,0.008,0.009,0.01,0.008,3.93,0.04,0.007,
AQL,6.5,9.371,2.782,0.002,-,-,-0.27,-,-,-,-,,Aquacarotene Ltd,,0.15,,0.15,0.18,0.15,0.15,3.93,0.18,0.009,
APB,1515.33,20.686,8.688,0.007,0.12,0.1,-7.66,-,-,-,-,,Arafura Pearls,,0.014,0.4,0.014,0.018,0.014,0.01,43.93,0.058,0.008,
ARP,397.25,14.11,5.58,0.417,1.22,4.7,40.44,14.2,17.5,2.31,3.04,f,ARB Corp,,5.75,-7,5.68,5.75,5.90,5.60,2.73,6.40,3.25,
AAD,6397.56,124.62,62.94,0.306,1.10,0.9,2.73,36.3,14.3,0.19,14.44,,Ardent Leisure stp,,0.99,-7.5,0.955,1.04,1.065,0.94,-3.11,1.845,0.94,
ARG,883.375,19.638,18.96,3.504,5.99,1.0,-11.1,-,25,-,4.32,f,Argo Invest,,5.79,-24,5.72,5.79,6.02,5.70,-0.05,7.05,5.61,
ASV,505.716,3.743,5.477,0.006,-,-,-0.44,-,-,-,-,,Argus Solutions,,0.09,-0.6,0.083,0.10,0.096,0.085,-2.32,0.878,0.006,
ARA,158.053,7.194,2.533,0.047,0.32,0.7,-2.46,-,1,-,4.35,,Ariadne Aust,,0.23,-1.5,0.23,0.245,0.25,0.23,-2.19,0.37,0.225,
ALL,8650.17,269.761,220.905,1.925,0.07,51.6,-31.3,-,4.5,-,1.25,,Aristocrat Leisure,,3.61,-12,3.58,3.61,3.73,3.54,0.71,5.75,3.37,
AEM,1315,93.159,55.719,0.004,-,-,-1.54,-,-,-,-,,Artist & Entertain,,0.011,,0.008,0.012,0.011,0.009,3.93,0.025,0.008,
AKW,921.648,9.21,6.431,0.004,0.25,0.4,21.65,0.4,-,-,-,,Arturus Capital,,0.096,0.6,0.096,0.105,0.125,0.088,10.60,0.30,0.075,
APH,404.882,12.126,8.986,0.069,0.06,4.6,3.7,7.4,-,-,-,,Ascent Pharmahealth,,0.275,-1,0.27,0.275,0.285,0.24,0.42,0.345,0.12,
AIO,75029.6,1748.26,1263.56,4.696,0.10,16.0,-41.9,-,-,-,-,,Asciano Grp stp,,1.605,-7,1.60,1.615,1.695,1.59,-0.25,1.94,1.24,
AFA,324.446,16.479,2.267,0.034,0.02,5.5,-1.19,-,-,-,-,,ASF Grp Ltd,,0.11,-1,0.105,0.11,0.125,0.105,-4.40,0.43,0.075,
ASZ,1460.86,38.426,19.515,0.212,0.06,23.3,9.43,14.8,6,1.57,4.29,f,ASG Grp Ltd,,1.40,4,1.37,1.40,1.45,1.36,6.87,1.48,0.585,
AJJ,20,3.439,2.884,0.014,0.01,7.5,-0.25,-,0.5,-,6.67,,Asia Liver Trans,,0.075,0.5,0.07,0.099,0.075,0.075,11.07,0.19,0.007,
AJJO,-,-,0.75,-,-,-,-,-,-,-,-,,  opt sep10,,-,,-,-,0.001,0.001,3.93,0.001,0.001,
AUF,190.018,4.678,1.33,0.107,1.00,1.1,-1.19,-,1,-,0.95,f,Asian Masters Fund,,1.05,,1.05,1.07,1.05,1.05,3.93,1.06,0.97,
AKF,285.306,2.299,2.363,0.016,0.34,0.7,3.2,7.7,1.3,2.46,5.31,,ASK Funding Ltd,,0.245,0.5,0.21,0.26,0.245,0.24,6.01,0.37,0.17,
APZ,14797.6,186.197,145.54,0.258,0.68,0.7,-3.37,-,4.2,-,9.44,,Aspen Grp stp,,0.445,-1.5,0.445,0.46,0.465,0.445,0.67,0.575,0.27,
ASP,-,0.641,0.112,0.033,-0.03,-,0.88,15.9,-,-,-,,Aspermont Ltd,,0.14,,0.011,0.13,0.14,0.14,3.93,0.256,0.10,
AIR,10.112,1.709,-,0.021,0.38,2.4,8.23,11.2,-,-,-,,Astivita Renewables,,0.92,1.5,0.92,0.96,0.94,0.92,5.59,1.15,0.75,
AKR,16.439,0.848,18.907,0.017,1.62,0.5,-1.87,-,-,-,-,,Astra Capital Ltd,,0.79,3,0.78,0.79,0.79,0.78,7.88,0.85,0.51,
AJA,7071.02,186.276,360.186,0.152,0.76,0.4,-36.49,-,8.5,-,28.33,,Astro Jap Prop stp,,0.30,-2.5,0.30,0.305,0.33,0.295,-3.76,0.515,0.295,
ATR,13,1.129,1.174,0.121,2.90,0.6,-11.79,-,-,-,-,,Astron Ltd,,1.85,-3,1.78,1.85,1.86,1.85,2.34,2.70,1.61,
ASX,3184.5,108.43,98.305,5.001,3.19,9.0,180.6,16.0,163.6,1.10,5.68,f,ASX Ltd,,28.81,-89,28.75,29.00,29.79,28.30,0.93,37.77,28.30,
ACG,58.18,5.506,11.156,0.012,0.04,2.9,-3.06,-,-,-,-,,Atcor Medical,,0.115,-2,0.115,0.13,0.13,0.11,-10.88,0.22,0.11,
ATI,26788.2,756.817,305.876,0.052,0.01,4.0,-0.12,-,-,-,-,,Atlantic Ltd,,0.04,-0.4,0.04,0.041,0.045,0.038,-5.16,0.07,0.01,
ATIO,1540,128.829,64.024,0.007,-,-,-,-,-,-,-,,  opt dec11,,0.031,-0.4,0.028,0.032,0.035,0.03,-7.50,0.058,0.003,
ATP,73.334,5.802,7.793,0.014,0.13,0.9,-6.75,-,-,-,-,,Atlas Southsea Pearl,,0.115,,0.11,0.12,0.12,0.115,3.93,0.145,0.085,
AIA,1747.46,36.037,30.213,1.979,1.22,1.2,5.63,26.8,6.68,0.84,4.42,,Auckland Airport,,1.51,-8,1.515,1.54,1.585,1.51,-1.10,1.654,1.171,
AIB,5,0.455,0.058,0.013,1.20,0.9,-5.76,-,23.5,-,21.36,,Aurora Global Tr unt,,1.10,-2.5,1.08,1.22,1.125,1.10,1.71,7.50,0.977,
AUP,27.021,0.248,0.168,0.018,5.39,0.9,-,-,-,-,-,,Aurora Prop unt,,5.00,-15,5.00,5.15,5.10,4.96,1.02,5.40,4.40,
ABW,150,0.694,0.049,0.008,1.20,0.9,-30.42,-,23,-,22.12,,Aurora SAE ord unt,,1.04,-9.5,1.035,1.045,1.135,1.04,-4.44,7.35,0.867,
AOD,617.099,6.649,10.394,0.044,1.02,1.0,-4.69,-,5.6,-,5.69,,Aurora Sandringham ,,0.985,-1,0.975,0.985,1.00,0.975,2.93,1.12,0.975,
AQF,-,0.283,-,0.033,-,-,-,-,-,-,-,f,AUS Gov Index Fund,,1.61,,1.51,-,1.61,1.61,3.93,1.72,1.61,
ASL,1510,59.253,47.487,0.422,1.60,1.0,20.62,8.1,11,1.87,6.63,f,Ausdrill Ltd,,1.66,-4,1.63,1.66,1.70,1.60,1.58,2.34,0.855,
AAX,8940.37,127.818,86.241,0.22,0.62,2.9,19,9.5,9.5,2.00,5.28,f,Ausenco Ltd,,1.80,-28,1.79,1.835,2.10,1.71,-9.53,5.95,1.71,
AAC,1488.11,105.101,139.881,0.394,2.42,0.6,-20.3,-,-,-,-,,Aust Agriculture,,1.49,-1,1.46,1.50,1.525,1.45,3.26,1.595,1.18,
AAK,576.42,58.542,219.608,0.01,0.02,0.1,0.03,10.0,-,-,-,,Aust China Hldgs,,0.003,-0.1,0.003,0.004,0.005,0.003,-21.07,0.016,0.002,
AAKO,-,24.175,-,0.003,-,-,-,-,-,-,-,,  opt dec13,,0.001,,-,0.001,0.001,0.001,3.93,0.005,0.001,
AEU,626.33,13.871,22.525,0.073,1.29,0.4,9.4,5.7,-,-,-,,Aust Education unt,,0.54,-5,0.54,0.57,0.59,0.52,-4.54,0.66,0.23,
AYF,6.821,0.188,0.085,0.021,6.45,1.0,1,625.0,50,0.02,8.00,p,Aust Enhanced unt,,6.25,-10,6.25,6.39,6.49,6.25,2.36,6.55,5.22,
AEF,1.622,0.023,0.01,0.023,8.11,2.8,139,16.6,182,0.76,7.88,f,Aust Ethical,,23.10,-40,22.00,22.75,23.20,22.50,2.23,37.00,20.00,
AFI,1394.96,38.401,33.823,4.689,4.98,1.0,8.93,53.1,21,0.43,4.43,f,Aust Foundation,,4.74,1,4.71,4.75,4.79,4.66,4.14,5.41,4.26,
AFIN,18.409,0.069,-,0.082,-,-,-,-,-,-,-,,  new,,4.54,-9,4.54,4.65,4.63,4.54,1.99,4.68,4.51,
AIX,7141.43,220.091,155.885,1.049,2.62,0.6,19.37,8.7,10,1.94,5.92,,Aust Infra unt,,1.69,-7.5,1.685,1.72,1.765,1.67,-0.32,2.09,1.18,
ALF,101.068,5.046,7.956,0.07,1.37,0.8,53.65,2.0,7,7.66,6.45,f,Aust Leaders,,1.085,-0.5,1.085,1.12,1.11,1.085,3.47,1.265,1.005,
ALFO,32.625,10.347,-,-,-,-,-,-,-,-,-,,  opt nov10,,0.005,-0.5,0.005,0.01,0.01,0.005,-46.07,0.10,0.003,
API,3338.94,88.307,18.545,0.195,0.79,0.5,6.1,6.6,3,2.03,7.50,f,Aust Pharmaceutical,,0.40,-1,0.395,0.43,0.43,0.365,1.49,0.939,0.365,
APK,278.531,5.031,4.158,0.046,-,-,-3.1,-,-,-,-,,Aust Power,,0.45,3,0.44,0.45,0.50,0.43,11.07,0.50,0.14,
AUI,12.069,0.691,0.624,0.688,7.49,0.9,18.7,36.0,25,0.75,3.71,f,Aust United Invest,,6.74,-8,6.70,6.74,6.83,6.70,2.76,7.90,5.80,
AVG,529.672,14.131,21.129,0.026,0.98,0.2,11.2,1.8,-,-,-,,Aust Vintage Ltd,,0.20,,0.20,0.215,0.215,0.195,3.93,0.49,0.125,
ASB,332.813,22.693,24.605,0.416,1.30,1.7,4.35,50.8,6,0.72,2.71,,Austal Ltd,,2.21,1,2.18,2.24,2.32,2.14,4.39,3.12,1.935,
AUN,4764.53,349.018,301.025,1.222,-0.31,-,4.7,20.6,-,-,-,,Austar United,,0.97,-1.5,0.965,0.985,1.015,0.84,2.41,1.465,0.78,
AUB,381.203,5.265,10.582,0.261,0.92,5.4,32.49,15.2,21,1.55,4.24,f,Austbrokers Hldgs,,4.95,3,4.85,4.95,4.95,4.80,4.54,5.65,3.85,
AEO,2805.14,43.381,19.27,0.576,-0.57,-,11.98,13.9,9.1,1.32,5.45,f,Austereo Grp Ltd,,1.67,-3,1.655,1.71,1.72,1.655,2.17,1.925,1.27,
ANG,1138.66,20.069,8.724,0.241,0.52,6.7,26.32,13.2,8.5,3.10,2.44,f,Austin Engineer,,3.48,8,3.44,3.48,3.52,3.30,6.28,3.60,1.50,
ACK,611,3.957,1.995,0.02,0.24,0.6,-6.58,-,-,-,-,,Austock Grp Ltd,,0.15,1,0.14,0.20,0.155,0.15,11.07,0.33,0.14,
AYX,-,0.065,0.006,0.012,0.24,4.2,-2.5,-,-,-,-,,Austofix Grp Ltd,,1.00,,-,1.25,1.00,1.00,3.93,1.25,0.75,
ALZ,2307.26,327.348,378.67,1.396,0.68,3.6,-13.4,-,12,-,4.96,,Australand Prop stp,,2.42,-3,2.40,2.44,2.47,2.29,2.71,3.05,1.996,
AIY,374.066,1.23,0.536,0.002,0.03,1.0,0.05,62.0,-,-,-,,Authorised Invest,,0.031,-0.9,0.031,0.04,0.04,0.03,-18.57,0.055,0.008,
AIYO,-,0.05,-,-,-,-,-,-,-,-,-,,  opt feb13,,0.016,,-,0.016,0.016,0.016,3.93,0.016,0.01,
ATJ,949.045,14.248,1.387,0.01,0.02,2.8,-4.29,-,-,-,-,,Auto Tech Ltd,,0.055,0.5,0.041,0.055,0.055,0.046,13.93,0.092,0.028,
ATJO,4,0.892,-,-,-,-,-,-,-,-,-,,  opt jun11,,0.005,,0.004,0.01,0.005,0.005,3.93,0.011,0.005,
AIE,41.503,3.358,4.134,0.003,0.05,1.2,2.09,2.9,-,-,-,,Autodom Ltd,,0.06,-0.5,0.05,0.07,0.065,0.06,-3.76,0.11,0.022,
