ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4929.5 at 16:35 15/1/2010  Report at 19:06 Friday 15/1/2010. Processed 19:31 Friday 15/1/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
AAU,180.965,0.252,0.083,0.015,0.08,2.9,0.45,52.2,1,0.45,4.26,,Adcorp Aust,,0.235,-2.5,0.235,0.24,0.24,0.235,-9.36,0.31,0.165
ABC,4160.27,13.949,8.014,1.668,1.15,2.3,20.8,12.6,14,1.49,5.32,f,Adelaide Brighton,,2.63,,2.61,2.64,2.67,2.60,0.26,3.01,1.445
AYT,123.2,0.173,0.193,0.134,1.78,0.8,12.59,10.7,15.47,0.81,11.46,,Adelaide Managed unt,,1.35,-2.5,1.35,1.38,1.41,1.35,-1.56,1.76,1.10
ADQ,-,0.097,-,0.006,-,-,-8.68,-,-,-,-,,ADG Global Supply,,0.06,,0.06,0.067,0.06,0.06,0.26,0.142,0.058
ADQO,-,-,-,-,-,-,-,-,-,-,-,,  opt mar11,,-,,0.002,-,-,-,-,-,-
ADL,1097,1.416,0.2,0.005,0.01,1.1,-2.68,-,-,-,-,,Admerex Ltd,,0.011,0.1,0.008,0.011,0.011,0.009,10.26,0.016,0.004
ADG,25.543,0.034,0.001,0.085,2.37,1.4,27.9,12.2,16,1.74,4.71,f,Adtrans Grp,,3.40,-5,3.35,3.45,3.45,3.40,-1.19,3.53,1.65
ASC,3043.19,6.31,2.081,0.008,0.04,0.3,-0.28,-,-,-,-,,Adultshop Com,,0.012,0.1,0.011,0.013,0.012,0.01,9.35,0.012,0.003
ASCO,-,-,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.003,,0.002,0.004,0.003,0.003,0.26,0.004,0.002
ABV,1444.11,1.856,1.161,0.023,0.01,3.0,-0.36,-,-,-,-,,Adv Braking Tech,,0.03,0.1,0.027,0.03,0.03,0.027,3.71,0.038,0.005
AMT,-,0.003,0.02,0.011,0.20,2.8,-2.9,-,-,-,-,,Adv Surg Dsgn & Mnft,,0.57,,0.50,0.595,0.57,0.57,0.26,0.64,0.28
AES,47.334,0.047,0.02,0.021,0.01,4.8,-0.06,-,-,-,-,,Advanced Energy,,0.048,-1.5,0.046,0.065,0.063,0.048,-23.55,0.085,0.02
ACE,17.55,0.144,0.372,0.008,-0.04,-,-1.9,-,-,-,-,,Advanced Engine,,0.054,-0.1,0.054,0.057,0.055,0.054,-1.56,0.093,0.031
ANM,125.025,0.321,0.303,0.014,0.01,6.3,-3.07,-,-,-,-,,Advanced Magnesium,,0.063,,0.063,0.064,0.064,0.058,0.26,0.124,0.014
ASW,203,0.246,0.133,0.016,0.09,4.3,2.1,18.6,2,1.05,5.13,f,Advanced Share,,0.39,-3,0.39,0.42,0.40,0.385,-6.89,0.435,0.15
AEI,21,0.111,0.014,0.011,0.01,11.5,-2.31,-,-,-,-,,Aeris Environmental,,0.115,-0.5,0.115,0.12,0.12,0.11,-3.91,0.185,0.05
AVE,70.692,0.253,0.398,0.188,2.07,0.7,-9.7,-,4,-,2.74,,Aevum Ltd,,1.46,-2,1.46,1.52,1.52,1.46,-1.09,1.67,0.545
AVEN,-,-,-,-,-,-,-,-,-,-,-,,  def x ior,,-,,1.30,1.51,-,-,-,-,-
AFT,176635,182.716,4.5,0.006,-,-,-0.03,-,-,-,-,,AFT Corp,,0.001,,0.001,0.002,0.001,0.001,0.26,0.001,0.001
AGK,5707.36,9.282,10.958,6.325,6.00,2.3,358,3.9,54,6.63,3.83,f,AGL Energy Ltd,,14.09,-5,14.04,14.10,14.34,14.00,-0.10,15.46,12.83
AGJ,25.074,0.025,-,0.015,0.38,0.4,-3.63,-,2.42,-,14.24,,Agricultural Land unt,,0.17,-0.5,0.17,-,0.175,0.17,-2.60,0.28,0.13
AHC,-,-,-,0.013,3.31,0.7,17.79,12.6,-,-,-,,AHC Ltd,,2.25,,2.25,2.45,2.25,2.25,0.26,2.45,1.295
AGI,69.227,0.245,0.931,0.053,0.02,9.5,-4.45,-,-,-,-,,Ainsworth Game Tech,,0.19,1.5,0.18,0.19,0.205,0.175,8.83,0.22,0.05
AIZ,53.376,0.078,0.485,0.982,1.18,0.8,1.61,56.8,5.22,0.31,5.70,,Air New Zealand fpo nz,,0.915,-6.5,0.915,0.94,0.98,0.915,-6.38,1.12,0.55
AIG,-,-,-,0.001,-0.07,-,-5.34,-,-,-,-,,Aircruising Aust,,0.11,,-,-,0.11,0.11,0.26,0.12,0.098
AJL,620.17,1.278,0.871,0.276,2.11,2.0,249.7,1.7,10.5,23.78,2.47,f,AJ Lucas Grp,,4.25,-13,4.22,4.28,4.50,4.20,-2.71,5.60,2.03
ACL,1553.3,2.473,5.026,0.154,0.03,27.0,-5.2,-,-,-,-,,Alchemia Ltd,,0.81,14,0.80,0.81,0.81,0.675,21.15,0.81,0.106
AAI,0.5,-,-,38.876,-,-,-251.67,-,31.58,-,0.70,,Alcoa Inc cdi,,44.89,,-,47.10,44.89,44.89,0.26,47.10,44.00
LEP,765.45,3.139,0.399,0.348,3.08,0.7,31.51,7.3,30,1.05,13.04,,ALE Prop Grp stpld,,2.30,2,2.27,2.30,2.30,2.23,1.13,2.43,1.416
ALS,809.3,1.705,1.867,0.439,0.49,9.5,-13.94,-,7,-,1.50,f,Alesco Corp,,4.67,-18,4.67,4.70,4.91,4.65,-3.45,5.91,0.60
AEJ,6592.01,14.935,81.726,0.062,-1.48,-,-20.34,-,-,-,-,,Alinta Energy Grp stpld,,0.086,-0.4,0.086,0.087,0.092,0.085,-4.19,0.13,0.032
ABQ,856.419,2.862,0.384,0.03,0.05,3.2,2.8,5.7,0.5,5.60,3.13,f,Allied Brands Ltd,,0.16,-1,0.155,0.16,0.17,0.15,-5.63,0.245,0.10
ABQO,-,-,-,-,-,-,-,-,-,-,-,,  opt dec10,,0.003,,0.003,0.005,0.003,0.003,0.26,0.029,0.001
AEA,159.233,0.342,-,0.003,-,-,-3.25,-,-,-,-,,Altera Res Ltd,,0.14,2,0.14,0.165,0.14,0.125,16.92,0.14,0.014
AIQ,327.62,0.478,-,0.136,1.41,0.7,-33.96,-,47,-,45.19,,Alternative Invest unt,,1.04,-11,1.04,1.065,1.08,1.04,-9.31,1.45,0.575
ALU,1.4,0.102,0.023,0.024,0.12,2.2,-0.47,-,2,-,7.55,,Altium Ltd,,0.265,,0.31,0.32,0.265,0.265,0.26,0.55,0.235
AMA,299.105,0.66,2.522,0.014,-0.23,-,-43.5,-,-,-,-,,AMA Grp Ltd,,0.052,-0.8,0.052,0.06,0.06,0.052,-13.08,0.078,0.017
AHD,273.806,0.555,0.189,0.884,4.48,1.3,53.5,10.7,32,1.67,5.61,f,Amalgamated Hldgs,,5.70,-7,5.60,5.80,5.88,5.53,-0.96,6.24,3.598
AMO,215.75,0.256,0.003,0.015,0.57,0.9,5.9,8.5,3.5,1.69,7.00,f,Ambertech Ltd,,0.50,-0.5,0.50,0.52,0.57,0.50,-0.73,0.57,0.32
AMB,63.664,0.081,0.046,0.027,0.13,3.1,-52.3,-,-,-,-,,Ambition Grp Ltd,,0.40,7,0.385,0.45,0.40,0.33,21.47,0.40,0.096
AMH,239.869,0.384,0.076,0.133,0.74,0.9,2.63,25.9,2,1.31,2.94,f,Amcil Ltd,,0.68,-2,0.68,0.69,0.705,0.67,-2.60,0.72,0.43
AMM,9483.44,15.334,2.925,0.175,0.18,1.7,2.25,13.6,0.8,2.81,2.62,f,Amcom Telecomm,,0.305,1.5,0.305,0.31,0.32,0.285,5.43,0.32,0.10
AMMN,-,-,-,-,-,-,-,-,-,-,-,,  def x opt,,-,,-,-,-,-,-,-,-
AMC,23524.2,37.382,22.203,7.691,1.61,3.9,25.3,24.9,34,0.74,5.40,,Amcor Ltd,,6.30,14,6.24,6.32,6.35,6.16,2.53,6.35,3.50
AEC,379.527,1.033,0.154,0.102,0.77,3.6,27.1,10.3,16,1.69,5.71,f,Ammtec Ltd,,2.80,23,2.76,2.80,2.93,2.72,9.21,3.00,1.30
AGF,1636.36,2.158,1.163,0.333,1.33,0.8,4.35,24.1,3.9,1.12,3.71,,AMP Capital China unt,,1.05,-0.5,1.05,1.06,1.075,1.04,-0.22,1.265,0.73
AMP,24662.7,47.852,39.763,13.337,0.67,9.7,29.6,22.0,30,0.99,4.61,p,AMP Ltd,,6.51,8,6.50,6.52,6.52,6.33,1.50,6.97,3.52
ANQ,245.3,0.582,0.096,0.034,0.02,12.5,-5.6,-,-,-,-,,Anaeco Ltd,,0.25,-1,0.245,0.26,0.26,0.25,-3.59,0.39,0.095
ANQO,-,-,-,-,-,-,-,-,-,-,-,,  opt may10,,0.003,-0.2,0.001,-,0.005,0.005,-39.74,0.023,0.003
ANQOA,-,-,-,-,-,-,-,-,-,-,-,,  opt may12,,0.004,,0.001,-,0.004,0.004,0.26,0.016,0.001
ALT,828.015,2.249,1.909,0.017,-,-,-0.6,-,-,-,-,,Analytica Ltd,,0.045,0.3,0.042,0.045,0.049,0.041,7.40,0.083,0.019
ANN,3564.51,5.013,8.57,1.363,1.98,5.2,89.2,11.5,28,3.19,2.73,,Ansell Ltd,,10.27,-43,10.21,10.31,10.77,10.19,-3.76,11.29,7.51
ANO,-,-,0.046,0.011,0.03,1.6,0.77,6.4,-,-,-,,Antaria Ltd,,0.049,,0.042,0.05,0.049,0.049,0.26,0.065,0.029
ADO,1082253,1087.08,0.507,0.027,0.01,6.8,-1.1,-,-,-,-,,Anteo Diagnostics,,0.068,5.8,0.068,0.069,0.105,0.007,580.30,0.105,0.004
ADOO,194486,199.976,-,0.009,-,-,-,-,-,-,-,,  opt sep10,,0.039,3.6,0.038,0.039,0.07,0.002,1200.30,0.07,0.001
ADOOA,404.218,0.404,-,0.002,-,-,-,-,-,-,-,,  opt feb11,,0.025,,0.008,0.035,0.025,0.018,-,0.025,0.018
ANP,339.285,1.134,1.042,0.035,0.01,6.0,-0.46,-,-,-,-,,Antisense Therapeutic,,0.06,0.6,0.057,0.06,0.06,0.053,11.37,0.075,0.029
ANZ,30881.2,53.544,40.706,56.813,10.72,2.1,170.4,13.2,102,1.67,4.55,f,ANZ Banking Grp,,22.43,18,22.33,22.44,22.55,21.90,1.07,25.25,11.83
APE,6.799,0.01,0.031,0.376,8.41,1.5,36.1,34.9,44,0.82,3.49,f,AP Eagers Ltd,,12.60,60,12.00,12.60,12.60,12.00,5.26,13.00,4.45
APP,8,0.038,-,-,-,-,-3.7,-,-,-,-,,APA Financial,,0.012,0.3,0.012,0.022,0.012,0.009,33.59,0.035,0.009
APA,3758.44,6.722,4.695,1.74,1.18,2.9,16.2,21.1,31,0.52,9.06,,APA Grp stpld,,3.42,-12,3.40,3.45,3.60,3.40,-3.13,3.68,2.50
AEZ,4198.82,7.11,17.088,0.044,0.33,0.2,-56.84,-,-,-,-,,APN European Retail stpld,,0.081,0.9,0.08,0.082,0.083,0.074,12.76,0.115,0.014
APN,3684.86,6.265,4.14,1.417,-1.23,-,-13.1,-,12,-,5.04,,APN News & Media,,2.38,4,2.32,2.38,2.44,2.27,1.97,2.61,0.866
APD,180.351,0.291,0.725,0.054,0.20,1.9,-18.08,-,-,-,-,,APN Prop Grp,,0.375,3,0.355,0.375,0.375,0.345,8.95,0.41,0.09
AOP,7681.39,13.044,-,0.005,-,-,-0.91,-,-,-,-,,Apollo Cons,,0.01,0.1,0.01,0.011,0.01,0.009,11.37,0.04,0.009
AQL,246,1.529,0.7,0.004,-,-,-0.35,-,-,-,-,,Aquacarotene Ltd,,0.015,,0.015,0.016,0.015,0.015,0.26,0.018,0.008
APB,34,1.259,0.135,0.01,0.22,0.2,2,2.0,-,-,-,,Arafura Pearls,,0.041,0.1,0.041,0.044,0.041,0.04,2.76,0.08,0.035
ARP,544.358,1.191,0.164,0.383,1.22,4.3,33.86,15.6,16.5,2.05,3.13,f,ARB Corp,,5.28,7,5.27,5.28,5.29,5.21,1.60,5.30,2.368
AAD,1895.71,4.007,4.512,0.547,1.18,1.5,-0.32,-,14.3,-,7.94,,Ardent Leisure Grp stp,,1.80,1,1.755,1.80,1.81,1.755,0.82,1.845,0.79
ARG,751.876,1.213,1.453,3.969,6.33,1.1,-11.1,-,27,-,3.98,f,Argo Invest,,6.78,-12,6.76,6.85,7.05,6.78,-1.48,7.05,4.52
ASV,-,-,0.26,-,-,-,-0.12,-,-,-,-,,Argus Solutions,,-,-43.3,-,-,0.006,0.006,-98.38,1.244,0.006
ARA,39.478,0.231,0.15,0.061,0.30,1.0,-4.51,-,1,-,3.33,,Ariadne Aust,,0.30,-0.5,0.30,0.34,0.305,0.30,-1.38,0.37,0.20
ALL,4982.83,10.537,9.42,2.16,0.35,11.6,-0.2,-,14.5,-,3.58,f,Aristocrat Leisure,,4.05,,4.02,4.06,4.10,4.01,0.26,5.75,3.16
ARJ,139.333,0.164,0.067,0.011,1.08,0.4,8.07,5.9,7,1.15,14.58,f,ARK Fund Ltd (The),,0.48,,0.43,0.49,0.48,0.43,0.26,0.80,0.405
AEM,872.23,1.116,10.335,0.005,-,-,2.83,0.5,-,-,-,,Artist & Entertain,,0.015,0.1,0.012,0.014,0.016,0.012,7.40,0.025,0.004
AKW,358.445,0.462,0.418,0.008,0.43,0.4,51.76,0.4,-,-,-,,Arturus Capital,,0.185,-5,0.18,0.22,0.235,0.185,-21.02,0.30,0.07
APH,117.119,0.284,0.115,0.05,0.04,5.0,3.1,6.5,-,-,-,,Ascent Pharmahealth,,0.20,,0.20,0.215,0.22,0.20,0.26,0.26,0.12
AIO,55856.9,101.14,30.528,5.56,-1.41,-,-32.5,-,-,-,-,,Asciano Grp stpld,,1.90,0.5,1.89,1.90,1.93,1.855,0.52,1.94,0.32
AFA,45.54,0.544,0.015,0.026,0.01,15.5,-2.61,-,-,-,-,,ASF Grp Ltd,,0.155,0.5,0.155,0.17,0.17,0.15,3.59,0.43,0.06
ASZ,1527.75,3.147,1.392,0.168,0.05,24.1,8.52,14.1,5.5,1.55,4.56,f,ASG Grp Ltd,,1.205,2,1.195,1.205,1.24,1.17,1.95,1.24,0.33
AJJ,-,-,-,0.02,-0.02,-,-2.51,-,-,-,-,,Asia Liver Trans,,0.105,,0.075,0.12,0.105,0.105,0.26,0.267,0.007
AJJO,-,-,-,-,-,-,-,-,-,-,-,,  opt sep10,,-,,-,-,0.001,0.001,0.26,0.002,0.001
AUF,243,0.465,-,0.096,0.98,1.0,0.76,132.9,-,-,-,,Asian Masters Fund,,1.01,,0.94,1.05,1.01,1.01,0.26,1.05,0.77
AKF,26,0.032,0.018,0.017,0.35,0.7,5.4,4.8,1.3,4.15,5.00,f,ASK Funding Ltd,,0.26,-1,0.23,0.26,0.27,0.26,-3.45,0.37,0.125
APZ,4054.13,14.5,3.401,0.296,0.68,0.8,-22.53,-,5.18,-,10.16,,Aspen Grp stpld,,0.51,1,0.50,0.51,0.515,0.50,2.26,0.575,0.218
ASP,10,0.074,-,0.032,-0.06,-,-0.22,-,-,-,-,,Aspermont Ltd,,0.135,-0.5,0.13,0.20,0.14,0.135,-3.31,0.271,0.11
AIR,61.663,0.163,-,0.025,-,-,-,-,-,-,-,,Astivita Renewables,,1.09,4,1.05,1.10,1.09,1.00,4.07,1.15,0.75
AKR,84.377,0.097,0.523,0.015,1.60,0.4,-0.03,-,-,-,-,,Astra Capital Ltd,,0.70,-1,0.70,0.71,0.71,0.70,-1.15,1.10,0.008
AJA,6011.18,14.264,16.577,0.206,0.93,0.4,-71.94,-,9,-,22.22,,Astro Jap Prop stp,,0.405,1.5,0.40,0.405,0.41,0.395,4.10,0.515,0.16
ATR,44.687,0.073,0.031,0.118,0.03,60.0,-3.9,-,-,-,-,,Astron Ltd,,1.80,,1.75,1.80,1.80,1.72,0.26,2.70,1.41
ASX,2962.67,4.822,4.236,5.976,2.66,13.0,183.2,18.9,164.9,1.11,4.75,f,ASX Ltd,,34.68,-63,34.55,34.70,35.51,34.36,-1.53,37.90,23.52
ACG,22,0.145,0.085,0.019,0.05,3.7,-1.7,-,-,-,-,,Atcor Medical,,0.185,-1.5,0.18,0.19,0.20,0.185,-7.24,0.24,0.15
ATI,11749.2,24.755,9.451,0.044,0.01,3.6,-0.11,-,-,-,-,,Atlantic Ltd,,0.036,-0.1,0.035,0.036,0.038,0.034,-2.45,0.048,0.005
ATIO,4873.88,11.299,-,0.007,-,-,-,-,-,-,-,,  opt dec11,,0.026,-0.2,0.025,0.026,0.028,0.025,-6.89,0.039,0.003
ATP,143,0.425,0.115,0.017,0.20,0.7,-4.39,-,-,-,-,,Atlas Southsea Pearl,,0.135,1,0.13,0.135,0.135,0.125,8.26,0.205,0.075
ATW,1462.5,1.81,-,0.003,0.01,1.8,-0.12,-,-,-,-,,Atos Wellness,,0.018,,0.016,0.025,0.018,0.018,0.26,0.04,0.01
AIA,1034.52,2.049,1.988,1.9,1.21,1.3,2.74,56.6,6.7,0.41,4.32,,Auckland Airport fpo nz,,1.55,-10,1.53,1.55,1.65,1.53,-5.80,1.66,1.175
AIB,0.272,-,-,0.014,1.20,0.9,-13.91,-,51.5,-,45.58,,Aurora Global Tr unt,,1.13,3,1.115,1.15,1.13,1.12,2.98,7.50,0.977
AUP,30.937,0.036,0.006,0.019,5.49,0.9,-,-,-,-,-,,Aurora Prop unt,,5.05,-15,5.05,5.48,5.10,5.00,-2.63,5.40,4.35
ABW,14.196,0.032,0.005,0.009,1.23,1.0,-57.97,-,20.5,-,16.60,,Aurora Sand Au Tr ord unt,,1.235,-0.5,1.225,1.235,1.24,1.23,-0.15,7.35,0.867
AOD,68.009,0.107,0.741,0.046,1.08,1.0,-6.57,-,4,-,3.83,f,Aurora Sandringham ,,1.045,-1.5,1.045,1.055,1.06,1.045,-1.16,1.17,1.045
ASL,1427.07,4.448,0.861,0.424,1.73,1.2,23.23,8.7,11,2.11,5.42,f,Ausdrill Ltd,,2.03,-12,2.02,2.05,2.16,2.03,-5.32,2.20,0.675
AAX,1676.56,3.07,5.158,0.55,0.76,5.9,43.94,10.3,18.5,2.38,4.10,f,Ausenco Ltd,,4.51,-14,4.50,4.54,4.74,4.45,-2.75,5.95,1.855
AET,1324.11,2.786,0.043,0.054,-,-,-32.9,-,-,-,-,,Ausmelt Ltd,,1.35,-0.5,1.35,1.355,1.36,1.35,-0.11,1.485,0.10
AAC,1314.86,3.254,2.358,0.383,2.55,0.6,-25.7,-,-,-,-,,Aust Agriculture,,1.45,-5,1.44,1.455,1.50,1.445,-3.08,2.00,1.16
AAK,2760.39,3.595,1.926,0.03,0.02,0.4,0.32,2.8,-,-,-,,Aust China Hldgs,,0.009,,0.009,0.01,0.01,0.009,0.26,0.016,0.002
AAKO,-,-,-,0.006,-,-,-,-,-,-,-,,  opt dec13,,0.002,,0.001,0.002,0.002,0.002,0.26,0.005,0.001
AEU,194.4,0.44,1.742,0.06,1.33,0.3,-21.5,-,4,-,8.99,,Aust Education unt,,0.445,-2.5,0.45,0.46,0.47,0.445,-5.06,0.54,0.145
AYF,11.208,0.014,-,0.021,6.54,0.9,-157,-,60,-,9.71,p,Aust Enhanced unt,,6.18,-7,6.18,6.35,6.35,6.18,-0.86,6.45,5.00
AEF,0.026,0.001,-,0.031,8.53,3.6,121.6,25.6,147,0.83,4.73,f,Aust Ethical,,31.10,-10,-,31.10,31.20,31.10,-0.06,37.00,17.00
AFI,1459.36,2.451,2.886,5.233,5.04,1.1,10.61,50.0,21,0.51,3.95,f,Aust Foundation,,5.31,-3,5.31,5.35,5.41,5.31,-0.30,5.41,3.45
AIX,8074.56,11.957,6.499,1.058,3.14,0.6,26.33,7.0,13,2.03,7.08,,Aust Infra unt,,1.835,5,1.83,1.85,1.855,1.78,3.06,1.93,0.991
ALF,146.747,0.31,0.252,0.078,1.53,0.8,11.85,10.0,5,2.37,4.24,f,Aust Leaders,,1.18,3,1.175,1.185,1.18,1.15,2.87,1.265,0.55
ALFO,808.665,1.173,-,0.003,-,-,-,-,-,-,-,,  opt nov10,,0.046,-0.3,0.046,0.055,0.054,0.046,-5.87,0.10,0.045
API,4220.65,9.392,0.674,0.356,0.84,0.9,5.9,12.4,2,2.95,2.74,f,Aust Pharmaceutical,,0.73,4,0.715,0.73,0.74,0.67,6.05,0.939,0.312
APK,106.732,0.794,0.144,0.035,-0.08,-,-9.8,-,-,-,-,,Aust Power,,0.345,0.5,0.345,0.355,0.345,0.33,1.73,0.38,0.12
AUI,25.914,0.04,0.023,0.732,7.35,1.0,14,53.2,25,0.56,3.36,f,Aust United Invest,,7.45,2,7.43,7.49,7.45,7.30,0.53,7.90,4.25
AVG,373.813,0.791,0.183,0.039,0.88,0.3,-96,-,-,-,-,,Aust Vintage Ltd,,0.305,-0.5,0.305,0.325,0.33,0.30,-1.36,0.49,0.125
ASB,1569.25,2.16,1.333,0.433,1.24,1.9,5,46.0,6,0.83,2.61,f,Austal Ltd,,2.30,1,2.28,2.33,2.35,2.26,0.69,3.12,1.425
AUN,6076.39,14.185,15.073,1.666,-0.33,-,-2.4,-,-,-,-,,Austar United,,1.33,-1,1.31,1.335,1.365,1.26,-0.49,1.465,0.65
AUB,70.857,0.16,0.159,0.271,0.88,5.9,31.7,16.5,20.5,1.55,3.92,f,Austbrokers Hldgs,,5.23,-2,5.20,5.23,5.43,5.20,-0.12,5.65,3.40
AEO,5001.42,5.308,0.494,0.615,-0.01,-,11.98,14.9,9.1,1.32,5.10,f,Austereo Grp Ltd,,1.785,11.5,1.71,1.785,1.785,1.67,7.14,1.785,1.04
ANG,510.422,1.208,0.937,0.227,0.63,5.2,31.39,10.4,8,3.92,2.44,f,Austin Engineer,,3.28,3,3.22,3.30,3.32,3.15,1.18,3.47,0.78
ACK,-,-,0.035,0.044,0.19,1.7,-17.6,-,-,-,-,,Austock Grp Ltd,,0.33,,0.29,0.32,0.33,0.33,0.26,0.35,0.15
AYX,-,0.001,-,0.007,0.26,4.8,-6.3,-,-,-,-,,Austofix Grp Ltd,,1.25,,1.10,1.25,1.25,1.25,0.26,1.25,0.75
ALZ,9915.65,19.643,12.903,1.471,0.92,0.6,-15.55,-,8,-,15.69,,Australand Prop stpld,,0.51,-1.5,0.505,0.51,0.53,0.505,-2.60,0.585,0.174
AIY,-,-,-,0.002,0.03,1.0,-0.23,-,-,-,-,,Authorised Invest,,0.03,,0.023,0.04,0.03,0.03,0.26,0.034,0.016
AIYO,-,-,-,-,-,-,-,-,-,-,-,,  opt feb13,,-,,-,0.005,-,-,-,-,-
AIYOA,-,-,-,-,-,-,-,-,-,-,-,,  opt mar10,,0.01,,-,-,0.01,0.01,0.26,0.01,0.01
ATJ,805,1.27,-,0.007,0.01,4.5,-5.55,-,-,-,-,,Auto Tech Ltd,,0.045,-0.4,0.031,0.045,0.049,0.04,-7.91,0.151,0.028
AIE,202.954,0.436,0.062,0.004,0.12,0.6,2.32,3.0,-,-,-,,Autodom Ltd,,0.07,-0.9,0.071,0.079,0.079,0.07,-11.14,0.11,0.02
AHE,1413.15,2.893,3.281,0.549,0.69,3.5,12.4,19.6,14,0.89,5.76,f,Automotive Hldgs,,2.43,3,2.40,2.47,2.48,2.32,1.51,2.60,0.50
AAT,-,0.04,0.03,0.013,-,-,-1.63,-,-,-,-,,Autron Corp,,0.017,,0.015,0.022,0.017,0.017,0.26,0.025,0.01
AVX,13201,21.556,8.888,0.148,0.03,5.8,-7.87,-,-,-,-,,Avexa Ltd,,0.175,2,0.17,0.175,0.18,0.155,13.16,0.235,0.054
AVH,714.634,1.32,1.918,0.017,0.05,3.3,-5.49,-,-,-,-,,Avita Medical Ltd,,0.165,-1,0.165,0.17,0.175,0.165,-5.46,0.275,0.063
AVJ,316.702,0.505,0.132,0.144,1.04,0.5,-4.68,-,-,-,-,,AVJennings,,0.525,-0.5,0.50,0.525,0.53,0.485,-0.69,0.63,0.16
AWB,24049.4,48.336,7.035,0.989,1.81,0.7,18.5,6.5,5,3.70,4.13,,AWB Ltd,,1.21,4,1.195,1.21,1.215,1.155,3.68,2.14,0.592
AWL,833.333,8.437,1.301,0.007,-,-,-0.31,-,-,-,-,,AWH Corp Ltd,,0.006,,0.004,0.006,0.006,0.006,0.26,0.007,0.002
AXA,14365.5,33.687,18.504,13.788,0.96,6.9,-7.39,-,18.5,-,2.77,p,AXA Asia Pacific,,6.67,-2,6.67,6.69,6.70,6.62,-0.04,6.72,2.52
AXI,171.115,0.289,0.237,0.017,0.06,0.7,-2.76,-,-,-,-,,Axiom Prop,,0.04,0.3,0.041,0.045,0.041,0.038,8.37,0.08,0.021
BOQ,2045.21,3.363,2.567,2.418,6.62,1.7,75.9,14.9,52,1.46,4.59,f,Bank of Qld,,11.33,-37,11.28,11.35,11.84,11.18,-2.91,13.49,6.228
