ASW,177.187,2.196,3.034,0.014,0.09,3.9,2.1,16.7,2,1.05,5.71,f,Advanced Share,,0.35,6,0.315,0.36,0.36,0.29,21.03,0.36,0.15
AEI,10,7.111,6.362,0.012,0.01,12.0,-2.31,-,-,-,-,,Aeris Environmental,,0.12,2,0.12,0.14,0.12,0.10,20.34,0.185,0.05
AVE,89.076,18.489,40.609,0.182,2.07,0.7,-9.7,-,4,-,2.82,,Aevum Ltd,,1.42,2.5,1.415,1.45,1.50,1.395,2.13,1.67,0.545
AFT,3015.61,392.164,1799.66,0.006,-,-,-0.03,-,-,-,-,,AFT Corp,,0.001,,-,0.001,0.001,0.001,0.34,0.001,0.001
AGK,5954.5,349.764,370.325,6.154,6.00,2.3,358,3.8,54,6.63,3.94,f,AGL Energy Ltd,,13.71,2,13.71,13.79,14.10,13.69,0.48,15.80,12.83
AGJ,20,1.317,0.283,0.014,0.38,0.4,-3.63,-,2.42,-,15.61,,Agricultural Land unt,,0.155,,0.16,0.175,0.165,0.155,0.34,0.28,0.13
AHC,-,0.203,0.041,0.013,3.31,0.7,17.79,12.6,5,3.56,2.22,,AHC Ltd,,2.25,,2.25,2.45,2.25,2.25,0.34,2.45,1.295
AGI,223.6,10.303,36.247,0.056,0.02,10.0,-4.45,-,-,-,-,,Ainsworth Game Tech,,0.20,,0.18,0.20,0.20,0.16,0.34,0.22,0.04
AIZ,2.193,15.159,51.382,1.127,1.18,0.9,1.61,65.2,5.22,0.31,4.97,,Air New Zealand fpo nz,,1.05,4.5,1.00,1.04,1.05,1.01,4.81,1.12,0.55
AIG,-,0.187,0.051,0.001,-0.07,-,-5.34,-,-,-,-,,Aircruising Aust,,0.11,,-,-,0.11,0.11,0.34,0.12,0.098
AJL,879.739,60.786,46.966,0.291,2.11,2.1,249.7,1.8,10.5,23.78,2.34,f,AJ Lucas Grp,,4.48,-50,4.45,4.60,4.94,4.43,-9.70,5.60,2.03
ACL,895.116,67.956,37.99,0.119,0.03,24.7,-5.2,-,-,-,-,,Alchemia Ltd,,0.74,5.5,0.72,0.735,0.745,0.685,8.37,0.765,0.095
AAI,0.011,0.002,-,40.4,-,-,-251.67,-,31.58,-,0.68,,Alcoa Inc cdi,,46.65,265,-,44.99,46.65,44.00,6.36,47.10,44.00
LEP,1041.03,34.135,24.063,0.335,3.08,0.7,31.51,7.0,30,1.05,13.57,,ALE Prop Grp stpld,,2.21,1,2.18,2.21,2.24,2.19,0.79,2.36,1.416
ALS,1096.59,100.104,72.681,0.453,0.49,9.8,-13.94,-,7,-,1.45,f,Alesco Corp,,4.82,,4.82,4.86,5.22,4.80,0.34,5.91,0.60
ABQ,847.441,34.77,17.77,0.025,0.05,2.8,2.8,5.0,0.5,5.60,3.57,f,Allied Brands Ltd,,0.14,-0.5,0.135,0.14,0.145,0.135,-3.11,0.28,0.10
ABQO,-,0.051,3.837,-,-,-,-,-,-,-,-,,  opt dec10,,0.005,,0.003,0.10,0.005,0.005,0.34,0.07,0.001
AMA,1411.74,45.744,49.932,0.014,-0.23,-,-43.5,-,2.1,-,41.18,,Allomak Ltd,,0.051,-0.9,0.051,0.052,0.06,0.049,-14.66,0.078,0.017
AEA,265.4,2.183,5.441,0.002,-,-,-3.25,-,-,-,-,,Altera Res Ltd,,0.12,7,0.096,0.12,0.12,0.05,140.30,0.12,0.015
AIQ,241.102,10.142,-,0.137,1.45,0.7,-33.96,-,47,-,44.76,,Alternative Invest unt,,1.05,4,1.05,1.07,1.055,1.005,4.30,1.45,0.575
ALU,54.3,6.668,4.023,0.021,0.12,2.0,-0.47,-,2,-,8.33,,Altium Ltd,,0.24,-2.5,0.24,0.275,0.27,0.235,-9.10,0.60,0.235
AHD,694.498,9.205,6.281,0.708,4.48,1.2,53.5,10.3,32,1.67,5.83,f,Amalgamated Hldgs,*,5.49,-31,5.40,5.52,5.90,5.19,-5.01,6.15,3.598
AHDR,986.286,1.028,-,0.032,-,-,-,-,-,-,-,,  rts 23nov,,1.23,-32.5,1.23,1.30,1.555,1.02,-20.56,1.75,1.02
AMO,-,0.665,1.987,0.015,0.57,0.9,5.9,8.5,3.5,1.69,7.00,f,Ambertech Ltd,,0.50,,0.48,0.525,0.50,0.50,0.34,0.52,0.32
AMB,6,3.258,18.484,0.023,0.13,2.7,-52.3,-,1.5,-,4.35,,Ambition Grp Ltd,,0.345,-1.5,0.345,0.385,0.36,0.345,-3.83,0.38,0.096
AMH,592.907,10.827,12.642,0.12,0.72,0.9,2.63,25.5,2,1.31,2.99,f,Amcil Ltd,,0.67,,0.67,0.675,0.69,0.67,0.34,0.72,0.43
AMM,2528.93,188.132,209.08,0.122,0.18,1.2,2.25,9.8,0.8,2.81,3.64,f,Amcom Telecomm,,0.22,,0.22,0.225,0.23,0.22,0.34,0.25,0.096
AMMO,3836.68,176.46,63.861,0.014,-,-,-,-,-,-,-,,  opt dec09,,0.055,0.1,0.057,0.062,0.062,0.054,2.19,0.062,0.002
AMC,21497.5,1023.79,856.503,6.873,1.61,3.5,25.3,22.3,34,0.74,6.04,,Amcor Ltd,,5.63,9,5.62,5.65,5.79,5.52,1.96,5.89,3.50
AEC,34.32,6.862,3.193,0.103,0.77,3.7,27.1,10.5,16,1.69,5.61,f,Ammtec Ltd,,2.85,-11,2.81,2.85,2.86,2.77,-3.38,3.00,1.30
AGF,958.458,56.043,66.18,0.347,1.27,0.9,4.35,25.2,3.9,1.12,3.56,,AMP Capital China unt,,1.095,,1.095,1.10,1.10,1.07,0.34,1.265,0.66
AMP,48168.7,1802.13,1808.62,12.968,0.67,9.4,29.6,21.4,30,0.99,4.74,p,AMP Ltd,,6.33,3,6.31,6.34,6.50,6.22,0.81,6.97,3.52
ANQ,312.558,18.487,8.8,0.032,0.02,12.0,-5.6,-,-,-,-,,Anaeco Ltd,,0.24,1,0.23,0.24,0.245,0.23,4.68,0.39,0.075
ANQO,-,0.048,0.015,-,-,-,-,-,-,-,-,,  opt may10,,0.003,-0.2,0.001,-,0.005,0.005,-39.66,0.023,0.003
ANQOA,-,0.044,0.005,-,-,-,-,-,-,-,-,,  opt may12,,0.004,,0.001,-,0.004,0.004,0.34,0.016,0.001
ALT,3485.56,52.885,119.238,0.02,-,-,-0.6,-,-,-,-,,Analytica Ltd,,0.052,-0.2,0.052,0.056,0.059,0.052,-3.37,0.08,0.019
ANN,2670.76,184.005,180.032,1.371,1.98,5.2,89.2,11.4,28,3.19,2.74,,Ansell Ltd,,10.21,-19,10.07,10.25,10.78,9.75,-1.49,13.38,7.51
ANO,190.018,12.677,2.356,0.011,0.03,1.7,0.77,6.5,-,-,-,,Antaria Ltd,,0.05,0.8,0.05,0.053,0.05,0.042,19.38,0.065,0.02
ADO,5621,76.958,-,0.003,0.01,0.7,-1.1,-,-,-,-,,Anteo Diagnostics,,0.007,,0.006,0.007,0.007,0.007,0.34,0.015,0.004
ADOO,2607.16,8.746,-,-,-,-,-,-,-,-,-,,  opt sep10,,0.002,,0.002,0.003,0.002,0.002,0.34,0.004,0.002
ADOOA,-,-,-,-,-,-,-,-,-,-,-,,  opt feb11,,-,,-,0.009,-,-,-,-,-
ANP,2468.85,39.953,114.459,0.037,0.01,6.2,-0.46,-,-,-,-,,Antisense Therapeutic,,0.062,-0.2,0.061,0.065,0.066,0.051,-2.79,0.075,0.029
ANZ,49432.9,2270.29,2580.73,54.481,10.72,2.0,170.4,12.8,102,1.67,4.69,f,ANZ Banking Grp,,21.75,-73,21.74,21.75,22.63,21.60,-2.91,25.25,11.83
APE,3.345,0.839,0.923,0.32,8.41,1.3,36.1,29.6,44,0.82,4.11,f,AP Eagers Ltd,,10.70,70,10.50,11.00,10.70,10.00,7.34,10.80,4.45
APP,6,1.787,1.889,-,-,-,-3.7,-,-,-,-,,APA Financial,,0.018,-0.2,0.016,0.035,0.018,0.018,-9.66,0.081,0.01
APA,3895.97,212.287,211.06,1.618,1.18,2.7,16.2,19.6,31,0.52,9.75,,APA Grp stpld,,3.18,3,3.17,3.25,3.29,3.16,1.29,3.30,2.43
AEZ,3522.84,482.582,644.652,0.043,0.33,0.2,-56.84,-,1,-,12.66,,APN European Retail stpld,,0.079,-0.3,0.077,0.079,0.083,0.076,-3.32,0.115,0.014
APN,7883.68,474.327,176.243,1.381,-1.23,-,-13.1,-,12,-,5.17,,APN News & Media,,2.32,3,2.32,2.45,2.61,2.26,1.65,2.774,0.866
APD,141.775,20.32,38.706,0.057,0.20,2.0,-18.08,-,3,-,7.50,,APN Prop Grp,,0.40,0.5,0.39,0.40,0.41,0.35,1.60,0.41,0.09
AOP,33143.7,279.311,4.607,0.006,-,-,-0.91,-,-,-,-,,Apollo Cons,,0.012,-0.1,0.012,0.013,0.015,0.012,-7.36,0.04,0.009
AQL,22.878,11.569,23.496,0.003,-,-,-0.35,-,-,-,-,,Aquacarotene Ltd,,0.012,,0.013,0.017,0.012,0.012,0.34,0.018,0.008
APB,186.3,15.408,17.118,0.014,0.22,0.2,2,2.7,-,-,-,,Arafura Pearls,,0.054,0.1,0.045,0.053,0.054,0.048,2.22,0.08,0.038
ARP,184.496,13.422,10.287,0.335,1.22,4.1,33.86,14.9,16.5,2.05,3.28,f,ARB Corp,,5.03,3,5.05,5.10,5.20,5.01,0.94,5.20,2.368
AAD,2394.71,152.971,118.448,0.441,1.18,1.2,-0.32,-,14.3,-,9.86,,Ardent Leisure Grp stp,,1.45,-2.5,1.45,1.47,1.48,1.41,-1.36,1.65,0.79
ARG,522.4,35.398,33.622,3.934,6.26,1.1,-11.1,-,27,-,4.02,f,Argo Invest,,6.72,-5,6.72,6.74,6.84,6.69,-0.40,6.91,4.52
ASV,1767.75,24.33,28.275,0.002,-,-,-0.12,-,-,-,-,,Argus Solutions,,0.007,0.1,0.006,0.007,0.007,0.006,17.00,0.017,0.005
ARA,6.673,4.207,13.582,0.057,0.30,0.9,-4.51,-,1,-,3.57,,Ariadne Aust,,0.28,,0.28,0.29,0.28,0.28,0.34,0.30,0.16
ALL,12207.9,494.456,638.228,2.272,0.35,12.2,-0.2,-,14.5,-,3.40,f,Aristocrat Leisure,,4.26,-27,4.26,4.27,4.85,4.22,-5.62,5.75,3.16
ARJ,37.6,2.341,2.95,0.015,1.08,0.6,8.07,7.7,7,1.15,11.20,f,ARK Fund Ltd (The),,0.625,-5.5,0.61,0.63,0.68,0.57,-7.75,0.80,0.44
AEM,95.5,121.671,35.067,0.003,-,-,2.83,0.5,-,-,-,,Artist & Entertain,,0.015,,0.014,0.015,0.015,0.015,0.34,0.025,0.003
APH,40,15.411,4.963,0.05,0.04,5.0,3.1,6.5,0.5,6.20,2.50,,Ascent Pharmahealth,,0.20,-1,0.20,0.215,0.215,0.20,-4.43,0.26,0.12
AIO,48615.9,4054.95,1160.34,4.74,-1.41,-,-32.5,-,23,-,14.20,,Asciano Grp stpld,,1.62,1,1.62,1.625,1.67,1.605,0.96,1.76,0.32
AFA,71.5,10.234,7.332,0.028,0.01,19.0,-2.61,-,-,-,-,,ASF Grp Ltd,,0.19,1,0.175,0.19,0.19,0.18,5.89,0.43,0.036
ASZ,1820.49,56.716,27.451,0.147,0.05,21.2,8.52,12.4,5.5,1.55,5.19,f,ASG Grp Ltd,,1.06,4,1.035,1.06,1.12,1.00,4.26,1.12,0.33
AJJ,-,14.953,5.412,0.028,-0.02,-,-2.51,-,-,-,-,,Asia Liver Trans,,0.15,,0.03,0.14,0.15,0.15,0.34,0.50,0.007
AJJO,-,0.75,1.857,-,-,-,-,-,-,-,-,,  opt sep10,,-,,-,0.04,0.001,0.001,0.34,0.002,0.001
AUF,110.552,3.835,2.541,0.094,0.95,1.0,0.76,130.3,-,-,-,,Asian Masters Fund,,0.99,,0.95,0.99,0.99,0.98,0.34,1.05,0.77
AKF,3.8,5.773,-,0.023,0.35,1.0,5.4,6.7,1.3,4.15,3.61,f,ASK Funding Ltd,,0.36,2.5,0.335,0.37,0.36,0.36,7.80,0.37,0.125
APZ,9891.44,352.599,120.408,0.299,0.68,0.8,-22.53,-,6.17,-,11.98,,Aspen Grp stpld,,0.515,-3,0.51,0.53,0.575,0.51,-5.17,0.575,0.218
ASP,310,0.909,3.674,0.036,-0.06,-,-0.22,-,0.13,-,0.87,,Aspermont Ltd,,0.15,-2,0.15,0.175,0.17,0.15,-11.43,0.271,0.14
AKR,138.519,19.839,40.547,0.014,1.60,0.4,-0.03,-,-,-,-,,Astra Capital Ltd,,0.65,-5,0.65,0.75,0.70,0.65,-6.81,1.10,0.008
AJA,9412.61,593.944,611.258,0.236,0.93,0.5,-71.94,-,9,-,19.35,,Astro Jap Prop Grp stpld,,0.465,-0.5,0.455,0.465,0.48,0.455,-0.73,0.515,0.16
ATR,3.101,2.094,1.71,0.128,0.03,65.0,-3.9,-,10,-,5.13,,Astron Ltd,,1.95,-2,1.80,1.90,1.95,1.87,-0.68,2.70,1.41
ASX,4987.48,198.756,265.544,5.614,2.66,12.3,183.2,17.8,164.9,1.11,5.06,f,ASX Ltd,,32.60,-33,32.60,32.69,33.69,32.31,-0.67,37.90,23.52
ACG,614.396,22.758,16.154,0.022,0.05,4.3,-1.7,-,-,-,-,,Atcor Medical,,0.215,2,0.21,0.22,0.215,0.20,10.59,0.24,0.125
ATI,38860.6,1455.23,77.402,0.043,0.01,3.9,-0.11,-,-,-,-,,Atlantic Ltd,,0.039,-0.4,0.038,0.04,0.043,0.039,-8.97,0.048,0.005
ATIO,24246.5,564.115,-,0.008,-,-,-,-,-,-,-,,  opt dec11,,0.028,-0.4,0.027,0.029,0.033,0.028,-12.16,0.039,0.003
ATP,298.057,13.326,13.159,0.015,0.20,0.6,-4.39,-,2,-,16.67,,Atlas Southsea Pearl,,0.12,0.5,0.115,0.12,0.12,0.11,4.68,0.22,0.075
ATW,-,2.722,1.696,0.003,0.01,1.7,-0.12,-,-,-,-,,Atos Wellness,,0.017,,0.012,0.03,0.017,0.017,0.34,0.04,0.01
AIA,761.802,68.452,80.043,1.844,1.21,1.2,2.74,54.9,6.7,0.41,4.45,,Auckland Airport fpo nz,,1.505,2.5,1.46,1.50,1.51,1.48,2.03,1.66,1.175
ABW,10.372,0.147,0.18,0.009,7.43,1.0,-57.97,-,43,-,5.89,,Aurora Buy-Write ord ,,7.30,1,7.30,7.40,7.45,7.30,0.47,7.45,4.65
AIB,4,0.14,0.042,0.013,8.15,0.9,-13.91,-,106,-,14.13,,Aurora Infrastructur unt,,7.50,4,7.45,7.80,7.50,7.46,0.87,8.60,6.84
AUP,0.5,0.239,0.269,0.02,5.54,1.0,-,-,-,-,-,,Aurora Prop unt,,5.32,-3,5.34,5.45,5.36,5.32,-0.22,5.36,4.35
AOD,294.131,20.037,6.126,0.047,1.09,1.0,-6.57,-,5,-,4.50,f,Aurora Sandringham ,,1.11,-0.5,1.10,1.11,1.11,1.095,-0.11,1.23,1.055
ASL,4341.49,96.838,130.986,0.318,1.73,1.0,23.23,7.8,11,2.11,6.08,f,Ausdrill Ltd,,1.81,3.5,1.805,1.83,1.84,1.77,2.31,1.95,0.675
AAX,4035.81,186.748,72.834,0.557,0.76,6.0,43.94,10.4,18.5,2.38,4.05,f,Ausenco Ltd,,4.57,12,4.54,4.60,4.90,4.42,3.03,5.95,1.855
AET,274.75,12.964,3.451,0.022,-,-,-32.9,-,2,-,3.57,,Ausmelt Ltd,,0.56,,0.57,0.60,0.60,0.54,0.34,0.60,0.10
AAC,1631.1,216.074,106.031,0.394,2.55,0.6,-25.7,-,-,-,-,,Aust Agriculture,,1.49,-4.5,1.47,1.495,1.55,1.445,-2.60,2.07,1.16
AAK,23114.1,565.622,92.555,0.049,0.06,0.3,0.34,4.4,-,-,-,,Aust China Hldgs,,0.015,0.4,0.015,0.015,0.016,0.011,36.70,0.016,0.002
AAKO,-,24.539,-,0.006,-,-,-,-,-,-,-,,  opt dec13,,0.002,,0.003,0.005,0.002,0.002,0.34,0.005,0.001
AEU,492.4,32.565,77.87,0.062,1.33,0.3,-21.5,-,6.7,-,14.57,,Aust Education unt,,0.46,-0.5,0.45,0.46,0.465,0.435,-0.74,0.54,0.145
AYF,9.735,0.263,0.308,0.022,6.42,1.0,-157,-,65,-,10.24,p,Aust Enhanced unt,,6.35,5,6.25,6.50,6.35,6.30,1.13,6.45,5.00
AEF,0.016,0.036,0.039,0.035,8.53,4.1,121.6,28.6,147,0.83,4.22,f,Aust Ethical,,34.80,-20,32.00,34.70,35.00,34.80,-0.24,37.00,17.00
AFI,1036.06,64.066,66.941,5.194,4.77,1.1,10.61,49.7,21,0.51,3.98,f,Aust Foundation,,5.27,5,5.25,5.27,5.30,5.20,1.29,5.35,3.45
AIX,19727.1,416.245,222.036,0.986,3.14,0.5,26.33,6.5,13,2.03,7.60,p,Aust Infra unt,,1.71,-7.5,1.705,1.72,1.81,1.685,-3.87,1.93,0.991
ALF,317.715,13.796,17.077,0.081,1.56,0.8,11.85,10.1,5,2.37,4.17,f,Aust Leaders,,1.20,1,1.20,1.21,1.21,1.19,1.18,1.265,0.55
ALFO,790.754,17.77,-,0.003,-,-,-,-,-,-,-,,  opt nov10,,0.047,-0.3,0.047,0.049,0.05,0.047,-5.66,0.10,0.046
API,14820.8,68.55,123.235,0.236,0.84,0.7,5.9,10.6,2,2.95,3.20,f,Aust Pharmaceutical,,0.625,-3.5,0.62,0.625,0.67,0.615,-4.97,0.939,0.299
APK,126.072,8.796,18.378,0.033,-0.08,-,-9.8,-,-,-,-,,Aust Power,,0.325,-1.5,0.32,0.325,0.345,0.32,-4.08,0.38,0.12
AUI,19.432,0.973,0.766,0.776,7.19,1.1,14,56.4,25,0.56,3.16,f,Aust United Invest,,7.90,80,7.30,7.75,7.90,7.30,11.60,7.90,4.25
AVG,727.407,53.041,27.228,0.033,0.88,0.3,-96,-,-,-,-,,Aust Vintage Ltd,,0.26,-4.5,0.26,0.275,0.305,0.255,-14.42,0.60,0.125
ASB,803.596,53.631,70.309,0.444,1.24,1.9,5,47.2,6,0.83,2.54,f,Austal Ltd,,2.36,-20,2.36,2.39,2.57,2.21,-7.48,3.12,1.425
AUN,12728.4,554.428,486.404,1.741,-0.33,-,-2.4,-,-,-,-,,Austar United,,1.39,3.5,1.385,1.415,1.465,1.38,2.92,1.465,0.60
AUB,192.283,18.724,14.464,0.269,0.88,5.9,31.7,16.3,20.5,1.55,3.96,f,Austbrokers Hldgs,,5.18,23,5.18,5.35,5.25,4.95,4.98,5.65,3.40
AEO,1131.26,71.046,98.448,0.517,-0.01,-,11.98,12.5,9.1,1.32,6.07,f,Austereo Grp Ltd,,1.50,1.5,1.50,1.53,1.53,1.475,1.35,1.74,1.02
ANG,863.069,26.044,24.452,0.201,0.63,4.6,31.39,9.2,8,3.92,2.76,f,Austin Engineer,,2.90,16,2.90,2.94,2.94,2.78,6.18,2.94,0.78
ACK,421.316,5.623,13.653,0.04,0.19,1.6,-17.6,-,1,-,3.33,,Austock Grp Ltd,,0.30,-1,0.29,0.30,0.30,0.29,-2.89,0.35,0.15
AYX,-,0.054,0.025,0.005,0.26,3.8,-6.3,-,-,-,-,,Austofix Grp Ltd,,1.00,,1.00,-,1.00,1.00,0.34,1.00,0.75
ALZ,16458.3,1014.72,459.122,1.543,0.92,0.6,-15.55,-,10,-,18.69,,Australand Prop stpld,,0.535,-1.5,0.535,0.54,0.565,0.53,-2.39,0.585,0.174
AIY,-,1.633,0.78,0.002,0.03,1.1,-0.23,-,-,-,-,,Authorised Invest,,0.033,,0.027,0.033,0.033,0.033,0.34,0.034,0.016
AIYO,-,-,-,-,-,-,-,-,-,-,-,,  opt feb13,,-,,-,-,-,-,-,-,-
AIYOA,-,-,0.09,-,-,-,-,-,-,-,-,,  opt mar10,,0.01,,-,-,0.01,0.01,0.34,0.01,0.01
ATJ,2249.93,8.914,7.063,0.008,0.01,5.5,-5.55,-,-,-,-,,Auto Tech Ltd,,0.055,0.6,0.055,0.06,0.057,0.04,12.58,0.165,0.028
AIE,3.333,8.627,10.3,0.004,0.12,0.6,2.32,2.9,-,-,-,,Autodom Ltd,,0.068,0.1,0.07,0.085,0.068,0.067,1.83,0.11,0.02
AHE,961.155,50.009,33.228,0.501,0.69,3.2,-,-,14,-,6.31,f,Automotive Hldgs,,2.22,-2,2.19,2.24,2.31,2.13,-0.56,2.40,0.42
AAT,3,1.379,2.353,0.014,-,-,-1.63,-,-,-,-,,Autron Corp,,0.019,,0.015,0.02,0.019,0.019,0.34,0.03,0.01
AVX,28526.3,476.564,249.86,0.136,0.03,6.7,-7.87,-,-,-,-,,Avexa Ltd,,0.20,1,0.195,0.20,0.235,0.19,5.60,0.235,0.054
AVH,848.334,45.016,9.895,0.017,0.05,3.3,-5.49,-,-,-,-,,Avita Medical Ltd,,0.165,,0.165,0.17,0.175,0.165,0.34,0.275,0.031
AVJ,359.073,19.708,17.098,0.15,1.04,0.5,-4.68,-,2,-,3.67,,AVJennings,,0.545,-1,0.54,0.545,0.55,0.54,-1.47,0.63,0.16
AWB,73007,857.238,329.166,1.038,1.81,0.7,18.5,6.9,5,3.70,3.94,,AWB Ltd,,1.27,4,1.27,1.285,1.305,1.195,3.59,2.995,0.592
AWL,1200,79.224,89.964,0.006,-,-,-0.31,-,-,-,-,,AWH Corp Ltd,,0.006,0.1,0.005,0.008,0.006,0.005,20.34,0.007,0.002
AXA,40271.7,949.663,736.211,12.03,0.96,6.1,-7.39,-,18.5,-,3.18,p,AXA Asia Pacific,,5.82,6,5.82,5.86,6.00,5.79,1.38,6.00,2.52
AXI,580,50.672,52.791,0.019,0.06,0.8,-2.76,-,-,-,-,,Axiom Prop,,0.045,-0.5,0.043,0.056,0.05,0.045,-9.66,0.08,0.021
BBI,-,6148.57,3496.55,0.091,1.84,0.0,-40.69,-,2.5,-,71.43,,Babcock & Br Infr stp,,0.035,,-,-,0.035,0.035,0.34,0.195,0.029
BBP,-,1053.55,1816.57,0.055,-1.48,-,-20.34,-,-,-,-,,Babcock & Br Pwr stp,,0.076,,-,-,0.076,0.076,0.34,0.13,0.027
BLP,241.203,21.893,51.225,0.025,0.66,0.2,-14.95,-,4.12,-,29.43,,Babcock & Br Res stp,,0.14,1.5,0.125,0.14,0.145,0.125,12.34,0.145,0.041
BOQ,2798.35,155.288,104.728,2.371,6.62,1.7,75.9,14.8,52,1.46,4.63,f,Bank of Qld,,11.24,-47,11.20,11.37,12.03,11.10,-3.68,13.49,6.228
BBX,-,0.124,1.35,0.002,0.01,2.0,-12.17,-,-,-,-,,BBX Hldgs,,0.02,,-,0.03,0.02,0.02,0.34,0.02,0.01
BEC,6815.21,199.194,170.226,0.023,0.23,0.5,-167.28,-,16.3,-,148.18,,Becton Prop Grp stpld,,0.11,,0.11,0.115,0.115,0.10,0.34,0.23,0.065
