AHC,-,0.09,0.041,0.013,3.31,0.7,17.79,13.2,5,3.56,2.13,,AHC Ltd,,2.35,,2.00,2.20,2.35,2.35,-1.85,2.45,1.295
AGI,707.461,9.465,35.171,0.057,0.02,10.3,-4.45,-,-,-,-,,Ainsworth Game Tech,,0.205,3.5,0.20,0.205,0.22,0.175,18.73,0.22,0.04
AIZ,29.646,14.722,48.98,1.127,1.18,0.9,1.61,65.2,5.22,0.31,4.97,,Air New Zealand fpo nz,,1.05,-1,1.015,1.08,1.11,1.05,-2.80,1.11,0.55
AIG,-,0.181,0.031,0.001,-0.07,-,-5.34,-,-,-,-,,Aircruising Aust,,0.10,,-,0.11,0.10,0.10,-1.85,0.13,0.098
AJL,815.004,55.128,39.733,0.319,2.11,2.3,249.7,2.0,10.5,23.78,2.15,f,AJ Lucas Grp,,4.89,,4.88,4.92,5.08,4.75,-1.85,5.60,2.03
ACL,555.789,60.266,32.577,0.085,0.03,17.5,-5.2,-,-,-,-,,Alchemia Ltd,,0.525,,0.525,0.53,0.55,0.52,-1.85,0.60,0.095
AAI,-,0.002,-,39.837,-,-,-12.99,-,51.82,-,1.13,,Alcoa Inc cdi,,46.00,,-,46.50,46.00,46.00,-1.85,47.10,45.617
LEP,1546.94,29.481,22.128,0.333,3.08,0.7,31.51,7.0,30,1.05,13.64,,ALE Prop Grp stpld,,2.20,2,2.18,2.20,2.21,2.15,-0.94,2.463,1.416
ALS,1925.72,90.733,66.197,0.493,0.49,10.8,-13.94,-,7,-,1.33,f,Alesco Corp,,5.27,57,5.21,5.39,5.48,4.66,10.27,6.30,0.60
ABQ,1548.21,31.895,17.354,0.025,0.05,2.9,2.8,5.2,0.5,5.60,3.45,f,Allied Brands Ltd,,0.145,,0.14,0.145,0.15,0.14,-1.85,0.325,0.10
ABQO,-,0.045,3.812,-,-,-,-,-,-,-,-,,  opt dec10,,0.001,,0.005,-,0.001,0.001,-1.85,0.08,0.001
AMA,2096.1,38.715,21.145,0.019,-0.23,-,-43.5,-,2.1,-,30.00,,Allomak Ltd,,0.07,-0.1,0.07,0.071,0.078,0.064,-3.26,0.265,0.017
AEA,-,1.81,5.134,0.001,-,-,-3.25,-,-,-,-,,Altera Res Ltd,,0.06,,0.05,0.09,0.06,0.06,-1.85,0.10,0.015
AIQ,89.56,9.062,-,0.13,1.49,0.7,-33.96,-,47,-,47.24,,Alternative Invest unt,,0.995,-0.5,0.99,1.015,1.02,0.965,-2.35,1.45,0.575
ALU,200.24,5.241,3.362,0.026,0.12,2.4,-0.47,-,2,-,6.90,,Altium Ltd,,0.29,-5,0.275,0.29,0.32,0.26,-16.56,0.70,0.26
AHD,209.876,7.481,6.028,0.74,4.48,1.3,53.5,10.7,32,1.67,5.57,f,Amalgamated Hldgs,,5.74,55,5.53,5.74,5.96,5.20,8.74,5.96,3.81
AMO,17,0.611,1.789,0.015,0.57,0.9,5.9,8.3,3.5,1.69,7.14,f,Ambertech Ltd,,0.49,-2,0.49,0.51,0.51,0.49,-5.78,0.52,0.32
AMB,48.797,2.917,16.836,0.023,0.13,2.6,-52.3,-,1.5,-,4.41,,Ambition Grp Ltd,,0.34,4,0.30,0.335,0.34,0.29,11.48,0.38,0.096
AMH,81.86,9.428,11.918,0.125,0.72,1.0,2.63,26.4,2,1.31,2.88,f,Amcil Ltd,,0.695,1.5,0.695,0.71,0.72,0.68,0.35,0.72,0.43
AMM,7832.95,167.988,202.865,0.121,0.18,1.3,2.25,10.0,0.8,2.81,3.56,f,Amcom Telecomm,,0.225,,0.22,0.225,0.23,0.215,-1.85,0.25,0.096
AMMO,16798.2,145.679,60.219,0.013,-,-,-,-,-,-,-,,  opt dec09,,0.049,-0.2,0.046,0.049,0.054,0.048,-5.78,0.054,0.002
AMC,20585,887.996,751.662,6.824,1.61,3.5,25.3,22.1,34,0.74,6.08,,Amcor Ltd,,5.59,23,5.56,5.60,5.60,5.39,2.44,6.082,3.50
AEC,137.045,6.545,2.897,0.098,0.77,3.5,27.1,10.0,16,1.69,5.90,f,Ammtec Ltd,,2.71,27,2.70,2.71,2.71,2.44,9.21,3.33,1.30
AGF,1023.33,50.898,59.36,0.335,1.17,0.9,4.35,24.3,3.9,1.12,3.70,,AMP Capital China unt,,1.055,-2.5,1.055,1.065,1.10,1.05,-4.17,1.265,0.61
AMP,38204.4,1497.34,1605.87,13.497,0.67,9.9,29.6,22.5,30,0.99,4.51,p,AMP Ltd,,6.65,-14,6.65,6.66,6.97,6.62,-3.92,6.97,3.52
ANQ,258.4,17.22,8.148,0.029,0.02,10.8,-5.6,-,-,-,-,,Anaeco Ltd,,0.215,-3.5,0.22,0.24,0.25,0.215,-15.85,0.39,0.075
ANQO,-,0.048,0.015,-,-,-,-,-,-,-,-,,  opt may10,,0.003,,0.003,-,0.005,0.005,-1.85,0.023,0.003
ANQOA,-,0.044,0.005,-,-,-,-,-,-,-,-,,  opt may12,,0.004,,0.004,-,0.004,0.004,-1.85,0.016,0.001
ALT,792.237,35.153,112.76,0.007,-,-,-0.6,-,-,-,-,,Analytica Ltd,,0.019,,0.019,0.021,0.023,0.019,-1.85,0.08,0.018
ANN,3176.85,171.069,164.148,1.432,1.98,5.4,89.2,11.9,28,3.19,2.63,,Ansell Ltd,,10.63,37,10.60,10.85,10.98,10.30,1.75,13.83,7.51
ANO,29.777,12.195,2.344,0.009,0.03,1.4,0.77,5.3,-,-,-,,Antaria Ltd,,0.041,,0.042,0.051,0.041,0.04,-1.85,0.065,0.02
ADO,881.5,57.217,-,0.002,0.01,1.0,-1.1,-,-,-,-,,Anteo Diagnostics,,0.01,0.1,0.01,0.012,0.01,0.009,9.26,0.015,0.004
ADOOA,-,-,-,-,-,-,-,-,-,-,-,,  opt feb11,,-,,-,0.009,-,-,-,-,-
ANP,1205.05,22.899,111.73,0.029,0.01,5.0,-0.46,-,-,-,-,,Antisense Therapeutic,,0.05,,0.047,0.051,0.051,0.048,-1.85,0.056,0.028
ANZ,33173.6,1992.72,2282.72,61.512,10.72,2.3,170.4,14.4,120,1.42,4.89,,ANZ Banking Grp,,24.56,-6,24.55,24.58,25.25,24.21,-2.10,25.25,11.83
APE,25.424,0.781,0.854,0.324,8.41,1.3,36.1,29.6,44,0.82,4.11,f,AP Eagers Ltd,,10.70,20,10.25,10.70,10.80,10.49,0.05,10.80,4.45
APP,150,1.746,1.889,-,-,-,-3.7,-,-,-,-,,APA Financial,,0.016,-0.4,0.016,-,0.016,0.016,-21.85,0.081,0.01
APA,4447.01,189.548,196.001,1.643,1.18,2.7,16.2,19.9,31,0.52,9.60,,APA Grp stpld,,3.23,21,3.20,3.24,3.24,3.03,5.10,3.39,2.43
AEZ,14488.1,452.914,598.632,0.051,0.33,0.3,-56.84,-,1,-,10.75,,APN European Retail stpld,,0.093,0.2,0.092,0.095,0.105,0.09,0.34,0.14,0.014
APN,9118.08,431.69,159.753,1.339,-1.23,-,-13.1,-,12,-,5.33,,APN News & Media,,2.25,7,2.23,2.26,2.32,2.13,1.36,3.125,0.866
APD,310.851,19.287,33.762,0.053,0.20,1.8,-18.08,-,3,-,8.11,,APN Prop Grp,,0.37,6,0.34,0.37,0.37,0.30,17.50,0.40,0.09
AOP,100301,121.214,4.607,0.006,-,-,-0.91,-,-,-,-,,Apollo Cons,,0.013,0.1,0.012,0.013,0.02,0.012,6.48,0.04,0.009
AQL,359.862,10.235,22.155,0.004,-,-,-0.35,-,-,-,-,,Aquacarotene Ltd,,0.014,-0.4,0.014,0.018,0.018,0.014,-24.08,0.018,0.008
APB,421.77,14.127,15.956,0.015,0.22,0.3,2,2.9,-,-,-,,Arafura Pearls,,0.059,,0.056,0.06,0.059,0.056,-1.85,0.085,0.036
ARP,1668.33,10.673,9.436,0.349,1.22,4.3,33.86,15.5,16.5,2.05,3.15,f,ARB Corp,,5.24,37,5.24,5.26,5.40,4.87,5.74,5.40,2.55
AAD,4446.65,137.57,104.88,0.441,1.18,1.2,-0.32,-,14.3,-,9.86,,Ardent Leisure Grp stp,,1.45,4,1.415,1.455,1.49,1.37,0.98,1.65,0.79
ARG,804.628,32.036,29.298,4.016,6.38,1.1,-11.1,-,27,-,3.94,f,Argo Invest,,6.86,16,6.81,6.86,6.87,6.67,0.53,6.88,4.52
ASV,676.11,16.761,27.957,0.002,-,-,-0.12,-,-,-,-,,Argus Solutions,,0.008,,0.008,0.009,0.009,0.008,-1.85,0.017,0.007
ARA,9.474,3.854,12.662,0.055,0.30,0.9,-4.51,-,1,-,3.70,,Ariadne Aust,,0.27,-1,0.27,0.32,0.275,0.27,-5.42,0.30,0.16
ALL,7895.54,424.736,582.705,2.934,0.35,15.7,-0.2,-,14.5,-,2.64,f,Aristocrat Leisure,,5.50,12,5.39,5.54,5.58,5.32,0.38,6.77,3.16
ARJ,101.893,2.221,2.717,0.013,1.08,0.5,8.07,6.9,7.75,1.04,13.84,f,ARK Fund Ltd (The),,0.56,-2,0.54,0.56,0.58,0.55,-5.30,0.80,0.44
AEM,4532.82,114.136,23.775,0.004,-,-,2.83,0.6,-,-,-,,Artist & Entertain,,0.017,-0.2,0.016,0.017,0.019,0.015,-12.38,0.05,0.003
APH,223.88,12.892,3.627,0.047,0.04,4.8,3.1,6.1,0.5,6.20,2.63,,Ascent Pharmahealth,,0.19,-0.5,0.185,0.21,0.195,0.18,-4.42,0.24,0.12
AIO,87772.2,3667.84,845.69,4.696,-1.41,-,-32.5,-,23,-,14.33,,Asciano Grp stpld,,1.605,-8.5,1.605,1.61,1.715,1.60,-6.88,2.297,0.32
AFA,351.014,9.601,6.884,0.036,0.01,24.0,-2.61,-,-,-,-,,ASF Grp Ltd,,0.24,-6,0.24,0.25,0.30,0.21,-21.85,0.43,0.036
ASZ,2944.46,48.634,22.549,0.149,0.05,21.4,8.52,12.6,5.5,1.55,5.14,f,ASG Grp Ltd,,1.07,15.5,1.04,1.08,1.09,0.93,15.09,1.09,0.33
AJJ,173.255,14.602,5.312,0.027,-0.02,-,-2.51,-,-,-,-,,Asia Liver Trans,,0.145,-4.5,0.10,0.145,0.19,0.145,-25.54,0.50,0.007
AJJO,-,0.75,1.857,-,-,-,-,-,-,-,-,,  opt sep10,,-,,-,0.045,0.001,0.001,-1.85,0.002,0.001
AUF,99.25,3.054,2.515,0.095,0.95,1.1,0.76,131.6,-,-,-,,Asian Masters Fund,,1.00,,0.86,1.00,1.00,1.00,-1.85,1.05,0.77
AKF,5,5.665,-,0.017,0.35,0.7,5.4,4.8,1.3,4.15,5.00,f,ASK Funding Ltd,,0.26,1,0.27,0.30,0.26,0.25,2.15,0.325,0.125
APZ,10065.5,311.051,105.016,0.299,0.68,0.8,-22.53,-,6.17,-,11.98,,Aspen Grp stpld,,0.515,-1.5,0.515,0.53,0.55,0.515,-4.68,0.88,0.218
ASP,0.009,0.312,3.591,0.04,-0.06,-,-0.22,-,0.13,-,0.76,,Aspermont Ltd,,0.17,1,0.15,0.20,0.17,0.16,4.40,0.345,0.148
AKR,4.539,19.555,35.951,0.014,1.60,0.4,-0.03,-,-,-,-,,Astra Capital Ltd,,0.65,-5,0.65,0.75,0.70,0.62,-9.00,1.40,0.008
AJA,5877.8,555.346,532.574,0.236,0.93,0.5,-71.94,-,9,-,19.35,,Astro Jap Prop Tr unt,,0.465,-2.5,0.465,0.47,0.495,0.465,-6.96,0.55,0.16
ATR,30.501,1.977,1.585,0.146,0.03,74.3,-3.9,-,10,-,4.48,,Astron Ltd,,2.23,-2,2.15,2.23,2.35,2.20,-2.74,2.70,1.41
ASX,4533.94,175.708,247.635,6.139,2.66,13.4,183.2,19.5,164.9,1.11,4.63,f,ASX Ltd,,35.65,19,35.62,35.75,36.37,34.79,-1.32,37.90,23.52
ACG,225.78,19.386,14.94,0.017,0.05,3.4,-1.7,-,-,-,-,,Atcor Medical,,0.17,1,0.17,0.185,0.17,0.155,4.40,0.24,0.105
ATI,68172.1,1253.45,73.812,0.038,0.01,3.9,-0.11,-,-,-,-,,Atlantic Ltd,,0.039,0.4,0.038,0.039,0.044,0.034,9.58,0.044,0.005
ATIO,14770.1,475.779,-,0.009,-,-,-,-,-,-,-,,  opt dec11,,0.029,0.4,0.028,0.03,0.032,0.025,14.15,0.032,0.003
ATP,153.9,11.73,12.405,0.016,0.20,0.6,-4.39,-,2,-,16.00,,Atlas Southsea Pearl,,0.125,0.5,0.125,0.135,0.135,0.12,2.31,0.34,0.075
ATW,100,1.027,1.696,0.003,0.01,1.5,-0.12,-,-,-,-,,Atos Wellness,,0.015,0.3,0.013,0.017,0.015,0.012,23.15,0.04,0.01
AIA,871.909,49.41,76.576,2.009,1.21,1.4,2.74,59.9,6.7,0.41,4.09,,Auckland Airport fpo nz,,1.64,7,1.58,1.64,1.64,1.53,2.61,1.65,1.175
ABW,2.097,0.124,0.174,0.009,7.05,1.0,-57.97,-,43,-,6.06,,Aurora Buy-Write ord ,,7.10,10,7.10,7.29,7.10,7.10,-0.42,7.10,4.50
AIB,12.544,0.127,0.031,0.014,8.24,0.9,-13.91,-,106,-,13.77,,Aurora Infrastructur unt,,7.70,15,7.90,8.50,7.90,7.70,0.13,8.60,6.84
AUP,0.552,0.236,0.216,0.019,5.36,1.0,-,-,-,-,-,,Aurora Prop unt,,5.10,7,5.15,5.70,5.10,5.10,-0.46,5.10,4.20
AOD,292.072,18.783,5.001,0.05,1.09,1.0,-6.57,-,5,-,4.46,f,Aurora Sandringham ,,1.12,,1.115,1.12,1.12,1.11,-1.85,1.245,1.055
ASL,2323.66,82.993,117.697,0.332,1.73,1.1,23.23,8.2,11,2.11,5.79,f,Ausdrill Ltd,,1.90,6,1.885,1.92,1.95,1.83,1.41,1.95,0.675
AAX,4602.43,160.159,58.679,0.682,0.76,7.4,43.94,12.7,18.5,2.38,3.30,f,Ausenco Ltd,,5.60,36,5.58,5.64,5.76,5.24,5.02,5.95,1.855
AET,382.495,10.684,3.128,0.014,-,-,-32.9,-,2,-,5.88,,Ausmelt Ltd,,0.34,3,0.335,0.34,0.34,0.31,7.82,0.56,0.10
AAC,2528.87,200.98,93.488,0.385,2.55,0.6,-25.7,-,-,-,-,,Aust Agriculture,,1.455,0.5,1.45,1.46,1.515,1.44,-1.51,2.60,1.16
AAK,46796.2,492.714,84.609,0.023,0.06,0.1,0.34,2.4,-,-,-,,Aust China Hldgs,,0.008,,0.007,0.009,0.008,0.007,-1.85,0.014,0.002
AAKO,-,21.139,-,0.002,-,-,-,-,-,-,-,,  opt dec13,,0.003,,0.003,0.004,0.003,0.003,-1.85,0.005,0.001
AEU,473.342,31.219,68.807,0.062,1.33,0.3,-21.5,-,6.7,-,14.57,,Aust Education unt,,0.46,7.5,0.45,0.48,0.46,0.39,17.63,0.46,0.145
AYF,9.091,0.203,0.296,0.022,6.28,1.0,-157,-,65,-,10.27,p,Aust Enhanced unt,,6.33,3,6.23,6.35,6.33,6.20,-1.38,7.35,5.00
AEF,0.61,0.03,0.038,0.032,8.53,3.8,121.6,26.3,147,0.83,4.59,f,Aust Ethical,,32.00,-140,33.00,34.30,33.35,32.00,-6.05,37.00,17.00
AFI,1290.5,57.451,59.001,5.144,4.79,1.1,10.61,49.2,21,0.51,4.02,f,Aust Foundation,,5.22,18,5.20,5.23,5.26,5.05,1.72,5.26,3.41
AIX,8160.76,334.236,192.589,0.929,3.14,0.5,26.33,6.1,13,2.03,8.07,p,Aust Infra unt,,1.61,-1,1.60,1.625,1.63,1.58,-2.47,2.027,0.991
ALF,755.113,12.032,15.741,0.084,1.49,0.8,11.85,10.5,5,2.37,4.00,f,Aust Leaders,,1.25,,1.245,1.25,1.265,1.235,-1.85,1.265,0.55
ALFO,912.028,12.128,-,0.004,-,-,-,-,-,-,-,,  opt nov10,,0.056,-0.1,0.056,0.059,0.061,0.053,-3.61,0.10,0.05
API,1887.34,32.551,117.246,0.277,0.84,1.3,5.9,18.2,1,5.90,0.93,,Aust Pharmaceutical,,1.075,15,1.04,1.09,1.10,0.92,14.36,1.10,0.35
APK,240.219,7.746,18.136,0.036,-0.08,-,-9.8,-,-,-,-,,Aust Power,,0.36,,0.35,0.36,0.36,0.35,-1.85,0.38,0.12
AUI,21.977,0.908,0.719,0.702,6.82,1.0,14,51.1,25,0.56,3.50,f,Aust United Invest,,7.15,-28,7.06,7.25,7.45,6.96,-5.62,7.45,4.25
AVG,928.408,47.438,24.35,0.038,0.88,0.3,-96,-,-,-,-,,Aust Vintage Ltd,,0.30,-1.5,0.295,0.31,0.32,0.295,-6.62,0.735,0.125
ASB,1279.12,46.608,64.744,0.5,1.24,2.1,5,53.2,6,0.83,2.26,f,Austal Ltd,,2.66,-4,2.63,2.73,2.77,2.61,-3.34,3.12,1.38
AUN,7042.82,484.096,451.01,1.66,-0.33,-,-2.4,-,-,-,-,,Austar United,,1.325,6.5,1.31,1.35,1.33,1.24,3.31,1.37,0.60
AUB,1465.57,16.577,12.943,0.265,0.88,5.9,31.7,16.2,20.5,1.55,3.98,f,Austbrokers Hldgs,,5.15,31,5.12,5.23,5.65,4.86,4.55,5.65,3.30
AEO,953.586,58.63,90.894,0.49,-0.01,-,11.98,11.9,9.1,1.32,6.41,f,Austereo Grp Ltd,,1.42,-7,1.42,1.52,1.52,1.42,-6.55,1.74,1.02
ANG,656.745,22.35,19.974,0.17,0.63,3.9,31.39,7.8,8,3.92,3.25,f,Austin Engineer,,2.46,6,2.46,2.47,2.50,2.41,0.65,2.50,0.78
ACK,150.481,4.083,13.397,0.033,0.19,1.3,-17.6,-,1,-,4.00,,Austock Grp Ltd,,0.25,-5,0.24,0.28,0.285,0.245,-18.52,0.35,0.15
AYX,12.35,0.054,0.025,0.005,0.26,3.8,-6.3,-,-,-,-,,Austofix Grp Ltd,,1.00,15,1.00,-,1.00,0.85,15.79,1.00,0.75
ALZ,20909.7,893.739,380.476,1.557,0.92,0.6,-15.55,-,10,-,18.52,,Australand Prop stpld,,0.54,-2,0.535,0.54,0.575,0.535,-5.42,0.585,0.174
AIY,-,1.633,0.68,0.002,0.03,1.1,-0.23,-,-,-,-,,Authorised Invest,,0.033,,0.023,0.033,0.033,0.033,-1.85,0.057,0.016
AIYO,-,-,-,-,-,-,-,-,-,-,-,,  opt feb13,,-,,-,-,-,-,-,-,-
AIYOA,-,-,0.09,-,-,-,-,-,-,-,-,,  opt mar10,,0.01,,-,-,0.01,0.01,-1.85,0.01,0.01
ATJ,255.368,4.32,6.713,0.01,0.01,6.3,-5.55,-,-,-,-,,Auto Tech Ltd,,0.063,1.3,0.05,0.063,0.065,0.06,24.15,0.193,0.028
ATJN,-,-,-,-,-,-,-,-,-,-,-,,  def,,-,,-,-,-,-,-,-,-
AIE,224.966,7.889,9.784,0.004,0.12,0.7,2.32,3.5,-,-,-,,Autodom Ltd,,0.081,1.6,0.067,0.08,0.081,0.062,22.76,0.081,0.02
AHE,3240.77,45.566,24.654,0.494,0.69,3.2,-,-,14,-,6.39,f,Automotive Hldgs,,2.19,18,2.18,2.19,2.25,2.00,7.10,2.25,0.42
AAT,-,1.341,2.096,0.015,-,-,-1.63,-,-,-,-,,Autron Corp,,0.02,,0.02,0.024,0.02,0.02,-1.85,0.03,0.01
AVX,47663.8,417.831,212.533,0.133,0.03,6.5,-7.87,-,-,-,-,,Avexa Ltd,,0.195,6.5,0.195,0.20,0.22,0.125,48.15,0.22,0.054
AVH,695.027,40.584,8.359,0.017,0.05,3.3,-5.49,-,-,-,-,,Avita Medical Ltd,,0.165,0.5,0.16,0.17,0.17,0.16,1.27,0.275,0.031
AVJ,432.752,17.981,16.329,0.146,1.04,0.5,-4.68,-,2,-,3.77,,AVJennings,,0.53,4,0.51,0.53,0.54,0.485,6.31,0.54,0.16
AWB,39263.9,480.024,306.384,0.712,1.81,0.7,18.5,6.7,5,3.70,4.05,,AWB Ltd,,1.235,1.5,1.23,1.24,1.26,1.175,-0.62,2.995,0.592
AWL,1800,58.33,89.131,0.004,-,-,-0.31,-,-,-,-,,AWH Corp Ltd,,0.004,-0.1,0.004,0.005,0.005,0.004,-21.85,0.006,0.002
AXA,18553.4,759.182,674.058,9.798,0.96,4.9,-7.39,-,18.5,-,3.90,p,AXA Asia Pacific,,4.74,2,4.72,4.80,4.90,4.68,-1.43,5.19,2.52
AXI,177.985,47.024,49.948,0.03,0.06,1.2,-2.76,-,-,-,-,,Axiom Prop,,0.07,0.5,0.07,0.077,0.07,0.065,5.84,0.08,0.021
AZU,-,1.279,-,0.012,-,-,-,-,-,-,-,,Azurn Int Ltd,,0.095,,-,-,0.095,0.095,-1.85,0.20,0.095
BBI,266812,5730.48,2893.19,0.109,1.84,0.0,-40.69,-,2.5,-,59.52,,Babcock & Br Infr stp,,0.042,-1.1,0.041,0.042,0.056,0.04,-22.61,0.27,0.024
BBP,13299.6,1019.56,1660.16,0.054,-1.48,-,-20.34,-,-,-,-,,Babcock & Br Pwr stp,,0.075,-0.3,0.074,0.076,0.082,0.07,-5.70,0.145,0.024
BLP,1655.2,20.221,41.615,0.019,0.66,0.2,-14.95,-,4.12,-,37.45,,Babcock & Br Res stp,,0.11,0.5,0.11,0.12,0.115,0.105,2.91,0.20,0.041
BOQ,3996.19,140.136,94.2,2.794,6.62,2.0,75.9,17.5,52,1.46,3.92,f,Bank of Qld,,13.25,99,13.24,13.25,13.49,12.04,6.22,14.234,6.228
BBX,-,0.124,1.32,0.002,0.01,2.0,-12.17,-,-,-,-,,BBX Hldgs,,0.02,,0.005,0.04,0.02,0.02,-1.85,0.03,0.01
BEC,8201.35,174.998,138.803,0.022,0.23,0.5,-167.28,-,16.3,-,155.24,,Becton Prop Grp stpld,,0.105,-0.5,0.10,0.105,0.115,0.10,-6.40,0.30,0.043
