ASX Industrials Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4771.9 at 16:36 22/1/2010  Report at 19:06 Friday 22/1/2010. Processed 20:03 Friday 22/1/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
ADL,695.25,2.111,0.576,0.003,0.01,0.8,-2.68,-,-,-,-,,Admerex Ltd,,0.008,-0.3,0.009,0.011,0.011,0.008,-24.08,0.016,0.004
ADG,8.01,0.042,0.038,0.084,2.37,1.4,27.9,12.0,16,1.74,4.78,f,Adtrans Grp,,3.35,-5,3.35,3.50,3.45,3.33,1.73,3.53,1.65
ASC,4845.42,11.155,3.823,0.007,0.04,0.3,-0.28,-,-,-,-,,Adultshop Com,,0.012,,0.011,0.012,0.014,0.012,3.20,0.014,0.003
ASCO,1465.05,1.465,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.004,0.1,0.004,0.005,0.005,0.004,36.53,0.005,0.002
ABV,333.059,2.189,1.211,0.021,0.01,2.8,-0.36,-,-,-,-,,Adv Braking Tech,,0.028,-0.2,0.025,0.028,0.03,0.027,-3.47,0.038,0.005
AMT,-,0.003,0.028,0.011,0.20,2.8,-2.9,-,-,-,-,,Adv Surg Dsgn & Mnft,,0.57,,0.51,0.59,0.57,0.57,3.20,0.64,0.28
AES,-,0.047,0.12,0.021,0.01,4.8,-0.06,-,-,-,-,,Advanced Energy,,0.048,,0.048,0.065,0.048,0.048,3.20,0.085,0.02
ACE,243.219,0.387,0.458,0.007,-0.04,-,-1.9,-,-,-,-,,Advanced Engine,,0.049,-0.5,0.049,0.058,0.057,0.047,-6.06,0.093,0.031
ANM,766.265,1.087,0.425,0.014,0.01,6.7,-3.07,-,-,-,-,,Advanced Magnesium,,0.067,0.4,0.067,0.068,0.07,0.064,9.55,0.124,0.014
ASW,233.068,0.479,0.15,0.017,0.09,4.6,2.1,19.5,2,1.05,4.88,f,Advanced Share,,0.41,2,0.39,0.42,0.42,0.39,8.33,0.435,0.15
AEI,90,0.201,0.014,0.01,0.01,10.0,-2.31,-,-,-,-,,Aeris Environmental,,0.10,-1.5,0.105,0.12,0.12,0.10,-9.85,0.185,0.05
AVE,180.18,0.433,0.466,0.185,2.07,0.7,-9.7,-,4,-,2.78,,Aevum Ltd,,1.44,-2,1.44,1.46,1.495,1.44,1.83,1.67,0.545
AVEN,-,-,-,-,-,-,-,-,-,-,-,,  def x ior,,-,,1.41,-,-,-,-,-,-
AFT,87373.5,270.089,4.5,0.006,-,-,-0.03,-,-,-,-,,AFT Corp,,0.001,,0.001,0.002,0.002,0.001,3.20,0.002,0.001
AGK,6190.43,15.473,18.07,6.19,6.00,2.3,358,3.9,54,6.63,3.92,f,AGL Energy Ltd,,13.79,-30,13.75,13.79,14.17,13.67,1.07,15.46,12.83
AGJ,-,0.025,-,0.015,0.38,0.4,-3.63,-,2.42,-,14.24,,Agricultural Land unt,,0.17,,0.17,-,0.17,0.17,3.20,0.28,0.13
AHC,-,-,-,0.013,3.31,0.7,17.79,12.6,-,-,-,,AHC Ltd,,2.25,,2.25,2.45,2.25,2.25,3.20,2.45,1.295
AGI,132.19,0.377,0.951,0.05,0.02,9.0,-4.45,-,-,-,-,,Ainsworth Game Tech,,0.18,-1,0.18,0.195,0.20,0.18,-2.07,0.22,0.05
AIZ,1759.82,1.838,0.837,1.02,1.18,0.8,1.61,59.0,5.22,0.31,5.49,,Air New Zealand fpo nz,,0.95,3.5,0.95,0.98,0.95,0.915,7.02,1.12,0.55
AIG,-,-,0.015,0.001,-0.07,-,-5.34,-,-,-,-,,Aircruising Aust,,0.11,,0.07,-,0.11,0.11,3.20,0.12,0.098
AJL,1435.41,2.714,1.604,0.242,2.11,1.8,249.7,1.5,10.5,23.78,2.82,f,AJ Lucas Grp,,3.73,-52,3.68,3.75,4.28,3.43,-9.04,5.60,2.03
ACL,951.141,3.424,5.652,0.145,0.03,25.3,-5.2,-,-,-,-,,Alchemia Ltd,,0.76,-5,0.75,0.76,0.81,0.75,-2.98,0.81,0.106
AAI,0.325,-,-,39.404,-,-,-251.67,-,31.58,-,0.69,,Alcoa Inc cdi,,45.50,61,-,45.25,45.50,44.89,4.56,47.10,44.00
LEP,494.613,3.634,0.567,0.352,3.08,0.8,31.51,7.4,30,1.05,12.93,,ALE Prop Grp stpld,,2.32,2,2.31,2.34,2.37,2.29,4.07,2.43,1.416
ALS,1213.35,2.918,2.636,0.431,0.49,9.4,-13.94,-,7,-,1.53,f,Alesco Corp,,4.59,-8,4.56,4.59,4.80,4.51,1.48,5.91,0.60
AEJ,4161.69,19.096,95.118,0.06,-1.48,-,-20.34,-,-,-,-,,Alinta Energy Grp stp,,0.083,-0.3,0.083,0.084,0.087,0.082,-0.29,0.13,0.032
ABQ,935.644,3.798,0.585,0.029,0.05,3.0,2.8,5.4,0.5,5.60,3.33,f,Allied Brands Ltd,,0.15,-1,0.15,0.165,0.16,0.15,-3.05,0.245,0.10
ABQO,2950,2.951,-,-,-,-,-,-,-,-,-,,  opt dec10,,0.001,-0.2,0.001,0.002,0.003,0.001,-63.47,0.029,0.001
AEA,395.5,0.738,-,0.003,-,-,-3.25,-,-,-,-,,Altera Res Ltd,,0.13,-1,0.13,0.165,0.15,0.13,-3.95,0.15,0.014
AIQ,322.903,0.801,-,0.135,1.41,0.7,-33.96,-,47,-,45.41,,Alternative Invest unt,,1.035,-0.5,1.035,1.05,1.065,1.035,2.72,1.45,0.575
ALU,69.5,0.171,0.062,0.024,0.12,2.2,-0.47,-,2,-,7.55,,Altium Ltd,,0.265,,0.255,0.265,0.31,0.265,3.20,0.51,0.235
AMA,752.469,1.412,4.224,0.015,-0.23,-,-43.5,-,-,-,-,,AMA Grp Ltd,,0.054,0.2,0.054,0.058,0.059,0.052,7.04,0.078,0.017
AHD,315.384,0.871,0.448,0.892,4.48,1.3,53.5,10.7,32,1.67,5.57,f,Amalgamated Hldgs,,5.75,5,5.55,5.75,5.75,5.49,4.07,6.24,3.598
AMO,105.834,0.362,0.005,0.015,0.57,0.9,5.9,8.5,3.5,1.69,7.00,f,Ambertech Ltd,,0.50,,0.50,0.52,0.54,0.49,3.20,0.57,0.32
AMB,182.764,0.264,0.058,0.026,0.13,3.0,-52.3,-,-,-,-,,Ambition Grp Ltd,,0.39,-1,0.36,0.385,0.40,0.36,0.70,0.40,0.096
AMH,50.605,0.435,0.145,0.133,0.74,0.9,2.63,25.9,2,1.31,2.94,f,Amcil Ltd,,0.68,,0.68,0.695,0.69,0.68,3.20,0.72,0.43
AMM,12979.7,28.314,3.877,0.18,0.18,1.8,2.25,14.0,0.8,2.81,2.54,f,Amcom Telecomm,,0.315,1,0.31,0.315,0.32,0.31,6.48,0.32,0.10
AMMN,-,-,-,-,-,-,-,-,-,-,-,,  def x opt,,-,,-,-,-,-,-,-,-
AMC,23201.6,60.584,34.075,7.362,1.61,3.7,25.3,23.8,34,0.74,5.64,,Amcor Ltd,,6.03,-27,6.00,6.04,6.30,5.99,-1.09,6.35,3.50
AEC,148.683,1.182,0.279,0.102,0.77,3.6,27.1,10.3,16,1.69,5.71,f,Ammtec Ltd,,2.80,,2.80,2.84,2.89,2.75,3.20,3.00,1.30
AGF,1797.23,3.955,1.609,0.312,1.33,0.7,4.35,22.6,3.9,1.12,3.96,,AMP Capital China unt,,0.985,-6.5,0.985,0.995,1.05,0.985,-2.99,1.265,0.73
AMP,35503.6,83.356,57.834,13.419,0.67,9.8,29.6,22.1,30,0.99,4.58,p,AMP Ltd,,6.55,4,6.54,6.56,6.64,6.36,3.81,6.97,3.52
ANQ,108.405,0.69,0.175,0.033,0.02,12.3,-5.6,-,-,-,-,,Anaeco Ltd,,0.245,-0.5,0.24,0.25,0.255,0.245,1.20,0.39,0.11
ANQO,-,-,-,-,-,-,-,-,-,-,-,,  opt may10,,0.003,-0.2,0.001,-,0.005,0.005,-36.80,0.023,0.003
ANQOA,-,-,-,-,-,-,-,-,-,-,-,,  opt may12,,0.004,,0.001,-,0.004,0.004,3.20,0.016,0.001
ALT,365.528,2.614,2.199,0.017,-,-,-0.6,-,-,-,-,,Analytica Ltd,,0.044,-0.1,0.042,0.044,0.045,0.042,0.98,0.083,0.019
ANN,5706.35,10.72,12.432,1.336,1.98,5.1,89.2,11.3,28,3.19,2.78,,Ansell Ltd,,10.07,-20,10.01,10.20,10.45,10.03,1.25,10.98,7.51
ANO,50,0.05,0.096,0.009,0.03,1.3,0.77,5.2,-,-,-,,Antaria Ltd,,0.04,-0.9,0.04,0.05,0.049,0.04,-15.17,0.065,0.029
ADO,302391,1389.47,0.552,0.024,0.01,6.0,-1.1,-,-,-,-,,Anteo Diagnostics,,0.06,-0.8,0.058,0.06,0.074,0.052,-8.57,0.105,0.004
ADOO,63368.9,263.345,-,0.008,-,-,-,-,-,-,-,,  opt sep10,,0.037,-0.2,0.037,0.038,0.044,0.032,-1.93,0.07,0.001
ADOOA,-,0.404,-,0.002,-,-,-,-,-,-,-,,  opt feb11,,0.025,,0.007,0.035,0.025,0.025,3.20,0.025,0.018
ANP,525.462,1.66,1.084,0.032,0.01,5.4,-0.46,-,-,-,-,,Antisense Therapeutic,,0.054,-0.6,0.054,0.059,0.06,0.053,-6.80,0.075,0.029
ANZ,55971.7,109.516,81.695,57.371,10.72,2.1,170.4,13.3,102,1.67,4.50,f,ANZ Banking Grp,,22.65,22,22.60,22.65,23.52,22.47,4.18,25.25,11.83
APE,5.69,0.016,0.037,0.361,8.41,1.4,36.1,33.5,44,0.82,3.64,f,AP Eagers Ltd,,12.10,-50,12.00,12.45,12.60,12.00,-0.77,13.00,4.45
APP,1091.08,1.129,0.063,-,-,-,-3.7,-,-,-,-,,APA Financial,,0.01,-0.2,0.009,0.01,0.012,0.009,-13.47,0.028,0.009
APA,4445.64,11.168,7.632,1.649,1.18,2.7,16.2,20.0,31,0.52,9.57,,APA Grp stpld,,3.24,-18,3.22,3.31,3.42,3.21,-2.07,3.68,2.50
AEZ,3440.72,10.551,20.397,0.04,0.33,0.2,-56.84,-,-,-,-,,APN European Retail stpld,,0.074,-0.7,0.073,0.074,0.081,0.072,-5.44,0.115,0.014
APN,8445.47,14.71,5.83,1.405,-1.23,-,-13.1,-,12,-,5.08,,APN News & Media,,2.36,-2,2.36,2.37,2.45,2.27,2.36,2.61,0.866
APD,288.993,0.58,1.096,0.052,0.20,1.8,-18.08,-,-,-,-,,APN Prop Grp,,0.36,-1.5,0.365,0.39,0.39,0.355,-0.80,0.41,0.09
AOP,11763.3,24.807,-,0.005,-,-,-0.91,-,-,-,-,,Apollo Cons,,0.01,,0.01,0.011,0.011,0.009,3.20,0.04,0.009
AQL,1027.33,2.556,0.7,0.004,-,-,-0.35,-,-,-,-,,Aquacarotene Ltd,,0.015,,0.01,0.015,0.015,0.014,5.47,0.018,0.008
APB,315,1.574,1.918,0.011,0.22,0.2,2,2.1,-,-,-,,Arafura Pearls,,0.043,0.2,0.041,0.046,0.045,0.041,8.08,0.08,0.035
ARP,219.27,1.41,0.348,0.392,1.22,4.4,33.86,16.0,16.5,2.05,3.05,f,ARB Corp,,5.41,13,5.37,5.43,5.48,5.27,5.66,5.48,2.368
AAD,4121.94,8.129,6.676,0.517,1.18,1.4,-0.32,-,14.3,-,8.41,,Ardent Leisure Grp stp,,1.70,-10,1.70,1.71,1.84,1.67,-2.36,1.845,0.79
ARG,740.791,1.954,2.176,3.993,6.33,1.1,-11.1,-,27,-,3.96,f,Argo Invest,,6.82,4,6.81,6.82,6.88,6.70,3.79,7.05,4.52
ASV,375.114,0.375,0.371,0.016,-,-,-0.12,-,-,-,-,,Argus Solutions,,0.23,22.4,0.23,0.25,0.40,0.006,3736.50,1.098,0.006
ARA,53.219,0.284,0.235,0.059,0.30,1.0,-4.51,-,1,-,3.45,,Ariadne Aust,,0.29,-1,0.29,0.30,0.30,0.285,-0.14,0.37,0.20
ALL,15628.1,26.166,13.367,2.171,0.35,11.6,-0.2,-,14.5,-,3.56,f,Aristocrat Leisure,,4.07,2,4.05,4.07,4.15,3.98,3.69,5.75,3.16
ARJ,31.667,0.196,0.067,0.01,1.08,0.4,8.07,5.2,7,1.15,16.67,f,ARK Fund Ltd (The),,0.42,-6,0.415,0.45,0.44,0.40,-9.30,0.80,0.40
AEM,18940.4,20.057,12.441,0.005,-,-,2.83,0.5,-,-,-,,Artist & Entertain,,0.015,,0.014,0.015,0.018,0.012,3.20,0.025,0.004
AKW,274.259,0.737,0.539,0.007,0.43,0.4,51.76,0.3,-,-,-,,Arturus Capital,,0.175,-1,0.185,0.215,0.19,0.175,-2.21,0.30,0.07
APH,318.041,0.602,1.09,0.05,0.04,5.0,3.1,6.5,-,-,-,,Ascent Pharmahealth,,0.20,,0.20,0.22,0.22,0.20,3.20,0.26,0.12
AIO,67532.2,168.672,42.862,5.208,-1.41,-,-32.5,-,-,-,-,,Asciano Grp stpld,,1.78,-12,1.775,1.78,1.90,1.73,-3.12,1.94,0.32
AFA,1522.51,2.066,0.026,0.034,0.01,20.0,-2.61,-,-,-,-,,ASF Grp Ltd,,0.20,4.5,0.20,0.23,0.29,0.15,32.23,0.43,0.06
ASZ,1087.42,4.234,2.206,0.171,0.05,24.6,8.52,14.4,5.5,1.55,4.47,f,ASG Grp Ltd,,1.23,2.5,1.205,1.23,1.30,1.19,5.27,1.30,0.33
AJJ,125.494,0.125,0.07,0.018,-0.02,-,-2.51,-,-,-,-,,Asia Liver Trans,,0.095,-1,0.07,0.15,0.105,0.075,-6.33,0.267,0.007
AJJO,-,-,-,-,-,-,-,-,-,-,-,,  opt sep10,,-,,-,-,0.001,0.001,3.20,0.002,0.001
AUF,169.285,0.635,0.032,0.1,0.98,1.1,0.76,138.2,-,-,-,,Asian Masters Fund,,1.05,4,0.91,1.05,1.05,1.04,7.16,1.05,0.77
AKF,0.085,0.032,0.585,0.017,0.35,0.7,5.4,4.8,1.3,4.15,5.00,f,ASK Funding Ltd,,0.26,,0.285,0.29,0.26,0.26,3.20,0.37,0.125
APZ,5313.03,19.813,5.616,0.278,0.68,0.7,-22.53,-,5.18,-,10.79,,Aspen Grp stpld,,0.48,-3,0.475,0.485,0.51,0.475,-2.68,0.575,0.218
ASP,185,0.259,-,0.031,-0.06,-,-0.22,-,-,-,-,,Aspermont Ltd,,0.13,-0.5,0.13,0.17,0.135,0.13,-0.51,0.271,0.11
AIR,63.329,0.226,-,0.023,-,-,-,-,-,-,-,,Astivita Renewables,,0.99,-10,0.98,0.99,1.145,0.99,-5.98,1.15,0.75
AKR,45.992,0.143,0.633,0.014,1.60,0.4,-0.03,-,-,-,-,,Astra Capital Ltd,,0.675,-2.5,0.68,0.70,0.70,0.665,-0.37,1.10,0.008
AJA,7798.53,22.063,20.077,0.203,0.93,0.4,-71.94,-,9,-,22.50,,Astro Jap Prop stp,,0.40,-0.5,0.395,0.40,0.405,0.395,1.96,0.515,0.16
ATR,24.095,0.097,0.045,0.118,0.03,60.2,-3.9,-,-,-,-,,Astron Ltd,,1.805,0.5,1.805,1.89,1.89,1.75,3.48,2.70,1.41
ASX,4380.24,9.202,7.905,5.819,2.66,12.7,183.2,18.4,164.9,1.11,4.88,f,ASX Ltd,,33.77,-91,33.70,33.86,35.29,33.63,0.57,37.90,23.52
ACG,60,0.205,0.202,0.018,0.05,3.6,-1.7,-,-,-,-,,Atcor Medical,,0.18,-0.5,0.18,0.185,0.19,0.18,0.49,0.24,0.155
ATI,7000.64,31.756,9.847,0.044,0.01,3.6,-0.11,-,-,-,-,,Atlantic Ltd,,0.036,,0.035,0.036,0.036,0.035,3.20,0.048,0.005
ATIO,2653.69,13.953,-,0.007,-,-,-,-,-,-,-,,  opt dec11,,0.024,-0.2,0.023,0.024,0.026,0.024,-4.49,0.039,0.003
ATP,112.999,0.538,0.128,0.017,0.20,0.7,-4.39,-,-,-,-,,Atlas Southsea Pearl,,0.135,,0.125,0.135,0.135,0.125,3.20,0.185,0.075
ATW,-,1.81,-,0.003,0.01,1.8,-0.12,-,-,-,-,,Atos Wellness,,0.018,,0.004,0.025,0.018,0.018,3.20,0.04,0.01
AIA,783.44,2.832,5.01,1.814,1.21,1.2,2.74,54.0,6.7,0.41,4.53,,Auckland Airport fpo nz,,1.48,-7,1.465,1.50,1.55,1.46,-1.32,1.66,1.175
AIB,35,0.035,-,0.014,1.20,0.9,-13.91,-,51.5,-,46.40,,Aurora Global Tr unt,,1.11,-2,1.11,1.15,1.13,1.11,1.43,7.50,0.977
AUP,1.887,0.038,0.007,0.019,5.49,0.9,-,-,-,-,-,,Aurora Prop unt,,5.05,,4.85,5.48,5.05,5.05,3.20,5.40,4.35
ABW,17.328,0.05,0.013,0.009,1.23,1.0,-57.97,-,20.5,-,16.87,,Aurora Sand Au Tr ord unt,,1.215,-2,1.195,1.205,1.235,1.215,1.58,7.35,0.867
AOD,179.839,0.287,0.961,0.046,1.08,1.0,-6.57,-,4,-,3.85,f,Aurora Sandringham ,,1.04,-0.5,1.03,1.04,1.055,1.04,2.72,1.17,1.04
ASL,1586.4,6.035,1.217,0.414,1.73,1.1,23.23,8.5,11,2.11,5.54,f,Ausdrill Ltd,,1.985,-4.5,1.98,1.99,2.10,1.82,0.98,2.20,0.675
AAX,3324.16,6.394,6.495,0.501,0.76,5.4,43.94,9.4,18.5,2.38,4.50,f,Ausenco Ltd,,4.11,-40,4.08,4.12,4.51,4.03,-5.67,5.95,1.855
AET,3383.26,6.169,0.043,0.054,-,-,-32.9,-,-,-,-,,Ausmelt Ltd,,1.355,0.5,1.35,1.355,1.355,1.35,3.57,1.485,0.10
AAC,3688.01,6.942,3.358,0.346,2.55,0.5,-25.7,-,-,-,-,,Aust Agriculture,,1.31,-14,1.31,1.34,1.44,1.31,-6.46,1.96,1.16
AAK,2336.94,5.932,3.226,0.03,0.02,0.4,0.32,2.8,-,-,-,,Aust China Hldgs,,0.009,,0.009,0.01,0.01,0.009,3.20,0.016,0.002
AAKO,-,-,-,0.006,-,-,-,-,-,-,-,,  opt dec13,,0.002,,0.001,0.002,0.002,0.002,3.20,0.005,0.001
AEU,501.66,0.942,2.395,0.059,1.33,0.3,-21.5,-,4,-,9.09,,Aust Education unt,,0.44,-0.5,0.43,0.45,0.45,0.42,2.07,0.54,0.145
AYF,3.375,0.017,0.01,0.021,6.54,0.9,-157,-,60,-,9.69,p,Aust Enhanced unt,,6.19,1,6.24,6.30,6.19,6.18,3.36,6.45,5.00
AEF,0.148,0.002,-,0.031,8.53,3.6,121.6,25.5,147,0.83,4.74,f,Aust Ethical,,31.00,-10,28.51,30.65,31.10,31.00,2.88,37.00,17.00
AFI,1185.06,3.636,4.002,5.282,5.04,1.1,10.61,50.5,21,0.51,3.92,f,Aust Foundation,,5.36,5,5.35,5.36,5.40,5.30,4.14,5.41,3.45
AIX,13720.2,25.677,8.82,1.087,3.14,0.6,26.33,7.2,13,2.03,6.90,,Aust Infra unt,,1.885,5,1.855,1.91,1.95,1.83,5.92,1.95,0.991
ALF,163.875,0.474,0.433,0.077,1.53,0.8,11.85,9.8,5,2.37,4.31,f,Aust Leaders,,1.16,-2,1.155,1.175,1.185,1.16,1.50,1.265,0.55
ALFO,224.572,1.398,-,0.004,-,-,-,-,-,-,-,,  opt nov10,,0.054,0.8,0.048,0.053,0.055,0.052,20.59,0.10,0.045
API,3590.37,12.983,1.05,0.332,0.84,0.8,5.9,11.5,2,2.95,2.94,f,Aust Pharmaceutical,,0.68,-5,0.675,0.69,0.73,0.67,-3.65,0.939,0.312
APK,312.165,1.106,0.144,0.036,-0.08,-,-9.8,-,-,-,-,,Aust Power,,0.355,1,0.34,0.36,0.355,0.335,6.10,0.38,0.12
AUI,11.475,0.051,0.039,0.736,7.35,1.0,14,53.5,25,0.56,3.34,f,Aust United Invest,,7.49,4,7.32,7.49,7.49,7.32,3.73,7.90,4.25
AVG,924.796,1.716,0.202,0.04,0.88,0.4,-96,-,-,-,-,,Aust Vintage Ltd,,0.31,0.5,0.30,0.315,0.32,0.30,4.84,0.49,0.125
ASB,975.698,3.136,1.528,0.446,1.24,1.9,5,47.4,6,0.83,2.53,f,Austal Ltd,,2.37,7,2.37,2.40,2.42,2.26,6.24,3.12,1.425
AUN,5767.91,19.953,21.654,1.678,-0.33,-,-2.4,-,-,-,-,,Austar United,,1.34,1,1.30,1.345,1.355,1.31,3.95,1.465,0.65
AUB,60.241,0.221,0.2,0.259,0.88,5.7,31.7,15.8,20.5,1.55,4.10,f,Austbrokers Hldgs,,5.00,-23,5.05,5.23,5.23,5.00,-1.20,5.65,3.40
AEO,2932.53,8.241,1.281,0.552,-0.01,-,11.98,13.4,9.1,1.32,5.69,f,Austereo Grp Ltd,,1.60,-18.5,1.60,1.62,1.785,1.575,-7.17,1.785,1.04
ANG,701.152,1.909,1.398,0.2,0.63,4.6,31.39,9.2,8,3.92,2.77,f,Austin Engineer,,2.89,-39,2.89,2.97,3.40,2.84,-8.69,3.47,0.78
ACK,168.26,0.168,0.035,0.039,0.19,1.5,-17.6,-,-,-,-,,Austock Grp Ltd,,0.29,-4,0.29,0.295,0.30,0.29,-8.92,0.35,0.15
AYX,8,0.009,-,0.006,0.26,4.6,-6.3,-,-,-,-,,Austofix Grp Ltd,,1.20,-5,1.00,1.25,1.20,1.20,-0.80,1.25,0.75
ALZ,21843.1,41.486,18.719,1.37,0.92,0.5,-15.55,-,8,-,16.84,,Australand Prop stpld,,0.475,-3.5,0.475,0.48,0.51,0.47,-3.67,0.585,0.174
AIY,-,-,-,0.002,0.03,1.0,-0.23,-,-,-,-,,Authorised Invest,,0.03,,0.023,0.035,0.03,0.03,3.20,0.034,0.016
AIYO,-,-,-,-,-,-,-,-,-,-,-,,  opt feb13,,-,,-,0.005,-,-,-,-,-
AIYOA,-,-,-,-,-,-,-,-,-,-,-,,  opt mar10,,0.01,,-,-,0.01,0.01,3.20,0.01,0.01
ATJ,625,1.895,-,0.007,0.01,4.7,-5.55,-,-,-,-,,Auto Tech Ltd,,0.047,0.2,0.04,0.047,0.047,0.04,7.64,0.151,0.028
AIE,155,0.591,0.115,0.004,0.12,0.7,2.32,3.4,-,-,-,,Autodom Ltd,,0.079,0.9,0.071,0.079,0.079,0.071,16.05,0.11,0.02
AHE,470.165,3.363,3.68,0.553,0.69,3.6,12.4,19.8,14,0.89,5.71,f,Automotive Hldgs,,2.45,2,2.35,2.45,2.48,2.35,4.02,2.60,0.52
AAT,-,0.04,0.03,0.013,-,-,-1.63,-,-,-,-,,Autron Corp,,0.017,,0.017,0.022,0.017,0.017,3.20,0.025,0.01
AVX,13303.3,34.86,12.408,0.14,0.03,5.5,-7.87,-,-,-,-,,Avexa Ltd,,0.165,-1,0.165,0.17,0.175,0.16,-2.52,0.235,0.054
AVH,947.527,2.267,2.276,0.017,0.05,3.3,-5.49,-,-,-,-,,Avita Medical Ltd,,0.165,,0.16,0.17,0.17,0.16,3.20,0.275,0.063
AVJ,75.507,0.58,0.21,0.143,1.04,0.5,-4.68,-,-,-,-,,AVJennings,,0.52,-0.5,0.505,0.52,0.52,0.50,2.25,0.63,0.16
AWB,24491.5,72.827,10.629,0.948,1.81,0.6,18.5,6.3,5,3.70,4.31,,AWB Ltd,,1.16,-5,1.155,1.17,1.20,1.125,-0.93,1.98,0.592
AWL,3464.86,11.902,1.311,0.006,-,-,-0.31,-,-,-,-,,AWH Corp Ltd,,0.005,-0.1,0.005,0.006,0.006,0.005,-13.47,0.007,0.002
AXA,34713,68.4,25.777,13.601,0.96,6.9,-7.39,-,18.5,-,2.81,p,AXA Asia Pacific,,6.58,-9,6.58,6.59,6.68,6.53,1.85,6.72,2.52
AXI,300,0.589,0.344,0.017,0.06,0.7,-2.76,-,-,-,-,,Axiom Prop,,0.04,,0.04,0.045,0.041,0.04,3.20,0.08,0.021
