Equity Global Real Estate,,
MGL0010AU,0.6714,226.1000,23.02,18.05,1.8,,
Equity Australia Large Growth,,
HOW0035AU,1.2986,156.6500,23.56,8.53,5.25,,
PAM0001AU,2.3261,121.9400,27.69,8.45,2.37,,
BNT0003AU,2.6516,217.9000,34.71,7.76,6.94,,
ARO0011AU,1.5676,425.3800,24.90,6.94,3.95,,
AUS0030AU,1.0722,127.6300,19.13,6.29,2.15,,
HOW0020AU,1.3146,150.3500,16.21,4.67,0.57,,
PWA0014AU,1.9985,251.3400,19.99,4.09,0.85,,
Equity Australia Large Blend,,
PCL0005AU,1.6349,211.5400,27.75,15.21,NAv,,
NAv,4.4817,267.2500,22.76,9.95,3.98,,
NAv,13.4718,270.7700,22.80,9.61,4.05,,
PPL0106AU,1.2201,"1,065.9400",26.80,8.45,4.98,,
WFS0021AU,1.9734,269.4200,22.62,7.55,3.51,,
VAN0010AU,1.8398,444.1000,22.58,7.16,2.07,,
WFS0103AU,0.8893,179.9500,21.88,6.90,2.88,,
ETL0068AU,1.6629,164.8400,25.67,6.86,4.32,,
TCA0002AU,2.8916,127.3300,27.59,6.78,3.06,,
FSF0013AU,3.4128,"1,727.8300",23.57,6.60,3.45,,
MLC0014AU,2.2803,364.2900,22.32,6.59,1.78,,
FSF0014AU,2.0673,130.9600,22.31,6.51,3.35,,
SBC0817AU,1.6154,981.8000,24.29,5.98,5.22,,
BTA0021AU,3.4091,540.4600,19.60,5.91,2,,
IOF0092AU,0.9154,561.8700,19.93,5.81,NAv,,
RFA0011AU,3.3880,130.4500,19.36,5.68,1.72,,
RFA0019AU,1.5800,179.8300,19.23,5.56,1.13,,
MLC0841AU,0.9136,120.1800,17.91,5.33,NAv,,
MLC0015AU,1.6279,156.0200,22.02,4.97,1.22,,
FPS0006AU,1.3473,213.8000,16.15,4.84,1.29,,
Equity Australia Large Value,,
STL0100AU,1.7375,281.9300,34.27,12.80,6.3,,
FSF0235AU,1.2081,139.8600,31.71,10.37,5.22,,
PER0011AU,2.0490,"1,255.3000",32.05,10.34,5.23,,
PER0028AU,2.7630,383.4200,31.82,10.31,5.13,,
PER0029AU,3.2740,157.1900,24.96,10.29,4.82,,
MLC0097AU,2.6202,817.8800,33.37,8.77,4.11,,
FSF0976AU,1.1340,127.7200,28.72,8.65,NAv,,
ADV0013AU,1.1220,267.4100,26.82,5.99,2.63,,
Equity Australia Large Geared,,
FSF0044AU,1.6376,278.1100,48.92,1.11,-3.99,,
Equity Australia Mid/Small Growth,,
FSF0035AU,2.3638,246.3800,19.04,17.00,9.66,,
PPL0107AU,0.7616,133.8700,1.05,9.32,3.23,,
FSF0007AU,3.6110,443.9800,13.18,7.27,2.94,,
JBW0007AU,2.2659,124.3400,14.28,6.41,-1.04,,
AUG0002AU,1.7656,211.2400,18.91,6.31,6.37,,
Equity Australia Mid/Small Blend,,
ANT0002AU,1.8719,313.7700,13.72,15.09,NAv,,
PAT0002AU,2.5932,148.5000,10.08,13.55,10.05,,
PER0270AU,2.4035,534.0000,24.52,13.05,6.72,,
RFA0012AU,1.9870,235.4600,16.34,12.97,4.68,,
FAM0101AU,3.2967,191.4300,17.16,10.85,7.59,,
EGG0001AU,1.7966,497.0400,8.26,8.52,2.33,,
Equity Australia Mid/Small Value,,
PER0039AU,3.0090,218.8800,12.78,13.10,4.4,,
IOF0214AU,0.8672,123.5200,8.70,11.03,6.01,,
ETL0060AU,1.2590,682.0000,22.09,9.91,4.73,,
Unlisted and Direct Property,,
APZ0010AU,1.1795,195.1100,8.61,13.11,10.93,,
MAQ0433AU,0.6932,161.7500,8.68,10.27,-6.09,,
IPL0001AU,0.9091,145.6100,5.29,7.19,-4.78,,
YOC0007AU,0.7613,166.4100,5.14,1.98,NAv,,
CHF0002AU,0.5934,143.9300,4.97,1.32,-3.75,,
Equity World Large Growth,,
CRS0005AU,2.1391,799.9600,17.81,7.47,1.26,,
MAQ0410AU,1.2318,"1,625.3600",14.53,4.70,3.09,,
WHT0018AU,1.1029,348.9800,18.10,4.58,NAv,,
ZUR0143AU,1.1593,"1,429.2400",12.23,4.15,0.7,,
ZUR0061AU,1.1258,"1,086.9400",11.11,3.16,-0.25,,
ZUR0518AU,1.0837,474.0200,11.09,2.84,-0.66,,
NML0318AU,0.4153,304.4100,9.32,1.34,-7.05,,
Equity World Large Blend,,
MGE0001AU,1.3296,"2,497.6100",27.19,13.08,10.11,,
PLA0100AU,2.2338,857.0000,20.95,11.91,11.04,,
MAQ0404AU,1.4220,690.7600,19.64,10.63,7.09,,
PMC0100AU,1.2130,145.5000,35.17,7.42,0.61,,
MAQ0464AU,0.8385,577.0000,16.29,4.82,1.25,,
BTA0024AU,1.9649,159.3000,16.79,4.73,-0.23,,
VAN0011AU,0.8335,154.0400,15.86,4.39,-0.9,,
MLC0060AU,1.4400,478.6400,12.31,3.10,3.76,,
MGL0004AU,1.1995,608.2000,13.02,2.20,-2.26,,
PLA0002AU,1.4899,"7,423.0000",12.63,1.52,4,,
Equity World Large Value,,
EQI0015AU,0.8758,364.7200,17.58,7.12,1.73,,
PLA0006AU,1.0895,177.0000,11.02,4.68,5.06,,
FSF0974AU,0.9564,361.1600,14.14,3.06,NAv,,
NML0348AU,0.6548,712.8500,12.18,-0.44,-7.73,,
Equity World - Currency Hedged,,
MAQ0079AU,0.8935,209.2600,15.32,12.72,11.57,,
MAL0135AU,1.0683,143.9100,17.11,12.64,5.36,,
MAQ0557AU,0.9624,376.3900,14.67,12.26,NAv,,
ZUR0517AU,0.9518,202.5700,11.19,10.76,3.67,,
Equity World Mid/Small,,
MAL0133AU,0.9498,230.7100,18.22,5.66,2.34,,
HOW0002AU,2.1174,749.7300,8.59,2.09,-0.39,,
HHA0002AU,1.0779,135.9100,7.99,1.47,-3.41,,
Equity World / Australia,,
BTA0012AU,2.4642,178.6000,16.39,6.57,1.49,,
NAv,1.3269,152.4700,14.97,6.05,0.98,,
Equity Europe,,
PLA0001AU,1.9576,149.0000,21.30,10.76,7.82,,
Equity Asia Pacific w/o Japan,,
EQI0028AU,2.0483,511.5300,17.67,9.96,6.53,,
BTA0026AU,5.6006,177.4300,10.00,5.04,0.26,,
PLA0004AU,2.3288,"3,544.0000",16.22,4.72,4.18,,
Equity Japan,,
PLA0003AU,2.1006,273.0000,19.58,4.16,5.29,,
Equity Emerging Markets,,
ETL0032AU,1.9561,908.6800,15.65,9.52,8.05,,
MAQ0477AU,0.9498,619.3500,9.50,5.69,1.48,,
Hedge Funds - Australia,,
KAM0101AU,193.1200,383.4100,20.26,6.45,7.88,,
Hedge Funds - Global,,
MAQ0482AU,1.1844,817.3700,1.86,9.34,7.27,,
ETL0046AU,146.4500,223.9000,13.69,7.09,5.64,,
MAQ0406AU,0.8186,211.9700,1.52,6.01,3.24,,
MAL0030AU,0.9214,217.4500,-12.02,-5.19,0.68,,
Infrastructure - Global,,
MGE0002AU,0.8846,350.3600,18.43,16.55,5.36,,
MAQ0432AU,0.9361,382.9600,16.21,12.51,2.36,,
Miscellaneous,,
HFL0006AU,1.0018,188.7100,9.75,8.12,-3.2,,
SUPERANNUATION FUNDS,,
Multisector Conservative,,
MMF0060AU,5.7847,181.5300,7.86,5.53,3.71,,
MMF0149AU,5.0848,554.9600,7.36,5.05,3.25,,
Multisector Moderate,,
NAv,NAv,295.8100,8.49,7.03,5.59,,
NAv,2.4148,176.1600,9.52,6.94,5.28,,
NAv,NAv,551.3000,8.78,6.82,4.94,,
NAv,NAv,512.3500,9.04,6.57,4.6,,
NAv,1.9034,682.5000,8.71,6.20,5.23,,
COM0404AU,2.5038,139.7700,8.58,6.00,4.02,,
COM0112AU,2.5039,129.7500,8.59,6.00,4.02,,
BTA0294AU,1.2148,146.4900,8.78,5.70,4.73,,
FSF0270AU,1.8815,285.3300,8.37,5.61,3.93,,
BTA0602AU,4.9853,124.2700,8.16,5.50,3.48,,
NML0256AU,16.8562,145.4800,8.85,5.48,3.22,,
AMP0799AU,1.5502,274.3000,7.57,5.34,3.06,,
AMP0167AU,2.3701,736.9600,8.18,5.06,2.74,,
MLC0744AU,29.5405,352.4300,7.32,4.96,3.13,,
MLC0164AU,27.1495,150.1800,7.18,4.79,2.93,,
AMP0656AU,1.4982,240.3200,6.92,4.68,2.4,,
FSF0387AU,1.5808,250.5200,6.94,4.09,3.5,,
FSF0304AU,1.5459,206.6000,6.95,4.06,3.48,,
Multisector Balanced,,
NAv,NAv,"1,131.3800",9.79,7.47,5.35,,
NAv,2.6552,161.6500,11.83,7.34,4.96,,
NAv,NAv,123.6800,10.52,7.34,5.21,,
FSF0368AU,1.6145,"2,573.4700",12.39,6.31,2.89,,
FSF0271AU,1.8593,"1,617.7200",12.42,6.29,2.87,,
AMP0804AU,1.5995,576.2000,9.89,5.95,2.39,,
MLC0354AU,16.2504,211.7700,9.67,5.65,2.64,,
BTA0603AU,9.2447,788.8200,11.81,5.54,2.22,,
AMP0170AU,2.5407,"1,704.8800",10.99,5.54,2.32,,
AMP0660AU,1.5607,394.1400,9.23,5.28,1.73,,
BTA0513AU,3.3972,850.2500,11.36,5.27,1.97,,
BTA0403AU,3.2900,158.4800,11.18,5.24,1.89,,
MMF0536AU,1.6076,444.5500,9.89,4.99,2.64,,
MMF0050AU,2.9720,486.2200,9.73,4.91,1.99,,
MMF0148AU,2.7389,"1,414.0600",9.17,4.37,1.49,,
MMF0031AU,2.4854,122.0200,9.03,3.82,0.94,,
AUG0102AU,2.1518,172.6500,10.20,3.67,1.75,,
FSF0023AU,4.2944,275.4500,8.23,3.42,2.2,,
Multisector Growth,,
NAv,NAv,"22,980.1600",15.73,9.21,5.83,,
NAv,NAv,569.8700,12.92,8.32,4.35,,
NAv,NAv,"18,312.7900",12.38,8.13,3.16,,
NAv,NAv,"5,126.5900",13.20,7.84,4.7,,
NAv,3.0016,234.2100,14.73,7.72,4.47,,
NAv,NAv,"1,858.9700",12.99,7.70,4.24,,
NAv,NAv,"2,913.2900",11.44,7.48,2.27,,
NAv,NAv,"1,299.4100",13.51,7.47,3.43,,
NAv,NAv,828.9800,11.96,7.44,4.07,,
NAv,NAv,"1,060.2300",13.59,7.39,2.11,,
RSA0463AU,1.3327,275.2200,15.33,7.39,NAv,,
RSA0521AU,1.3327,251.3400,15.33,7.39,NAv,,
NAv,2.0751,"2,865.8300",13.27,7.34,3.02,,
COM0105AU,3.2665,245.6400,14.17,7.30,3.55,,
COM0025AU,3.2665,332.4100,14.17,7.30,3.55,,
PER0017AU,3.1890,122.1100,15.05,7.22,3.66,,
PRU0455AU,17.3599,227.6700,14.45,7.17,2.41,,
FSF0392AU,1.8709,620.8600,14.23,7.07,4.32,,
AMP0958AU,1.5405,207.0700,12.15,6.98,2.58,,
FSF0306AU,1.6763,130.3700,15.05,6.94,3.48,,
COM0403AU,4.4618,423.9400,12.40,6.93,3.17,,
COM0704AU,4.4618,285.3100,12.40,6.93,3.17,,
WFS0401AU,14.4441,379.6700,15.12,6.87,3.57,,
BTA0289AU,1.0717,264.2300,11.58,6.80,3.31,,
NAv,NAv,"1,647.2800",11.47,6.72,NAv,,
NAv,NAv,967.2000,14.01,6.64,2.65,,
NAv,NAv,"3,383.9500",10.19,6.58,3.55,,
AMP0977AU,1.6534,124.4700,14.42,6.52,2.96,,
AMP1250AU,1.3589,"1,030.2200",13.73,6.45,NAv,,
AMP0798AU,1.6352,"4,307.0200",12.38,6.41,1.6,,
FSF0369AU,1.5857,"1,360.7500",14.36,6.35,1.74,,
FSF0272AU,1.8090,"1,521.3500",14.54,6.34,1.72,,
BTA0296AU,1.0611,243.7700,14.45,6.33,3.22,,
AMP0749AU,1.7654,394.5600,14.20,6.31,1.69,,
WFS0027AU,2.6572,440.5000,14.26,6.25,3.09,,
MLC0424AU,51.6841,"2,439.7100",12.10,6.16,1.92,,
FSF1074AU,1.3212,164.9600,12.32,6.13,NAv,,
WFS0100AU,1.7254,197.6400,15.85,6.12,2.44,,
WFS0514AU,151.4392,"2,684.9500",14.23,6.11,3.06,,
AMP0784AU,1.5210,195.2800,13.38,6.10,2.17,,
BTA0231AU,1.4315,290.9500,11.67,6.08,1.56,,
BTA0224AU,1.4325,"1,387.3700",11.57,6.00,1.47,,
NML0230AU,16.2854,871.1800,13.64,6.00,1.53,,
NML0268AU,16.1267,326.0600,13.61,5.98,1.5,,
WFS0104AU,5.1429,239.6600,15.84,5.98,2.5,,
AMP0506AU,1.4904,"2,628.4100",11.70,5.73,0.94,,
NAv,1.8344,372.8000,9.86,5.67,3.55,,
MLC0434AU,22.3200,320.5600,11.57,5.66,1.44,,
AMP0165AU,2.8428,"5,828.2800",13.51,5.65,1.02,,
WFS0111AU,2.2326,394.7500,12.67,5.40,1.6,,
ZUR0119AU,3.5299,347.1300,13.94,5.32,2.61,,
FSF0020AU,2.5582,457.8400,13.84,5.10,2.41,,
MMF0461AU,15.6031,"1,376.8800",11.41,5.06,1.28,,
ZUR0053AU,2.5460,203.1300,13.65,5.06,2.42,,
FSF0391AU,1.4841,178.4500,13.56,5.02,2.3,,
FSF0308AU,1.4196,246.6400,13.70,4.97,2.32,,
MMF0467AU,1.6082,255.3600,13.16,4.86,0.86,,
MMF0465AU,1.5894,"2,001.3000",11.45,4.77,1.32,,
MMF0147AU,13.6579,969.5300,10.84,4.52,0.78,,
MMF0256AU,1.6093,174.3800,12.77,4.50,0.54,,
MMF0356AU,1.5162,134.5700,11.53,4.49,1.04,,
MMF0255AU,1.6343,613.7700,11.11,4.44,1.03,,
MMF0414AU,12.2751,240.6500,10.55,3.99,0.25,,
Multisector Aggressive,,
NAv,NAv,"10,296.6600",13.64,8.33,3.2,,
NAv,NAv,197.9900,14.45,8.16,3.43,,
NAv,NAv,851.9500,13.35,8.01,2.42,,
NAv,NAv,319.8800,14.92,7.98,4.34,,
NAv,2.1763,288.6800,14.80,7.86,3.97,,
NAv,3.1426,369.1900,16.43,7.82,4.06,,
NAv,NAv,535.9100,14.54,7.80,2.76,,
NAv,NAv,"19,347.3000",13.74,7.66,3.35,,
NAv,NAv,"1,240.0600",12.88,7.65,2.38,,
NAv,NAv,"2,564.2900",14.51,7.31,2.64,,
BTA0292AU,0.9871,503.1400,15.45,7.26,2.64,,
BTA0291AU,0.9864,540.3800,15.10,7.18,2.61,,
NAv,NAv,728.8000,15.63,7.05,2.9,,
BTA0290AU,1.0104,462.8100,13.67,7.03,2.81,,
FSF0273AU,1.3813,255.2900,17.38,6.99,0.96,,
FSF0370AU,1.5761,161.5700,17.05,6.95,0.94,,
AMP0800AU,1.6861,554.8200,14.48,6.82,1.27,,
NAv,1.8650,"1,789.0000",13.18,6.63,2.09,,
NAv,NAv,263.7400,15.70,6.63,2.06,,
AMP0801AU,1.6785,315.5200,15.28,6.59,0.54,,
NAv,1.9390,"15,305.2000",12.64,6.52,3.28,,
MLC0252AU,27.2478,"3,235.8000",13.22,6.14,1.17,,
AMP0510AU,1.4695,967.1100,13.79,6.06,0.63,,
BTA0226AU,1.4178,423.7200,12.79,5.93,0.84,,
NML0236AU,15.4189,131.6400,14.99,5.90,0.65,,
NML0270AU,15.2436,271.8000,14.99,5.89,0.64,,
AMP0657AU,1.6950,340.8000,14.59,5.82,-0.1,,
NML0271AU,14.2741,176.7600,16.28,5.70,-0.29,,
MLC0174AU,23.0639,192.9400,12.67,5.64,0.69,,
BTA0065AU,1.8200,197.4200,13.51,5.42,1.54,,
AMP0342AU,1.5487,"2,441.8800",14.31,5.29,0.47,,
BTA0068AU,1.7664,286.7400,13.70,5.13,1.32,,
FSF0496AU,1.7194,138.2800,16.61,5.05,1.53,,
Reserve Backed,,
NAv,NAv,"1,087.3100",3.88,4.44,4.21,,
NAv,1.9145,232.5000,3.74,4.32,3.51,,
COM0703AU,3.1540,252.0800,3.55,3.82,4.35,,
MMF0401AU,NAv,229.2300,3.80,2.37,1.65,,
Australian Cash,,
NAv,1.6933,477.3000,3.84,4.53,4.48,,
NAv,1.9125,129.0300,3.82,4.14,3.86,,
NAv,NAv,"2,113.9600",3.60,4.11,4.69,,
NAv,NAv,194.2900,3.48,4.02,3.91,,
NAv,NAv,549.1000,3.05,3.72,NAv,,
AMP0771AU,1.4198,310.6400,2.89,3.48,3.69,,
AMP1249AU,NAv,375.3300,2.82,3.45,NAv,,
FSF0371AU,1.4725,159.3000,2.79,3.38,3.7,,
FSF0275AU,1.7100,645.0500,2.74,3.36,3.67,,
AMP1101AU,NAv,570.9400,2.53,3.22,3.69,,
FSF0025AU,2.0605,309.7700,2.41,3.21,3.51,,
BTA0601AU,4.8300,166.1000,2.44,3.04,3.25,,
MMF0062AU,2.3068,164.6700,2.33,2.90,3.12,,
AMP0288AU,9.4583,612.0200,2.23,2.82,3.02,,
MLC0681AU,37.5176,503.9200,1.96,2.59,2.81,,
BTA0511AU,2.2118,143.6900,1.95,2.48,2.68,,
MLC0247AU,37.5176,215.1700,1.84,2.42,2.64,,
MLC0422AU,34.4923,369.7100,1.68,2.36,2.61,,
WFS0513AU,12.6689,180.0700,1.41,2.03,2.15,,
Australian Short Term Fixed Interest,,
NAv,1.6185,288.3100,3.90,4.51,4.51,,
NAv,1.9382,244.1100,3.35,4.01,3.9,,
MAQ0601AU,NAv,447.2800,2.22,2.84,3.12,,
Bonds - Australia,,
NAv,NAv,559.7000,8.55,7.33,6.68,,
AMP0343AU,1.8234,266.1400,6.94,6.44,6.61,,
AMP0066AU,1.4754,124.1700,4.68,5.63,5.8,,
Bonds - Global,,
NAv,2.2777,288.7000,8.23,7.87,8.9,,
AMP0658AU,1.4955,239.9700,6.05,5.95,4.76,,
Bonds - Global / Australia,,
NAv,NAv,"1,319.9200",9.34,9.68,8.01,,
NAv,NAv,161.2000,8.98,9.22,7.93,,
FSF0266AU,1.9050,147.8300,6.62,6.63,6.19,,
Diversified Credit,,
NAv,NAv,163.5100,3.75,4.22,4.14,,
Equity Australia Real Estate,,
MLC0426AU,44.4829,139.2500,28.53,9.95,-3.11,,
AMP0169AU,2.0405,272.0700,26.15,7.77,-5.25,,
Equity Global Real Estate,,
AMP0861AU,1.3666,129.2700,14.98,10.14,-0.37,,
Equity Australia Large Growth,,
