CRS0004AU,1.1767,536.7400,9.10,9.37,8.64,,
RIM0005AU,1.0783,733.2800,10.05,9.19,8.47,,
SBC0813AU,1.1228,704.2500,9.69,8.44,8.35,,
TYN0104AU,1.1004,159.5700,9.00,8.25,8.17,,
STT0010AU,1.0450,241.5600,8.29,7.81,NAv,,
AUS0009AU,1.0950,732.3700,9.06,7.47,7.7,,
High Yield Credit,,
CSA0046AU,0.9983,"1,731.0400",14.63,13.00,9.1,,
Bonds - Global,,
RIM0007AU,1.0621,496.6200,14.85,12.09,9.83,,
Bonds - Global / Australia,,
IOF0096AU,1.0111,123.1100,10.33,9.16,NAv,,
MAQ0274AU,1.0361,"1,113.8600",9.74,9.00,7.47,,
SBC0007AU,0.8964,596.3600,10.26,8.87,8.44,,
WFS0379AU,1.0106,215.5600,8.70,7.75,6.36,,
Mortgages,,
TPT0003AU,NAv,156.5800,6.28,6.11,6.46,,
TPT0002AU,NAv,276.8100,6.31,5.94,6.01,,
TPT0001AU,NAv,252.1500,5.92,5.47,5.72,,
STL0002AU,NAv,977.7900,5.04,5.23,5.58,,
AUS0020AU,1.0000,338.7000,4.32,4.82,5.2,,
HOW0005AU,1.0017,247.9200,3.71,4.23,5.13,,
PER0002AU,0.9773,170.0700,1.05,2.82,3.65,,
Mortgages Aggressive,,
LTC0002AU,1.0000,189.0900,7.76,7.83,7.83,,
AUS0003AU,1.0000,144.9000,0.40,2.01,3.45,,
Multi-Strategy Income,,
CSA0038AU,0.9940,466.4200,14.48,14.51,7.33,,
NMF0007AU,1.0746,153.6100,10.60,8.25,NAv,,
IOF0145AU,1.0757,288.2600,7.23,7.53,NAv,,
NAv,1.0557,987.7500,7.48,6.79,7.09,,
HOW0052AU,1.1985,222.8300,7.16,6.18,6.42,,
CSA0029AU,1.1938,172.3200,4.03,5.83,5.9,,
Diversified Credit,,
UBS0003AU,0.9498,182.8500,9.82,10.63,4.48,,
MAL0012AU,0.7497,370.5900,15.93,9.59,0.67,,
MAQ0277AU,1.0000,828.6900,6.67,7.21,5.87,,
Equity Australia Real Estate,,
APN0008AU,1.2878,271.0100,26.52,8.67,NAv,,
APN0001AU,1.7410,558.8200,19.57,6.29,-8.42,,
APN0004AU,0.8513,116.0300,21.27,6.25,-12.76,,
HBC0008AU,0.5939,126.1000,28.64,4.99,-10.47,,
SBC0816AU,0.6850,194.9800,30.75,4.67,-15.94,,
PAL0002AU,0.5946,245.6000,27.83,4.46,-13.07,,
Equity Global Real Estate,,
MGL0010AU,0.5948,222.3000,28.86,16.35,-3.51,,
IOF0081AU,0.7001,118.9100,31.42,12.56,-5.6,,
Equity Australia Large Growth,,
HOW0035AU,1.1633,122.9200,14.26,3.00,-0.24,,
AUS0030AU,0.9912,120.8900,17.00,1.98,-3.69,,
BNT0003AU,2.2375,137.4000,18.47,0.92,-1.52,,
ARO0011AU,1.3766,372.8000,13.87,0.29,-2.74,,
HOW0020AU,1.2179,166.7100,8.95,-0.41,-4.84,,
PWA0014AU,1.8182,225.4400,11.84,-2.04,-4.68,,
Equity Australia Large Blend,,
PCL0005AU,1.4221,118.8000,19.28,9.88,NAv,,
ZUR0538AU,0.7019,521.0500,12.42,3.30,0.84,,
PPL0110AU,1.2426,118.2300,16.03,2.55,-1.68,,
PPL0106AU,1.1090,990.8700,13.33,2.16,-0.47,,
WFS0021AU,1.8204,249.4300,14.33,1.42,-2.44,,
VAN0010AU,1.6930,388.4100,13.67,1.06,-4.18,,
WHT0017AU,1.3246,118.9800,15.48,0.97,NAv,,
ETL0068AU,1.5234,139.5500,15.46,0.87,-1.89,,
WFS0103AU,0.8201,168.0800,13.61,0.80,-3.04,,
HBC0011AU,0.9953,191.7600,8.76,0.72,-3.16,,
TCA0002AU,2.6240,128.6400,15.35,0.65,-3.33,,
FSF0013AU,3.0688,"1,532.9900",13.14,0.64,-3.31,,
MLC0014AU,2.0735,320.9900,13.30,0.56,-4.41,,
FSF0014AU,1.8533,114.7800,13.99,0.48,-3.36,,
WHT0012AU,0.8508,137.5700,14.44,0.10,NAv,,
RFA0019AU,1.4560,170.0200,13.20,-0.12,-4.39,,
BTA0021AU,3.0841,492.4600,11.27,-0.12,-3.74,,
SBC0817AU,1.4506,908.6200,15.79,-0.24,-1.27,,
RFA0011AU,3.0670,118.1900,11.07,-0.31,-3.98,,
IOF0092AU,0.8335,501.5900,11.53,-0.67,NAv,,
FPS0006AU,1.2165,197.6800,9.69,-1.18,-4.72,,
MLC0015AU,1.4538,142.4400,10.10,-1.77,-4.95,,
Equity Australia Large Value,,
STL0100AU,1.5328,244.8700,22.48,6.41,0.01,,
PER0029AU,2.9300,150.6600,13.58,3.91,-1.47,,
FSF0235AU,1.0503,124.0600,20.35,3.14,-1.82,,
PER0011AU,1.7850,"1,226.9800",20.36,3.02,-1.86,,
PER0028AU,2.4070,370.2600,20.30,3.01,-1.97,,
MLC0097AU,2.2392,717.7000,18.06,0.96,-3.2,,
ADV0013AU,0.9820,238.1300,12.24,-1.41,-3.41,,
IOF0200AU,1.4034,183.9200,10.17,-1.99,-3.29,,
Equity Australia Large Geared,,
FSF0044AU,1.2213,199.5700,20.70,-11.67,-16.83,,
Equity Australia Mid/Small Growth,,
FSF0035AU,2.2093,219.4700,16.98,11.41,3.11,,
PPL0107AU,0.7632,132.8800,3.98,5.31,0.97,,
FSF0007AU,3.3785,403.4700,9.65,3.16,-1.99,,
AUG0002AU,1.7037,196.6800,20.98,2.68,1.58,,
Equity Australia Mid/Small Blend,,
ANT0002AU,1.7632,361.5600,22.85,11.67,NAv,,
RFA0012AU,1.8110,213.2700,15.01,8.16,-0.85,,
FAM0101AU,3.1180,150.0500,16.17,7.81,1.37,,
PER0270AU,2.0488,438.1000,13.26,7.67,-0.81,,
EGG0001AU,1.7039,484.4100,15.22,4.40,-1.18,,
Equity Australia Mid/Small Value,,
PER0039AU,2.7170,211.8000,10.46,7.05,-1.35,,
ETL0060AU,1.0677,545.0000,9.63,2.34,-1.41,,
Unlisted and Direct Property,,
APZ0010AU,1.1805,181.5500,10.77,13.05,11.23,,
MAQ0433AU,0.6859,162.6700,11.22,7.65,-5.78,,
MAL0008AU,0.8029,397.3900,9.46,4.59,-6.4,,
YOC0007AU,0.7392,168.3300,5.75,2.19,NAv,,
IPL0001AU,0.8733,140.2100,5.42,1.13,-4.29,,
Equity World Large Growth,,
CRS0005AU,1.9858,736.8700,14.62,4.16,-3.52,,
MAQ0410AU,1.1355,"1,489.8000",10.60,2.51,-1.05,,
ZUR0143AU,1.0842,"1,398.5900",10.96,1.44,-2.59,,
WHT0018AU,0.9988,320.5400,14.38,0.69,NAv,,
ZUR0061AU,1.0553,"1,047.8300",9.88,0.48,-3.51,,
ZUR0518AU,1.0172,477.4800,9.18,0.15,-3.89,,
NML0318AU,0.3920,297.1900,12.78,-0.50,-11.06,,
Equity World Large Blend,,
MGE0001AU,1.1862,"1,619.0000",21.89,11.13,5.62,,
MAQ0404AU,1.3141,569.9000,15.16,10.70,3.44,,
PLA0100AU,2.0708,673.3200,9.71,10.14,6.19,,
MAQ0464AU,0.7616,516.8900,11.73,1.79,-3.81,,
BTA0024AU,1.8280,154.0900,14.39,1.62,-5.67,,
VAN0011AU,0.7720,141.5700,12.95,1.24,-5.79,,
MLC0060AU,1.2894,457.5200,6.56,-0.82,-0.62,,
MGL0004AU,1.1081,576.7000,10.91,-0.99,-7.41,,
PLA0002AU,1.3260,"6,819.3400",3.27,-2.82,0.11,,
Equity World Large Value,,
EQI0015AU,0.8140,311.4400,13.74,3.80,-1.93,,
PLA0006AU,0.9796,149.5200,3.99,2.41,1.97,,
FSF0974AU,0.8973,293.9800,9.31,-1.23,NAv,,
NML0348AU,0.5852,735.2800,6.90,-5.11,-13.78,,
Equity World - Currency Hedged,,
MAQ0079AU,0.7714,184.3800,22.43,10.45,5.45,,
MAQ0557AU,0.8393,283.7300,21.69,10.27,NAv,,
MAL0135AU,0.8787,134.6500,22.16,9.58,0.96,,
ZUR0517AU,0.8525,185.4600,20.02,8.31,0.92,,
Equity World Mid/Small,,
MAL0133AU,0.8150,225.4000,12.21,1.76,-2.37,,
HOW0002AU,2.0384,797.8600,5.23,0.01,-4.33,,
HHA0002AU,1.0171,156.3900,-1.06,-1.49,-7.85,,
Equity World / Australia,,
BTA0012AU,2.2927,170.8700,16.00,3.28,-3.81,,
Equity Europe,,
PLA0001AU,1.7829,124.2500,17.81,5.56,1.2,,
Equity Asia Pacific w/o Japan,,
EQI0028AU,1.9568,432.5500,15.54,7.15,2.72,,
BTA0026AU,5.5622,171.7100,10.63,2.15,-3.43,,
PLA0004AU,2.1280,"2,701.8200",7.64,0.27,0.23,,
Equity Japan,,
PLA0003AU,1.6768,326.9100,-3.64,-3.65,-1.16,,
Equity Emerging Markets,,
ETL0032AU,1.8761,711.3700,16.26,7.51,4.8,,
MAQ0477AU,0.9129,574.0000,11.82,3.34,-1.05,,
Hedge Funds - Australia,,
KAM0101AU,173.0000,345.8100,6.82,0.96,2.25,,
Hedge Funds - Global,,
MAQ0482AU,1.0896,790.2300,-0.08,8.62,9.95,,
MAQ0406AU,0.8406,209.8100,6.45,7.33,4,,
ETL0046AU,135.1700,220.6900,9.87,3.37,1.53,,
KAM0100AU,132.3600,121.3100,4.09,-2.49,-2.1,,
MAL0030AU,0.9591,267.0600,-13.05,-5.27,5.7,,
Infrastructure - Global,,
MGE0002AU,0.8049,284.9800,17.79,15.05,2.95,,
MAQ0432AU,0.8556,388.6400,21.99,11.87,-0.19,,
Miscellaneous,,
HFL0006AU,0.9812,189.8900,10.42,8.70,-4.48,,
PMC0103AU,1.0874,295.2000,6.44,5.80,5.38,,
PMC0100AU,1.0638,130.4000,26.71,-0.11,-7.3,,
SUPERANNUATION FUNDS,,
Equity Global Resources,,
FSF0291AU,1.8360,128.4400,-4.24,-2.86,-7.74,,
Multisector Conservative,,
MMF0060AU,5.6127,173.2200,7.18,5.00,2.53,,
MMF0149AU,4.9511,545.9600,6.70,4.53,2.09,,
Multisector Moderate,,
NAv,NAv,132.3300,7.81,6.86,4.32,,
NAv,2.2991,146.7500,8.54,6.18,4.01,,
NAv,NAv,291.3000,8.76,6.17,4.5,,
NAv,NAv,462.9400,8.21,5.90,3.94,,
NAv,1.8349,639.2000,8.19,5.49,4.05,,
ASS0103AU,2.0778,150.0000,9.10,5.49,3.26,,
COM0404AU,2.4130,143.0900,8.43,4.85,2.94,,
COM0112AU,2.4130,126.3800,8.43,4.85,2.93,,
FSF0270AU,1.8195,283.5100,8.65,4.77,2.43,,
AMP0799AU,1.4933,174.1400,6.87,4.69,1.74,,
BTA0294AU,1.1821,124.6400,8.00,4.68,NAv,,
BTA0602AU,4.8384,126.2000,7.25,4.60,1.82,,
NML0256AU,16.1226,142.6600,8.55,4.31,1.54,,
MLC0744AU,28.5485,169.7300,6.93,4.29,1.9,,
AMP0167AU,2.2885,706.6400,7.00,4.10,1.23,,
MLC0164AU,26.3725,235.9200,6.77,4.09,1.71,,
AMP0656AU,1.4469,238.0700,6.28,4.07,1.07,,
MLC0244AU,28.5485,129.3000,6.70,4.07,1.7,,
FSF0387AU,1.5288,239.1300,7.31,3.14,1.83,,
FSF0304AU,1.4943,201.4500,7.25,3.09,1.79,,
Multisector Balanced,,
NAv,NAv,771.6600,8.60,6.54,4.38,,
NAv,2.4902,137.6500,9.87,5.81,2.84,,
NAv,NAv,122.0200,10.73,5.79,2.65,,
MLC0745AU,16.8389,414.4000,8.14,4.43,0.79,,
AMP0804AU,1.5154,578.4200,8.23,4.41,0.21,,
MLC0354AU,15.5456,291.0900,7.94,4.23,0.6,,
FSF0368AU,1.5240,"2,304.7100",11.81,4.17,-0.16,,
FSF0271AU,1.7537,"1,551.8600",11.62,4.12,-0.22,,
NUL0002AU,73.3786,384.2100,9.95,3.97,0.27,,
AMP0660AU,1.4824,367.1700,7.63,3.79,-0.46,,
AMP0170AU,2.4104,"1,557.6400",9.12,3.74,-0.16,,
BTA0513AU,3.2216,774.1100,9.20,3.25,-1.2,,
BTA0603AU,8.7320,760.9200,9.24,3.17,-1.04,,
BTA0403AU,3.1200,155.0100,8.90,3.06,-1.26,,
MMF0050AU,2.8268,450.7100,9.84,2.97,-0.91,,
MMF0536AU,1.5289,402.6200,10.04,2.93,0.09,,
MMF0148AU,2.6167,"1,328.7000",9.29,2.45,-1.39,,
MMF0031AU,2.3786,142.2300,9.57,2.03,-1.86,,
FSF0023AU,4.1322,270.9200,8.15,1.88,-0.45,,
AUG0102AU,2.0430,159.5100,8.00,1.64,-0.95,,
Multisector Growth,,
NAv,NAv,"20,635.1900",11.76,6.56,2.96,,
NAv,NAv,364.9900,10.05,6.44,2.21,,
NAv,NAv,"4,008.2900",11.44,5.82,2.16,,
NAv,2.7627,211.2200,11.34,5.26,1.44,,
NAv,NAv,"1,688.9800",11.45,5.17,1.39,,
NAv,NAv,781.0800,11.64,5.14,0.57,,
NAv,NAv,"1,209.6200",11.36,5.08,0.35,,
NAv,NAv,"2,654.4200",9.93,5.06,-0.35,,
BTA0289AU,1.0161,218.3500,11.26,5.03,NAv,,
NAv,1.9119,"2,726.1700",9.10,5.01,0.19,,
ASS0102AU,2.0047,655.0000,11.90,4.79,-0.01,,
COM0403AU,4.2094,425.5900,11.11,4.60,-0.08,,
COM0704AU,4.2094,284.1100,11.11,4.60,-0.08,,
COM0109AU,4.2094,117.1200,11.11,4.60,-0.08,,
AMP0958AU,1.4378,195.7800,9.02,4.58,-0.44,,
COM0105AU,3.0477,240.7800,12.26,4.48,0.42,,
COM0025AU,3.0477,330.3100,12.26,4.48,0.42,,
PER0017AU,2.9710,121.2200,12.45,4.44,0.18,,
NAv,1.0726,"2,122.7000",9.27,4.41,-0.52,,
RSA0521AU,1.2437,246.5500,10.82,4.30,NAv,,
RSA0463AU,1.2437,257.8300,10.82,4.30,NAv,,
FSF0392AU,1.7379,460.1000,13.41,4.25,0.53,,
NAv,NAv,"3,128.6700",8.46,4.17,0.8,,
MLC0746AU,52.7252,"1,288.6300",9.98,4.14,-0.79,,
NAv,1.7465,353.2000,7.66,4.09,1.55,,
PRU0455AU,16.1555,215.7200,12.37,4.04,-1.35,,
AMP0798AU,1.5236,"3,802.4000",10.55,4.01,-1.43,,
WFS0401AU,13.6361,370.1400,13.54,4.00,-0.04,,
AMP1250AU,1.2683,772.1600,10.75,3.99,NAv,,
BTA0224AU,1.3568,"1,228.8900",12.02,3.95,-2.21,,
MLC0424AU,48.7467,"3,058.8500",9.76,3.93,-0.97,,
MLC0245AU,52.7252,817.6700,9.64,3.89,-0.99,,
BTA0231AU,1.3469,277.2500,11.28,3.69,-2.2,,
NUL0003AU,74.7654,293.5600,12.16,3.68,-1.39,,
FSF0306AU,1.5579,120.3700,12.45,3.66,-0.07,,
FSF1074AU,1.2380,128.5400,11.90,3.65,NAv,,
WFS0027AU,2.5151,434.6900,12.58,3.61,-0.43,,
AMP0784AU,1.4213,138.5500,10.32,3.53,-1.51,,
BTA0296AU,0.9993,203.0800,11.31,3.50,NAv,,
MLC0434AU,21.0960,325.3000,9.24,3.43,-1.44,,
WFS0514AU,143.2278,"2,508.0800",12.31,3.40,-0.8,,
AMP0506AU,1.3893,"2,526.8400",9.67,3.32,-2.13,,
AMP0749AU,1.6437,572.5400,10.56,3.32,-1.93,,
NML0230AU,15.0621,805.2600,12.14,3.29,-1.76,,
NML0268AU,14.9039,309.5700,12.14,3.27,-1.79,,
FSF0369AU,1.4736,"1,194.3600",12.81,3.21,-2.31,,
FSF0272AU,1.6777,"1,409.2200",12.80,3.13,-2.37,,
NAv,NAv,876.2000,11.48,2.98,-0.62,,
WFS0100AU,1.6153,192.5600,13.84,2.86,-1.74,,
WFS0111AU,2.0941,363.3800,9.29,2.73,-2.1,,
AMP0165AU,2.6535,"5,403.8400",9.91,2.71,-2.53,,
ZUR0119AU,3.3092,333.8600,11.85,2.68,-0.88,,
WFS0104AU,4.8098,226.5000,13.59,2.64,-2.08,,
ZUR0053AU,2.3736,197.9900,11.57,2.43,-1.06,,
MMF0461AU,14.6532,"1,292.9100",10.42,2.40,-2.42,,
FSF0391AU,1.3949,164.4900,12.34,2.34,-1.47,,
FSF0020AU,2.3972,438.7300,12.34,2.32,-1.43,,
FSF0308AU,1.3330,233.2500,12.37,2.25,-1.48,,
MMF0147AU,12.8890,927.8600,9.86,1.89,-2.89,,
MMF0465AU,1.4892,"1,816.8000",11.33,1.79,-1.93,,
MMF0356AU,1.4258,137.7700,12.26,1.71,-2.09,,
MMF0414AU,11.6043,239.4000,10.23,1.55,-3.3,,
MMF0255AU,1.5379,559.1200,10.99,1.48,-2.21,,
MMF0467AU,1.4869,236.6000,12.04,1.20,-2.97,,
MMF0256AU,1.4952,160.5200,11.65,0.87,-3.27,,
Multisector Aggressive,,
NAv,NAv,"9,122.7200",10.16,5.84,0.62,,
NAv,NAv,253.8700,11.59,5.39,1.13,,
NAv,NAv,179.0200,11.31,5.20,0.11,,
NAv,1.9758,256.4000,10.31,4.98,0.55,,
NAv,NAv,"17,376.0900",10.64,4.96,0.51,,
NAv,NAv,"1,134.1600",12.44,4.82,-1.22,,
NAv,2.8600,321.0500,12.17,4.79,0.46,,
NAv,NAv,755.5700,12.50,4.78,-2.25,,
NAv,NAv,197.5700,12.44,4.78,0.33,,
NAv,NAv,"1,985.4500",10.92,4.75,-1.34,,
BTA0290AU,0.9453,370.8800,12.54,4.50,NAv,,
NAv,NAv,"2,307.7200",11.99,4.42,-1.05,,
ASS0101AU,1.9547,537.0000,13.57,4.34,-1.46,,
NAv,1.8141,"14,690.3000",9.50,4.27,0.45,,
BTA0291AU,0.9146,425.8000,13.28,4.12,NAv,,
NAv,1.7364,"1,708.8000",9.14,4.11,-1.41,,
BTA0292AU,0.9135,381.3400,13.38,4.10,NAv,,
NAv,1.0038,131.8000,11.06,3.65,-2.11,,
MLC0747AU,25.2968,901.8700,10.84,3.59,-2.15,,
AMP0800AU,1.5484,471.0100,11.90,3.59,-2.39,,
MLC0167AU,23.3733,"2,958.0100",10.62,3.37,-2.33,,
MLC0252AU,25.2968,"2,788.7300",10.50,3.34,-2.35,,
BTA0226AU,1.3281,386.1200,12.92,3.34,-3.44,,
NAv,NAv,654.7800,12.09,3.28,-1.38,,
NUL0004AU,70.1739,161.5500,12.96,3.02,-2.61,,
AMP0510AU,1.3529,894.5500,11.25,3.01,-3.02,,
FSF0370AU,1.4342,138.8900,14.72,3.00,-3.97,,
AMP0801AU,1.5354,272.9700,12.21,2.97,-3.53,,
FSF0273AU,1.2536,228.6400,14.79,2.94,-3.99,,
MLC0174AU,21.5711,189.2200,10.11,2.89,-2.78,,
NML0236AU,14.0467,123.6900,12.72,2.52,-3.24,,
NML0270AU,13.8856,255.4700,12.74,2.51,-3.25,,
AMP0657AU,1.5543,314.0000,11.54,2.39,-4.16,,
BTA0065AU,1.6998,188.3600,10.26,2.33,-2.61,,
NAv,NAv,242.2700,12.40,2.28,-1.89,,
BTA0068AU,1.6499,258.1500,10.15,2.19,-2.92,,
AMP0342AU,1.4314,"2,191.5800",10.76,1.97,-4.04,,
NML0271AU,12.8449,162.6100,13.54,1.80,-4.56,,
FSF0496AU,1.5770,128.7300,13.20,0.75,-3.37,,
Reserve Backed,,
NAv,NAv,"1,118.4000",4.55,4.34,4.35,,
NAv,1.8877,231.3000,4.23,4.26,3.68,,
COM0402AU,3.0360,123.4900,4.45,4.24,4.55,,
COM0703AU,3.1273,265.6900,4.46,4.07,4.43,,
MMF0401AU,NAv,236.2400,3.82,1.85,1.63,,
Australian Cash,,
NAv,1.6700,485.5000,4.35,4.50,4.72,,
NAv,1.8757,150.1300,3.69,4.32,3.83,,
NAv,NAv,"1,767.6500",4.10,4.25,4.79,,
NAv,1.2862,515.7000,3.75,3.88,4.33,,
NAv,NAv,607.7000,3.56,3.80,NAv,,
AMP1249AU,NAv,357.7400,3.29,3.54,NAv,,
AMP0771AU,1.4048,310.2100,3.31,3.52,3.75,,
FSF0371AU,1.4588,169.4400,3.18,3.48,3.9,,
FSF0275AU,1.6943,692.9100,3.13,3.45,3.87,,
FSF0025AU,2.0433,334.7000,3.19,3.37,3.77,,
BTA0601AU,4.7853,173.3800,2.83,3.05,3.5,,
MMF0062AU,2.2878,178.3800,2.67,2.98,3.31,,
AMP0288AU,9.3842,632.0200,2.65,2.85,3.09,,
MLC0681AU,37.0925,372.8600,2.42,2.65,3.03,,
BTA0511AU,2.1971,154.1500,2.41,2.51,2.91,,
MLC0247AU,37.0925,179.3200,2.17,2.45,2.84,,
MLC0422AU,34.2985,527.6300,2.16,2.45,2.84,,
WFS0513AU,12.6123,185.0900,1.89,2.08,2.38,,
Australian Short Term Fixed Interest,,
NAv,1.5912,236.8900,4.33,4.58,4.48,,
NAv,1.9084,239.3300,3.67,4.21,3.93,,
MAQ0601AU,NAv,477.9800,2.74,2.89,3.36,,
Bonds - Australia,,
NAv,1.4487,443.1000,7.21,8.13,7.31,,
NAv,NAv,570.7600,9.98,7.78,6.61,,
