COM0013AU,1.4517,194.5300,13.88,6.63,3.54,,
Multisector Aggressive,,
NMM0115AU,0.5990,206.1000,30.42,11.76,5.48,,
IPA0049AU,0.8308,142.5200,29.46,11.14,4.68,,
NMM0109AU,0.8936,289.5200,26.53,11.14,5.91,,
NMM0114AU,0.7065,650.6300,24.91,10.84,5.65,,
IPA0048AU,0.8820,841.6700,26.11,10.75,5.35,,
NML0590AU,0.9332,167.1400,29.45,10.56,4.38,,
IPA0119AU,0.7721,144.0900,24.87,10.09,4.87,,
NML0589AU,0.9412,495.5400,25.25,10.00,4.81,,
IPA0013AU,1.0322,239.6900,24.95,9.75,4.41,,
IOF0097AU,0.9491,464.2900,25.96,8.91,3.82,,
MLC0024AU,1.1269,173.4000,22.39,8.74,3.85,,
BTA0044AU,1.7007,154.8200,20.71,7.61,3.45,,
Australian Cash,,
BWA0001AU,NAv,209.0500,2.66,6.30,6.94,,
SBC0811AU,1.0444,867.2600,3.30,4.17,4.23,,
FSF1009AU,NAv,259.9500,3.01,4.02,NAv,,
AMF0100AU,NAv,275.6100,3.72,3.95,3.86,,
NML0569AU,1.0005,186.0900,2.50,3.86,3.8,,
AUX0001AU,1.0000,384.4000,2.71,3.65,3.51,,
STL0001AU,NAv,372.6800,2.53,3.52,3.63,,
ORD0001AU,NAv,487.1400,2.65,3.52,3.45,,
BTA0002AU,NAv,182.4800,2.40,3.42,3.55,,
JBW0001AU,1.0000,"1,057.5500",2.29,3.36,3.47,,
ETL0101AU,1.0000,133.5800,2.23,3.21,3.31,,
PWA0011AU,NAv,"1,040.6000",2.24,3.16,3.23,,
Australian Short Term Fixed Interest,,
IOF0091AU,1.0092,202.8400,5.06,5.48,5.34,,
RIM0037AU,1.0334,330.8700,4.98,5.34,5.12,,
ACU0011AU,1.0000,831.7400,3.21,4.36,4.51,,
IOF0050AU,1.0000,665.0100,2.57,3.55,3.63,,
Bonds - Australia,,
RIM0005AU,1.0377,737.5100,3.76,7.14,7.9,,
CSA0130AU,1.0349,187.9800,3.08,7.09,8.71,,
TYN0104AU,1.0611,165.4400,3.91,6.95,7.66,,
CRS0004AU,1.1337,448.5100,3.31,6.91,8.52,,
IOF0145AU,1.0637,639.8700,6.72,6.56,NAv,,
High Yield Credit,,
CSA0046AU,1.0135,"2,248.8400",12.32,11.55,10.56,,
Bonds - Global,,
RIM0007AU,1.0132,551.8000,6.44,9.33,10.11,,
Bonds - Global / Australia,,
IOF0096AU,0.9883,149.1200,5.65,7.54,8.83,,
MAQ0274AU,1.0263,"1,169.7700",2.77,6.94,6.92,,
SBC0007AU,0.8701,666.4100,3.28,6.90,8.58,,
WFS0379AU,0.9973,198.3200,1.69,5.84,5.83,,
Mortgages,,
TPT0003AU,NAv,153.0700,4.85,5.85,5.99,,
TPT0002AU,NAv,276.6700,4.87,5.83,5.64,,
TPT0001AU,NAv,258.4300,4.79,5.42,5.3,,
STL0002AU,NAv,843.7600,4.05,5.01,4.96,,
NML0317AU,1.0000,221.5100,3.60,4.28,4.27,,
HOW0005AU,0.5000,129.1100,1.03,3.49,3.99,,
HOW0001AU,1.0000,257.4200,0.68,3.08,3.58,,
Mortgages Aggressive,,
LTC0002AU,1.0000,232.4400,6.95,7.62,7.63,,
Multi-Strategy Income,,
CSA0038AU,1.0350,666.6400,18.08,12.60,10.67,,
NMF0007AU,1.0796,168.3100,5.76,6.85,6.15,,
NAv,1.0422,"1,110.6300",6.59,6.28,6.6,,
HOW0052AU,1.1963,346.2900,6.28,5.96,6.35,,
Diversified Credit,,
MAL0012AU,0.7932,317.8600,17.30,9.93,4.71,,
UBS0003AU,0.9571,189.2200,8.11,9.16,6.89,,
MAQ0277AU,1.0048,"1,355.5300",7.45,7.04,6.42,,
PMC0103AU,1.1030,316.3000,5.94,5.64,5.74,,
Equity Australia Real Estate,,
APN0008AU,1.3356,445.2200,17.19,13.92,NAv,,
SBC0816AU,0.7689,202.6700,22.63,13.63,1.08,,
PAL0002AU,0.6377,243.8000,17.10,12.75,1.95,,
HBC0008AU,0.6349,121.6800,15.07,12.52,2.86,,
APN0001AU,1.7877,248.6700,14.03,10.74,1.07,,
Equity Global Real Estate,,
MGL0010AU,0.6147,217.7000,12.48,14.75,2.91,,
MIN0023AU,0.5776,182.5800,16.19,13.97,4.87,,
Equity Australia Large Growth,,
BNT0003AU,2.8829,233.8000,40.09,10.13,11.13,,
HOW0035AU,1.3623,181.0800,24.94,9.81,7.1,,
ARO0011AU,1.6637,417.0100,29.87,9.30,7,,
AUS0030AU,1.1305,123.2100,25.97,8.38,4.1,,
PWA0014AU,1.8832,231.3400,21.70,5.72,2.86,,
HOW0020AU,1.3865,131.2500,23.10,5.48,2.82,,
Equity Australia Large Blend,,
PCL0005AU,1.6256,294.7200,22.90,15.23,13.48,,
PPL0106AU,1.2157,938.3300,24.85,8.72,6.54,,
NAv,4.3217,247.8700,21.49,8.60,5.43,,
WFS0021AU,1.9911,258.4400,25.25,8.59,5.78,,
TCA0002AU,2.9800,122.3900,23.47,8.56,5.47,,
NAv,13.0263,251.3600,21.54,8.44,5.59,,
SBC0817AU,1.7235,"1,120.7900",25.78,7.96,7.72,,
WFS0103AU,0.9160,174.5100,24.60,7.94,5.16,,
ETL0068AU,1.7147,160.4000,19.78,7.85,5.91,,
VAN0010AU,1.9225,435.4000,22.32,7.80,4.15,,
FSF0013AU,3.6156,"1,670.6700",25.38,7.78,6.11,,
BTA0021AU,3.6443,532.8300,25.53,7.58,4.41,,
FSF0014AU,2.2051,125.8500,27.08,7.58,5.97,,
MLC0014AU,2.3481,348.2800,21.99,7.37,3.86,,
RFA0011AU,3.6230,128.4600,25.29,7.35,4.17,,
IOF0092AU,0.9702,544.0300,24.14,7.25,4.53,,
RFA0019AU,1.6670,170.7700,21.48,7.17,3.19,,
MIN0006AU,0.8280,253.6500,24.57,6.77,1.18,,
FPS0006AU,1.4293,207.6100,24.11,6.32,3.62,,
MIN0020AU,0.8474,472.7200,24.62,6.14,4.83,,
MLC0015AU,1.7041,144.3900,24.07,6.02,3.44,,
Equity Australia Large Value,,
STL0100AU,1.7982,276.6500,26.80,14.22,9.8,,
FSF0235AU,1.2870,141.2000,30.30,12.32,9.07,,
PER0011AU,2.1610,"1,297.2300",30.58,12.29,9.11,,
PER0028AU,2.8490,403.0800,30.62,12.28,9.08,,
PER0029AU,3.3680,158.5100,27.56,10.61,6.79,,
MLC0097AU,2.5434,780.2400,28.00,10.41,7.59,,
FSF0976AU,1.1841,136.6200,25.32,9.73,NAv,,
ADV0013AU,1.1704,253.1700,26.66,7.00,4.42,,
Equity Australia Large Geared,,
FSF0044AU,1.7248,260.1400,59.72,5.21,0.62,,
Equity Australia Mid/Small Growth,,
FSF0035AU,2.0780,219.3600,15.49,15.17,12.68,,
ANT0002AU,1.9313,338.7200,16.40,10.88,NAv,,
AUG0002AU,1.9219,224.1900,26.56,10.87,7.32,,
PPL0107AU,0.7764,131.5400,4.19,7.51,3.35,,
EGG0001AU,1.8406,467.5100,14.17,7.46,4.99,,
FSF0007AU,3.8134,411.5200,19.88,7.16,5.27,,
Equity Australia Mid/Small Blend,,
ASC0001AU,3.5055,156.1800,66.04,27.87,17.49,,
PER0270AU,2.3718,542.0000,31.22,13.08,11.01,,
PAT0002AU,2.7337,196.9000,23.71,12.56,12.75,,
RFA0012AU,1.9910,220.1500,23.62,12.27,7.75,,
FAM0101AU,3.2487,215.7000,10.85,7.81,10.05,,
Equity Australia Mid/Small Value,,
PER0039AU,3.0170,201.1700,26.72,11.74,6.65,,
ETL0060AU,1.2471,644.0000,26.46,10.45,6.64,,
Unlisted and Direct Property,,
MAQ0433AU,0.6823,157.9200,5.56,9.43,-5.8,,
YOC0007AU,0.7385,163.7600,5.62,3.74,NAv,,
Equity World Large Growth,,
WHT0018AU,1.3106,390.5400,45.67,12.33,NAv,,
MAQ0410AU,1.4499,"1,404.0800",37.15,12.23,7.65,,
CRS0005AU,2.3947,896.1000,33.16,12.12,5.51,,
ZUR0143AU,1.3528,"1,564.5200",37.13,10.93,5.97,,
ZUR0061AU,1.3106,"1,234.9700",35.86,9.88,4.97,,
ZUR0518AU,1.2655,505.4000,36.35,9.68,4.5,,
MIN0024AU,0.8419,434.1000,39.35,9.43,1.83,,
Equity World Large Blend,,
MGE0001AU,1.5421,"3,947.7800",47.78,21.27,15.88,,
MAQ0404AU,1.6512,959.4800,38.71,18.99,13.69,,
PMC0100AU,1.6091,190.7000,77.76,14.76,9.15,,
PLA0100AU,2.4723,"1,069.9300",45.80,14.60,16.81,,
BTA0024AU,2.3873,185.9000,45.67,13.20,5.88,,
SBC0822AU,0.9861,177.4000,48.86,12.58,6.69,,
VAN0011AU,1.0021,191.8000,44.47,12.58,4.69,,
IOF0098AU,0.9488,138.0000,42.24,10.99,3.52,,
MIN0015AU,0.8195,432.0800,40.92,10.55,2.69,,
MLC0060AU,1.7691,543.1900,44.94,9.20,10.12,,
PLA0002AU,1.8094,"8,737.0600",47.03,8.79,10.48,,
MGL0004AU,1.4005,666.1000,37.69,7.43,2.47,,
Equity World Large Value,,
FRT0004AU,1.0450,134.3900,56.30,14.13,5.77,,
EQI0015AU,0.9836,465.3900,33.02,11.91,5.69,,
PLA0006AU,1.3430,223.1500,47.48,10.43,11.12,,
FSF0974AU,1.1407,481.1300,44.39,9.63,NAv,,
Equity World - Currency Hedged,,
MAL0135AU,1.1879,155.8600,40.44,16.32,9.15,,
MAQ0079AU,0.9697,284.0600,30.97,15.87,15.85,,
MAQ0557AU,1.0058,426.2400,22.44,15.29,7.96,,
WHT0019AU,1.1772,133.6600,29.39,14.63,NAv,,
MIN0016AU,0.7304,155.0800,25.11,13.14,1.53,,
ZUR0517AU,0.9414,227.8800,21.89,12.78,5.88,,
Equity World Mid/Small,,
MAL0133AU,1.1806,257.9100,57.75,13.91,8.66,,
HOW0002AU,2.4055,667.1100,30.72,6.58,3.46,,
HHA0002AU,1.2395,136.9000,36.37,6.46,1.07,,
Equity World / Australia,,
BTA0012AU,2.7481,195.7300,34.74,11.98,5.83,,
NAv,1.4365,143.6100,27.75,8.97,4.08,,
Equity Europe,,
PLA0001AU,2.3965,179.0000,45.02,15.76,12.54,,
Equity Asia Pacific w/o Japan,,
EQI0028AU,2.1344,606.4400,26.54,8.59,10.15,,
PLA0004AU,2.4572,"3,589.4200",32.44,4.62,7.77,,
BTA0026AU,6.0761,178.5600,24.00,4.53,4.53,,
Equity Japan,,
PLA0003AU,2.7497,385.2400,72.98,16.37,14.7,,
Equity Emerging Markets,,
ETL0032AU,1.9317,"1,119.3200",18.97,6.16,9.2,,
MAQ0477AU,0.9832,643.3800,18.84,4.60,3.75,,
Hedge Funds - Australia,,
KAM0101AU,205.2900,399.7900,26.10,8.40,8.91,,
Hedge Funds - Global,,
ETL0046AU,161.7600,249.0000,28.57,10.67,8.44,,
MAQ0482AU,1.0993,806.4800,1.68,8.01,7.44,,
MAQ0406AU,0.8140,206.1200,0.88,5.44,2.84,,
MIN0026AU,0.8268,152.4500,6.32,4.38,1.84,,
Infrastructure - Global,,
MGE0002AU,0.8757,488.0700,18.85,16.89,10.12,,
TGP0008AU,1.0886,873.1700,16.89,14.37,8.47,,
MAQ0432AU,0.9577,448.9100,19.53,13.62,5.69,,
Miscellaneous,,
HFL0006AU,1.0194,182.2500,5.72,8.22,0.42,,
SUPERANNUATION FUNDS,,
Multisector Conservative,,
MMF0060AU,5.8308,178.9200,5.95,5.26,3.89,,
MMF0149AU,5.1216,545.5100,5.48,4.78,3.43,,
Multisector Moderate,,
NAv,NAv,127.4900,9.71,7.83,5.72,,
NAv,2.5036,187.4200,11.06,7.48,5.99,,
NAv,NAv,297.9400,9.17,7.21,6.03,,
NAv,NAv,531.0000,10.50,7.08,5.2,,
NAv,NAv,585.7000,9.69,6.99,5.47,,
NAv,1.9501,727.0000,8.72,6.43,5.54,,
COM0112AU,2.5553,128.7600,8.81,6.11,4.44,,
COM0404AU,2.5553,136.9600,8.81,6.11,4.44,,
AMP0799AU,1.5932,286.7700,9.02,5.79,3.94,,
AMP0167AU,2.4379,759.9100,9.30,5.74,3.55,,
BTA0294AU,1.2390,161.2100,6.98,5.68,4.97,,
FSF0270AU,1.9158,281.4400,7.97,5.67,4.52,,
NML0256AU,17.1893,143.6000,8.59,5.52,4.12,,
MLC0744AU,30.5656,380.3100,8.37,5.42,3.78,,
BTA0602AU,5.0637,123.7100,6.87,5.40,4,,
MLC0164AU,27.9551,147.2700,8.22,5.26,3.59,,
AMP0656AU,1.5357,241.9500,8.36,5.15,3.28,,
FSF0387AU,1.6253,246.3700,9.15,4.73,4.13,,
FSF0304AU,1.5892,210.3500,9.19,4.71,4.1,,
Multisector Balanced,,
NAv,2.8006,182.1000,15.60,8.67,6.37,,
NAv,NAv,"1,191.7200",10.04,7.57,5.9,,
NAv,NAv,120.1400,11.30,7.45,6.12,,
FSF0368AU,1.6804,"2,616.4000",14.62,7.23,4.41,,
AMP1569AU,1.2262,369.8600,13.99,7.18,NAv,,
FSF0271AU,1.9325,"1,626.1500",14.55,7.15,4.36,,
AMP0804AU,1.6678,628.8000,13.14,6.87,3.91,,
MMF1424AU,1.2112,134.6800,13.27,6.83,NAv,,
BTA0603AU,9.6927,798.2400,14.47,6.73,3.69,,
AMP0170AU,2.6460,"1,787.9600",13.49,6.71,3.8,,
BTA0513AU,3.5512,906.0700,13.45,6.58,3.52,,
MLC0354AU,16.9529,208.9300,12.01,6.43,3.83,,
BTA0403AU,3.4375,160.5800,13.49,6.41,3.42,,
AMP0660AU,1.6231,401.1400,12.47,6.22,3.25,,
MMF0050AU,3.0516,492.7300,11.77,5.50,3.01,,
MMF0536AU,1.6506,458.3400,11.80,5.36,4.06,,
AUG0102AU,2.2539,185.0400,13.80,5.35,2.25,,
MMF0148AU,2.8065,"1,433.5600",11.23,4.97,2.5,,
FSF0023AU,4.5263,276.7200,13.48,4.86,3.6,,
Multisector Growth,,
NAv,3.2339,258.8600,21.46,10.03,6.67,,
NAv,NAv,"24,896.0200",20.28,9.71,6.77,,
RSA0521AU,1.4449,261.9000,21.77,9.67,NAv,,
RSA0463AU,1.4449,296.7500,21.77,9.67,NAv,,
NAv,NAv,"5,533.0300",18.14,9.54,6.5,,
PER0017AU,3.4390,127.7400,20.73,9.36,5.69,,
NAv,NAv,"1,987.2400",18.73,9.32,6.03,,
NAv,NAv,"1,236.2400",19.68,9.31,5.73,,
NAv,NAv,"19,064.5100",16.90,9.06,5.18,,
NAv,NAv,"3,091.5000",16.32,8.90,4.17,,
NAv,NAv,630.4700,14.92,8.90,5.47,,
RSA0046AU,2.6260,128.3300,19.42,8.89,5.57,,
FSF0306AU,1.7995,133.0400,20.88,8.86,5.12,,
COM0105AU,3.4397,248.0700,18.35,8.76,5.45,,
COM0025AU,3.4396,333.6000,18.35,8.76,5.45,,
NAv,NAv,"1,034.1900",20.37,8.51,4.94,,
PRU0455AU,18.2348,221.4200,19.48,8.50,4.9,,
NAv,NAv,848.6100,15.80,8.38,5.71,,
AMP1250AU,1.4520,"1,267.3500",18.99,8.34,NAv,,
AMP0977AU,1.7536,129.7200,18.85,8.29,4.96,,
FSF0392AU,1.9598,684.4900,17.20,8.18,6.26,,
AMP0798AU,1.7357,"4,597.8000",18.10,8.06,3.72,,
AMP0958AU,1.5928,232.8800,14.84,8.05,4.55,,
BTA0296AU,1.1305,281.2000,18.08,8.03,5.07,,
AMP0784AU,1.6232,221.5600,18.65,7.99,4.59,,
COM0704AU,4.6462,280.5800,15.02,7.92,4.91,,
COM0403AU,4.6462,425.4200,15.02,7.92,4.91,,
NAv,NAv,"1,750.9100",16.03,7.82,NAv,,
WFS0401AU,15.1181,375.1100,15.61,7.80,5.3,,
NML0230AU,17.2491,915.4100,17.72,7.77,3.93,,
RSA0027AU,3.0363,120.7900,18.31,7.77,5.76,,
NML0268AU,17.0184,321.1000,17.70,7.75,3.9,,
BTA0289AU,1.1171,318.6200,14.75,7.75,4.9,,
FSF0272AU,1.9071,"1,546.2100",18.79,7.70,3.75,,
FSF0369AU,1.6721,"1,401.5400",18.57,7.67,3.77,,
WFS0100AU,1.8265,198.9300,18.41,7.67,4.6,,
AMP0165AU,3.0146,"6,011.3300",18.35,7.63,3.02,,
NAv,NAv,"3,667.0000",16.66,7.56,4.94,,
WFS0104AU,5.4396,247.8200,18.38,7.54,4.34,,
AMP0506AU,1.5777,"2,668.9900",17.39,7.39,3.06,,
MLC0424AU,54.6750,"2,418.8900",15.77,7.39,3.67,,
ZUR0119AU,3.7963,351.1100,19.06,7.38,4.76,,
FSF0020AU,2.7327,461.0600,18.89,7.30,4.78,,
FSF0308AU,1.5179,253.2300,18.71,7.22,4.69,,
FSF0391AU,1.5862,182.8100,18.58,7.21,4.67,,
FSF1074AU,1.3791,176.4600,15.65,7.21,NAv,,
WFS0027AU,2.7724,432.9500,14.58,7.13,4.75,,
ZUR0053AU,2.7526,203.8700,18.77,7.12,4.54,,
BTA0224AU,1.4894,"1,517.0400",14.79,7.10,3.18,,
WFS0514AU,157.9809,"2,846.9900",14.60,7.02,4.47,,
BTA0231AU,1.4893,291.0000,15.46,6.96,3.27,,
MLC0434AU,23.5643,310.6700,15.21,6.88,3.18,,
WFS0111AU,2.3624,417.8300,15.92,6.81,3.4,,
NAv,1.9072,426.1000,12.18,6.72,4.36,,
MMF0467AU,1.6981,266.5100,19.79,6.08,3.46,,
MMF0461AU,16.2407,"1,404.6900",15.79,6.04,2.72,,
MMF0256AU,1.6968,180.4600,19.41,5.73,3.13,,
MMF0465AU,1.6572,"2,004.6300",15.93,5.58,3.5,,
MMF0147AU,14.1854,967.1300,15.22,5.51,2.21,,
MMF0356AU,1.5782,130.5300,16.44,5.48,3.32,,
MMF0255AU,1.7021,640.7600,15.60,5.26,3.19,,
MMF0414AU,12.7327,233.2900,15.45,5.17,1.8,,
Multisector Aggressive,,
NAv,3.4351,420.7400,25.38,10.80,6.8,,
NAv,NAv,914.3000,22.97,10.46,5.25,,
AMP1571AU,1.3099,169.2900,28.06,10.00,NAv,,
NAv,NAv,580.1900,22.05,9.81,5.99,,
NAv,NAv,222.3700,20.47,9.76,5.29,,
NAv,NAv,375.6700,19.71,9.72,6.76,,
BTA0292AU,1.0693,646.9400,24.29,9.68,5.23,,
BTA0291AU,1.0644,677.7700,23.36,9.54,5.15,,
NAv,NAv,"11,329.4700",18.38,9.47,4.88,,
NAv,NAv,840.9000,22.89,9.38,5.23,,
NAv,NAv,"1,291.3200",18.82,9.17,4.54,,
NAv,NAv,"20,879.9000",18.60,9.11,4.93,,
AMP0801AU,1.8178,350.3000,24.57,9.07,3.29,,
NAv,NAv,282.2400,24.12,9.03,4.83,,
AMP1570AU,1.2833,404.4800,22.60,9.02,NAv,,
NML0271AU,15.4689,179.4700,25.57,8.90,3.2,,
AMP0800AU,1.8095,617.9000,21.85,8.89,3.73,,
BTA0290AU,1.0752,584.7500,19.84,8.84,5.01,,
MLC0748AU,58.1008,427.2800,23.34,8.74,3.24,,
MLC0246AU,58.1008,124.7000,23.31,8.63,3.06,,
FSF0273AU,1.4708,263.6300,23.95,8.60,3.35,,
MLC0425AU,53.0602,667.1300,23.14,8.58,3.03,,
FSF0370AU,1.6804,168.5800,23.63,8.52,3.33,,
FSF0496AU,1.8936,143.8900,27.34,8.45,4.84,,
NML0236AU,16.6049,137.7200,21.52,8.41,3.64,,
NAv,1.9868,"1,982.5000",18.74,8.41,3.67,,
NML0270AU,16.3133,271.5900,21.51,8.40,3.62,,
AMP0657AU,1.8308,352.7400,23.84,8.31,2.65,,
AMP0774AU,1.8462,124.4800,21.31,8.31,3.3,,
NAv,2.0666,"16,903.6000",18.01,8.27,4.79,,
AMP0510AU,1.5729,"1,013.7800",21.11,8.15,3.09,,
MLC0252AU,29.3846,"3,408.0200",19.29,8.03,3.43,,
AMP0342AU,1.6525,"2,546.9300",20.74,7.70,2.83,,
BTA0226AU,1.4928,453.4400,18.17,7.67,3,,
BTA0065AU,1.9536,206.7800,19.05,7.50,3.78,,
BTA0068AU,1.8975,315.0700,19.26,7.49,3.61,,
MLC0174AU,24.6969,192.5500,18.54,7.47,2.92,,
BTA0230AU,1.5050,121.5400,18.65,7.45,2.96,,
Reserve Backed,,
NAv,NAv,"1,145.4300",3.42,4.34,4.08,,
NAv,1.9399,228.3000,3.33,4.27,3.59,,
COM0703AU,3.1526,240.9600,1.74,3.32,3.86,,
MMF0401AU,NAv,230.5900,3.81,2.89,1.74,,
Australian Cash,,
NAv,1.7153,477.8000,3.36,4.28,4.2,,
NAv,1.9357,121.1300,3.80,4.12,3.6,,
NAv,NAv,"2,193.9000",3.15,3.92,4.37,,
NAv,NAv,184.0300,2.93,3.77,3.63,,
NAv,NAv,516.4000,2.72,3.53,NAv,,
AMP0771AU,1.4331,272.3600,2.54,3.29,3.36,,
AMP1249AU,NAv,413.5000,2.42,3.23,NAv,,
FSF0371AU,1.4861,144.3100,2.40,3.19,3.38,,
FSF0275AU,1.7255,621.5600,2.37,3.15,3.35,,
FSF0025AU,2.0774,298.6600,1.98,2.99,3.16,,
AMP1101AU,NAv,532.3600,2.16,2.98,3.27,,
BTA0601AU,4.8640,160.1700,2.02,2.84,2.92,,
MMF0062AU,2.3211,171.0500,1.88,2.69,2.81,,
AMP0288AU,9.5204,587.6700,1.88,2.63,2.7,,
MLC0681AU,37.8963,538.1800,1.61,2.43,2.48,,
BTA0511AU,2.2238,135.6400,1.53,2.32,2.37,,
MLC0247AU,37.8963,219.6700,1.67,2.31,2.33,,
MLC0422AU,34.6488,341.6800,1.31,2.19,2.26,,
WFS0513AU,12.7087,178.0600,1.00,1.86,1.88,,
Australian Short Term Fixed Interest,,
NAv,1.9573,248.1600,3.13,3.83,3.57,,
MAQ0601AU,NAv,417.3100,1.80,2.68,2.79,,
Bonds - Australia,,
NAv,NAv,580.6700,4.80,6.88,6.76,,
AMP0343AU,1.8209,251.1700,2.75,5.73,6.15,,
Bonds - Global,,
NAv,2.2987,233.9000,5.38,6.71,8.83,,
AMP0658AU,1.4676,227.1300,2.80,4.61,5.47,,
Bonds - Global / Australia,,
NAv,NAv,"1,244.3300",5.54,8.40,7.94,,
NAv,NAv,156.2400,5.54,7.98,7.94,,
FSF0266AU,1.8965,139.5700,3.03,5.55,6.01,,
Diversified Credit,,
NAv,NAv,159.5400,3.32,4.08,3.88,,
Equity Australia Real Estate,,
MLC0426AU,44.1458,130.3500,13.47,9.94,-0.39,,
AMP0169AU,2.0684,262.4300,12.58,8.05,-1.39,,
Equity Global Real Estate,,
AMP0861AU,1.3348,131.3700,11.30,9.05,1.45,,
Equity Australia Large Growth,,
AMP0345AU,2.6980,236.0000,28.23,11.13,5.52,,
AMP0468AU,2.2461,172.8300,24.55,8.08,5.34,,
