IOF0081AU,0.7023,118.5400,21.02,13.29,-5.49,,
Equity Australia Large Growth,,
HOW0035AU,1.1493,130.5000,9.93,4.37,-0.3,,
AUS0030AU,0.9889,120.4800,11.41,3.00,-3.75,,
BNT0003AU,2.2808,143.9000,12.26,2.22,-1.29,,
ARO0011AU,1.3621,379.3900,9.83,1.98,-2.67,,
HOW0020AU,1.1927,161.6300,3.65,1.22,-5.01,,
PWA0014AU,1.7916,231.2300,8.74,-0.12,-4.61,,
Equity Australia Large Blend,,
PCL0005AU,1.4591,132.7000,16.70,10.32,NAv,,
PPL0110AU,1.2406,119.8200,12.00,4.14,-1.63,,
NAv,4.0582,242.1400,6.24,3.73,-2.26,,
PPL0106AU,1.1166,"1,001.2100",10.21,3.65,-0.35,,
ETL0068AU,1.5000,143.6400,10.74,3.21,-1.49,,
NAv,12.1955,244.9900,6.10,2.99,-2.39,,
WFS0021AU,1.8015,249.4300,8.14,2.78,-2.36,,
VAN0010AU,1.6802,395.4000,9.11,2.74,-4.18,,
WHT0017AU,1.3117,121.2000,10.35,2.55,NAv,,
MLC0014AU,2.0356,329.8900,8.84,2.23,-4.4,,
FSF0013AU,3.0407,"1,553.2100",8.54,2.18,-3.25,,
WFS0103AU,0.8112,168.0800,7.46,2.15,-2.97,,
FSF0014AU,1.8313,116.0600,8.28,2.03,-3.21,,
TCA0002AU,2.6164,134.1400,10.82,1.90,-3.29,,
SBC0817AU,1.4127,888.7300,9.37,1.43,-1.28,,
IOF0092AU,0.8219,511.4300,7.16,1.36,NAv,,
RFA0019AU,1.4340,170.0200,7.25,1.17,-4.47,,
BTA0021AU,3.0189,492.4600,5.88,1.08,-3.79,,
RFA0011AU,3.0010,118.1900,5.69,0.89,-4.04,,
FPS0006AU,1.1969,201.3000,3.35,0.18,-4.74,,
MLC0015AU,1.4330,142.7200,5.34,-0.13,-4.83,,
Equity Australia Large Value,,
STL0100AU,1.5348,248.4900,20.44,7.26,-0.01,,
PER0029AU,2.9230,150.6600,10.50,5.22,-1.17,,
FSF0235AU,1.0545,125.0400,16.84,4.46,-1.67,,
PER0011AU,1.7920,"1,226.9800",16.92,4.36,-1.71,,
PER0028AU,2.4170,370.2600,16.81,4.33,-1.82,,
MLC0097AU,2.2269,722.0800,13.68,2.63,-3.15,,
ADV0013AU,0.9795,240.6800,7.82,0.31,-3.09,,
IOF0200AU,1.4055,187.4500,5.36,-0.58,-2.93,,
Equity Australia Large Geared,,
FSF0044AU,1.1829,209.6600,7.83,-8.54,-16.52,,
Equity Australia Mid/Small Growth,,
FSF0035AU,2.1801,223.4000,15.23,12.10,2.85,,
PPL0107AU,0.7135,128.5500,0.17,6.02,0.01,,
AUG0002AU,1.6797,201.1400,13.17,4.45,1.98,,
FSF0007AU,3.2696,415.6600,6.83,3.90,-2.17,,
Equity Australia Mid/Small Blend,,
ANT0002AU,1.7141,229.9800,16.33,12.22,NAv,,
PER0270AU,2.0269,453.6000,10.78,8.18,-1.71,,
RFA0012AU,1.7590,213.2700,8.39,8.03,-1.78,,
FAM0101AU,3.0122,155.3000,10.17,7.22,0.41,,
EGG0001AU,1.6641,482.1600,10.55,5.83,-1.59,,
Equity Australia Mid/Small Value,,
PER0039AU,2.6280,211.8000,4.53,6.70,-1.35,,
ETL0060AU,1.0634,617.0000,7.14,4.71,-1.28,,
Unlisted and Direct Property,,
APZ0010AU,1.1873,185.0700,10.79,13.36,10.81,,
MAQ0433AU,0.6886,162.6700,11.02,7.74,-6.1,,
WFS0403AU,0.7804,157.2100,3.71,6.38,2.48,,
IPL0001AU,0.8887,145.6100,7.32,4.81,-4.29,,
YOC0007AU,0.7418,163.3600,3.83,1.84,NAv,,
Equity World Large Growth,,
CRS0005AU,1.9653,730.3200,12.63,5.07,-3.39,,
MAQ0410AU,1.1351,"1,505.4000",10.93,3.42,-0.6,,
ZUR0143AU,1.0775,"1,378.6900",9.17,2.22,-3.03,,
WHT0018AU,1.0062,314.8500,11.58,2.00,NAv,,
ZUR0061AU,1.0479,"1,035.1600",8.09,1.25,-3.95,,
ZUR0518AU,1.0101,463.9400,7.97,1.09,-4.02,,
NML0318AU,0.3852,300.4600,7.90,-0.08,-11.4,,
Equity World Large Blend,,
MGE0001AU,1.1757,"1,768.2700",23.49,11.09,6.13,,
MAQ0404AU,1.3083,578.4500,16.86,10.77,3.52,,
PLA0100AU,2.1081,723.9100,12.93,10.38,6.92,,
BTA0024AU,1.7916,154.0900,12.69,3.12,-4.92,,
MAQ0464AU,0.7570,508.4800,10.27,2.67,-3.68,,
VAN0011AU,0.7671,141.4000,11.47,2.50,-5.56,,
MLC0060AU,1.2960,441.5100,3.85,-0.12,-1.18,,
MGL0004AU,1.0964,565.7000,6.83,-0.18,-7.41,,
PLA0002AU,1.3441,"6,676.4700",2.96,-2.33,-0.23,,
Equity World Large Value,,
EQI0015AU,0.8053,314.7200,12.25,4.75,-1.95,,
PLA0006AU,0.9886,158.8600,3.72,2.67,1.74,,
FSF0974AU,0.8859,313.6100,8.84,0.50,NAv,,
NML0348AU,0.5703,729.1400,5.75,-3.50,-13.32,,
Equity World - Currency Hedged,,
MAL0135AU,0.8952,133.1400,11.04,11.21,-0.03,,
MAQ0079AU,0.7763,181.4200,11.70,10.65,5.23,,
MAQ0557AU,0.8551,326.1200,13.00,10.38,NAv,,
ZUR0517AU,0.8612,185.0900,10.02,8.78,0.2,,
Equity World Mid/Small,,
MAL0133AU,0.8120,221.1200,9.14,4.00,-2.67,,
HOW0002AU,2.0458,776.2600,6.08,1.01,-4.14,,
HHA0002AU,1.0231,146.0800,0.86,-0.28,-7.55,,
Equity World / Australia,,
BTA0012AU,2.2575,170.8700,11.94,4.60,-3.38,,
Equity Europe,,
PLA0001AU,1.8131,128.3100,17.74,7.69,2.45,,
Equity Asia Pacific w/o Japan,,
EQI0028AU,1.9219,429.1600,16.21,8.29,2.47,,
BTA0026AU,5.4466,171.7100,7.93,3.03,-4.16,,
PLA0004AU,2.1421,"2,863.9500",6.57,0.49,-0.6,,
Equity Japan,,
PLA0003AU,1.6969,326.2400,3.29,-2.47,-0.49,,
Equity Emerging Markets,,
ETL0032AU,1.8482,738.6500,15.21,8.43,4.11,,
MAQ0477AU,0.9001,571.7000,9.41,4.70,-2.04,,
Hedge Funds - Australia,,
KAM0101AU,169.8900,341.9100,6.73,2.49,2.79,,
Hedge Funds - Global,,
MAQ0482AU,1.1068,772.5900,-0.11,8.36,9.25,,
MAQ0406AU,0.8305,209.8100,4.72,6.61,3.05,,
ETL0046AU,134.0700,216.9500,7.84,4.03,0.98,,
MAL0030AU,0.9493,254.1900,-12.73,-5.94,4.89,,
Infrastructure - Global,,
MGE0002AU,0.8017,297.5500,17.80,16.00,2.46,,
MAQ0432AU,0.8488,388.2500,18.29,13.01,-0.66,,
Miscellaneous,,
HFL0006AU,0.9874,188.9300,10.97,8.76,-5.25,,
PMC0103AU,1.0938,291.6800,5.51,5.86,5.48,,
PMC0100AU,1.0881,128.3400,25.59,3.05,-6.43,,
SUPERANNUATION FUNDS,,
Equity Global Resources,,
FSF0291AU,1.7461,126.8600,-10.92,-2.96,-8.46,,
Multisector Conservative,,
MMF0060AU,5.6107,175.8500,6.35,5.21,2.55,,
MMF0149AU,4.9443,546.1300,5.86,4.73,2.11,,
Multisector Moderate,,
NAv,NAv,290.7300,7.87,6.48,4.46,,
NAv,2.3112,156.4500,8.26,6.35,4.01,,
NAv,NAv,505.1000,7.64,6.20,3.94,,
NAv,1.8377,639.2000,7.59,5.71,4.12,,
FSF0270AU,1.8225,281.6800,7.41,5.20,2.43,,
COM0404AU,2.4017,142.1700,6.84,5.20,2.82,,
COM0112AU,2.4017,126.7700,6.85,5.20,2.82,,
BTA0294AU,1.1788,124.6400,7.13,5.02,3.49,,
BTA0602AU,4.8206,126.2000,6.57,4.95,1.86,,
AMP0799AU,1.4949,176.3800,6.18,4.82,1.71,,
NML0256AU,16.2159,142.8000,7.26,4.79,1.54,,
MLC0744AU,28.5423,257.9900,6.07,4.58,1.9,,
MLC0164AU,26.3378,152.4800,5.91,4.39,1.72,,
MLC0244AU,28.5423,129.3600,5.87,4.38,1.71,,
AMP0167AU,2.2881,714.9100,6.69,4.38,1.13,,
AMP0656AU,1.4476,239.4400,5.56,4.20,1.04,,
FSF0387AU,1.5258,240.5600,4.89,3.56,1.82,,
FSF0304AU,1.4914,201.7000,4.84,3.51,1.79,,
Multisector Balanced,,
NAv,NAv,798.3600,7.72,6.89,4.3,,
NAv,NAv,122.1000,8.30,6.32,2.74,,
NAv,2.5059,143.2900,9.14,6.19,2.86,,
FSF0368AU,1.5234,"2,352.5100",9.23,5.03,-0.13,,
FSF0271AU,1.7529,"1,555.1400",9.09,4.98,-0.18,,
MLC0745AU,16.8191,502.5400,6.59,4.93,0.79,,
AMP0804AU,1.5165,588.9700,6.96,4.76,0.17,,
NUL0002AU,72.7988,387.2600,8.07,4.76,0.09,,
MLC0354AU,15.5094,218.6900,6.39,4.72,0.6,,
MLC0378AU,16.8191,120.0300,6.36,4.72,0.6,,
BTA0513AU,3.1996,774.1100,7.32,4.19,-1.1,,
AMP0170AU,2.4082,"1,580.1700",7.88,4.17,-0.27,,
AMP0660AU,1.4827,369.4300,6.32,4.14,-0.49,,
BTA0603AU,8.6588,760.9200,7.18,3.90,-0.94,,
MMF0536AU,1.5237,408.7900,7.22,3.88,0.04,,
MMF0050AU,2.8173,453.6400,6.47,3.79,-0.97,,
BTA0403AU,3.0975,155.0100,7.06,3.78,-1.18,,
MMF0148AU,2.6005,"1,340.8900",5.93,3.27,-1.45,,
MMF0031AU,2.3608,139.5900,6.08,2.66,-2.02,,
FSF0023AU,4.1065,270.8400,5.22,2.62,-0.38,,
AUG0102AU,2.0237,160.9300,6.80,2.23,-0.94,,
Multisector Growth,,
NAv,NAv,"20,926.5300",10.95,7.38,3.1,,
NAv,NAv,377.6600,8.86,7.13,2.25,,
NAv,NAv,"1,221.8900",8.75,5.95,0.31,,
NAv,NAv,783.0400,8.46,5.87,0.65,,
NAv,NAv,"1,713.3100",9.16,5.86,1.33,,
NAv,2.7835,213.8100,10.17,5.86,1.47,,
BTA0289AU,1.0132,218.3500,8.64,5.76,0.35,,
NAv,1.9302,"2,730.0000",7.97,5.64,0.32,,
COM0403AU,4.1711,422.8900,8.44,5.43,-0.12,,
COM0704AU,4.1711,281.6100,8.44,5.43,-0.12,,
COM0109AU,4.1711,116.3400,8.44,5.43,-0.12,,
AMP0958AU,1.4337,194.8100,8.36,5.35,-0.45,,
RSA0463AU,1.2294,260.0100,9.12,5.34,NAv,,
COM0105AU,3.0133,238.6700,8.98,5.34,0.28,,
RSA0521AU,1.2294,244.8300,9.12,5.34,NAv,,
COM0025AU,3.0133,326.8300,8.98,5.34,0.28,,
PER0017AU,2.9570,121.2200,10.64,5.29,0.57,,
FSF0392AU,1.7333,492.6700,10.06,5.27,0.51,,
PRU0455AU,15.8852,215.4600,8.69,5.26,-1.31,,
WFS0401AU,13.5464,370.1400,11.16,5.24,0.11,,
NAv,1.0766,"2,190.6000",6.26,5.16,-0.75,,
BTA0224AU,1.3471,"1,228.8900",8.31,4.98,-2.14,,
AMP1250AU,1.2658,804.3200,9.15,4.89,NAv,,
MLC0746AU,52.6116,"1,288.6300",7.48,4.88,-0.79,,
NUL0003AU,74.0071,296.4800,9.33,4.68,-1.53,,
NAv,NAv,"3,143.5200",5.74,4.67,0.66,,
MLC0424AU,48.5848,"3,058.8500",7.26,4.66,-0.97,,
WFS0514AU,142.4385,"2,508.0800",10.46,4.65,-0.63,,
MLC0245AU,52.6116,837.0600,7.19,4.64,-0.98,,
WFS0027AU,2.5014,434.6900,10.70,4.62,-0.26,,
NAv,1.7465,353.2000,6.91,4.57,1.61,,
AMP0798AU,1.5226,"3,886.4400",8.23,4.50,-1.5,,
FSF1074AU,1.2371,133.1400,8.77,4.50,NAv,,
FSF0306AU,1.5524,121.3600,9.76,4.49,0.29,,
BTA0296AU,0.9928,203.0800,8.97,4.49,0.06,,
AMP0784AU,1.4184,141.3000,8.72,4.42,-1.38,,
BTA0231AU,1.3360,277.2500,7.68,4.41,-2.13,,
FSF0369AU,1.4705,"1,217.1100",9.43,4.36,-2.27,,
FSF0272AU,1.6741,"1,417.6500",9.39,4.28,-2.32,,
MLC0434AU,21.0163,320.0000,6.75,4.16,-1.44,,
NML0230AU,15.1627,810.5700,8.24,4.11,-1.86,,
NML0268AU,15.0033,311.0200,8.23,4.09,-1.89,,
AMP0749AU,1.6410,582.9400,8.86,4.06,-1.99,,
NAv,NAv,879.8400,7.76,4.03,-0.7,,
WFS0104AU,4.7702,226.5000,10.79,4.02,-1.93,,
WFS0100AU,1.6021,192.5600,11.01,3.98,-1.6,,
AMP0506AU,1.3876,"2,534.4700",7.34,3.80,-2.19,,
ZUR0119AU,3.2960,332.6300,9.76,3.77,-0.88,,
ZUR0053AU,2.3670,196.8300,9.49,3.52,-1.07,,
WFS0111AU,2.0772,363.3800,7.51,3.46,-1.95,,
MMF0461AU,14.5563,"1,295.0800",6.58,3.44,-2.48,,
AMP0165AU,2.6477,"5,453.2800",8.21,3.41,-2.58,,
FSF0020AU,2.3823,437.3400,8.94,3.33,-1.4,,
FSF0391AU,1.3862,165.8100,8.95,3.33,-1.45,,
FSF0308AU,1.3247,233.3400,8.98,3.25,-1.45,,
MMF0465AU,1.4805,"1,836.5100",6.95,2.96,-2.1,,
MMF0147AU,12.7605,927.5700,6.03,2.92,-2.95,,
MMF0255AU,1.5239,566.1200,6.62,2.65,-2.38,,
MMF0356AU,1.4119,133.6500,7.42,2.63,-2.4,,
MMF0467AU,1.4754,235.2000,6.75,2.50,-3.16,,
MMF0414AU,11.4776,234.8100,6.05,2.34,-3.5,,
MMF0256AU,1.4777,160.9400,6.40,2.16,-3.46,,
Multisector Aggressive,,
NAv,NAv,258.5000,9.39,5.79,1.18,,
NAv,NAv,763.9000,8.16,5.78,-2.24,,
NAv,NAv,"1,144.9600",8.50,5.74,-1.16,,
NAv,NAv,"2,000.4900",8.58,5.72,-1.38,,
NAv,NAv,"17,364.7500",9.05,5.69,0.5,,
NAv,1.9964,259.0000,8.29,5.67,0.67,,
NAv,2.8832,325.8500,10.63,5.53,0.5,,
BTA0290AU,0.9397,370.8800,9.14,5.42,-1.1,,
NAv,NAv,"2,338.2300",8.49,5.38,-1.11,,
BTA0292AU,0.9058,381.3400,9.39,5.16,-1.79,,
BTA0291AU,0.9073,425.8000,9.40,5.16,-1.77,,
NAv,1.8107,"14,690.3000",8.11,4.96,0.47,,
NAv,1.7318,"1,708.8000",7.86,4.81,-1.45,,
NAv,1.0058,137.0200,7.03,4.59,-2.35,,
BTA0226AU,1.3146,386.1200,8.46,4.56,-3.34,,
MLC0747AU,25.2168,901.8700,7.51,4.45,-2.15,,
NAv,NAv,652.6000,9.37,4.41,-1.36,,
FSF0370AU,1.4294,142.0500,9.90,4.26,-3.94,,
AMP0800AU,1.5457,483.8300,8.97,4.23,-2.44,,
MLC0167AU,23.2725,"2,958.0100",7.30,4.23,-2.33,,
MLC0252AU,25.2168,"2,874.6500",7.22,4.21,-2.34,,
FSF0273AU,1.2493,230.7300,9.93,4.21,-3.96,,
NUL0004AU,69.3467,163.3700,9.30,4.11,-2.81,,
MLC0174AU,21.4683,186.2100,6.80,3.75,-2.78,,
AMP0801AU,1.5298,279.0000,9.10,3.68,-3.58,,
AMP0510AU,1.3498,904.7100,8.32,3.64,-3.06,,
NML0236AU,14.1419,123.8800,7.87,3.51,-3.38,,
NML0270AU,13.9792,257.4900,7.88,3.50,-3.39,,
NAv,NAv,243.7200,7.81,3.48,-1.97,,
BTA0068AU,1.6315,258.1500,7.41,3.40,-2.78,,
BTA0065AU,1.6814,188.3600,7.37,3.21,-2.48,,
AMP0657AU,1.5479,318.0500,8.43,3.10,-4.2,,
AMP0342AU,1.4264,"2,223.4800",8.04,2.90,-4.07,,
NML0271AU,12.9137,164.4500,7.49,2.79,-4.75,,
FSF0496AU,1.5614,129.2400,8.91,2.07,-3.37,,
Reserve Backed,,
NAv,NAv,"1,126.2300",4.46,4.39,4.32,,
NAv,1.8929,231.3000,4.14,4.30,3.66,,
COM0402AU,3.0380,121.4100,4.23,4.28,4.57,,
COM0703AU,3.1293,262.4500,4.24,4.12,4.45,,
MMF0401AU,NAv,234.1600,3.82,1.95,1.63,,
Australian Cash,,
NAv,1.6746,485.5000,4.27,4.54,4.67,,
NAv,NAv,"1,766.0300",4.05,4.28,4.76,,
NAv,1.8807,151.1600,3.68,4.24,3.79,,
NAv,1.2895,491.3000,3.65,3.91,4.3,,
NAv,NAv,598.9000,3.48,3.81,NAv,,
AMP0771AU,1.4082,311.1500,3.27,3.56,3.75,,
AMP1249AU,NAv,353.8500,3.20,3.55,NAv,,
FSF0371AU,1.4612,166.2500,3.10,3.49,3.87,,
FSF0275AU,1.6970,687.4800,3.05,3.47,3.83,,
FSF0025AU,2.0484,330.8600,2.92,3.34,3.72,,
AMP1101AU,NAv,640.3700,2.90,3.33,NAv,,
BTA0601AU,4.7953,173.3800,2.74,3.06,3.45,,
MMF0062AU,2.2917,176.2300,2.60,2.99,3.28,,
AMP0288AU,9.4008,627.5700,2.61,2.89,3.08,,
MLC0681AU,37.1850,488.0100,2.33,2.67,3,,
BTA0511AU,2.2008,154.1500,2.32,2.52,2.87,,
MLC0247AU,37.1850,173.8900,2.11,2.47,2.81,,
MLC0422AU,34.3469,399.9400,2.06,2.45,2.8,,
WFS0513AU,12.6270,185.0900,1.80,2.08,2.34,,
Australian Short Term Fixed Interest,,
NAv,1.5970,254.0900,4.33,4.60,4.49,,
NAv,1.9135,237.6000,3.56,4.18,3.88,,
MAQ0601AU,NAv,469.7900,2.64,2.89,3.32,,
Bonds - Australia,,
NAv,1.4577,449.5000,8.94,8.07,7.14,,
NAv,NAv,598.0400,10.24,7.86,6.74,,
AMP0343AU,1.8139,280.6800,8.73,7.26,6.46,,
