Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
 XAO 4706.7 at 16:47 20/11/2009 Report at 22:01 Friday 20/11/2009. Processed 22:19 Friday 20/11/2009.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move ¢,Year High,Year Low,DPS ¢,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS ¢,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
19,18,AMP,AMP Ltd,12.968,6.33,3,6.97,3.52,30,p,4.74,6.13,-13.0,29.6,21.4,-48.3,6.13,0.67,24.5,-6.7
20,19,STO,Santos Ltd,12.481,15.02,-15,16.582,11.089,42,f,2.80,3.99,5.0,236.7,6.3,30.9,2.79,-,10.7,20.0
21,21,AXA,AXA Asia Pacific,12.03,5.82,6,6.00,2.52,18.5,p,3.18,3.65,-16.9,-7.39,-,-,3.68,0.96,35.7,-
22,22,SUN,Suncorp-Metway,11.082,8.72,-16,9.59,4.36,40,f,4.59,6.55,-60.4,31.62,27.6,-44.8,0.84,5.11,25.4,-17.9
23,23,LEI,Leighton Hldgs,10.827,36.31,-122,38.99,16.15,115,f,3.17,4.52,-19.9,149.5,24.3,-3.5,4.63,7.43,56.2,25.8
24,24,FGL,Foster's Grp,10.652,5.52,-9,5.89,4.80,27.25,f,4.94,7.05,3.8,22.8,24.2,1.8,2.84,0.46,5.8,-2.0
25,26,SGP,Stockland stpld,9.556,4.01,-4,4.194,1.955,34,p,8.48,8.51,-22.6,-104.1,-,-16.2,1.09,3.61,5.1,-12.6
26,25,BXB,Brambles Ltd,9.207,6.52,-44,8.37,4.08,30,p,4.60,4.88,-13.0,40.18,16.2,6.4,5.23,0.58,-5.4,-17.5
27,27,ORI,Orica Ltd,8.984,24.96,121,25.69,10.75,97,p,3.89,4.47,3.2,145.2,17.2,0.7,2.26,1.71,67.7,6.1
28,29,LGL,Lihir Gold Ltd,8.48,3.58,22,3.64,2.03,1.52,,0.42,0.42,-,-9.97,-,54.7,2.01,1.29,63.4,5.7
29,28,IAG,Insurance Aust Grp,8.15,3.92,-10,4.21,2.94,10,f,2.55,3.64,-55.6,9.32,42.1,20.1,1.69,1.16,10.1,-7.9
30,30,CCL,Coca-Cola Amatil,7.834,10.47,-5,10.80,8.02,40.5,f,3.87,5.53,9.9,54.8,19.1,12.9,5.71,1.14,26.3,16.4
31,31,OSH,Oil Search Ltd,7.588,5.87,6,6.93,3.91,7.85,,1.34,1.34,7.3,19.77,29.7,113.4,3.30,-,20.8,22.2
32,32,TCL,Transurban stpld,7.108,5.51,-3,5.64,3.51,22,,3.99,3.99,-61.4,-1.9,-,-85.2,1.85,2.79,16.1,-2.1
33,33,AMC,Amcor Ltd,6.873,5.63,9,5.89,3.50,34,,6.04,6.04,-,25.3,22.3,0.2,2.24,1.61,8.5,-1.5
34,34,CNA,Coal & Allied Ind  ,6.78,78.30,80,108.50,67.50,710,f,9.07,12.95,2740.0,1076.6,7.3,632.1,4.56,15.40,-8.6,2.4
35,35,WOR,WorleyParsons Ltd,6.369,26.95,,31.79,10.62,93,f,3.45,4.78,8.8,161.1,16.7,13.2,3.85,-0.03,109.0,15.3
36,37,AGK,AGL Energy Ltd,6.154,13.71,2,15.80,12.83,54,f,3.94,5.63,1.9,358,3.8,138.6,1.05,6.00,-7.0,-0.3
37,38,CWN,Crown Ltd,6.126,8.13,-2,9.39,4.30,37,p,4.55,5.72,-31.5,-166.89,-,-27.2,1.78,3.42,83.6,-
38,36,QAN,Qantas Airways,6.093,2.69,-5,3.06,1.38,6,,2.23,3.19,-82.9,5.6,48.0,-82.1,1.06,2.25,19.9,-13.4
39,40,GPT,GPT Grp stpld,5.891,0.635,-1,0.868,0.191,5.6,,8.82,8.82,-19.5,-107.6,-,-31.1,0.87,0.71,-13.5,-37.1
40,39,CPU,Computershare Ltd,5.845,10.52,-47,11.32,6.11,22,p,2.09,2.49,4.8,56.75,18.5,19.7,5.26,-1.95,63.9,7.5
41,41,TOL,Toll Hldgs Ltd,5.665,8.10,-43,9.07,4.38,25,f,3.09,4.41,11.5,39.95,20.3,-17.1,2.18,1.58,45.2,0.9
42,42,ASX,ASX Ltd,5.614,32.60,-33,37.90,23.52,164.9,f,5.06,7.23,-14.3,183.2,17.8,-14.3,2.02,2.66,12.1,1.1
43,43,SHL,Sonic Healthcare,5.446,14.02,-18,14.85,9.96,57,p,4.07,4.84,9.6,46.9,29.9,15.9,2.15,-1.72,9.4,5.7
44,45,BSL,BlueScope Steel,5.306,2.91,4,3.48,1.675,5,,1.72,2.45,-87.3,-7.1,-,-90.7,0.94,2.46,-7.2,-20.0
45,46,AFI,Aust Foundation,5.194,5.27,5,5.35,3.45,21,f,3.98,5.69,-,10.61,49.7,-49.8,1.46,4.77,45.3,5.7
46,44,MAP,MAP Grp forus,5.19,2.77,-6,2.95,1.291,27,,9.75,9.75,3.9,118.92,2.3,-37.1,0.79,-,54.2,1.9
47,47,CFX,CFS Retail Prop unt,4.794,1.93,-4,2.17,1.415,12.5,p,6.48,6.48,4.2,-15.27,-,24.2,0.96,2.02,-1.4,2.9
48,48,AIO,Asciano Grp stpld,4.74,1.62,1,1.76,0.32,23,,14.20,14.20,-100.0,-32.5,-,-70.5,2.15,-1.41,93.8,-
49,54,IPL,Incitec Pivot,4.644,2.88,26,3.42,1.63,4.4,,1.53,1.84,-99.0,-11.7,-,-58.7,1.37,0.14,11.3,28.8
50,50,ERA,Energy Res,4.606,24.15,21,28.28,14.51,34,f,1.41,2.01,40.0,162.78,14.8,48.3,6.07,-,51.8,9.5
51,49,HVN,Harvey Norman,4.504,4.24,-10,4.85,1.805,11,f,2.59,3.71,-21.4,20.18,21.0,-15.0,2.19,2.01,103.5,5.0
52,51,TAH,Tabcorp Hldgs Ltd,4.364,7.18,-9,7.70,6.05,65,f,9.05,12.93,38.3,93.2,7.7,-5.3,1.33,-0.02,12.9,-17.6
53,52,MGR,Mirvac Grp stpld,4.32,1.54,-2,1.745,0.542,5,,3.25,3.25,-72.6,-65.21,-,-59.1,0.89,1.73,27.8,-27.0
54,53,LLCDA,Lend Lease Grp stpld d,4.244,9.21,-1,9.53,9.07,-,,-,-,-,-164.7,-,-,-,4.20,-,-
55,56,RMD,ResMed Inc cdi 10:1,4.189,5.53,15,6.67,4.46,-,,-,-,-,23.91,23.1,55.6,3.05,1.75,2.8,-4.8
56,62,DXS,Dexus Prop Grp stpld,4.099,0.86,4.5,0.962,0.519,7.3,,8.49,8.49,-35.6,-39.38,-,2.8,0.80,1.01,19.1,-13.2
57,60,SGM,Sims Metal Mgmt,4.05,22.20,66,29.15,11.50,38,f,1.71,2.45,-68.3,-82.9,-,-92.8,1.42,8.09,65.6,8.3
58,55,OST,OneSteel Ltd,4.038,3.04,-5,3.49,1.40,10,,3.29,4.13,-49.2,22.59,13.5,-49.6,0.93,1.66,34.4,-5.6
59,57,AWC,Alumina Ltd,4.026,1.65,1.5,2.00,0.683,12,,7.27,10.39,-46.9,9.42,17.5,-50.9,1.44,1.30,50.2,-29.5
60,61,OZL,OZ Min,3.964,1.27,2.5,1.325,0.40,5,,3.94,3.94,-37.5,-123.36,-,-92.0,1.23,0.80,130.9,-25.8
61,58,ARG,Argo Invest,3.934,6.72,-5,6.91,4.52,27,f,4.02,5.74,-10.0,-11.1,-,-53.1,1.36,6.26,30.5,-1.4
62,59,FXJ,Fairfax Media Ltd,3.904,1.66,-1.5,1.805,0.795,2,,1.20,1.59,-89.2,-21.6,-,-48.1,0.78,-0.37,35.4,-27.0
63,65,GMG,Goodman Grp forus,3.734,0.615,1.5,0.954,0.123,9.65,,15.69,15.69,-71.6,-45.4,-,13.3,0.99,0.84,-20.3,-50.5
64,63,FBU,Fletcher Bld,3.709,6.12,-21,7.04,3.90,28.62,,4.68,4.68,-22.8,-7,-,-22.1,1.54,2.25,34.9,-6.5
65,64,TEL,Telecom Corp fpo nz,3.70,1.97,-4,2.31,1.74,16.63,,8.44,8.44,-18.7,17.7,11.1,-30.0,1.69,0.76,4.4,-14.2
66,66,NHC,New Hope Corp,3.619,4.38,3,5.22,2.649,9.25,f,2.11,3.02,60.9,240.3,1.8,189.4,1.32,3.36,60.5,63.1
67,67,MTS,Metcash Ltd,3.535,4.62,1,4.74,3.80,24,f,5.19,7.42,14.3,26.47,17.5,11.3,2.76,0.13,22.9,5.4
68,68,COH,Cochlear Ltd,3.414,60.58,-142,68.54,46.21,175,f,2.89,4.13,16.7,233.7,25.9,12.9,9.37,2.78,13.1,5.2
69,69,BLD,Boral Ltd,3.316,5.57,-26,6.40,2.29,13,f,2.33,3.33,-61.8,24.1,23.1,-46.7,1.20,4.12,44.6,-5.1
70,70,FLX,Felix Res Ltd,3.307,16.82,-55,17.925,4.65,53,f,3.15,4.50,-,136.18,12.4,162.6,4.65,2.53,232.5,68.3
71,71,JHX,James Hardie Ind cdi,3.203,7.40,-17,8.32,2.89,-,,-,-,-100.0,13.52,54.7,42.7,-,-0.34,94.7,-2.2
72,75,SOL,Soul Pattinson,3.174,13.30,32,14.035,7.018,32,f,2.41,3.44,6.7,466.25,2.9,98.6,0.82,10.91,62.9,19.7
73,73,TTS,Tatts Grp Ltd,3.125,2.45,,2.97,2.35,21,f,8.57,12.24,121.1,21.9,11.2,7.6,1.20,-0.56,5.1,-7.8
74,72,PTM,Platinum Asset,3.063,5.46,-22,6.34,2.90,20,f,3.66,5.23,-16.7,22.49,24.3,-22.0,15.78,-,75.3,-
75,74,BEN,Bendigo & Adelaide,3.046,8.70,-21,12.157,5.733,43,f,4.94,7.06,-33.9,25.6,34.0,-37.9,0.98,4.03,-15.8,-9.9
76,78,PDN,Paladin Energy,3.026,4.22,10,5.52,1.835,-,,-,-,-,-96.13,-,-,3.89,1.20,78.0,-15.7
77,81,AOE,Arrow Energy,2.966,4.05,17,4.73,1.865,-,,-,-,-,52,7.8,-,2.56,0.82,93.8,57.9
78,76,MIG,Macq Infra stpld,2.963,1.31,-4,1.835,0.95,20,p,15.27,15.56,-,-73.72,-,58.6,0.71,1.73,-15.2,-21.6
79,77,DOW,Downer EDI Ltd,2.883,8.64,-34,9.24,3.01,29,,3.36,3.36,13.7,54.4,15.9,10.9,2.17,2.18,117.0,11.5
80,79,PRY,Primary Health Care,2.872,5.97,-13,6.56,3.61,14,f,2.35,3.35,-48.1,28.65,20.8,42.2,1.36,-,43.3,-10.3
81,82,EQN,Equinox Min Ltd cdi,2.867,4.06,25,4.37,1.24,-,,-,-,-,25.35,16.0,-64.0,4.04,-,141.7,22.5
82,80,DJS,David Jones Ltd,2.845,5.65,-12,5.96,2.02,28,f,4.96,7.08,3.7,31.5,17.9,8.5,4.14,1.16,142.3,21.8
83,89,AQP,Aquarius Platinum,2.819,6.10,81,6.39,2.307,12.08,,1.98,1.98,-100.0,-16.39,-,-,3.76,-,94.0,-10.1
84,83,CTX,Caltex Aust,2.689,9.96,,14.00,6.18,36,,3.61,5.16,-55.0,15.6,63.8,-58.1,1.03,10.60,34.6,-21.0
85,86,NUF,Nufarm Ltd,2.595,11.90,8,14.46,7.30,27,,2.27,2.27,-22.9,33.5,35.5,-11.1,1.59,3.59,33.2,10.2
86,85,CSR,CSR Ltd,2.592,1.845,-1.5,2.18,0.905,4,f,2.17,3.09,-47.7,-45.1,-,-39.0,1.63,0.87,41.9,-10.6
87,84,BBG,Billabong Intl,2.559,10.12,-46,12.19,5.815,45,p,4.45,5.34,-15.1,69.2,14.6,-19.5,2.17,0.70,4.7,-9.3
88,92,JBH,JB Hi-Fi Ltd,2.403,22.20,19,23.28,7.55,44,f,1.98,2.83,69.2,88.26,25.2,44.4,10.48,1.21,175.7,57.9
89,91,CNT,Centamin Egypt,2.376,2.33,-2,2.50,0.60,-,,-,-,-,-2.96,-,-,4.87,-,187.6,47.9
90,87,BOQ,Bank of Qld,2.371,11.24,-47,13.49,6.228,52,f,4.63,6.61,-27.9,75.9,14.8,-25.9,1.12,6.62,23.0,-5.0
91,93,SPN,SP AusNet stpld,2.343,0.88,-0.5,1.124,0.725,9.92,p,11.27,12.82,2.5,8.04,10.9,1.0,1.05,0.91,-1.4,-1.6
92,88,MCC,Macarthur Coal,2.342,9.21,-42,10.62,2.32,13,f,1.41,2.02,-23.5,79.3,11.6,183.3,2.32,4.03,151.7,30.2
93,97,SGX,Sino Gold Min Ltd,2.317,7.92,39,8.12,2.92,-,,-,-,-,-33.33,-,-,2.83,-,118.8,12.0
94,96,REH,Reece Aust Ltd,2.291,23.00,39,25.60,15.10,51,f,2.22,3.17,-10.5,97,23.7,-12.3,4.30,5.35,45.5,7.4
95,90,ALL,Aristocrat Leisure,2.272,4.26,-27,5.75,3.16,14.5,f,3.40,4.86,-38.5,-0.2,-,-42.3,11.81,0.35,12.5,-32.0
96,103,AQA,Aquila Res,2.266,9.10,98,9.38,1.90,-,,-,-,-,-10.5,-,-9.8,14.64,-,136.3,25.1
97,95,MYR,Myer Hldgs Ltd,2.245,3.86,-5,3.98,3.70,-,,-,-,-,-,-,-,3.04,-,-,-
98,99,RHC,Ramsay Health Care,2.229,11.03,21,12.09,8.73,38,f,3.45,4.92,16.9,51.3,21.5,25.3,2.45,0.09,27.1,3.1
99,98,CGF,Challenger FSG Ltd,2.229,4.10,7,4.38,0.865,12.5,,3.05,3.05,-,-16.2,-,4.0,1.32,1.81,221.0,5.9
100,94,UGL,UGL Ltd,2.222,13.43,-46,15.97,6.64,64,f,4.77,6.81,10.3,87.1,15.4,8.4,1.98,-0.82,71.1,3.3
101,100,GFF,Goodman Fielder,2.119,1.535,-1.5,1.78,0.93,10.5,p,6.84,7.56,-22.2,13.3,11.5,-17.1,1.31,-0.20,23.3,-3.4
102,101,ATM,Aneka Tambang cdi 1:5,2.118,1.11,,2.50,1.00,2.94,,2.65,2.65,-70.8,0.36,308.3,-94.1,1.98,-,-54.3,54.4
103,105,WHC,Whitehaven Coal,2.096,4.40,24,4.49,0.89,8.5,f,1.93,2.76,400.0,60.5,7.3,431.8,2.90,1.68,340.9,-
104,102,SEK,Seek Ltd,2.065,6.15,10,6.81,2.02,9.2,f,1.50,2.14,-50.5,18.8,32.7,-28.9,7.15,0.51,115.3,5.5
105,106,CMJ,Consolidated Media,1.983,3.11,4,3.44,1.71,16.5,,5.31,6.41,-38.9,61.91,5.0,-23.1,4.35,0.66,48.4,-2.9
106,104,EXT,Extract Res,1.925,7.94,-37,11.45,0.805,-,,-,-,-,-5.38,-,-28.9,18.54,-,798.3,106.1
107,109,AIA,Auckland Airport fpo nz,1.844,1.505,2.5,1.66,1.175,6.7,,4.45,4.45,-4.1,2.74,54.9,-5.1,1.25,1.21,10.4,-3.2
108,108,CPA,C'wlth Prop ord unt   ,1.833,0.985,-1,1.34,0.67,8.8,,8.93,8.93,-4.3,-31.8,-,-10.9,0.86,1.15,-17.9,-5.3
109,107,BKW,Brickworks Ltd,1.829,12.42,-41,16.80,8.50,39,f,3.14,4.49,-,229.8,5.4,2.8,1.33,8.27,38.7,5.2
110,111,FLT,Flight Centre,1.761,17.67,28,18.58,3.39,9,,0.51,0.73,-89.5,38.3,46.1,-33.1,2.88,1.92,106.5,4.8
111,115,AUN,Austar United,1.741,1.39,3.5,1.465,0.60,-,,-,-,-,-2.4,-,-81.2,-,-0.33,82.9,3.7
112,110,TSE,Transfield Services,1.696,4.10,-12,4.80,1.24,12,f,2.93,4.18,-50.9,-15.34,-,-5.1,2.18,0.02,79.7,-9.5
113,112,CPB,Campbell Brothers,1.689,27.00,-62,30.608,8.29,100,p,3.70,4.50,5.3,201.93,13.4,47.2,4.09,2.73,48.2,13.5
114,113,WAN,West Aust News,1.688,7.90,-18,8.48,3.62,33,f,4.18,5.97,-18.9,42.1,18.8,-20.6,24.90,-,66.1,-6.8
115,116,MLT,Milton Corp,1.686,18.14,20,18.18,12.00,78,f,4.30,6.14,-11.4,57.7,31.4,-40.8,1.36,17.91,34.1,-1.0
116,114,ABC,Adelaide Brighton,1.674,2.64,-7,3.01,1.445,14,f,5.30,7.58,1.1,20.8,12.7,-2.8,2.39,1.15,42.3,6.4
117,119,IOF,ING Office Fd stpld,1.637,0.60,1.5,0.996,0.184,7.92,,13.20,13.20,-,-49.8,-,18.5,0.90,0.99,-29.1,-16.3
118,122,HTA,Hutchison,1.629,0.12,0.5,0.145,0.071,-,,-,-,-,-6.23,-,-,-,0.11,-,-
119,118,APA,APA Grp stpld,1.618,3.18,3,3.30,2.43,31,,9.75,9.75,5.1,16.2,19.6,12.6,1.27,1.18,31.0,-0.2
120,125,MGX,Mount Gibson Iron,1.614,1.50,8,1.645,0.225,-,,-,-,-,4.56,32.9,-56.7,2.07,0.73,300.0,13.8
121,117,CEU,ConnectEast stpld,1.607,0.415,-1,0.614,0.244,2,,4.82,4.82,-79.9,-25.43,-,537.4,1.07,-,-13.9,-29.2
122,120,TEN,Ten Network Hldgs,1.599,1.53,1,1.62,0.615,2,,1.31,1.86,-85.2,-9.62,-,-47.6,1.98,-0.35,43.5,-20.6
123,121,ALZ,Australand Prop stpld,1.543,0.535,-1.5,0.585,0.174,10,,18.69,19.64,-19.9,-15.55,-,-7.5,0.73,0.92,138.8,-19.9
124,124,SKC,Sky City Entertain,1.536,2.67,-1,2.89,1.90,5.44,,2.04,2.04,-29.2,18.83,14.2,-9.5,2.57,0.47,0.3,-13.3
125,129,DUE,DUET Grp forus,1.529,1.78,7,2.319,1.28,24.12,p,13.55,13.75,-7.5,-9.24,-,104.1,1.06,1.70,11.9,-4.9
126,128,PNA,PanAust Ltd,1.496,0.51,,0.545,0.078,-,,-,-,-,-4.95,-,283.8,6.56,0.16,236.6,17.2
127,132,BLY,Boart Longyear,1.476,0.32,1,0.375,0.054,2.87,,8.97,10.31,40.4,6.84,4.7,40.6,6.71,-0.10,47.1,-
128,131,AWE,Aust Worldwide Ex,1.475,2.83,8,3.06,1.913,-,,-,-,-,17.36,16.3,-58.4,1.34,1.80,23.7,-0.1
129,126,HSP,Healthscope Ltd,1.474,4.69,-10,4.90,3.61,21.5,f,4.58,6.55,10.3,28.88,16.2,12.9,1.63,0.06,17.4,-0.9
130,136,PPT,Perpetual Ltd,1.454,33.90,155,41.39,21.60,100,f,2.95,4.21,-69.7,96,35.3,-51.4,5.01,3.46,9.8,-19.1
131,123,SKT,Sky Net fpo nz,1.448,3.72,-25,4.05,2.76,11.48,,3.09,3.09,106.9,18.27,20.4,-8.2,1.49,0.50,37.2,-7.3
132,127,MOF,Macq Office unt,1.426,0.30,-1.5,0.38,0.071,3.75,,12.50,12.50,-65.7,-42,-,-,0.63,0.49,10.8,-36.4
133,135,ILU,Iluka Res,1.424,3.40,7,5.40,2.70,-,,-,-,-100.0,3.7,91.9,-36.7,1.37,2.70,-22.7,-17.2
134,133,NVT,Navitas Ltd,1.397,4.08,-7,4.24,2.01,14.3,f,3.50,5.00,31.2,14.3,28.5,32.8,14.17,-0.23,94.9,35.4
135,137,APN,APN News & Media,1.381,2.32,3,2.774,0.866,12,,5.17,5.17,-28.6,-13.1,-,-15.9,1.32,-1.23,1.5,-19.6
136,134,ANN,Ansell Ltd,1.371,10.21,-19,13.38,7.51,28,,2.74,2.74,5.7,89.2,11.4,21.4,2.15,1.98,-17.5,-2.1
137,138,WTF,Wotif Com Hldgs,1.342,6.44,-4,6.60,3.10,17.5,f,2.72,3.88,16.7,20.91,30.8,24.6,18.86,-0.08,96.0,15.8
138,130,KAR,Karoon Gas Aust,1.339,7.56,-62,12.10,2.25,-,,-,-,-,3.02,250.3,-,4.00,-,228.7,56.3
139,142,FPH,Fisher & Paykel H,1.294,2.53,6,2.83,2.18,10.2,,4.03,4.03,-3.5,11.47,22.1,68.3,7.66,0.46,-,-8.8
140,144,SKI,Spark Infrastructure stpld,1.285,1.245,4,1.47,0.83,15.98,,12.84,12.84,0.2,7.48,16.6,-7.1,3.29,1.70,5.3,-
141,139,TPI,Transpacific Indust,1.282,1.335,-4,3.156,1.03,10.1,,7.57,10.80,-100.0,-77.9,-,-66.8,0.95,-3.39,-31.2,-39.8
142,150,ZIM,Zimplats Hldgs,1.28,11.89,89,11.90,3.50,-,,-,-,-,-28.65,-,-,2.50,-,60.7,6.6
143,140,GNC,Graincorp Ltd,1.275,6.43,-20,8.85,3.863,-,,-,-,-100.0,30.1,21.4,-8.1,2.92,6.53,39.6,-3.4
144,143,CEY,Centennial Coal,1.269,3.38,3,3.66,1.51,11,f,3.25,4.65,-47.6,19.5,17.3,30.9,1.92,1.77,35.7,25.9
145,141,IFL,IOOF Hldgs Ltd,1.266,5.51,-4,5.95,2.112,4,f,0.73,1.04,-86.7,16.7,33.0,-29.0,1.44,0.55,66.3,-16.6
146,146,PMV,Premier Invest,1.251,8.30,21,8.592,2.988,35,f,4.22,6.02,20.7,62.44,13.3,34.8,1.08,2.07,167.9,21.8
147,145,SEV,Seven Network   ,1.246,6.55,9,7.24,5.03,34,f,5.19,7.42,-,6.38,102.7,-26.4,0.64,7.27,27.1,-11.2
148,156,AND,Andean Res Ltd,1.188,2.54,14,2.58,0.515,-,,-,-,-,-1.8,-,-40.2,17.42,-,281.9,91.8
149,147,PBG,Pac Brands,1.188,1.275,-1.5,1.52,0.127,8.5,,6.67,9.52,-100.0,-39.9,-,-19.0,0.94,-0.06,90.5,-15.6
150,153,SGT,Singapore Tel cdi,1.161,2.30,2,2.94,2.25,11.35,,4.93,4.93,16.6,20.76,11.1,14.2,0.06,0.61,-4.8,2.7
151,149,VBA,Virgin Blue Hldgs,1.16,0.525,-1.5,0.57,0.127,-,,-,-,-100.0,-15.2,-,-,2.01,0.50,94.2,-32.9
152,152,SIP,Sigma Pharmaceutical,1.14,0.97,-1,1.281,0.83,7,f,7.22,10.31,-,9.5,10.2,-9.2,0.95,-0.12,-15.5,-24.3
153,155,TAL,Tower Aust,1.134,3.14,1,3.30,1.745,4.5,,1.43,2.04,12.5,18.9,16.6,16.3,1.89,0.89,50.8,11.3
154,151,MND,Monadelphous Grp,1.131,13.16,-44,14.33,5.63,74,f,5.62,8.03,2.8,87.48,15.0,11.8,9.23,1.40,117.9,25.3
155,158,AIZ,Air New Zealand fpo nz,1.127,1.05,4.5,1.12,0.55,5.22,,4.97,4.97,-25.8,1.61,65.2,-26.4,0.87,1.18,56.8,-3.4
156,148,SOT,SP Telemedia Ltd,1.114,1.565,-11.5,1.78,0.09,2,f,1.28,1.82,-,2.6,60.2,-,3.43,-0.01,1070.5,33.4
157,160,RIV,Riversdale Min,1.103,5.75,17,7.30,1.70,-,,-,-,-,0.16,3593.8,-96.9,2.18,1.96,124.6,45.0
158,154,IFN,Infigen Energy stpld,1.099,1.37,-4,1.55,0.525,9,,6.57,6.57,-37.9,22.6,6.1,789.8,1.20,0.58,59.8,6.0
159,162,CRZ,Carsales Com Ltd,1.074,4.63,10,4.65,3.56,-,,-,-,-,-,-,-,-,-,-,-
160,157,REA,REA Grp,1.069,8.32,-28,8.73,3.12,10,f,1.20,1.72,-,0.74,1124.3,-95.8,11.43,0.30,116.2,13.8
161,159,HGG,Henderson Grp cdi 1:1,1.058,2.43,-3,2.67,1.10,12.15,,5.00,5.00,-9.2,-0.17,-,-1.7,1.73,-0.22,94.0,-
162,167,AWB,AWB Ltd,1.038,1.27,4,2.995,0.592,5,,3.94,5.62,-100.0,18.5,6.9,-,1.15,1.81,-56.0,-17.9
163,161,GPG,Guinness Peat cdi,1.029,0.635,-2.5,0.782,0.359,2.1,,3.31,3.31,1.2,-4.04,-,-,0.52,0.86,-9.8,-27.1
164,166,WHS,Warehouse Grp,1.011,3.25,,3.694,2.443,17.34,,5.34,5.34,-7.1,19.72,16.5,12.9,3.98,0.77,20.5,-11.1
165,170,MRE,Minara Res,1.01,0.865,3.5,1.39,0.245,-,,-,-,-100.0,-14.52,-,-,1.24,0.70,158.2,-23.2
166,164,AIX,Aust Infra unt,0.986,1.71,-7.5,1.93,0.991,13,p,7.60,8.57,-11.8,26.33,6.5,-46.1,0.82,3.14,29.4,-3.6
