Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
 XAO 4803.3 at 14:41 24/12/2009  Report at 15:42 Thursday 24/12/2009. Processed 16:17 Thursday 24/12/2009.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move ¢,Year High,Year Low,DPS ¢,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS ¢,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
24,23,FGL,Foster's Grp,10.598,5.49,-2,5.89,4.80,27.25,f,4.96,7.09,3.8,22.8,24.1,1.8,2.83,0.46,5.2,-3.2
25,27,BXB,Brambles Ltd,9.603,6.80,57,8.37,4.08,30,p,4.41,4.68,-13.0,40.18,16.9,6.4,5.00,0.58,-11.7,-18.7
26,26,SGP,Stockland stpld,9.342,3.92,12,4.19,1.955,34,,8.67,8.71,-22.6,-104.1,-,-16.2,1.03,3.61,4.9,-16.3
27,25,ORI,Orica Ltd,9.207,25.50,8,25.91,10.75,97,p,3.80,4.37,3.2,145.2,17.6,0.7,2.31,1.71,89.4,6.2
28,28,CCL,Coca-Cola Amatil,8.612,11.51,18,11.72,8.02,40.5,f,3.52,5.03,9.9,54.8,21.0,12.9,6.18,1.14,28.6,18.1
29,29,IAG,Insurance Aust Grp,8.254,3.97,8,4.21,2.94,10,f,2.52,3.60,-55.6,9.32,42.6,20.1,1.67,1.16,2.8,-11.0
30,30,OSH,Oil Search Ltd,7.758,5.97,18,6.93,4.11,7.85,,1.31,1.31,7.3,19.77,30.2,113.4,3.27,-,26.3,22.3
31,32,LGL,Lihir Gold Ltd,7.722,3.26,14,3.77,2.41,1.62,,0.50,0.50,-,-9.97,-,54.7,1.75,1.29,4.1,0.1
32,31,AMC,Amcor Ltd,7.508,6.15,,6.29,3.50,34,,5.53,5.53,-,25.3,24.3,0.2,2.44,1.61,21.2,2.3
33,33,TCL,Transurban stpld,7.147,5.54,-5,5.64,3.51,23,,4.15,4.15,-61.4,-1.9,-,-85.2,1.88,2.79,8.5,-3.4
34,35,WOR,WorleyParsons Ltd,6.801,28.76,131,31.79,11.60,93,f,3.23,4.48,8.8,161.1,17.9,13.2,3.92,-0.03,102.2,11.8
35,34,CNA,Coal & Allied Ind  ,6.754,78.00,150,108.50,67.50,710,f,9.10,13.00,2740.0,1076.6,7.2,632.1,4.45,15.40,-1.8,4.3
36,37,QAN,Qantas Airways,6.637,2.93,19,3.06,1.38,6,,2.05,2.92,-82.9,5.6,52.3,-82.1,1.08,2.25,7.8,-14.4
37,38,AGK,AGL Energy Ltd,6.347,14.14,40,15.79,12.83,54,f,3.82,5.46,1.9,358,3.9,138.6,1.06,6.00,-6.5,-2.2
38,36,CPU,Computershare Ltd,6.318,11.37,8,11.45,6.41,22,p,1.93,2.31,4.8,56.75,20.0,19.7,5.65,-1.95,48.6,10.7
39,40,TOL,Toll Hldgs Ltd,6.07,8.68,37,9.07,4.38,25,f,2.88,4.11,11.5,39.95,21.7,-17.1,2.24,1.58,39.3,-1.2
40,39,ASX,ASX Ltd,5.988,34.75,68,37.90,23.52,164.9,f,4.75,6.78,-14.3,183.2,19.0,-14.3,2.12,2.66,8.2,1.0
41,41,CWN,Crown Ltd,5.84,7.75,6,9.39,4.56,37,p,4.77,6.00,-31.5,-166.89,-,-27.2,1.69,3.42,35.0,-
42,42,SHL,Sonic Healthcare,5.823,14.99,37,15.12,9.96,57,p,3.80,4.53,9.6,46.9,32.0,15.9,2.24,-1.72,4.9,3.1
43,44,IPL,Incitec Pivot,5.655,3.48,15,3.49,1.63,4.4,,1.26,1.52,-97.8,-11.7,-,-58.7,1.59,0.14,35.9,32.7
44,45,GPT,GPT Grp stpld,5.427,0.585,0.5,0.816,0.191,5.6,,9.57,9.57,-19.5,-107.6,-,-31.1,0.79,0.71,-19.1,-40.5
45,47,BSL,BlueScope Steel,5.397,2.96,13,3.48,1.675,5,,1.69,2.41,-87.3,-7.1,-,-90.7,0.91,2.46,3.1,-22.6
46,43,MAP,MAP Grp forus,5.342,2.87,-5,2.95,1.291,21,,7.32,7.32,3.9,118.92,2.4,-37.1,0.83,-,33.5,3.0
47,46,AIO,Asciano Grp stpld,5.208,1.78,1,1.79,0.32,23,,12.92,12.92,-100.0,-32.5,-,-70.5,2.35,-1.41,46.5,-
48,48,AFI,Aust Foundation,5.075,5.15,-5,5.35,3.45,21,f,4.08,5.83,-,10.61,48.5,-49.8,1.44,4.86,37.9,4.5
49,49,CFX,CFS Retail Prop unt,4.632,1.865,-5,2.12,1.415,12.5,,6.70,6.70,4.2,-15.27,-,24.2,0.96,2.02,6.3,-1.7
50,54,LLC,Lend Lease Grp stpld,4.608,10.00,70,11.29,4.85,41,f,4.10,5.43,-46.8,-164.7,-,-35.7,1.75,4.20,36.2,-16.2
51,53,RMD,ResMed Inc cdi 10:1,4.545,6.00,22,6.67,4.46,-,,-,-,-,23.91,25.1,55.6,3.19,1.75,7.8,-3.0
52,50,MGR,Mirvac Grp stpld,4.508,1.505,-6.5,1.745,0.542,4.2,,2.79,2.79,-72.6,-65.21,-,-59.1,0.97,1.73,36.4,-28.2
53,56,SGM,Sims Metal Mgmt,4.503,22.35,146,29.15,14.44,38,f,1.70,2.43,-68.3,-82.9,-,-92.8,1.47,8.09,23.1,5.7
54,52,HVN,Harvey Norman,4.472,4.21,,4.85,1.805,11,f,2.61,3.73,-21.4,20.18,20.9,-15.0,2.17,2.01,64.0,6.6
55,51,ERA,Energy Res,4.459,23.38,-23,28.28,16.75,34,f,1.45,2.08,40.0,162.78,14.4,48.3,5.93,-,26.3,5.1
56,58,AWC,Alumina Ltd,4.38,1.795,9.5,2.00,0.683,12,,6.69,9.55,-46.9,9.42,19.1,-50.9,1.49,1.30,41.4,-28.8
57,55,OST,OneSteel Ltd,4.344,3.27,10,3.49,1.40,10,,3.06,3.84,-49.2,22.59,14.5,-49.6,0.97,1.66,46.5,-6.1
58,57,TAH,Tabcorp Hldgs Ltd,4.212,6.93,6,7.70,6.05,65,f,9.38,13.40,38.3,93.2,7.4,-5.3,1.27,-0.02,8.3,-19.8
59,61,FXJ,Fairfax Media Ltd,3.987,1.695,6.5,1.805,0.795,2,,1.18,1.56,-89.2,-21.6,-,-48.1,0.77,-0.37,9.8,-25.6
60,59,ARG,Argo Invest,3.934,6.72,7,6.91,4.52,27,f,4.02,5.74,-10.0,-11.1,-,-53.1,1.35,6.33,30.6,-1.6
61,60,DXS,Dexus Prop Grp stpld,3.908,0.82,0.5,0.89,0.519,6.15,,7.50,7.50,-35.6,-39.38,-,2.8,0.76,1.01,9.2,-17.0
62,62,COH,Cochlear Ltd,3.871,68.70,134,69.09,46.21,175,f,2.55,3.64,16.7,233.7,29.4,12.9,10.42,2.78,25.5,8.0
63,65,FBU,Fletcher Bld,3.855,6.36,22,7.04,3.90,28.62,,4.50,4.50,-22.8,-7,-,-22.1,1.55,2.25,35.9,-10.6
64,63,TEL,Telecom Corp fpo nz,3.779,1.995,1.5,2.31,1.74,16.63,,8.34,8.34,-18.7,17.7,11.3,-30.0,1.72,0.76,12.3,-16.4
65,66,NHC,New Hope Corp,3.735,4.52,12,5.22,2.754,9.25,f,2.05,2.92,60.9,240.3,1.9,189.4,1.32,3.36,52.8,58.7
66,64,GMG,Goodman Grp forus,3.661,0.59,-1,0.949,0.123,9.65,,16.36,16.36,-71.6,-45.4,-,13.3,0.96,0.84,-10.7,-52.3
67,67,OZL,OZ Min,3.636,1.165,3,1.325,0.40,5,,4.29,4.29,-37.5,-123.36,-,-92.0,1.10,0.80,106.4,-27.5
68,68,JHX,James Hardie Ind cdi,3.606,8.30,35,8.59,2.89,-,,-,-,-100.0,18.89,43.9,42.7,-,-0.40,70.2,-4.4
69,70,BLD,Boral Ltd,3.399,5.71,21,6.40,2.29,13,f,2.28,3.25,-61.8,24.1,23.7,-46.7,1.19,4.12,23.4,-6.4
70,71,MTS,Metcash Ltd,3.344,4.37,10,4.74,3.80,25,f,5.72,8.17,14.3,30.28,14.4,11.3,2.55,0.11,3.2,2.0
71,69,FLX,Felix Res Ltd,3.325,16.91,,17.925,6.187,53,f,3.13,4.48,-,136.18,12.4,162.6,4.67,2.53,108.9,65.6
72,82,AQA,Aquila Res,3.297,10.23,134,10.455,1.727,-,,-,-,-,-10.5,-,-9.8,16.83,-,169.4,55.9
73,74,BEN,Bendigo & Adelaide,3.288,9.39,64,11.515,5.733,43,f,4.58,6.54,-33.9,25.6,36.7,-37.9,0.98,4.03,-14.5,-9.3
74,76,AQP,Aquarius Platinum,3.237,7.00,54,7.05,3.002,12.08,,1.73,1.73,-100.0,-16.39,-,-,3.98,-,80.8,-9.4
75,72,SOL,Soul Pattinson,3.186,13.35,34,14.035,7.018,32,f,2.40,3.42,6.7,466.25,2.9,98.6,0.80,10.91,45.6,18.3
76,75,TTS,Tatts Grp Ltd,3.10,2.43,8,2.97,2.33,21,f,8.64,12.35,121.1,21.9,11.1,7.6,1.16,-0.56,-8.9,-9.7
77,79,PTM,Platinum Asset,3.069,5.47,28,6.34,2.90,20,f,3.66,5.22,-16.7,22.49,24.3,-22.0,15.00,-,57.9,-
78,81,EQN,Equinox Min Ltd cdi,3.038,4.30,21,4.48,1.48,-,,-,-,-,25.35,17.0,-64.0,4.07,-,155.6,24.7
79,77,DOW,Downer EDI Ltd,3.02,9.05,20,9.24,3.01,29,,3.20,3.20,13.7,54.4,16.6,10.9,2.22,2.18,142.6,12.4
80,73,MIG,Macq Infra stpld,2.985,1.32,-3.5,1.82,0.95,12,,9.09,9.38,-,-73.72,-,58.6,0.74,1.73,-14.0,-20.7
81,80,AOE,Arrow Energy,2.93,4.00,5,4.73,2.05,-,,-,-,-,52,7.7,-,2.49,0.82,47.4,46.4
82,78,PDN,Paladin Energy,2.89,4.03,-4,5.52,2.24,-,,-,-,-,-96.13,-,-,3.75,1.20,64.1,-22.9
83,83,PRY,Primary Health Care,2.864,5.95,18,6.56,3.61,14,f,2.35,3.36,-48.1,28.65,20.8,42.2,1.31,-,21.0,-12.8
84,84,BBG,Billabong Intl,2.706,10.70,5,12.19,5.815,45,p,4.21,5.05,-15.1,69.2,15.5,-19.5,2.29,0.70,48.8,-10.1
85,85,DJS,David Jones Ltd,2.684,5.33,8,5.96,2.02,28,f,5.25,7.50,3.7,31.5,16.9,8.5,3.85,1.16,77.0,15.5
86,86,CSR,CSR Ltd,2.666,1.76,9,2.18,0.905,4,f,2.27,3.24,-47.7,-45.1,-,-39.0,1.60,0.87,-0.7,-18.2
87,90,MCC,Macarthur Coal,2.637,10.37,97,10.62,2.32,13,f,1.25,1.79,-23.5,79.3,13.1,183.3,2.37,4.03,214.5,22.1
88,92,REH,Reece Aust Ltd,2.44,24.50,110,25.60,15.50,51,f,2.08,2.97,-10.5,97,25.3,-12.3,4.37,5.35,45.4,8.3
89,94,BOQ,Bank of Qld,2.412,11.30,60,13.49,6.228,52,f,4.60,6.57,-27.9,75.9,14.9,-25.9,1.08,6.62,14.9,-7.0
90,88,JBH,JB Hi-Fi Ltd,2.407,22.24,-10,23.71,8.48,44,f,1.98,2.83,69.2,88.26,25.2,44.4,10.55,1.21,137.4,53.7
91,89,SPN,SP AusNet stpld,2.397,0.90,,1.119,0.725,9.92,p,11.02,12.53,2.5,8.04,11.2,1.0,1.08,0.91,9.4,-1.8
92,91,UGL,UGL Ltd,2.355,14.21,-2,15.97,6.64,64,f,4.50,6.43,10.3,87.1,16.3,8.4,2.11,-0.82,83.5,5.4
93,98,CTX,Caltex Aust,2.349,8.70,53,14.00,7.05,36,,4.14,5.91,-55.0,15.6,55.8,-58.1,0.85,10.60,13.6,-27.0
94,97,WHC,Whitehaven Coal,2.347,4.90,25,4.94,1.20,8.5,f,1.73,2.48,400.0,60.5,8.1,431.8,3.08,1.68,234.4,-
95,99,CNT,Centamin Egypt,2.307,2.26,10,2.50,0.75,-,,-,-,-,-2.96,-,-,4.52,-,132.2,38.7
96,87,NUF,Nufarm Ltd,2.303,10.56,-54,14.46,8.71,27,,2.56,2.56,-22.9,33.5,31.5,-11.1,1.48,3.59,8.2,4.7
97,95,RHC,Ramsay Health Care,2.296,11.36,30,12.09,8.91,38,f,3.35,4.78,16.9,51.3,22.1,25.3,2.46,0.09,10.3,2.0
98,93,SEK,Seek Ltd,2.28,6.79,-4,6.96,2.02,9.2,f,1.35,1.94,-50.5,18.8,36.1,-28.9,7.95,0.51,121.0,7.6
99,96,CGF,Challenger FSG Ltd,2.249,4.17,3,4.38,0.865,12.5,,3.00,3.00,-,-16.2,-,4.0,1.32,1.81,124.4,4.6
100,101,GFF,Goodman Fielder,2.181,1.58,2,1.78,0.93,10.5,p,6.65,7.35,-22.2,13.3,11.9,-17.1,1.33,-0.20,26.8,-4.3
101,100,ALL,Aristocrat Leisure,2.16,4.05,-2,5.75,3.16,14.5,f,3.58,5.11,-38.5,-0.2,-,-42.3,11.28,0.35,8.9,-33.5
102,102,MYR,Myer Hldgs Ltd,2.128,3.66,-2,3.98,3.60,-,,-,-,-,-,-,-,2.90,-,-,-
103,103,EXT,Extract Res,2.062,8.50,,11.45,1.242,-,,-,-,-,-5.38,-,-28.9,19.86,-,547.6,101.1
104,104,ATM,Aneka Tambang cdi 1:5,2.022,1.06,,2.50,0.97,2.94,,2.77,2.77,-70.8,0.36,294.4,-94.1,1.89,-,-56.3,26.9
105,106,AIA,Auckland Airport fpo nz,1.931,1.575,5,1.66,1.175,6.7,,4.25,4.25,-4.1,2.74,57.5,-5.1,1.26,1.21,18.1,-4.4
106,105,CMJ,Consolidated Media,1.924,3.10,1,3.44,1.71,16.5,,5.32,6.43,-38.9,61.91,5.0,-23.1,4.20,0.66,76.5,-4.1
107,109,CPA,C'wlth Prop ord unt   ,1.872,0.95,4,1.215,0.67,8.8,,9.26,9.26,-4.3,-31.8,-,-10.9,0.79,1.15,-19.0,-9.5
108,107,CPB,Campbell Brothers,1.856,29.48,48,30.608,8.29,95,p,3.22,3.91,5.3,162.2,18.2,47.2,4.39,2.96,78.6,14.2
109,114,EAU,Eldorado Gold cdi 1:1,1.839,15.88,137,16.00,13.01,-,,-,-,-,-,-,-,-,-,-,-
110,108,BKW,Brickworks Ltd,1.823,12.38,14,16.80,9.02,39,f,3.15,4.50,-,229.8,5.4,2.8,1.31,8.27,30.3,2.4
111,110,AUN,Austar United,1.797,1.435,3.5,1.465,0.65,-,,-,-,-,-2.4,-,-81.2,-,-0.33,89.2,1.6
112,112,APA,APA Grp stpld,1.776,3.49,8,3.50,2.50,31,,8.88,8.88,5.1,16.2,21.5,12.6,1.36,1.18,26.4,1.6
113,130,KAR,Karoon Gas Aust,1.741,9.83,131,12.10,2.45,-,,-,-,-,3.02,325.5,-,4.51,-,134.7,64.9
114,111,FLT,Flight Centre,1.734,17.40,-16,18.86,3.39,9,,0.52,0.74,-89.5,38.3,45.4,-33.1,2.87,1.92,128.9,4.4
115,121,MGX,Mount Gibson Iron,1.734,1.61,14.5,1.74,0.37,-,,-,-,-,4.56,35.3,-56.7,2.02,0.73,229.2,9.6
116,113,WAN,West Aust News,1.731,8.10,7,8.48,3.62,33,f,4.07,5.82,-18.9,42.1,19.2,-20.6,25.31,-,54.2,-7.0
117,117,ABC,Adelaide Brighton,1.725,2.72,12,3.01,1.445,14,f,5.15,7.35,1.1,20.8,13.1,-2.8,2.35,1.15,31.8,3.5
118,116,TSE,Transfield Services,1.721,4.16,14,4.80,1.52,12,f,2.88,4.12,-50.9,-15.34,-,-5.1,2.14,0.02,129.9,-11.9
119,115,MLT,Milton Corp,1.691,18.19,20,18.19,12.00,78,f,4.29,6.13,-11.4,57.7,31.5,-40.8,1.34,17.82,31.1,-1.9
120,123,IOF,ING Office Fd stpld,1.678,0.615,4.5,0.804,0.184,6.2,,10.08,10.08,-,-49.8,-,18.5,0.86,0.99,-16.8,-18.2
121,118,TEN,Ten Network Hldgs,1.646,1.575,,1.62,0.615,2,,1.27,1.81,-85.2,-9.62,-,-47.6,2.04,-0.35,34.7,-19.5
122,120,CEU,ConnectEast stpld,1.646,0.425,1.5,0.536,0.244,2,,4.71,4.71,-79.9,-25.43,-,537.4,1.05,-,-18.0,-29.0
123,126,BLY,Boart Longyear,1.637,0.355,2,0.375,0.054,2.87,,8.08,9.30,40.4,6.84,5.2,40.6,7.03,-0.10,107.8,-
124,119,HTA,Hutchison,1.629,0.12,,0.145,0.079,-,,-,-,-,-6.23,-,-,-,0.11,-,-
125,129,HSP,Healthscope Ltd,1.599,5.09,26,5.09,3.61,21.5,f,4.22,6.03,10.3,28.88,17.6,12.9,1.68,0.06,14.6,-
126,122,PNA,PanAust Ltd,1.598,0.545,1,0.60,0.081,-,,-,-,-,-4.95,-,283.8,6.88,0.16,564.6,21.5
127,125,PPT,Perpetual Ltd,1.578,36.80,63,41.39,21.60,100,f,2.72,3.88,-69.7,96,38.3,-51.4,5.35,3.46,0.5,-19.1
128,128,SKT,Sky Net fpo nz,1.549,3.98,3,4.05,2.96,11.48,,2.88,2.88,106.9,18.27,21.8,-8.2,1.58,0.50,27.1,-9.9
129,124,DUE,DUET Grp forus,1.525,1.775,-3.5,2.319,1.28,20,,11.27,11.29,-7.5,-9.24,-,104.1,1.08,1.70,21.6,-4.4
130,131,ILU,Iluka Res,1.52,3.63,9,4.98,2.70,-,,-,-,-100.0,3.7,98.1,-36.7,1.43,2.70,-23.7,-14.7
131,127,SKC,Sky City Entertain,1.495,2.60,-8,2.89,1.90,5.44,,2.09,2.09,-29.2,18.83,13.8,-9.5,2.58,0.47,6.5,-14.3
132,132,ALZ,Australand Prop stpld,1.485,0.515,1,0.585,0.174,8,,15.53,15.53,-19.9,-15.55,-,-7.5,0.69,0.92,129.4,-22.8
133,136,MOF,Macq Office unt,1.473,0.31,1.5,0.355,0.071,3.75,,12.10,12.10,-65.7,-42,-,-,0.62,0.49,32.9,-37.0
134,137,CEY,Centennial Coal,1.451,3.86,17,3.95,1.51,11,f,2.85,4.07,-47.6,19.5,19.8,30.9,2.10,1.77,16.4,31.9
135,138,PIH,Prime Infr Grp stpld,1.442,4.10,18,4.57,0.031,-,,-,-,-,-,-,-,-,-,-,-
136,134,ANN,Ansell Ltd,1.44,10.80,20,12.70,7.51,28,,2.59,2.59,5.7,89.2,12.1,21.4,2.21,1.98,-12.8,0.4
137,133,AWE,AWE Ltd,1.425,2.73,-2,3.06,2.11,-,,-,-,-,17.36,15.7,-58.4,1.31,1.80,7.0,-0.8
138,139,SKI,Spark Infrastructure stpld,1.424,1.38,6,1.47,0.83,15.98,,11.58,11.58,0.2,7.48,18.4,-7.1,3.49,1.70,19.4,-
139,135,NVT,Navitas Ltd,1.397,4.08,-4,4.24,2.01,14.3,f,3.50,5.00,31.2,14.3,28.5,32.8,14.31,-0.23,80.4,33.2
140,144,IFL,IOOF Hldgs Ltd,1.388,6.04,34,6.20,2.112,4,f,0.66,0.95,-86.7,16.7,36.2,-29.0,1.49,0.55,55.3,-16.7
141,140,APN,APN News & Media,1.381,2.32,7,2.61,0.866,12,,5.17,5.17,-28.6,-13.1,-,-15.9,1.28,-1.23,2.8,-21.5
142,142,FPH,Fisher & Paykel H,1.376,2.69,8,2.83,2.18,9.89,,3.68,3.68,-3.5,11.47,23.5,68.3,7.90,0.46,-0.2,-8.1
143,143,RIV,Riversdale Min,1.37,7.09,29,7.30,2.11,-,,-,-,-,0.16,4431.3,-96.9,2.59,1.96,182.2,46.6
144,141,WTF,Wotif Com Hldgs,1.366,6.54,14,6.65,3.10,17.5,f,2.68,3.82,16.7,20.91,31.3,24.6,18.79,-0.08,80.5,18.6
145,146,SGT,Singapore Tel cdi,1.293,2.46,6,2.94,2.25,10.75,,4.37,4.37,16.6,20.76,11.8,14.2,0.06,0.61,-3.8,0.8
146,150,SEV,Seven Network   ,1.275,6.70,22,7.24,5.03,34,f,5.07,7.25,-,6.38,105.0,-26.4,0.63,7.27,-3.6,-13.5
147,145,TPI,Transpacific Indust,1.268,1.32,-1,3.156,1.03,10.1,,7.65,10.92,-100.0,-77.9,-,-66.8,0.94,-3.39,-43.0,-41.4
148,154,CRZ,Carsales Com Ltd,1.266,5.45,40,5.70,3.56,-,,-,-,-,-,-,-,-,-,-,-
149,152,VBA,Virgin Blue Hldgs,1.248,0.565,1,0.575,0.127,-,,-,-,-100.0,-15.2,-,-,2.13,0.50,119.0,-33.4
150,151,IIF,ING Industrial Fd unt,1.244,0.48,0.5,0.603,0.057,9.8,,20.42,20.42,-70.4,-103.8,-,-24.4,0.83,0.96,277.0,-34.8
151,149,PMV,Premier Invest,1.244,8.25,,9.15,3.268,35,f,4.24,6.06,20.7,62.44,13.2,34.8,1.08,2.07,135.4,20.7
152,148,TPM,TPG Telecom Ltd,1.218,1.70,-4,1.78,0.12,2,f,1.18,1.68,-,2.6,65.4,-,3.84,-0.01,1156.3,44.7
153,153,AND,Andean Res Ltd,1.193,2.55,-1,2.72,0.78,-,,-,-,-,-1.8,-,-40.2,17.57,-,132.7,96.0
154,155,GNC,Graincorp Ltd,1.19,6.00,9,8.85,3.863,7.27,f,1.21,1.73,-,86.92,6.9,-,1.69,6.79,22.0,-8.2
155,157,REA,REA Grp,1.188,9.25,18,9.35,3.38,10,f,1.08,1.54,-,0.74,1250.0,-95.8,12.46,0.30,155.3,18.4
156,156,MND,Monadelphous Grp,1.186,13.80,19,14.33,5.80,74,f,5.36,7.66,2.8,87.48,15.8,11.8,9.54,1.40,116.3,20.0
157,147,ZIM,Zimplats Hldgs,1.182,10.98,-62,11.90,3.50,-,,-,-,-,-28.65,-,-,2.44,-,132.0,3.4
158,158,SIP,Sigma Pharmaceutical,1.14,0.97,3,1.281,0.83,7,f,7.22,10.31,-,9.5,10.2,-9.2,0.92,-0.12,-2.9,-27.1
159,159,IFN,Infigen Energy stpld,1.131,1.41,9,1.55,0.75,4.5,,3.19,3.19,-37.9,22.6,6.2,789.8,1.15,0.58,51.5,-1.5
160,162,PBG,Pac Brands,1.052,1.13,2.5,1.52,0.127,8.5,,7.52,10.74,-100.0,-39.9,-,-19.0,0.81,-0.06,184.0,-18.9
161,160,WHS,Warehouse Grp,1.043,3.35,,3.694,2.443,17.34,,5.18,5.18,-7.1,19.72,17.0,12.9,4.10,0.77,21.3,-13.4
162,161,AIZ,Air New Zealand fpo nz,1.041,0.97,,1.12,0.55,5.22,,5.38,5.38,-25.8,1.61,60.2,-26.4,0.81,1.18,35.5,-9.9
163,163,MIN,Mineral Res,1.029,6.97,5,7.59,2.01,19.35,f,2.78,3.97,-,35.8,19.5,-8.4,6.83,1.08,229.0,55.0
164,164,HGG,Henderson Grp cdi 1:1,1.027,2.27,3,2.67,1.165,12.15,,5.35,5.35,-9.2,-0.17,-,-1.7,1.66,-0.22,83.0,-6.4
165,165,IRE,IRESS Market Tech,1.025,8.28,23,8.92,4.58,32,f,3.86,5.52,19.2,31.29,26.5,-0.4,8.58,0.67,64.1,9.1
166,178,MMX,Murchison Metals,1.02,2.38,34,2.40,0.49,-,,-,-,-,0.18,1322.2,-,3.70,-,221.3,18.4
167,166,AIX,Aust Infra unt,1.004,1.74,7,1.93,0.991,13,,7.47,8.42,-11.8,26.33,6.6,-46.1,0.80,3.14,2.1,-6.5
