Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
 XAO 4913.5 at 16:37 23/4/2010  Report at 19:07 Friday 23/4/2010. Processed 20:05 Friday 23/4/2010.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move ¢,Year High,Year Low,DPS ¢,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS ¢,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
26,27,SGP,Stockland stp,9.77,4.10,5,4.23,2.598,27.8,,6.78,6.80,-22.6,-47.1,-,-16.2,1.10,-,43.8,-15.6
27,26,ORI,Orica Ltd,9.659,26.75,-75,27.75,15.95,97,p,3.63,4.17,3.2,145.2,18.4,0.7,2.50,1.71,70.5,0.1
28,28,LGL,Lihir Gold Ltd,9.356,3.95,-3,4.05,2.41,2.96,,0.75,0.75,-,-10.93,-,8.4,2.61,1.22,34.0,10.5
29,30,CNA,Coal & Allied Ind  ,8.65,99.90,240,108.50,74.06,510,f,5.11,7.29,-28.2,676.2,14.8,-27.2,5.62,16.99,26.5,14.3
30,29,CCL,Coca-Cola Amatil,8.486,11.25,-25,11.81,8.26,43.5,f,3.87,5.52,11.5,60.5,18.6,10.1,5.42,1.38,31.0,10.9
31,31,IAG,Insurance Aust Grp,7.879,3.79,-12,4.21,3.29,14.5,f,3.83,5.46,-55.6,25.07,15.1,20.1,1.68,1.29,17.1,-9.1
32,32,AMC,Amcor Ltd,7.828,6.41,-9,6.63,4.201,29.5,,4.60,4.60,-,20.9,30.7,0.2,2.58,2.25,52.2,3.2
33,33,OSH,Oil Search Ltd,7.513,5.76,-7,6.93,4.78,4.47,,0.78,0.78,-52.7,12.86,44.8,-68.5,2.63,-,14.5,19.5
34,34,CPU,Computershare Ltd,7.024,12.64,7,12.90,8.31,25,p,1.98,2.40,4.8,56.84,22.2,19.7,6.29,-1.54,40.7,8.9
35,35,AGK,AGL Energy Ltd,6.877,15.28,-13,15.69,13.07,57,f,3.73,5.33,1.9,27,56.6,4.0,1.19,6.21,6.0,4.0
36,37,TCL,Transurban stp,6.717,5.18,-1,5.64,3.85,23,,4.44,4.44,-61.4,1.85,280.0,-85.2,1.75,2.75,22.0,-7.4
37,36,QAN,Qantas Airways,6.546,2.89,-9,3.06,1.805,6,,2.08,2.97,-82.9,-2.7,-,-82.1,1.17,2.25,50.5,-13.3
38,38,WOR,WorleyParsons Ltd,6.422,26.82,-1,31.79,17.81,90.5,f,3.37,4.82,8.8,136.3,19.7,13.2,3.88,0.16,51.8,2.2
39,39,CWN,Crown Ltd,6.074,8.06,-10,9.39,6.38,37,p,4.59,5.77,-31.5,-92.35,-,-27.2,1.79,3.24,23.6,-
40,40,ASX,ASX Ltd,5.815,33.50,-20,37.90,30.50,163.6,f,4.88,6.98,-14.3,180.6,18.5,-14.3,2.11,3.19,8.1,-6.6
41,41,MAP,MAP Grp forus,5.733,3.08,4,3.38,1.666,21,,6.82,6.82,-21.4,-33.11,-,-,0.94,-0.30,84.1,0.9
42,42,SHL,Sonic Healthcare,5.356,13.79,-66,15.64,10.92,59,p,4.28,4.92,9.6,47.6,29.0,15.9,2.22,-1.48,29.1,4.4
43,43,GPT,GPT Grp stp,5.335,0.575,-1.5,0.71,0.36,4.5,,7.83,7.83,-70.7,-14.5,-,-69.3,0.82,0.69,56.2,-37.7
44,50,RMD,ResMed Inc cdi  10:1,5.263,6.88,19,7.05,4.46,-,,-,-,-,25.11,27.4,55.6,3.72,-,23.9,8.6
45,46,IPL,Incitec Pivot,5.249,3.23,,3.83,2.03,4.4,,1.36,1.64,-97.8,-11.7,-,-58.7,1.55,0.14,55.5,18.7
46,44,AIO,Asciano Grp stp,5.165,1.765,-9.5,1.94,1.017,-,,-,-,-100.0,-41.9,-,-70.5,2.47,0.10,73.3,-
47,49,AFI,Aust Foundation,5.144,5.20,-1,5.41,4.14,21,f,4.04,5.77,-,8.93,58.2,-49.8,1.45,4.80,28.2,1.7
48,47,TOL,Toll Hldgs Ltd,5.082,7.23,-20,9.33,5.54,25,f,3.46,4.94,11.5,31.45,23.0,-17.1,2.01,1.44,29.9,-10.3
49,48,BSL,BlueScope Steel,5.069,2.78,-8,3.48,1.812,5,,1.80,2.57,-87.3,-61.37,-,-90.7,0.92,2.47,52.5,-30.9
50,51,LLC,Lend Lease Grp stp,4.983,8.81,25,10.907,6.376,36,f,4.09,5.84,-46.8,43.1,20.4,-35.8,1.98,3.99,23.2,-20.2
51,45,OST,OneSteel Ltd,4.94,3.71,-27,4.15,2.09,9,,2.43,2.43,-49.2,5.45,68.1,-49.6,1.22,1.72,83.2,-5.4
52,52,CFX,CFS Retail Prop unt,4.795,1.91,3,2.12,1.415,12.5,,6.54,6.54,4.2,-1.9,-,24.2,0.95,1.99,18.7,-1.7
53,53,MGR,Mirvac Grp stp,4.758,1.465,3,1.745,0.766,6.2,,4.23,4.23,-72.6,-11.58,-,-59.1,0.96,-,56.8,-28.5
54,55,GMG,Goodman Grp forus,4.592,0.74,4.5,0.745,0.182,1.5,,2.03,2.03,-71.6,-31.3,-,13.3,1.14,0.50,106.8,-49.0
55,54,SGM,Sims Metal Mgmt,4.363,21.40,-95,29.15,17.90,20,f,0.93,1.34,-68.3,-17.7,-,-92.8,1.59,8.87,12.8,0.9
56,57,NHC,New Hope Corp,4.23,5.11,-7,5.50,3.594,9.5,f,1.86,2.66,60.9,29,17.6,189.4,1.56,2.67,46.5,55.7
57,56,COH,Cochlear Ltd,4.215,74.55,-128,77.12,47.11,190,f,2.55,3.64,16.7,242.2,30.8,12.9,11.77,3.25,57.5,9.1
58,58,TAH,Tabcorp Hldgs Ltd,4.209,6.87,-12,7.70,6.32,60,f,8.73,12.48,38.3,86.1,8.0,-5.3,1.31,-1.53,2.4,-20.7
59,60,FXJ,Fairfax Media Ltd,4.116,1.75,-1,1.885,0.985,1.1,,0.63,0.63,-89.2,9.3,18.8,-48.1,0.83,-0.31,49.4,-26.0
60,61,AWC,Alumina Ltd,4.112,1.685,-0.5,2.06,1.08,2,f,1.19,1.69,-80.7,-1.2,-,-88.5,1.27,1.21,32.9,-31.9
61,59,MCC,Macarthur Coal,4.107,16.15,-39,17.17,3.90,21,f,1.30,1.86,-23.5,45.3,35.7,183.3,4.17,4.15,297.8,51.7
62,64,FBU,Fletcher Bld,3.951,6.51,11,7.04,4.82,20.63,,3.17,3.17,-22.8,-14.88,-,-22.1,1.61,2.36,25.8,-10.0
63,62,ARG,Argo Invest,3.928,6.49,-4,7.05,5.50,25,f,3.85,5.50,-10.0,-11.1,-,-53.1,1.33,6.23,21.8,-2.5
64,63,DXS,DEXUS Prop Grp stp,3.881,0.805,-0.5,0.89,0.655,6.15,,7.64,7.64,-35.6,-11.03,-,2.8,0.76,0.95,19.7,-16.2
65,67,AOE,Arrow Energy,3.78,5.16,4,5.31,3.04,-,,-,-,-,15.38,33.6,-,3.23,2.13,53.3,39.2
66,65,OZL,OZ Minerals,3.73,1.195,-4,1.325,0.67,-,,-,-,-100.0,-16.6,-,258.3,1.50,0.82,64.6,-24.7
67,66,HVN,Harvey Norman,3.729,3.51,-8,4.85,2.75,13,f,3.70,5.29,-21.4,25.78,13.6,-15.0,1.85,2.10,24.7,-8.1
68,69,BEN,Bendigo & Adelaide,3.572,10.08,8,10.48,5.901,43,f,4.27,6.09,-33.9,35.53,28.4,-37.9,1.14,5.16,54.5,-9.0
69,70,BLD,Boral Ltd,3.498,5.84,3,6.40,3.60,12.5,f,2.14,3.06,-61.8,22.7,25.7,-46.7,1.26,4.23,45.3,-8.1
70,68,SOL,Soul Pattinson,3.463,14.51,-49,15.38,9.187,33,f,2.27,3.25,6.7,124.07,11.7,98.6,0.93,11.11,62.8,20.8
71,72,AQA,Aquila Res,3.39,10.52,2,11.38,2.855,-,,-,-,-,-14.8,-,-9.8,21.86,-,255.4,54.0
72,71,AQP,Aquarius Platinum,3.287,7.10,-39,7.95,3.74,2.26,,0.32,0.32,-100.0,20.79,34.2,-,4.63,-,47.3,-13.2
73,75,TEL,Telecom Corp,3.249,1.695,2,2.31,1.63,16.54,,9.76,9.76,-18.7,20.69,8.2,-30.0,1.47,0.69,-17.2,-20.6
74,77,EQN,Equinox Min Ltd cdi,3.233,4.57,14,4.78,2.15,-,,-,-,-,-30.1,-,-,4.13,-,87.7,19.6
75,73,CTX,Caltex Aust,3.205,11.87,-65,14.00,8.01,25,f,2.11,3.01,-30.6,116.3,10.2,68.9,1.16,10.48,29.3,-17.2
76,79,JHX,James Hardie Ind cdi,3.198,7.36,23,8.86,3.73,-,,-,-,-100.0,18.89,39.0,42.7,-,-0.40,55.0,-5.3
77,74,ERA,Energy Res,3.187,16.71,-99,28.28,16.71,39,f,2.33,3.33,39.3,142.9,11.7,131.0,3.49,5.10,-13.7,-9.9
78,76,MTS,Metcash Ltd,3.17,4.14,-3,4.74,3.92,25,f,6.04,8.63,14.3,30.28,13.7,11.3,2.50,0.11,6.0,-2.5
79,78,TTS,Tatts Grp Ltd,3.166,2.47,3,2.87,2.19,21,f,8.50,12.15,121.1,21.9,11.3,7.6,1.21,-0.51,-4.4,-16.0
80,80,BBG,Billabong Intl,2.893,11.44,-48,12.32,7.64,36,p,3.15,3.82,-15.1,57.2,20.0,-19.5,2.56,0.84,22.6,-5.1
81,84,PTM,Platinum Asset,2.861,5.10,5,6.34,3.52,20,f,3.92,5.60,-16.7,23.41,21.8,-22.0,14.59,-,29.4,-
82,83,WHC,Whitehaven Coal,2.769,5.61,-17,6.05,1.86,8.8,f,1.57,2.24,400.0,28.3,19.8,431.8,3.95,2.09,195.3,-
83,82,RHC,Ramsay Health Care,2.764,13.68,-58,14.39,9.12,40,f,2.92,4.18,16.9,64.2,21.3,25.3,3.17,1.70,59.3,10.7
84,81,PDN,Paladin Energy,2.754,3.84,-22,5.52,3.41,-,,-,-,-,11.67,32.9,-,3.74,1.58,-11.9,-24.9
85,86,BOQ,Bank of Qld,2.722,12.75,31,13.49,7.384,52,f,4.08,5.83,-64.0,92.4,13.8,-25.9,1.26,7.20,54.5,-7.3
86,88,CSR,CSR Ltd,2.704,1.785,8.5,2.18,1.295,4,f,2.24,3.20,-47.7,-45.1,-,-39.0,1.62,0.87,31.9,-16.9
87,85,SEK,Seek Ltd,2.693,8.00,6,8.40,3.16,9.9,f,1.24,1.77,-50.5,18.4,43.5,-28.9,9.26,0.55,145.0,4.8
88,89,ITO,Intoll Grp stp,2.544,1.125,-0.5,1.71,1.07,12,,10.67,11.00,-,-16.38,-,58.6,0.61,1.78,-9.1,-27.6
89,91,REH,Reece Aust Ltd,2.515,25.25,8,26.65,17.50,53,f,2.10,3.00,-10.5,109,23.2,-12.3,4.70,5.41,36.0,3.3
90,87,SPN,SP AusNet stp,2.489,0.92,-3.5,0.975,0.725,9.92,p,10.78,12.26,2.5,8.04,11.4,1.0,1.16,0.91,10.3,-3.1
91,96,ATM,Aneka Tambang cdi  1:5,2.48,1.30,16,1.30,0.97,2.94,,2.26,2.26,-100.0,0.7,185.7,-63.0,2.19,0.10,17.4,6.5
92,92,UGL,UGL Ltd,2.459,14.82,-4,15.97,9.25,64,f,4.32,6.17,10.3,80.9,18.3,8.4,2.20,-0.43,61.5,2.9
93,90,DOW,Downer EDI Ltd,2.447,7.27,-23,9.44,4.41,29.1,,4.00,4.00,13.7,54.4,13.4,10.9,1.90,2.15,54.7,4.0
94,94,DJS,David Jones Ltd,2.349,4.62,6,5.96,2.94,29,f,6.28,8.97,3.7,33,14.0,8.5,3.37,1.22,59.2,4.0
95,93,ALL,Aristocrat Leisure,2.342,4.39,-1,5.75,3.24,4.5,,1.03,1.46,-81.3,-31.3,-,-24.3,15.25,0.07,23.3,-33.1
96,95,CGF,Challenger FSG Ltd,2.257,4.34,3,4.50,1.725,13.5,,3.11,3.11,-,35.2,12.3,4.0,1.33,3.36,123.4,-2.1
97,99,JBH,JB Hi-Fi Ltd,2.113,19.50,16,23.71,12.00,62,f,3.18,4.54,69.2,103.42,18.9,44.4,9.14,1.71,46.5,35.7
98,97,PRY,Primary Health Care,2.112,4.30,-8,6.56,4.02,22,f,5.12,7.31,-48.1,42.08,10.2,42.2,1.02,-1.15,5.0,-17.3
99,100,MGX,Mount Gibson Iron,2.047,1.90,-4,2.09,0.555,-,,-,-,-,6.56,29.0,-56.7,2.68,0.78,207.9,21.1
100,102,APA,APA Grp stp,2.034,3.75,5,3.79,2.60,31.75,,8.47,8.47,5.1,25,15.0,12.6,1.57,-,32.3,3.5
101,101,ILU,Iluka Res,2.027,4.84,1,5.04,2.70,-,,-,-,-,-26.8,-,-,1.85,2.58,46.4,-1.7
102,103,AIA,Auckland Airport,2.011,1.535,0.5,1.654,1.171,6.68,,4.35,4.35,-4.1,5.63,27.3,-5.1,1.35,1.22,21.9,-8.2
103,104,GFF,Goodman Fielder,2.008,1.455,1,1.78,1.105,11.25,,7.73,8.08,-22.2,14.4,10.1,-17.1,1.23,-0.16,35.0,-8.9
104,98,FLT,Flight Centre,1.992,19.97,-143,21.43,5.25,26,f,1.30,1.86,-89.5,63.4,31.5,-33.1,3.50,2.56,256.3,12.8
105,105,BKW,Brickworks Ltd,1.958,13.30,-14,16.80,10.52,39.5,f,2.97,4.24,-,100.5,13.2,2.8,1.44,9.06,29.5,3.9
106,107,TEN,Ten Network Hldgs,1.934,1.85,2,1.94,0.81,2,,1.08,1.54,-85.2,4.62,40.0,-47.6,2.37,-0.29,88.7,-13.0
107,106,CMJ,Consolidated Media,1.924,3.10,-2,3.44,2.01,16.5,f,5.32,6.77,-38.9,57.44,5.4,-23.1,4.24,0.88,54.4,-1.7
108,111,RIV,Riversdale Min,1.87,9.40,14,10.10,4.01,-,,-,-,-,-2.09,-,-96.9,3.63,2.04,112.9,66.1
109,108,CPA,C'wlth Prop ord unt   ,1.862,0.925,-1,1.045,0.675,6.85,,7.41,7.41,-4.3,-11.41,-,-10.9,0.88,1.11,20.5,-8.0
110,110,MYR,Myer Hldgs Ltd,1.838,3.16,-3,3.98,3.10,10.5,f,3.32,4.75,-,4.1,77.1,-,2.51,-0.21,-,-
111,112,ABC,Adelaide Brighton,1.836,2.89,,3.01,1.91,13.5,f,4.67,6.67,-10.0,20.4,14.2,1.5,2.04,1.21,44.4,-0.5
112,109,CPB,Campbell Brothers,1.811,28.77,-101,32.00,13.942,95,p,3.30,4.01,5.3,162.2,17.7,47.2,4.54,2.96,101.9,13.8
113,116,NVT,Navitas Ltd,1.811,5.29,11,5.56,2.28,16.9,f,3.19,4.56,31.2,16.8,31.5,32.8,17.99,-0.25,135.9,41.6
114,114,MLT,Milton Corp,1.808,18.62,2,19.40,14.00,70,f,3.76,5.37,-11.4,44.7,41.7,-40.8,1.45,17.65,36.3,-3.1
115,117,CEY,Centennial Coal,1.784,4.52,14,4.72,1.72,8,p,1.77,2.34,-47.6,15.8,28.6,30.9,2.61,1.87,145.9,37.7
116,113,WAN,West Aust News,1.776,8.22,-22,8.48,3.96,29,f,3.53,5.04,-37.7,37.3,22.0,-20.6,26.89,-,73.4,-16.0
117,115,EXT,Extract Res,1.768,7.28,-12,11.45,4.272,-,,-,-,-,-4.96,-,-28.9,17.31,-,53.5,108.2
118,119,TPM,TPG Telecom Ltd,1.75,2.30,4,2.58,0.255,3,f,1.30,1.86,-,5.7,40.4,-,5.29,0.06,800.7,49.8
119,120,ALZDA,Australand Prop stp  d,1.69,2.93,,3.05,2.55,-,,-,-,-,-13.4,-,-,-,0.68,-,-
120,118,CEU,ConnectEast stp,1.685,0.435,-1,0.49,0.273,2,,4.60,4.60,-79.9,-21.74,-,537.4,1.14,-,22.1,-28.6
121,122,TSE,Transfield Services,1.649,3.98,-4,4.80,2.07,12.25,f,3.08,4.40,-50.9,-15.18,-,-5.1,2.14,0.29,66.2,-19.9
122,124,IOF,ING Office Fd stp,1.637,0.60,,0.67,0.345,5.05,,8.42,8.42,-,-16.7,-,18.5,0.90,0.74,60.3,-18.6
123,129,ANN,Ansell Ltd,1.611,12.24,29,12.87,7.58,29,,2.37,2.37,5.7,81.7,15.0,21.4,2.46,1.92,46.6,4.8
124,123,IFL,IOOF Hldgs Ltd,1.609,7.00,-20,7.40,3.372,21,f,3.00,4.29,-86.7,19.5,35.9,-29.0,1.88,0.56,91.1,-7.9
125,130,REA,REA Grp,1.605,12.50,37,12.60,4.20,10,,0.80,1.14,-,10.04,124.5,-95.8,16.66,0.45,183.9,27.2
126,126,PNA,PanAust Ltd,1.599,0.545,-1,0.65,0.27,-,,-,-,-,0.96,56.8,-,2.80,0.20,74.9,2.5
127,125,BLY,Boart Longyear,1.568,0.34,-1.5,0.41,0.089,-,,-,-,-100.0,-0.67,-,-97.5,1.57,0.14,266.9,-38.2
128,131,PPT,Perpetual Ltd,1.565,36.05,29,41.39,25.23,165,f,4.58,6.54,-69.7,183.4,19.7,-51.4,5.35,4.46,16.1,-20.0
129,136,AND,Andean Res Ltd,1.564,3.32,20,3.45,1.45,-,,-,-,-,-4.64,-,-40.2,21.55,-,92.6,79.5
130,128,DUE,DUET Grp forus,1.563,1.795,-1.5,1.90,1.42,20,p,11.14,11.28,-7.5,4.39,40.9,104.1,1.09,-,24.1,-9.3
131,134,HTA,Hutchison,1.561,0.115,0.5,0.14,0.098,-,,-,-,-,6.27,1.8,-,-,0.10,-,-
132,121,NUF,Nufarm Ltd,1.553,7.12,-62,14.46,7.12,15,,2.11,2.11,-22.9,-17.4,-,-11.1,1.04,3.07,-40.7,-13.0
133,132,SKT,Sky Net,1.533,3.94,1,4.15,3.05,11.39,,2.89,2.89,106.9,19.63,20.1,-8.2,1.58,-0.47,28.5,-8.2
134,141,PIH,Prime Infr Grp stp,1.477,4.20,24,4.57,0.034,-,,-,-,-,-,-,-,-,-,-,-
135,135,SEV,Seven Network   ,1.462,7.68,-10,8.09,5.03,34,f,4.43,6.32,-,258.43,3.0,-26.4,0.75,9.70,30.0,-7.8
136,133,AUN,Austar United,1.461,1.16,-3.5,1.465,0.715,-,,-,-,-,4.7,24.7,118.4,-,-0.31,53.2,-10.7
137,144,APN,APN News & Media,1.455,2.43,18,2.61,1.129,4,f,1.65,2.35,-81.7,16.7,14.6,-40.2,1.17,-0.78,67.9,-20.9
138,140,SKC,Sky City Entertain,1.444,2.51,2,2.89,2.03,11.69,,4.66,4.66,-29.2,19.09,13.1,-9.5,2.40,0.53,21.3,-13.9
139,137,CQO,Charter Hall Office unt,1.413,0.29,-1,0.355,0.14,2.5,,8.62,8.62,-66.5,10.03,2.9,-,0.65,0.44,59.3,-38.3
140,147,KAR,Karoon Gas Aust,1.41,7.94,40,12.10,4.22,-,,-,-,-,-15.25,-,-,4.00,-,37.1,49.6
141,138,HSP,Healthscope Ltd,1.408,4.44,-14,5.18,3.61,22.5,f,5.07,7.24,10.3,29.78,14.9,12.9,1.60,0.66,24.3,-2.6
142,127,WTF,Wotif Com Hldgs,1.377,6.57,-112,8.08,3.79,20,f,3.04,4.35,16.7,24.23,27.1,24.6,22.64,-0.06,99.5,25.8
143,148,FPH,Fisher & Paykel H,1.358,2.65,4,2.83,2.18,9.89,,3.73,3.73,-3.5,11.47,23.1,68.3,7.92,0.46,12.6,-4.2
144,142,AWE,AWE Ltd,1.346,2.58,-5,3.17,2.17,-,,-,-,-,1.43,180.4,-58.4,1.25,1.74,7.8,-2.1
145,139,VBA,Virgin Blue Hldgs,1.337,0.605,-5,0.80,0.215,-,,-,-,-100.0,-2.3,-,-,2.51,0.39,172.1,-33.5
146,143,HGG,Henderson Grp cdi  1:1,1.336,2.46,-6,2.67,1.56,12.15,,4.94,4.94,-10.1,3.23,76.2,-43.9,2.71,-0.18,48.4,-6.7
147,150,MIN,Mineral Res,1.33,8.52,14,8.80,3.30,18.75,f,2.20,3.14,-,38.3,22.2,-8.4,9.03,2.39,150.0,49.0
148,146,SKI,Spark Infrastructure stp,1.326,1.285,-1.5,1.445,0.98,13.56,,10.55,10.55,-0.4,12.08,10.6,136.2,2.33,1.78,41.7,0.2
149,145,MND,Monadelphous Grp,1.317,15.31,-29,15.98,9.57,79,f,5.16,7.37,2.8,91.08,16.8,11.8,10.95,1.52,63.4,11.1
150,151,CRZ,Carsales Com Ltd,1.295,5.57,3,5.86,3.56,6.6,f,1.18,1.69,-,8.2,67.9,-,-,0.01,-,-
151,152,TPI,Transpacific Indust,1.287,1.34,1,1.785,1.03,-,,-,-,-100.0,-58.1,-,-66.8,0.94,-0.23,3.2,-46.3
152,154,ZIM,Zimplats Hldgs,1.265,11.75,25,12.65,4.79,-,,-,-,-,35.15,33.4,-,2.42,-,139.6,-13.9
153,153,AGO,Atlas Iron Ltd,1.204,2.69,-11,3.05,1.265,-,,-,-,-,-15.5,-,18.9,6.27,-,113.8,70.0
154,155,CZA,Coal of Africa,1.201,2.50,-7,2.60,1.24,-,,-,-,-,-11.36,-,-43.4,2.36,-,83.6,37.9
155,156,SGT,Singapore Tel cdi,1.198,2.44,2,2.94,2.25,10.69,,4.38,4.38,16.6,20.76,11.8,14.2,0.06,0.61,5.9,1.6
156,157,GNC,Graincorp Ltd,1.182,5.96,-2,8.85,5.20,7.27,f,1.22,1.74,-,86.92,6.9,-,1.71,6.79,-1.9,-11.1
157,158,IIF,ING Industrial Fd unt,1.179,0.455,,0.603,0.131,1.8,,3.96,3.96,-70.4,-78.3,-,-24.4,0.80,0.60,202.7,-36.4
158,160,AIX,Aust Infra unt,1.165,2.02,2,2.05,1.18,10,p,4.95,6.25,-11.8,19.37,10.4,-46.1,0.96,2.62,53.8,-3.3
159,149,MMX,Murchison Metals,1.162,2.67,-34,3.12,0.88,-,,-,-,-,-8.73,-,-,5.54,-,207.2,8.1
160,159,PBG,Pac Brands,1.155,1.24,-2.5,1.52,0.412,-,,-,-,-100.0,-7.6,-,-19.0,0.93,-0.04,80.7,-21.8
161,161,AIZ,Air New Zealand,1.124,1.045,-2,1.145,0.67,5.17,,4.95,4.95,-25.8,3.9,26.8,-26.4,0.89,1.12,38.4,-20.4
162,162,PMV,Premier Invest,1.102,7.31,-26,8.934,4.014,36,f,4.92,7.03,20.7,49.85,14.7,34.8,0.99,2.19,78.9,2.1
163,164,IRE,IRESS Market Tech,1.096,8.85,-5,9.30,5.97,34,f,3.84,5.49,9.7,34.78,25.4,17.5,8.87,0.75,55.3,7.2
164,163,MRE,Minara Res,1.028,0.88,-9,1.39,0.555,-,,-,-,-,4.16,21.2,-,1.31,0.74,67.2,-27.6
165,165,BKN,Bradken Ltd,1.023,7.84,-13,8.14,2.85,26,f,3.32,4.74,-37.8,43.3,18.1,8.0,2.98,1.58,160.1,-0.3
166,167,OMH,OM Hldgs Ltd,1.01,2.03,2,2.13,1.09,2,,0.99,0.99,-69.2,5.59,36.3,-77.4,3.74,0.54,59.8,123.0
167,166,MBN,Mirabela Nickel,1.01,2.75,,3.43,1.75,-,,-,-,-,-22.86,-,-,1.76,-,47.0,-23.1
