Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
 XAO 4656.3 at 16:34 19/2/2010  Report at 13:11 Sunday 21/2/2010. Processed 14:54 Sunday 21/2/2010.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move ¢,Year High,Year Low,DPS ¢,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS ¢,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
11,11,WOW,Woolworths Ltd,32.017,25.82,27,30.57,24.36,104,f,4.03,5.75,13.0,150.71,17.1,12.1,4.49,1.54,1.5,1.1
12,12,WDC,Westfield Grp stpld,26.678,11.56,-58,14.33,8.68,94,,8.13,8.13,-,-20.41,-,25.8,1.12,10.47,18.2,-12.9
13,13,QBE,QBE Insurance Grp,23.935,23.35,58,25.70,15.01,127,p,5.44,5.90,3.3,213.9,10.9,-5.3,2.08,5.17,26.9,-6.2
14,14,CSL,CSL Ltd,19.855,34.07,297,38.52,28.43,75,,2.20,2.20,52.2,213.41,16.0,34.5,3.32,6.11,-13.4,8.3
15,15,MQG,Macq Grp Ltd,15.486,46.25,-110,58.80,15.00,126,,2.72,2.95,-46.4,243.2,19.0,-52.8,1.66,23.72,187.5,-11.1
16,16,NCM,Newcrest Min,15.37,31.80,-88,39.75,27.64,20,,0.63,0.63,50.0,55.4,57.4,-9.5,3.62,9.20,6.0,16.6
17,17,FMG,Fortescue Metals Grp,15.179,4.89,-4,5.57,2.18,-,,-,-,-,21.9,22.3,-,14.60,0.35,86.1,42.5
18,18,ORG,Origin Energy,14.393,16.39,-1,17.94,12.51,50,f,3.05,4.36,100.0,791,2.1,-20.8,1.29,8.31,24.6,26.6
19,19,AXA,AXA Asia Pacific,13.188,6.38,4,6.72,2.52,18.5,p,2.90,3.24,-16.9,34.89,18.3,-,4.01,1.12,116.0,-1.5
20,20,AMP,AMP Ltd,12.906,6.30,14,6.97,3.52,30,p,4.76,5.78,-13.0,37.1,17.0,-48.3,5.96,0.80,34.7,-10.0
21,21,SUN,Suncorp-Metway,11.438,9.00,4,9.59,4.36,40,f,4.44,6.35,-60.4,31.62,28.5,-44.8,0.86,5.11,74.7,-18.9
22,22,LEI,Leighton Hldgs,11.331,37.89,60,41.70,17.69,120,f,3.17,4.52,-19.9,208.2,18.2,-3.5,4.77,7.52,105.0,10.3
23,23,STO,Santos Ltd,11.149,13.41,6,16.582,12.77,42,f,3.13,4.47,5.0,52.1,25.7,30.9,2.48,-,-5.2,18.3
24,24,FGL,Foster's Grp,10.617,5.50,-4,5.89,4.80,27.25,f,4.95,7.08,3.8,19.8,27.8,1.8,2.85,0.52,3.3,-
25,25,BXB,Brambles Ltd,9.618,6.81,-19,8.37,4.08,25,p,3.67,3.99,-13.0,34.45,19.8,6.4,5.61,0.66,59.5,-16.4
26,26,SGP,Stockland stpld,9.365,3.93,-1,4.19,1.955,27.8,,7.07,7.09,-22.6,-47.1,-,-16.2,1.07,-,61.5,-16.4
27,27,ORI,Orica Ltd,8.973,24.85,24,26.77,11.80,97,p,3.90,4.49,3.2,145.2,17.1,0.7,2.24,1.71,92.9,4.6
28,29,CCL,Coca-Cola Amatil,8.336,11.14,26,11.72,8.02,43.5,f,3.90,5.58,9.9,60.5,18.4,12.9,5.93,1.38,23.7,13.3
29,28,IAG,Insurance Aust Grp,8.17,3.93,1,4.21,2.94,10,f,2.54,3.63,-55.6,9.32,42.2,20.1,1.69,1.16,17.2,-9.0
30,31,CNA,Coal & Allied Ind  ,7.247,83.70,120,108.50,67.50,510,f,6.09,8.70,-28.2,676.2,12.4,-27.2,4.75,16.99,12.4,8.4
31,30,AMC,Amcor Ltd,7.205,5.90,-10,6.35,3.50,34,,5.76,5.76,-,25.3,23.3,0.2,2.38,1.61,50.0,1.3
32,32,OSH,Oil Search Ltd,6.823,5.25,-5,6.93,4.41,7.85,,1.50,1.50,7.3,19.77,26.6,113.4,3.00,-,7.1,16.6
33,34,TCL,Transurban stpld,6.799,5.27,7,5.64,3.51,23,,4.36,4.36,-61.4,1.85,284.9,-85.2,1.75,2.75,22.0,-5.4
34,35,CPU,Computershare Ltd,6.607,11.89,-11,12.64,6.85,25,p,2.10,2.55,4.8,56.84,20.9,19.7,6.00,-1.54,74.1,8.7
35,33,LGL,Lihir Gold Ltd,6.443,2.72,-14,3.77,2.41,1.45,,0.53,0.53,-,-10.93,-,54.7,1.60,1.22,-13.0,-4.7
36,37,ASX,ASX Ltd,6.315,36.65,80,37.90,25.20,163.6,f,4.46,6.38,-14.3,180.6,20.3,-14.3,2.23,3.19,38.6,-1.0
37,38,AGK,AGL Energy Ltd,6.221,13.86,12,15.46,12.83,54,f,3.90,5.57,1.9,358,3.9,4.0,1.06,6.00,8.0,-1.8
38,36,QAN,Qantas Airways,6.206,2.74,-18,3.06,1.38,6,,2.19,3.13,-82.9,-2.7,-,-82.1,1.15,2.25,93.0,-13.0
39,43,WOR,WorleyParsons Ltd,5.848,24.47,155,31.79,12.80,90.5,f,3.70,5.28,8.8,136.3,18.0,13.2,3.31,0.16,49.6,-3.4
40,39,TOL,Toll Hldgs Ltd,5.812,8.31,-23,9.33,4.38,25,f,3.01,4.30,11.5,39.95,20.8,-17.1,2.30,1.58,65.1,-2.3
41,44,MAP,MAP Grp forus,5.77,3.10,20,3.19,1.291,21,,6.77,6.77,3.9,118.92,2.6,-37.1,0.82,-,105.1,1.8
42,40,CWN,Crown Ltd,5.704,7.57,-21,9.39,4.56,37,p,4.89,6.14,-31.5,-166.89,-,-27.2,1.71,3.42,57.1,-
43,45,GPT,GPT Grp stpld,5.613,0.605,2.5,0.71,0.191,5.6,,9.26,9.26,-19.5,-107.6,-,-31.1,0.79,0.71,58.3,-38.8
44,42,IPL,Incitec Pivot,5.606,3.45,-3,3.83,1.925,4.4,,1.28,1.54,-97.8,-11.7,-,-58.7,1.67,0.14,62.2,26.1
45,41,SHL,Sonic Healthcare,5.562,14.32,-58,15.64,9.96,57,p,3.98,4.74,9.6,46.9,30.5,15.9,2.29,-1.72,29.8,5.9
46,46,AIO,Asciano Grp stpld,5.135,1.755,2,1.94,0.32,-,,-,-,-100.0,-32.5,-,-70.5,2.30,-1.41,387.2,-
47,47,AFI,Aust Foundation,4.947,5.02,-2,5.41,3.45,21,f,4.18,5.98,-,8.93,56.2,-49.8,1.40,5.04,34.4,1.9
48,48,RMD,ResMed Inc cdi 10:1,4.918,6.43,11,6.55,4.46,-,,-,-,-,25.11,25.6,55.6,3.52,-,5.2,1.4
49,49,CFX,CFS Retail Prop unt,4.632,1.865,-4,2.12,1.415,12.5,,6.70,6.70,4.2,-1.9,-,24.2,0.95,1.99,16.3,-2.5
50,53,OST,OneSteel Ltd,4.596,3.46,19,3.65,1.40,9,,2.60,2.60,-49.2,5.45,63.5,-49.6,1.00,1.72,118.6,-7.3
51,50,BSL,BlueScope Steel,4.485,2.46,-10,3.48,1.675,5,,2.03,2.90,-87.3,-61.37,-,-90.7,0.82,2.47,43.2,-27.2
52,51,MGR,Mirvac Grp stpld,4.452,1.485,1,1.745,0.542,4.2,,2.83,2.83,-72.6,-11.58,-,-59.1,0.91,-,95.5,-29.6
53,56,FXJ,Fairfax Media Ltd,4.198,1.785,3.5,1.885,0.795,2,,1.12,1.48,-89.2,-21.6,-,-48.1,0.82,-0.37,102.9,-24.2
54,54,LLC,Lend Lease Grp stpld,4.189,9.09,-4,11.29,4.85,41,f,4.51,5.97,-46.8,-164.7,-,-35.7,1.72,4.20,78.3,-16.0
55,55,TAH,Tabcorp Hldgs Ltd,4.09,6.73,-10,7.70,6.05,60,f,8.92,12.74,38.3,86.1,7.8,-5.3,1.27,-1.53,16.8,-18.3
56,58,AWC,Alumina Ltd,3.953,1.62,-0.5,2.06,0.683,2,f,1.23,1.76,-80.7,-1.2,-,-88.5,1.22,1.21,57.9,-31.4
57,57,HVN,Harvey Norman,3.941,3.71,-3,4.85,1.805,11,f,2.96,4.23,-21.4,20.18,18.4,-15.0,1.93,2.01,102.1,-1.8
58,59,DXS,Dexus Prop Grp stpld,3.908,0.82,-1,0.89,0.519,6.15,,7.50,7.50,-35.6,-11.03,-,2.8,0.77,0.95,34.3,-14.6
59,52,SGM,Sims Metal Mgmt,3.866,19.00,-239,29.15,14.97,20,f,1.05,1.50,-68.3,-17.7,-,-92.8,1.52,8.87,25.3,3.6
60,60,ARG,Argo Invest,3.817,6.52,6,7.05,4.52,25,f,3.83,5.48,-10.0,-11.1,-,-53.1,1.31,6.56,33.7,-1.7
61,61,NHC,New Hope Corp,3.779,4.57,8,5.22,2.789,9.25,f,2.02,2.89,60.9,240.3,1.9,189.4,1.35,3.36,58.7,58.6
62,63,FBU,Fletcher Bld,3.758,6.20,25,7.04,3.90,28.62,,4.62,4.62,-22.8,-14.88,-,-22.1,1.50,2.36,48.3,-9.7
63,65,COH,Cochlear Ltd,3.616,64.10,130,69.79,46.21,190,f,2.96,4.23,16.7,242.2,26.5,12.9,9.72,3.25,21.2,6.4
64,62,GMG,Goodman Grp forus,3.599,0.58,-1,0.71,0.123,9.65,,16.64,16.64,-71.6,-45.4,-,13.3,0.97,0.84,149.8,-51.6
65,64,ERA,Energy Res,3.511,18.41,-39,28.28,17.50,39,f,2.12,3.03,39.3,142.9,12.9,131.0,3.71,5.10,4.1,-7.1
66,66,BEN,Bendigo & Adelaide,3.503,10.00,10,10.48,5.733,43,f,4.30,6.14,-33.9,35.53,28.1,-37.9,1.11,5.16,58.6,-4.7
67,67,TEL,Telecom Corp fpo nz,3.476,1.835,3.5,2.31,1.74,16.54,,9.01,9.01,-18.7,20.69,8.9,-30.0,1.56,0.69,3.4,-19.4
68,69,JHX,James Hardie Ind cdi,3.281,7.55,-2,8.86,2.89,-,,-,-,-100.0,18.89,40.0,42.7,-,-0.40,128.0,-5.6
69,68,BLD,Boral Ltd,3.274,5.50,-10,6.40,2.29,12.5,f,2.27,3.25,-61.8,22.7,24.2,-46.7,1.21,4.23,102.2,-9.0
70,74,AQA,Aquila Res,3.232,10.03,63,11.38,1.727,-,,-,-,-,-10.5,-,-9.8,19.57,-,351.5,47.9
71,71,SOL,Soul Pattinson,3.191,13.37,7,14.50,7.018,32,f,2.39,3.42,6.7,466.25,2.9,98.6,0.82,10.91,75.9,18.2
72,72,MTS,Metcash Ltd,3.116,4.07,-2,4.74,3.80,25,f,6.14,8.77,14.3,30.28,13.4,11.3,2.45,0.11,3.5,0.5
73,76,PTM,Platinum Asset,3.08,5.49,20,6.34,2.90,20,f,3.64,5.20,-16.7,22.49,24.4,-22.0,15.29,-,71.9,-
74,70,OZL,OZ Minerals,3.059,0.98,-4.5,1.325,0.40,-,,-,-,-37.5,-123.36,-,-92.0,0.99,0.80,62.7,-27.4
75,75,TTS,Tatts Grp Ltd,2.972,2.33,-1,2.93,2.19,21,f,9.01,12.88,121.1,21.9,10.6,7.6,1.15,-0.56,-11.3,-14.7
76,73,AQP,Aquarius Platinum,2.948,6.37,-35,7.95,3.088,-,,-,-,-100.0,20.79,30.6,-,4.15,-,78.5,-13.6
77,78,DOW,Downer EDI Ltd,2.806,8.41,31,9.44,3.38,29,,3.45,3.45,13.7,54.4,15.5,10.9,2.03,2.18,127.4,7.4
78,85,PDN,Paladin Energy,2.754,3.84,30,5.52,2.68,-,,-,-,-,11.67,32.9,-,3.26,1.58,18.0,-27.0
79,77,MCC,Macarthur Coal,2.747,10.80,-5,12.41,2.32,13,f,1.20,1.72,-23.5,79.3,13.6,183.3,2.74,4.03,340.0,33.4
80,84,CTX,Caltex Aust,2.695,9.98,45,14.00,8.01,-,,-,-,-55.0,15.6,64.0,-58.1,0.99,10.60,1.4,-22.3
81,82,BBG,Billabong Intl,2.647,10.47,4,12.19,5.948,36,p,3.44,4.17,-15.1,57.2,18.3,-19.5,2.24,0.84,63.0,-10.5
82,89,REH,Reece Aust Ltd,2.59,26.00,130,26.00,15.50,51,f,1.96,2.80,-10.5,97,26.8,-12.3,4.61,5.35,61.3,3.9
83,80,AOE,Arrow Energy,2.563,3.50,-15,4.73,2.36,-,,-,-,-,15.38,22.8,-,2.30,2.13,36.7,41.1
84,83,ITO,Intoll Grp stpld,2.511,1.11,-3,1.71,0.95,12,,10.81,11.15,-,-16.38,-,58.6,0.62,1.78,20.2,-27.7
85,87,RHC,Ramsay Health Care,2.49,12.32,1,12.49,9.12,38,f,3.08,4.41,16.9,51.3,24.0,25.3,2.74,0.09,26.6,5.2
86,88,SPN,SP AusNet stpld,2.489,0.92,1,1.095,0.725,9.92,p,10.78,12.26,2.5,8.04,11.4,1.0,1.11,0.91,5.1,-2.2
87,86,CSR,CSR Ltd,2.484,1.64,-2,2.18,0.905,4,f,2.44,3.48,-47.7,-45.1,-,-39.0,1.59,0.87,75.6,-17.2
88,79,EQN,Equinox Min Ltd cdi,2.483,3.51,-31,4.78,1.48,-,,-,-,-,25.35,13.8,-64.0,3.81,-,111.1,20.2
89,93,WHC,Whitehaven Coal,2.455,5.05,36,5.54,1.30,8.5,f,1.68,2.40,400.0,60.5,8.3,431.8,3.16,1.68,202.5,-
90,90,DJS,David Jones Ltd,2.417,4.80,-4,5.96,2.02,28,f,5.83,8.33,3.7,31.5,15.2,8.5,3.55,1.16,121.8,10.2
91,95,SEK,Seek Ltd,2.401,7.15,60,7.54,2.02,9.9,f,1.38,1.98,-50.5,18.4,38.9,-28.9,7.62,0.55,155.6,-1.7
92,92,UGL,UGL Ltd,2.333,14.07,17,15.97,6.77,64,f,4.55,6.50,10.3,87.1,16.2,8.4,2.06,-0.82,92.3,6.1
93,94,BOQ,Bank of Qld,2.297,10.76,27,13.49,6.228,52,f,4.83,6.90,-27.9,75.9,14.2,-25.9,1.06,6.62,61.0,-6.4
94,91,ALL,Aristocrat Leisure,2.294,4.30,-9,5.75,3.16,14.5,f,3.37,4.82,-38.5,-0.2,-,-42.3,12.17,0.35,22.8,-33.1
95,81,PRY,Primary Health Care,2.21,4.59,-89,6.56,3.61,22,f,4.79,6.85,-48.1,42.08,10.9,42.2,1.25,-1.15,26.2,-11.5
96,99,NUF,Nufarm Ltd,2.186,10.02,49,14.46,8.71,27,,2.69,2.69,-22.9,33.5,29.9,-11.1,1.27,3.59,-5.0,-2.1
97,96,ATM,Aneka Tambang cdi 1:5,2.175,1.14,,1.14,0.97,2.94,,2.58,2.58,-70.8,0.36,316.7,-94.1,2.03,-,17.4,20.0
98,98,JBH,JB Hi-Fi Ltd,2.165,19.98,38,23.71,9.53,62,f,3.10,4.43,69.2,103.42,19.3,44.4,9.26,1.71,90.2,42.6
99,97,GFF,Goodman Fielder,2.084,1.51,-6,1.78,0.93,10.5,p,6.95,7.69,-22.2,13.3,11.4,-17.1,1.34,-0.20,46.9,-4.8
100,100,CGF,Challenger FSG Ltd,1.987,3.84,3,4.50,0.865,12.5,,3.26,3.26,-,-16.2,-,4.0,1.17,1.81,242.8,-1.7
101,101,MYR,Myer Hldgs Ltd,1.96,3.37,-1,3.98,3.12,-,,-,-,-,-,-,-,2.66,-,-,-
102,102,TEN,Ten Network Hldgs,1.913,1.83,2,1.875,0.615,2,,1.09,1.56,-85.2,-9.62,-,-47.6,2.35,-0.35,119.4,-15.0
103,103,FLT,Flight Centre,1.908,19.13,27,20.15,3.39,9,,0.47,0.67,-89.5,38.3,49.9,-33.1,3.08,1.92,342.9,6.6
104,104,CMJ,Consolidated Media,1.899,3.06,4,3.44,1.76,16.5,,5.39,6.51,-38.9,61.91,4.9,-23.1,4.11,0.66,62.1,-1.3
105,105,CPA,C'wlth Prop ord unt   ,1.867,0.935,1.5,1.045,0.675,6.85,,7.33,7.33,-4.3,-11.41,-,-10.9,0.86,1.11,-0.3,-7.2
106,107,CPB,Campbell Brothers,1.848,29.35,25,32.00,8.29,95,p,3.24,3.93,5.3,162.2,18.1,47.2,4.44,2.96,222.1,13.9
107,106,AIA,Auckland Airport fpo nz,1.82,1.43,-1,1.654,1.171,6.7,,4.69,4.69,-4.1,2.74,52.2,-5.1,1.24,1.21,9.1,-6.5
108,108,BKW,Brickworks Ltd,1.805,12.26,14,16.80,9.02,39,f,3.18,4.54,-,229.8,5.3,2.8,1.30,8.27,24.4,1.1
109,109,EXT,Extract Res,1.795,7.40,25,11.45,2.007,-,,-,-,-,-5.38,-,-28.9,16.71,-,210.1,86.9
110,110,MGX,Mount Gibson Iron,1.772,1.645,4,1.87,0.42,-,,-,-,-,6.56,25.1,-56.7,2.22,0.78,234.4,21.6
111,111,CEU,ConnectEast stpld,1.665,0.43,-0.5,0.49,0.244,2,,4.65,4.65,-79.9,-21.74,-,537.4,1.12,-,13.9,-26.9
112,116,WAN,West Aust News,1.645,7.70,20,8.48,3.62,29,f,3.77,5.38,-18.9,37.3,20.6,-20.6,23.64,-,76.1,-15.4
113,113,MLT,Milton Corp,1.631,17.55,,19.40,12.00,70,f,3.99,5.70,-11.4,44.7,39.3,-40.8,1.31,18.37,38.4,-5.0
114,119,HTA,Hutchison,1.629,0.12,0.5,0.14,0.085,-,,-,-,-,-6.23,-,-,-,0.11,-,-
115,112,APA,APA Grp stpld,1.608,3.16,-8,3.68,2.50,31,,9.81,9.81,5.1,16.2,19.5,12.6,1.29,1.18,29.2,0.6
116,118,ABC,Adelaide Brighton,1.604,2.53,6,3.01,1.445,13.5,f,5.34,7.62,1.1,20.4,12.4,-2.8,2.23,1.21,52.4,-3.5
117,120,RIV,Riversdale Min,1.597,8.19,19,8.69,2.44,-,,-,-,-,0.16,5118.7,-96.9,3.08,1.96,166.7,60.9
118,115,NVT,Navitas Ltd,1.592,4.65,-5,5.06,2.13,16.9,f,3.63,5.19,31.2,16.8,27.7,32.8,16.32,-0.25,116.1,38.3
119,117,TSE,Transfield Services,1.572,3.80,-6,4.80,1.52,12,,3.16,4.51,-50.9,-15.34,-,-5.1,2.06,0.02,122.0,-16.9
120,122,AUN,Austar United,1.572,1.255,1.5,1.465,0.65,-,,-,-,-,-2.4,-,-81.2,-,-0.33,52.1,-2.5
121,123,DUE,DUET Grp forus,1.563,1.795,3.5,2.184,1.28,20,p,11.14,11.28,-7.5,-9.24,-,104.1,1.05,1.70,27.1,-6.6
122,121,IOF,ING Office Fd stpld,1.542,0.565,-0.5,0.67,0.184,6.2,,10.97,10.97,-,-49.8,-,18.5,0.86,0.99,163.0,-18.5
123,124,ILU,Iluka Res,1.528,3.65,5,4.56,2.70,-,,-,-,-100.0,3.7,98.6,-36.7,1.45,2.70,-16.3,-10.7
124,135,ANN,Ansell Ltd,1.525,11.52,120,11.60,7.51,29,,2.52,2.52,5.7,81.7,14.1,21.4,2.14,1.92,27.2,-1.9
125,137,WTF,Wotif Com Hldgs,1.492,7.14,63,7.45,3.10,20,f,2.80,4.00,16.7,24.23,29.5,24.6,19.11,-0.06,104.7,18.0
126,125,CEY,Centennial Coal,1.484,3.82,6,4.24,1.51,8,p,2.09,2.77,-47.6,19.5,19.6,30.9,2.21,1.77,125.1,35.8
127,114,BLY,Boart Longyear,1.476,0.32,-3,0.41,0.054,-,,-,-,40.4,-0.67,-,40.6,7.34,0.14,356.9,-
128,126,PPT,Perpetual Ltd,1.44,33.51,-41,41.39,21.60,100,f,2.98,4.26,-69.7,96,34.9,-51.4,5.03,3.46,34.3,-20.0
129,131,PNA,PanAust Ltd,1.437,0.49,1,0.65,0.133,-,,-,-,-,-4.95,-,283.8,6.18,0.16,189.6,13.7
130,132,SKI,Spark Infrastructure stpld,1.429,1.385,2.5,1.445,0.83,15.98,,11.54,11.54,0.2,7.48,18.5,-7.1,3.59,1.70,31.4,-
131,128,SKC,Sky City Entertain,1.426,2.48,-1,2.89,1.90,5.44,,2.19,2.19,-29.2,19.09,13.0,-9.5,2.40,0.53,25.3,-15.0
132,129,SKT,Sky Net fpo nz,1.42,3.65,,4.15,2.96,11.48,,3.15,3.15,106.9,18.27,20.0,-8.2,1.46,0.50,21.6,-10.4
133,134,APN,APN News & Media,1.405,2.36,5,2.61,0.866,12,,5.08,5.08,-28.6,-13.1,-,-15.9,1.31,-1.23,120.0,-20.4
134,133,SEV,Seven Network   ,1.40,7.36,9,7.47,5.03,34,f,4.62,6.60,-,6.38,115.4,-26.4,0.70,7.27,38.3,-10.6
135,138,ALZ,Australand Prop stpld,1.399,0.485,1.5,0.585,0.174,8,,16.49,16.49,-50.5,-13.4,-,-55.1,0.60,0.68,175.8,-25.6
136,130,AWE,AWE Ltd,1.383,2.65,-5,3.17,2.11,-,,-,-,-,17.36,15.3,-58.4,1.28,1.80,16.4,2.6
137,140,VBA,Virgin Blue Hldgs,1.37,0.62,4,0.655,0.127,-,,-,-,-100.0,-15.2,-,-,2.22,0.50,186.2,-35.6
138,136,MOF,Macq Office unt,1.364,0.28,,0.355,0.071,2.5,,8.93,8.93,-65.7,10.03,2.8,-,0.59,0.44,152.3,-38.8
139,127,HSP,Healthscope Ltd,1.348,4.29,-34,5.18,3.61,22.5,f,5.24,7.49,10.3,29.78,14.4,12.9,1.61,0.66,15.5,-4.7
140,139,FPH,Fisher & Paykel H,1.317,2.57,-2,2.83,2.18,9.89,,3.85,3.85,-3.5,11.47,22.4,68.3,7.86,0.46,0.4,-5.5
141,141,ZIM,Zimplats Hldgs,1.295,12.03,13,12.65,3.50,-,,-,-,-,35.15,34.2,-,2.50,-,213.2,4.3
142,146,IFL,IOOF Hldgs Ltd,1.252,5.45,19,6.68,2.112,4,f,0.73,1.05,-86.7,16.7,32.6,-29.0,1.37,0.55,96.7,-15.5
143,154,MND,Monadelphous Grp,1.249,14.52,177,15.20,6.43,79,f,5.44,7.77,2.8,91.08,15.9,11.8,8.95,1.52,91.0,12.6
144,144,REA,REA Grp,1.247,9.71,24,9.92,3.50,10,f,1.03,1.47,-,0.74,1312.2,-95.8,13.01,0.30,146.0,17.3
145,142,PMV,Premier Invest,1.244,8.25,5,9.15,3.268,35,f,4.24,6.06,20.7,62.44,13.2,34.8,1.07,2.07,163.2,11.8
146,143,KAR,Karoon Gas Aust,1.204,6.80,-13,12.10,2.48,-,,-,-,-,3.02,225.2,-,3.67,-,138.9,67.3
147,149,GNC,Graincorp Ltd,1.202,6.06,12,8.85,4.007,7.27,f,1.20,1.71,-,86.92,7.0,-,1.70,6.79,30.9,-9.3
148,145,SGT,Singapore Tel cdi,1.198,2.38,-3,2.94,2.25,10.69,,4.49,4.49,16.6,20.76,11.5,14.2,0.06,0.61,-1.6,2.1
149,150,TPM,TPG Telecom Ltd,1.197,1.58,5,1.94,0.12,2,f,1.27,1.80,-,2.6,60.8,-,3.57,-0.01,1132.2,41.4
150,153,CZA,Coal of Africa,1.196,2.52,17,2.59,0.735,-,,-,-,-,-3.55,-,-43.4,2.13,-,173.3,43.8
151,147,AND,Andean Res Ltd,1.191,2.53,-2,2.72,1.31,-,,-,-,-,-1.8,-,-40.2,17.60,-,71.7,92.1
152,159,CRZ,Carsales Com Ltd,1.161,5.00,50,5.70,3.56,-,,-,-,-,-,-,-,-,-,-,-
153,148,PIH,Prime Infr Grp stpld,1.161,3.30,-8,4.57,0.031,-,,-,-,-,-,-,-,-,-,-,-
154,151,TPI,Transpacific Indust,1.134,1.18,-2.5,1.785,1.03,-,,-,-,-100.0,-77.9,-,-66.8,0.85,-3.39,-6.5,-44.5
155,155,AIZ,Air New Zealand fpo nz,1.127,1.05,3,1.12,0.55,5.22,,4.97,4.97,-25.8,1.61,65.2,-26.4,0.85,1.18,66.5,-15.2
156,152,IIF,ING Industrial Fd unt,1.102,0.425,-1.5,0.603,0.057,5.3,,12.47,12.47,-70.4,-78.3,-,-24.4,0.77,0.60,488.8,-36.6
157,156,AIX,Aust Infra unt,1.073,1.86,2,1.95,0.991,13,,6.99,7.88,-11.8,26.33,7.1,-46.1,0.88,3.14,42.9,-2.4
158,160,PBG,Pac Brands,1.066,1.145,4,1.52,0.127,-,,-,-,-100.0,-39.9,-,-19.0,0.81,-0.06,442.6,-22.8
159,157,SIP,Sigma Pharmaceutical,1.061,0.90,,1.281,0.83,7,f,7.78,11.11,-,9.5,9.5,-9.2,0.89,-0.12,-5.3,-23.5
160,158,MMX,Murchison Metals,1.054,2.42,-1,2.94,0.505,-,,-,-,-,0.18,1344.4,-,4.47,-,322.6,12.4
161,163,IFN,Infigen Energy stpld,1.023,1.275,3,1.55,0.81,4.5,,3.53,3.53,-37.9,22.6,5.6,789.8,1.09,0.58,43.7,-2.8
162,161,MIN,Mineral Res,1.023,6.59,6,7.84,2.10,18.75,f,2.85,4.06,-,38.3,17.2,-8.4,7.00,2.39,204.9,40.3
163,162,HGG,Henderson Grp cdi 1:1,1.016,2.13,3,2.67,1.34,12.15,,5.70,5.70,-9.2,-0.17,-,-1.7,1.64,-0.22,28.6,-9.1
164,164,IRE,IRESS Market Tech,0.976,7.88,16,8.95,4.76,32,f,4.06,5.80,19.2,31.29,25.2,-0.4,8.23,0.67,52.9,4.8
165,168,AHD,Amalgamated Hldgs,0.945,6.09,14,6.24,3.598,35,f,5.75,8.21,6.7,68.5,8.9,-21.6,1.54,4.65,46.6,4.4
166,165,AGO,Atlas Iron Ltd,0.943,2.11,2,2.36,1.115,-,,-,-,-,-21.3,-,18.9,4.67,-,70.6,54.2
167,170,DJW,Djerriwarrh Invest,0.936,4.42,22,4.85,2.95,26,f,5.88,8.40,-,-14.11,-,-46.2,1.31,4.06,42.5,2.2
