Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
 XAO 4516.5 at 16:37 11/6/2010  Report at 22:00 Friday 11/6/2010. Processed 17:48 Monday 14/6/2010.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move ¢,Year High,Year Low,DPS ¢,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS ¢,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
34,34,AGK,AGL Energy Ltd,6.688,14.86,48,15.69,13.07,57,f,3.84,5.48,1.9,27,55.0,4.0,1.14,6.21,14.9,3.2
35,35,CPU,Computershare Ltd,6.346,11.42,7,12.90,8.45,25,p,2.19,2.66,4.8,56.84,20.1,19.7,5.71,-1.54,29.5,2.8
36,36,TCL,Transurban stp,6.223,4.49,6,5.61,3.839,24,,5.35,5.35,-61.4,1.85,242.7,-85.2,1.62,2.75,12.7,-11.9
37,38,CWN,Crown Ltd,6.126,8.13,13,9.39,6.41,37,p,4.55,5.72,-31.5,-92.35,-,-27.2,1.78,3.24,16.7,-
38,37,RMD,ResMed Inc cdi,5.818,7.53,-30,7.97,4.73,-,,-,-,-,25.11,30.0,55.6,4.23,-,45.1,16.0
39,39,WOR,WorleyParsons Ltd,5.619,23.47,-79,31.79,20.23,90.5,f,3.86,5.51,8.8,136.3,17.2,13.2,3.40,0.16,1.9,-9.0
40,40,QAN,Qantas Airways,5.459,2.41,-11,3.06,1.85,6,,2.49,3.56,-82.9,-2.7,-,-82.1,0.95,2.25,19.9,-20.6
41,42,ASX,ASX Ltd,5.344,30.79,54,37.77,29.24,163.6,f,5.31,7.59,-14.3,180.6,17.0,-14.3,1.93,3.19,-12.7,-9.8
42,41,MAP,MAP Grp forus,5.304,2.85,-1,3.38,1.998,19,,6.67,6.67,-21.4,-33.11,-,-,0.88,-0.30,33.0,-1.5
43,44,GPT,GPT Grp stp,5.158,2.78,9,2.89,0.45,3.6,,1.29,1.29,-74.6,-14.5,-,-73.3,0.77,0.69,496.1,-7.5
44,46,CFX,CFS Retail Prop unt,4.984,1.985,7.5,2.12,1.575,12.5,,6.30,6.30,4.2,-1.9,-,24.2,1.00,1.99,20.3,1.6
45,45,AFI,Aust Foundation,4.851,4.82,4,5.41,4.26,21,f,4.36,6.22,-,8.93,54.0,-49.8,1.34,4.98,15.0,-1.1
46,43,IPL,Incitec Pivot,4.826,2.97,-13,3.83,2.14,4.1,,1.38,1.38,-97.8,-10.2,-,-58.7,1.43,0.27,26.6,-2.1
47,47,AIO,Asciano Grp stp,4.623,1.58,-2.5,1.94,1.24,-,,-,-,-100.0,-41.9,-,-70.5,2.10,0.10,18.4,-40.1
48,50,MGR,Mirvac Grp stp,4.491,1.375,6.5,1.745,1.01,6.2,,4.51,4.51,-72.6,-11.58,-,-59.1,0.92,-,32.2,-31.7
49,51,COH,Cochlear Ltd,4.32,76.41,159,77.66,51.25,190,f,2.49,3.55,16.7,242.2,31.5,12.9,11.86,3.25,36.7,10.9
50,48,LLC,Lend Lease Grp stp,4.264,7.54,-32,10.907,6.376,36,f,4.77,6.82,-46.8,43.1,17.5,-35.8,1.74,3.99,11.7,-21.7
51,49,GMG,Goodman Grp forus,4.204,0.66,-1.5,0.75,0.322,1.5,,2.27,2.27,-71.6,-31.3,-,13.3,1.11,0.50,96.4,-49.1
52,55,SHL,Sonic Healthcare,4.195,10.80,21,15.64,9.53,59,p,5.46,6.28,9.6,47.6,22.7,15.9,1.66,-1.48,-8.7,-6.9
53,53,BSL,BlueScope Steel,4.157,2.28,,3.48,2.06,5,,2.19,3.13,-87.3,-61.37,-,-90.7,0.73,2.47,-9.9,-32.7
54,52,TOL,Toll Hldgs Ltd,4.119,5.86,-9,9.33,5.39,25,f,4.27,6.09,11.5,31.45,18.6,-17.1,1.58,1.44,-3.3,-20.9
55,54,OST,OneSteel Ltd,4.075,3.06,-3,4.15,2.31,9,,2.94,2.94,-49.2,5.45,56.1,-49.6,0.94,1.72,21.7,-16.6
56,57,TAH,Tabcorp Hldgs Ltd,4.074,6.65,9,7.52,6.28,60,f,9.02,12.89,38.3,86.1,7.7,-5.3,1.24,-1.53,1.3,-20.6
57,58,DXS,DEXUS Prop Grp stp,3.977,0.825,1,0.89,0.66,6.15,,7.45,7.45,-35.6,-11.03,-,2.8,0.77,0.95,13.4,-18.8
58,56,FBU,Fletcher Bld,3.976,6.55,-11,7.04,4.96,20.63,,3.15,3.15,-22.8,-14.88,-,-22.1,1.65,2.36,28.3,-12.2
59,60,AWC,Alumina Ltd,3.819,1.565,-2.5,2.06,1.285,2,f,1.28,1.82,-80.7,-1.2,-,-88.5,1.17,1.21,9.7,-35.4
60,59,SGM,Sims Metal Mgmt,3.811,18.69,-49,29.15,18.06,20,f,1.07,1.53,-68.3,-17.7,-,-92.8,1.33,8.87,-28.8,-7.5
61,61,NHC,New Hope Corp,3.683,4.45,-7,5.50,3.777,9.5,f,2.13,3.05,60.9,29,15.3,189.4,1.34,2.67,16.5,37.3
62,62,HVN,Harvey Norman,3.633,3.42,,4.85,2.75,13,f,3.80,5.43,-21.4,25.78,13.3,-15.0,1.76,2.10,7.4,-10.4
63,63,ARG,Argo Invest,3.589,5.93,-5,7.05,5.61,25,f,4.22,6.02,-10.0,-11.1,-,-53.1,1.24,5.99,7.0,-5.9
64,64,AOE,Arrow Energy,3.575,4.88,3,5.31,3.04,-,,-,-,-,15.38,31.7,-,3.08,2.13,37.5,20.3
65,65,FXJ,Fairfax Media Ltd,3.434,1.46,-3.5,1.885,1.07,1.1,,0.75,0.75,-89.2,9.3,15.7,-48.1,0.69,-0.31,20.4,-28.0
66,70,MTS,Metcash Ltd,3.262,4.26,17,4.74,3.84,26,f,6.10,8.72,8.3,29.74,14.3,8.3,2.37,0.12,4.8,3.8
67,68,OZL,OZ Minerals,3.184,1.02,-2.5,1.325,0.83,-,,-,-,-100.0,-16.6,-,258.3,1.24,0.82,10.9,-32.8
68,67,BLD,Boral Ltd,3.174,5.30,-15,6.40,3.77,12.5,f,2.36,3.37,-61.8,22.7,23.3,-46.7,1.15,4.23,33.2,-11.9
69,71,BEN,Bendigo & Adelaide,3.158,8.91,9,10.48,6.00,43,f,4.83,6.89,-33.9,35.53,25.1,-37.9,1.01,5.16,35.9,-11.1
70,72,EQN,Equinox Min Ltd cdi,3.092,4.37,-3,4.78,2.18,-,,-,-,-,-30.1,-,-,4.54,-,46.7,3.9
71,69,SOL,Soul Pattinson,3.064,12.84,-31,15.38,9.805,33,f,2.57,3.67,6.7,124.07,10.3,98.6,0.79,11.11,24.5,12.4
72,66,JHX,James Hardie Ind cdi,3.001,6.90,-65,8.86,3.73,-,,-,-,-,-21.4,-,-,-,-0.29,64.3,-6.4
73,76,RHC,Ramsay Health Care,2.975,14.72,20,14.79,10.20,40,f,2.72,3.88,16.9,64.2,22.9,25.3,3.27,1.70,31.8,13.1
74,75,TTS,Tatts Grp Ltd,2.961,2.31,-1,2.67,2.19,21,f,9.09,12.99,121.1,21.9,10.5,7.6,1.14,-0.51,-1.7,-15.0
75,74,MCC,Macarthur Coal,2.95,11.60,-24,17.17,6.03,21,f,1.81,2.59,-23.5,45.3,25.6,183.3,2.92,4.15,79.2,21.5
76,79,TEL,Telecom Corp,2.939,1.53,2.5,2.31,1.44,16.61,,10.86,10.86,-18.7,20.69,7.4,-30.0,1.35,0.69,-23.2,-21.7
77,77,CTX,Caltex Aust,2.913,10.79,-2,14.00,8.01,25,f,2.32,3.31,-30.6,116.3,9.3,68.9,1.00,10.48,-20.4,-20.5
78,73,AQP,Aquarius Platinum,2.903,6.27,-28,7.95,3.74,2.26,,0.36,0.36,-100.0,20.79,30.2,-,3.87,-,29.4,-16.7
79,81,PDN,Paladin Energy,2.833,3.95,6,5.28,3.41,-,,-,-,-,11.67,33.8,-,3.64,1.58,-19.9,-21.8
80,78,AQA,Aquila Res,2.81,8.72,-28,11.38,4.473,-,,-,-,-,-14.8,-,-9.8,18.16,-,66.5,32.0
81,80,PTM,Platinum Asset,2.807,5.00,3,6.34,3.76,20,f,4.00,5.71,-16.7,23.41,21.4,-22.0,14.46,-,26.0,-8.7
82,82,ERA,Energy Res,2.653,13.91,1,27.37,12.51,39,f,2.80,4.01,39.3,142.9,9.7,131.0,2.75,5.10,-39.4,-8.9
83,83,CSR,CSR Ltd,2.537,1.675,-4.5,2.18,1.48,8.5,f,5.07,7.25,15.9,-8.2,-,6.3,1.40,1.04,5.9,-15.5
84,84,SEK,Seek Ltd,2.508,7.45,-8,8.57,3.62,9.9,f,1.33,1.90,-50.5,18.4,40.5,-28.9,8.69,0.55,81.3,2.7
85,86,BBG,Billabong Intl,2.455,9.70,-5,12.32,7.93,36,p,3.71,4.51,-15.1,57.2,17.0,-19.5,2.09,0.84,14.3,-13.9
86,87,ITO,Intoll Grp stp,2.454,1.085,1.5,1.71,1.005,12,,11.06,11.41,-,-16.38,-,-,0.59,1.78,-23.0,-28.0
87,88,BOQ,Bank of Qld,2.444,11.33,23,13.49,8.056,52,f,4.59,6.56,-64.0,92.4,12.3,-25.9,1.16,7.20,31.8,-8.4
88,89,REH,Reece Aust Ltd,2.424,24.34,34,26.65,17.50,53,f,2.18,3.11,-10.5,109,22.3,-12.3,4.55,5.41,38.1,-2.2
89,90,ATM,Aneka Tambang cdi,2.289,1.20,,1.30,1.00,2.94,,2.45,2.45,-60.5,0.7,171.4,-60.3,2.36,0.10,20.0,-0.1
90,85,WHC,Whitehaven Coal,2.275,4.61,-42,6.05,2.69,8.8,f,1.91,2.73,400.0,28.3,16.3,431.8,3.15,2.09,50.0,32.0
91,92,DJS,David Jones Ltd,2.274,4.45,12,5.96,3.86,29,f,6.52,9.31,3.7,33,13.5,8.5,3.31,1.22,3.5,-0.7
92,91,SPN,SP AusNet stp,2.232,0.825,-0.5,0.975,0.725,8,p,9.70,11.19,-30.7,8.09,10.2,-1.5,0.80,0.94,17.5,-7.2
93,93,UGL,UGL Ltd,2.199,13.25,,15.97,9.63,64,f,4.83,6.90,10.3,80.9,16.4,8.4,1.96,-0.43,33.6,-2.9
94,94,ALL,Aristocrat Leisure,2.166,4.06,-1,5.75,3.37,4.5,,1.11,1.58,-81.3,-31.3,-,-24.3,14.08,0.07,8.1,-31.6
95,96,JBH,JB Hi-Fi Ltd,2.131,19.67,57,23.71,14.05,62,f,3.15,4.50,69.2,103.42,19.0,44.4,9.30,1.71,32.0,25.0
96,95,ILU,Iluka Res,2.094,5.00,,5.10,2.70,-,,-,-,-,-26.8,-,-,1.91,2.58,74.8,-2.4
97,99,RIV,Riversdale Min,2.055,10.27,40,10.39,4.92,-,,-,-,-,-2.09,-,-96.9,4.06,2.04,93.8,46.2
98,97,CMJ,Consolidated Media,2.011,3.24,-2,3.44,2.17,16.5,f,5.09,6.48,-38.9,57.44,5.6,-23.1,4.41,0.88,50.4,1.0
99,98,AIA,Auckland Airport,1.979,1.51,-0.5,1.654,1.171,6.68,,4.42,4.42,-4.1,5.63,26.8,-5.1,1.34,1.22,20.8,-17.7
100,100,APA,APA Grp stp,1.952,3.60,1,3.79,2.60,31.75,,8.82,8.82,5.1,25,14.4,12.6,1.53,-,30.9,2.6
101,102,CPA,C'wlth Prop ord unt   ,1.942,0.965,1.5,1.045,0.735,6.85,,7.10,7.10,-4.3,-11.41,-,-10.9,0.91,1.11,16.3,-12.4
102,103,PRY,Primary Health Care,1.921,3.91,7,6.56,3.63,22,f,5.63,8.04,-48.1,42.08,9.3,42.2,0.91,-1.15,-22.1,-21.6
103,101,SVW,Seven Grp Hldgs,1.897,6.21,-7,7.60,6.01,-,,-,-,-,-,-,-26.4,0.60,-,21.6,-15.0
104,105,GFF,Goodman Fielder,1.864,1.35,0.5,1.78,1.205,11.25,,8.33,8.71,-22.2,14.4,9.4,-17.1,1.15,-0.16,11.1,-11.3
105,111,CPB,Campbell Brothers,1.847,29.33,105,32.00,18.135,100,p,3.41,4.14,4.2,129.06,22.7,-33.5,2.93,3.76,52.9,5.9
106,104,TEN,Ten Network Hldgs,1.824,1.745,-4.5,1.94,1.00,2,,1.15,1.63,-85.2,4.62,37.8,-47.6,2.26,-0.29,49.2,-11.4
107,108,BKW,Brickworks Ltd,1.811,12.30,8,16.80,10.88,39.5,f,3.21,4.59,-,100.5,12.2,2.8,1.32,9.06,-7.8,-1.6
108,107,MYR,Myer Hldgs Ltd,1.797,3.09,-4,3.98,2.86,10.5,f,3.40,4.85,-,4.1,75.4,-,2.44,-0.21,-,-
109,106,CGF,Challenger FSG Ltd,1.761,3.48,-16,4.50,2.02,13.5,,3.88,3.88,-,35.2,9.9,4.0,1.04,3.36,61.1,-11.8
110,114,CEY,Centennial Coal,1.749,4.43,7,5.00,2.07,8,p,1.81,2.39,-47.6,15.8,28.0,30.9,2.65,1.87,84.0,36.2
111,110,FLT,Flight Centre,1.74,17.44,-41,21.43,8.20,26,f,1.49,2.13,-89.5,63.4,27.5,-33.1,2.85,2.56,104.1,-
112,109,ABC,Adelaide Brighton,1.728,2.72,-9,3.01,2.03,13.5,f,4.96,7.09,-10.0,20.4,13.3,1.5,1.93,1.21,27.5,-4.0
113,117,EXT,Extract Res,1.70,7.00,2,11.45,5.495,-,,-,-,-,-4.96,-,-28.9,16.37,-,8.4,103.1
114,112,HSP,Healthscope Ltd,1.693,5.34,-20,5.62,4.00,22.5,f,4.21,6.02,10.3,29.78,17.9,12.9,1.87,0.66,27.5,5.2
115,115,ANN,Ansell Ltd,1.671,12.70,-32,13.48,8.16,29,,2.28,2.28,5.7,81.7,15.5,21.4,2.62,1.92,48.9,3.9
116,113,MGX,Mount Gibson Iron,1.653,1.535,-8,2.09,0.80,-,,-,-,-,6.56,23.4,-56.7,2.12,0.78,70.6,-2.9
117,116,TPM,TPG Telecom Ltd,1.648,2.15,-7,2.58,0.31,3,f,1.40,1.99,-,5.7,37.7,-,5.08,0.06,507.0,52.6
118,119,MLT,Milton Corp,1.595,16.43,13,19.40,14.25,70,f,4.26,6.09,-11.4,44.7,36.8,-40.8,1.28,18.37,17.9,-5.6
119,118,IOF,ING Office Fd stp,1.569,0.575,-0.5,0.67,0.43,5.05,,8.78,8.78,-,-16.7,-,18.5,0.87,0.74,31.3,-21.7
120,121,AND,Andean Res Ltd,1.569,3.33,6,3.58,1.68,-,,-,-,-,-4.64,-,-40.2,23.00,-,91.4,51.6
121,122,CEU,ConnectEast stp,1.556,0.395,0.5,0.49,0.282,2,,5.06,5.06,-79.9,-21.74,-,537.4,1.03,-,42.1,-32.2
122,123,NUF,Nufarm Ltd,1.518,5.80,-7,11.819,5.54,15,,2.59,2.59,-22.9,-17.4,-,-11.1,0.93,3.07,-36.0,-23.6
123,120,DOW,Downer EDI Ltd,1.501,4.46,-18,9.44,4.37,29.1,,6.52,6.52,13.7,54.4,8.2,10.9,1.13,2.15,-17.2,-12.1
124,129,DUE,DUET Grp forus,1.484,1.705,5.5,1.90,1.42,20,p,11.73,11.88,-7.5,4.39,38.8,104.1,1.03,-,16.9,-15.0
125,127,SKT,Sky Net,1.44,3.70,-6,4.15,3.23,11.39,,3.08,3.08,106.9,19.63,18.8,-8.2,1.48,-0.47,11.4,-8.3
126,124,TSE,Transfield Services,1.413,3.41,-25,4.80,2.10,12.25,f,3.59,5.13,-50.9,-15.18,-,-5.1,1.82,0.29,53.3,-20.5
127,130,ALZ,Australand Prop stp,1.407,2.44,-2,3.05,1.835,5,,2.05,2.05,-50.5,-13.4,-,-55.1,0.63,0.68,475.5,27.9
128,128,WAN,West Aust News,1.404,6.50,-19,8.48,4.20,29,f,4.46,6.37,-37.7,37.3,17.4,-20.6,20.71,-,54.7,-17.7
129,131,IFL,IOOF Hldgs Ltd,1.404,6.11,-2,7.40,3.74,21,f,3.44,4.91,-86.7,19.5,31.3,-29.0,1.60,0.56,55.5,-12.0
130,126,PNA,PanAust Ltd,1.403,0.475,-2.5,0.65,0.30,-,,-,-,-,0.96,49.5,-,2.41,0.20,31.9,-6.8
131,125,NVT,Navitas Ltd,1.38,4.03,-39,5.56,2.61,16.9,f,4.19,5.99,31.2,16.8,24.0,32.8,14.00,-0.25,54.0,32.6
132,132,APN,APN News & Media,1.353,2.26,-2,2.61,1.32,4,f,1.77,2.53,-81.7,16.7,13.5,-40.2,1.17,-0.78,55.9,-21.0
133,134,SKC,Sky City Entertain,1.352,2.35,-1,2.89,2.03,11.69,,4.97,4.97,-29.2,19.09,12.3,-9.5,2.26,0.53,14.4,-17.6
134,140,PPT,Perpetual Ltd,1.339,30.84,106,41.39,25.23,165,f,5.35,7.64,-69.7,183.4,16.8,-51.4,4.62,4.46,12.9,-23.1
135,135,KAR,Karoon Gas Aust,1.339,7.54,8,12.10,4.51,-,,-,-,-,-15.25,-,-,4.00,-,-17.1,46.9
136,136,PIH,Prime Infr Grp stp,1.337,3.80,5,4.57,0.034,-,,-,-,-,-,-,-,-,-,-,-
137,138,FPH,Fisher & Paykel H,1.322,2.58,2,2.83,2.20,9.89,,3.83,3.83,-4.5,10.85,23.8,7.2,5.82,0.34,10.5,-2.1
138,133,REA,REA Grp,1.315,10.24,-34,12.60,5.14,10,,0.98,1.39,-,10.04,102.0,-95.8,14.07,0.45,74.4,20.4
139,142,BLY,Boart Longyear,1.30,2.82,4,4.10,1.533,-,,-,-,-100.0,-0.67,-,-97.5,1.24,0.14,34.5,-45.4
140,137,CQO,Charter Hall Office unt,1.291,0.265,-0.5,0.355,0.19,2.5,,9.43,9.43,-66.5,10.03,2.6,-,0.57,0.44,26.2,-41.9
141,141,HTA,Hutchison,1.289,0.095,,0.135,0.09,-,,-,-,-,6.27,1.5,-,-,0.10,-,-
142,143,AUN,Austar United,1.285,1.02,1.5,1.465,0.755,-,,-,-,-,4.7,21.7,118.4,-,-0.31,15.9,-15.0
143,139,HGG,Henderson Grp cdi,1.285,2.28,-4,2.67,1.705,10.69,,4.69,4.69,-10.1,3.23,70.6,-43.9,2.54,-0.18,23.6,-7.7
144,146,SKI,Spark Infrastructure stp,1.171,1.135,,1.445,1.025,13.56,,11.95,11.95,-0.4,12.08,9.4,136.2,2.03,1.78,12.8,-4.6
145,144,SGT,Singapore Tel cdi,1.17,2.45,-5,2.94,2.25,4.94,,2.02,2.02,-2.5,19.12,12.8,-16.0,0.06,0.65,0.4,1.8
146,152,MIN,Mineral Res,1.163,7.45,42,8.80,3.70,18.75,f,2.52,3.59,-,38.3,19.5,-8.4,8.04,2.39,80.4,34.2
147,153,WTF,Wotif Com Hldgs,1.153,5.50,32,8.08,4.11,20,f,3.64,5.19,16.7,24.23,22.7,24.6,16.20,-0.06,20.8,2.7
148,145,ZIM,Zimplats Hldgs,1.152,10.70,-30,12.65,7.50,-,,-,-,-,35.15,30.4,-,2.25,-,39.0,-7.7
149,147,CRZ,Carsales Com Ltd,1.128,4.85,-17,5.86,3.56,6.6,f,1.36,1.94,-,8.2,59.1,-,-,0.01,-,-
150,151,MND,Monadelphous Grp,1.126,13.09,19,15.98,10.04,79,f,6.04,8.62,2.8,91.08,14.4,11.8,9.19,1.52,16.4,2.4
151,149,TPI,Transpacific Indust,1.124,1.17,-1,1.785,1.03,-,,-,-,-100.0,-58.1,-,-66.8,0.83,-0.23,-9.2,-49.9
152,150,GNC,Graincorp Ltd,1.121,5.65,,8.85,5.10,22.27,f,3.94,5.63,-,63.62,8.9,-,1.62,4.78,-4.0,-20.8
153,148,AWE,AWE Ltd,1.112,2.13,-5,3.17,1.915,-,,-,-,-,1.43,149.0,-58.4,1.01,1.74,-17.1,-14.1
154,154,IRE,IRESS Market Tech,1.093,8.83,23,9.30,6.55,34,f,3.85,5.50,9.7,34.78,25.4,17.5,8.80,0.75,26.9,2.9
155,155,AIX,Aust Infra unt,1.083,1.745,6.5,2.09,1.18,10,p,5.73,7.24,-11.8,19.37,9.0,-46.1,0.90,2.62,29.3,-11.9
156,157,AIZ,Air New Zealand,1.034,0.96,2,1.145,0.67,5.17,,5.39,5.39,-25.8,3.9,24.6,-26.4,0.80,1.12,36.6,-21.8
157,156,GCL,Gloucester Coal,1.017,12.41,6,12.45,4.52,13.5,,1.09,1.55,-35.7,68.3,18.2,286.0,6.11,2.21,138.7,37.5
158,164,GWT,GWA Intl,0.979,3.25,18,3.50,2.21,18,f,5.54,7.91,-,15.94,20.4,-16.5,2.30,0.28,49.8,-3.8
159,172,KCN,Kingsgate Cons,0.977,9.97,136,10.30,5.95,30,,3.01,3.65,-,82,12.2,196.5,3.99,2.69,54.2,23.0
160,161,IIF,ING Industrial Fd unt,0.972,0.375,,0.603,0.189,1.8,p,4.80,4.80,-70.4,-78.3,-,-24.4,0.66,0.60,73.1,-39.9
161,162,CXP,Corporate Express,0.968,5.72,9,5.78,3.44,22.5,f,3.93,5.62,-15.1,34,16.8,-15.3,4.69,-,83.0,3.5
162,159,BKN,Bradken Ltd,0.966,7.02,-29,8.14,3.60,26,f,3.70,5.29,-37.8,43.3,16.2,8.0,2.76,1.58,69.6,-7.9
163,158,PMV,Premier Invest,0.958,6.18,-34,8.934,4.929,36,f,5.83,8.32,20.7,49.85,12.4,34.8,0.83,2.19,23.0,-3.6
164,163,AGO,Atlas Iron Ltd,0.911,1.925,-8.5,3.05,1.475,-,,-,-,-,-15.5,-,18.9,4.56,-,16.3,11.7
165,167,AGG,Anglogold Ashanti,0.908,10.18,-2,10.50,7.65,3.87,,0.38,0.38,6.1,-99.23,-,3517.9,0.27,8.69,8.2,5.8
166,168,WHS,Warehouse Grp,0.899,2.89,,3.694,2.78,17.83,,6.17,6.17,-7.1,21.82,13.2,12.9,3.54,0.83,5.0,-12.5
