Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
 XAO 4942.2 at 16:42 8/1/2010  Report at 22:00 Friday 8/1/2010. Processed 12:01 Saturday 9/1/2010.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move ¢,Year High,Year Low,DPS ¢,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS ¢,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
33,35,CNA,Coal & Allied Ind  ,7.386,85.30,590,108.50,67.50,710,f,8.32,11.89,2740.0,1076.6,7.9,632.1,4.97,15.40,16.3,8.2
34,34,WOR,WorleyParsons Ltd,7.258,30.46,138,31.79,11.60,93,f,3.05,4.23,8.8,161.1,18.9,13.2,4.39,-0.03,110.1,15.5
35,33,TCL,Transurban stpld,7.16,5.55,1,5.64,3.51,23,,4.14,4.14,-61.4,-1.9,-,-85.2,1.86,2.79,13.4,-4.0
36,36,QAN,Qantas Airways,6.705,2.96,-3,3.06,1.38,6,,2.03,2.90,-82.9,5.6,52.9,-82.1,1.16,2.25,25.0,-13.1
37,37,CPU,Computershare Ltd,6.396,11.51,6,11.62,6.41,22,p,1.91,2.28,4.8,56.75,20.3,19.7,5.76,-1.95,63.0,10.3
38,38,AGK,AGL Energy Ltd,6.347,14.14,8,15.46,12.83,54,f,3.82,5.46,1.9,358,3.9,138.6,1.09,6.00,0.2,-3.3
39,39,TOL,Toll Hldgs Ltd,6.294,9.00,26,9.07,4.38,25,f,2.78,3.97,11.5,39.95,22.5,-17.1,2.42,1.58,70.2,-2.9
40,41,ASX,ASX Ltd,6.084,35.31,37,37.90,23.52,164.9,f,4.67,6.67,-14.3,183.2,19.3,-14.3,2.19,2.66,37.5,2.4
41,43,IPL,Incitec Pivot,6.028,3.71,16,3.80,1.63,4.4,,1.19,1.43,-97.8,-11.7,-,-58.7,1.78,0.14,41.2,37.6
42,44,BSL,BlueScope Steel,5.908,3.24,13,3.48,1.675,5,,1.54,2.20,-87.3,-7.1,-,-90.7,1.04,2.46,17.1,-19.1
43,40,CWN,Crown Ltd,5.802,7.70,-34,9.39,4.56,37,p,4.81,6.04,-31.5,-166.89,-,-27.2,1.69,3.42,45.6,-
44,42,SHL,Sonic Healthcare,5.737,14.77,-60,15.64,9.96,57,p,3.86,4.60,9.6,46.9,31.5,15.9,2.27,-1.72,11.0,4.5
45,45,MAP,MAP Grp forus,5.733,3.08,5,3.19,1.291,21,,6.82,6.82,3.9,118.92,2.6,-37.1,0.88,-,47.4,5.3
46,46,GPT,GPT Grp stpld,5.613,0.605,,0.79,0.191,5.6,,9.26,9.26,-19.5,-107.6,-,-31.1,0.82,0.71,2.1,-39.3
47,47,AIO,Asciano Grp stpld,5.545,1.895,7.5,1.94,0.32,-,,-,-,-100.0,-32.5,-,-70.5,2.52,-1.41,112.5,-
48,48,AFI,Aust Foundation,5.263,5.34,14,5.35,3.45,21,f,3.93,5.62,-,10.61,50.3,-49.8,1.48,4.86,39.9,3.1
49,53,SGM,Sims Metal Mgmt,4.971,24.43,223,29.15,14.44,38,f,1.56,2.22,-68.3,-82.9,-,-92.8,1.74,8.09,46.8,9.0
50,51,MGR,Mirvac Grp stpld,4.899,1.635,6.5,1.745,0.542,4.2,,2.57,2.57,-72.6,-65.21,-,-59.1,1.01,1.73,60.9,-27.0
51,55,AWC,Alumina Ltd,4.71,1.93,9,2.01,0.683,-,,-,-,-46.9,9.42,20.5,-50.9,1.69,1.30,95.8,-26.2
52,50,CFX,CFS Retail Prop unt,4.694,1.89,-1,2.12,1.415,12.5,,6.61,6.61,4.2,-15.27,-,24.2,0.94,2.02,9.0,-1.8
53,57,OST,OneSteel Ltd,4.623,3.48,13,3.58,1.40,10,,2.87,3.61,-49.2,22.59,15.4,-49.6,1.07,1.66,62.8,-3.5
54,49,LLC,Lend Lease Grp stpld,4.603,9.99,-28,11.29,4.85,41,f,4.10,5.43,-46.8,-164.7,-,-35.7,1.88,4.20,55.1,-14.8
55,52,ERA,Energy Res,4.435,23.25,-64,28.28,16.75,34,f,1.46,2.09,40.0,162.78,14.3,48.3,5.84,-,22.1,5.0
56,54,RMD,ResMed Inc cdi 10:1,4.356,5.75,-18,6.67,4.46,-,,-,-,-,23.91,24.0,55.6,3.17,1.75,-7.2,-5.1
57,58,TAH,Tabcorp Hldgs Ltd,4.309,7.09,14,7.70,6.05,65,f,9.17,13.10,38.3,93.2,7.6,-5.3,1.32,-0.02,18.6,-19.8
58,56,HVN,Harvey Norman,4.122,3.88,-34,4.85,1.805,11,f,2.84,4.05,-21.4,20.18,19.2,-15.0,2.00,2.01,88.0,1.5
59,60,DXS,Dexus Prop Grp stpld,4.051,0.85,,0.89,0.519,6.15,,7.24,7.24,-35.6,-39.38,-,2.8,0.79,1.01,26.7,-14.2
60,59,FXJ,Fairfax Media Ltd,4.045,1.72,-2,1.805,0.795,2,,1.16,1.53,-89.2,-21.6,-,-48.1,0.81,-0.37,34.8,-24.8
61,65,NHC,New Hope Corp,4.04,4.89,19,5.22,2.754,9.25,f,1.89,2.70,60.9,240.3,2.0,189.4,1.47,3.36,72.3,66.3
62,61,ARG,Argo Invest,4.039,6.90,9,6.91,4.52,27,f,3.91,5.59,-10.0,-11.1,-,-53.1,1.40,6.33,42.2,-2.7
63,63,FBU,Fletcher Bld,4.006,6.61,17,7.04,3.90,28.62,,4.33,4.33,-22.8,-7,-,-22.1,1.67,2.25,58.7,-9.1
64,62,GMG,Goodman Grp forus,4.003,0.645,1,0.926,0.123,9.65,,14.96,14.96,-71.6,-45.4,-,13.3,1.06,0.84,-0.7,-50.6
65,66,TEL,Telecom Corp fpo nz,3.921,2.07,5,2.31,1.74,16.63,,8.03,8.03,-18.7,17.7,11.7,-30.0,1.79,0.76,6.1,-15.7
66,68,OZL,OZ Minerals,3.87,1.24,6,1.325,0.40,-,,-,-,-37.5,-123.36,-,-92.0,1.20,0.80,125.5,-22.1
67,64,COH,Cochlear Ltd,3.742,66.41,-266,69.79,46.21,175,f,2.64,3.76,16.7,233.7,28.4,12.9,10.28,2.78,16.2,8.4
68,67,JHX,James Hardie Ind cdi,3.601,8.29,-21,8.59,2.89,-,,-,-,-100.0,18.89,43.9,42.7,-,-0.40,111.5,-2.6
69,73,AQP,Aquarius Platinum,3.561,7.70,35,7.93,3.002,-,,-,-,-100.0,-16.39,-,-,4.75,-,105.1,-8.3
70,69,AQA,Aquila Res,3.561,11.05,-6,11.38,1.727,-,,-,-,-,-10.5,-,-9.8,23.01,-,378.5,70.2
71,70,BLD,Boral Ltd,3.489,5.86,-9,6.40,2.29,13,f,2.22,3.17,-61.8,24.1,24.3,-46.7,1.27,4.12,83.4,-5.8
72,71,BEN,Bendigo & Adelaide,3.436,9.81,-3,10.349,5.733,43,f,4.38,6.26,-33.9,25.6,38.3,-37.9,1.10,4.03,5.4,-4.8
73,72,MTS,Metcash Ltd,3.397,4.44,-3,4.74,3.80,25,f,5.63,8.04,14.3,30.28,14.7,11.3,2.66,0.11,11.6,3.9
74,80,MIG,Macq Infra stpld,3.381,1.495,16,1.77,0.95,12,,8.03,8.28,-,-73.72,-,58.6,0.81,1.73,1.5,-19.6
75,74,SOL,Soul Pattinson,3.262,13.67,9,14.035,7.018,32,f,2.34,3.34,6.7,466.25,2.9,98.6,0.85,10.91,65.9,19.1
76,76,PTM,Platinum Asset,3.231,5.76,21,6.34,2.90,20,f,3.47,4.96,-16.7,22.49,25.6,-22.0,16.65,-,92.5,-
77,78,EQN,Equinox Min Ltd cdi,3.23,4.57,22,4.66,1.48,-,,-,-,-,25.35,18.0,-64.0,4.55,-,138.0,30.4
78,79,AOE,Arrow Energy,3.215,4.39,23,4.73,2.05,-,,-,-,-,52,8.4,-,2.77,0.82,106.1,54.1
79,81,PDN,Paladin Energy,3.141,4.38,20,5.52,2.68,-,,-,-,-,-96.13,-,-,4.04,1.20,41.3,-20.4
80,77,TTS,Tatts Grp Ltd,3.125,2.45,1,2.97,2.33,21,f,8.57,12.24,121.1,21.9,11.2,7.6,1.20,-0.56,-8.1,-9.9
81,83,MCC,Macarthur Coal,3.065,12.05,80,12.41,2.32,13,f,1.08,1.54,-23.5,79.3,15.2,183.3,3.04,4.03,307.2,36.4
82,75,DOW,Downer EDI Ltd,3.026,9.07,-28,9.35,3.01,29,,3.20,3.20,13.7,54.4,16.7,10.9,2.28,2.18,167.5,15.7
83,84,BBG,Billabong Intl,2.921,11.55,60,12.19,5.815,45,p,3.90,4.68,-15.1,69.2,16.7,-19.5,2.48,0.70,71.2,-5.9
84,85,CSR,CSR Ltd,2.909,1.92,11.5,2.18,0.905,4,f,2.08,2.97,-47.7,-45.1,-,-39.0,1.83,0.87,41.1,-12.7
85,82,PRY,Primary Health Care,2.811,5.84,-14,6.56,3.61,14,f,2.40,3.42,-48.1,28.65,20.4,42.2,1.33,-,25.0,-13.2
86,86,DJS,David Jones Ltd,2.603,5.17,-23,5.96,2.02,28,f,5.42,7.74,3.7,31.5,16.4,8.5,3.79,1.16,138.9,11.7
87,88,WHC,Whitehaven Coal,2.572,5.37,14,5.49,1.30,8.5,f,1.58,2.26,400.0,60.5,8.9,431.8,3.56,1.68,237.9,-
88,90,BOQ,Bank of Qld,2.497,11.70,19,13.49,6.228,52,f,4.44,6.35,-27.9,75.9,15.4,-25.9,1.18,6.62,68.7,-3.1
89,87,CTX,Caltex Aust,2.489,9.22,-8,14.00,7.21,-,,-,-,-55.0,15.6,59.1,-58.1,0.96,10.60,5.1,-22.5
90,89,SPN,SP AusNet stpld,2.489,0.92,0.5,1.119,0.725,9.92,p,10.78,12.26,2.5,8.04,11.4,1.0,1.12,0.91,2.7,-2.8
91,94,UGL,UGL Ltd,2.404,14.50,21,15.97,6.64,64,f,4.41,6.30,10.3,87.1,16.6,8.4,2.15,-0.82,92.4,8.1
92,92,REH,Reece Aust Ltd,2.387,23.97,-53,25.60,15.50,51,f,2.13,3.04,-10.5,97,24.7,-12.3,4.48,5.35,56.0,3.8
93,96,CGF,Challenger FSG Ltd,2.357,4.37,14,4.50,0.865,12.5,,2.86,2.86,-,-16.2,-,4.0,1.40,1.81,281.8,4.6
94,98,CNT,Centamin Egypt,2.348,2.30,14,2.50,0.75,-,,-,-,-,-2.96,-,-,4.81,-,165.9,38.3
95,91,JBH,JB Hi-Fi Ltd,2.347,21.68,-92,23.71,8.48,44,f,2.03,2.90,69.2,88.26,24.6,44.4,10.24,1.21,139.0,51.4
96,93,NUF,Nufarm Ltd,2.345,10.75,-14,14.46,8.71,27,,2.51,2.51,-22.9,33.5,32.1,-11.1,1.44,3.59,-2.8,1.6
97,95,SEK,Seek Ltd,2.28,6.79,-11,7.03,2.02,9.2,f,1.35,1.94,-50.5,18.8,36.1,-28.9,7.90,0.51,131.4,5.1
98,99,RHC,Ramsay Health Care,2.237,11.07,18,12.09,8.95,38,f,3.43,4.90,16.9,51.3,21.6,25.3,2.46,0.09,13.6,1.3
99,97,GFF,Goodman Fielder,2.188,1.585,-4.5,1.78,0.93,10.5,p,6.62,7.32,-22.2,13.3,11.9,-17.1,1.35,-0.20,11.6,-6.2
100,100,ALL,Aristocrat Leisure,2.16,4.05,3,5.75,3.16,14.5,f,3.58,5.11,-38.5,-0.2,-,-42.3,11.23,0.35,12.1,-33.9
101,101,MYR,Myer Hldgs Ltd,2.093,3.60,-4,3.98,3.59,-,,-,-,-,-,-,-,2.84,-,-,-
102,105,AIA,Auckland Airport fpo nz,2.023,1.65,7,1.66,1.175,6.7,,4.06,4.06,-4.1,2.74,60.2,-5.1,1.37,1.21,25.0,-3.0
103,102,ATM,Aneka Tambang cdi 1:5,2.022,1.06,,1.70,0.97,2.94,,2.77,2.77,-70.8,0.36,294.4,-94.1,1.89,-,-27.2,21.9
104,103,EXT,Extract Res,2.011,8.29,-3,11.45,1.326,-,,-,-,-,-5.38,-,-28.9,19.37,-,414.9,110.0
105,107,CPB,Campbell Brothers,2.009,31.91,185,31.91,8.29,95,p,2.98,3.61,5.3,162.2,19.7,47.2,4.86,2.96,122.9,17.3
106,108,KAR,Karoon Gas Aust,1.961,11.07,46,12.10,2.45,-,,-,-,-,3.02,366.6,-,5.86,-,269.0,94.7
107,114,MGX,Mount Gibson Iron,1.939,1.80,15,1.87,0.37,-,,-,-,-,4.56,39.5,-56.7,2.48,0.73,344.5,21.6
108,104,CPA,C'wlth Prop ord unt   ,1.927,0.965,-0.5,1.165,0.67,8.8,,9.12,9.12,-4.3,-31.8,-,-10.9,0.90,1.15,17.9,-7.2
109,106,CMJ,Consolidated Media,1.906,3.07,1,3.44,1.71,16.5,,5.37,6.49,-38.9,61.91,5.0,-23.1,4.18,0.66,70.8,-1.4
110,122,PNA,PanAust Ltd,1.848,0.63,6.5,0.65,0.118,-,,-,-,-,-4.95,-,283.8,8.11,0.16,392.8,26.3
111,109,BKW,Brickworks Ltd,1.84,12.50,2,16.80,9.02,39,f,3.12,4.46,-,229.8,5.4,2.8,1.34,8.27,23.0,2.7
112,111,EAU,Eldorado Gold cdi 1:1,1.837,15.86,29,16.21,13.01,-,,-,-,-,-,-,-,-,-,-,-
113,124,HTA,Hutchison,1.832,0.135,1.5,0.145,0.085,-,,-,-,-,-6.23,-,-,-,0.11,-,-
114,123,BLY,Boart Longyear,1.822,0.395,4,0.41,0.054,-,,-,-,40.4,6.84,5.8,40.6,8.28,-0.10,158.0,-
115,112,APA,APA Grp stpld,1.801,3.54,4,3.68,2.50,31,,8.76,8.76,5.1,16.2,21.9,12.6,1.41,1.18,30.4,3.0
116,115,TSE,Transfield Services,1.787,4.32,7,4.80,1.52,12,f,2.78,3.97,-50.9,-15.34,-,-5.1,2.30,0.02,130.6,-8.5
117,110,FLT,Flight Centre,1.787,17.93,-49,18.86,3.39,9,,0.50,0.72,-89.5,38.3,46.8,-33.1,2.93,1.92,188.9,4.9
118,120,CEU,ConnectEast stpld,1.782,0.46,2.5,0.536,0.244,2,,4.35,4.35,-79.9,-25.43,-,537.4,1.18,-,10.0,-25.9
119,121,MLT,Milton Corp,1.761,18.95,90,18.97,12.00,78,f,4.12,5.88,-11.4,57.7,32.8,-40.8,1.42,17.82,34.9,-2.4
120,119,TEN,Ten Network Hldgs,1.746,1.67,4,1.68,0.615,2,,1.20,1.71,-85.2,-9.62,-,-47.6,2.17,-0.35,62.2,-20.0
121,118,WAN,West Aust News,1.726,8.08,1,8.48,3.62,33,f,4.08,5.83,-18.9,42.1,19.2,-20.6,25.46,-,110.1,-11.3
122,116,IOF,ING Office Fd stpld,1.719,0.63,-1,0.705,0.184,6.2,,9.84,9.84,-,-49.8,-,18.5,0.95,0.99,52.7,-16.1
123,113,AUN,Austar United,1.678,1.34,-8,1.465,0.65,-,,-,-,-,-2.4,-,-81.2,-,-0.33,81.0,2.5
124,117,ABC,Adelaide Brighton,1.668,2.63,-12,3.01,1.445,14,f,5.32,7.60,1.1,20.8,12.6,-2.8,2.38,1.15,64.7,5.2
125,125,PPT,Perpetual Ltd,1.646,38.29,119,41.39,21.60,100,f,2.61,3.73,-69.7,96,39.9,-51.4,5.67,3.46,28.4,-17.4
126,134,AWE,AWE Ltd,1.607,3.08,28,3.15,2.11,-,,-,-,-,17.36,17.7,-58.4,1.46,1.80,16.3,9.3
127,128,DUE,DUET Grp forus,1.598,1.86,6,2.319,1.28,20,,10.75,10.77,-7.5,-9.24,-,104.1,1.11,1.70,2.0,-5.7
128,130,ILU,Iluka Res,1.595,3.81,23,4.75,2.70,-,,-,-,-100.0,3.7,103.0,-36.7,1.54,2.70,-10.3,-10.7
129,131,SKT,Sky Net fpo nz,1.584,4.07,22,4.07,2.96,11.48,,2.82,2.82,106.9,18.27,22.3,-8.2,1.63,0.50,29.3,-7.8
130,126,HSP,Healthscope Ltd,1.577,5.02,-5,5.18,3.61,21.5,f,4.28,6.12,10.3,28.88,17.4,12.9,1.74,0.06,21.9,-2.7
131,127,SKC,Sky City Entertain,1.576,2.74,1,2.89,1.90,5.44,,1.99,1.99,-29.2,18.83,14.6,-9.5,2.64,0.47,16.6,-14.9
132,129,CEY,Centennial Coal,1.564,4.13,13,4.17,1.51,11,f,2.66,3.80,-47.6,19.5,21.2,30.9,2.37,1.77,52.9,36.4
133,132,ALZ,Australand Prop stpld,1.514,0.525,1,0.585,0.174,8,,15.24,15.24,-19.9,-15.55,-,-7.5,0.72,0.92,147.7,-21.6
134,140,RIV,Riversdale Min,1.513,7.76,56,7.95,2.15,-,,-,-,-,0.16,4850.0,-96.9,2.99,1.96,254.3,58.2
135,133,MOF,Macq Office unt,1.497,0.315,0.5,0.355,0.071,3.75,,11.90,11.90,-65.7,-42,-,-,0.66,0.49,79.3,-36.9
136,138,SKI,Spark Infrastructure stpld,1.47,1.425,4,1.47,0.83,15.98,,11.21,11.21,0.2,7.48,19.1,-7.1,3.76,1.70,24.5,-
137,142,IFL,IOOF Hldgs Ltd,1.448,6.30,23,6.35,2.112,4,f,0.63,0.91,-86.7,16.7,37.7,-29.0,1.64,0.55,84.8,-14.6
138,137,WTF,Wotif Com Hldgs,1.433,6.86,-9,7.19,3.10,17.5,f,2.55,3.64,16.7,20.91,32.8,24.6,20.14,-0.08,122.4,21.3
139,135,ANN,Ansell Ltd,1.427,10.70,-23,11.31,7.51,28,,2.62,2.62,5.7,89.2,12.0,21.4,2.23,1.98,8.1,0.9
140,141,NVT,Navitas Ltd,1.421,4.15,5,4.35,2.01,14.3,f,3.45,4.92,31.2,14.3,29.0,32.8,14.41,-0.23,98.2,31.3
141,143,APN,APN News & Media,1.393,2.34,2,2.61,0.866,12,,5.13,5.13,-28.6,-13.1,-,-15.9,1.33,-1.23,31.9,-20.6
142,139,FPH,Fisher & Paykel H,1.381,2.70,-6,2.83,2.18,9.89,,3.66,3.66,-3.5,11.47,23.5,68.3,8.19,0.46,4.7,-6.9
143,136,PIH,Prime Infr Grp stpld,1.358,3.86,-27,4.57,0.031,-,,-,-,-,-,-,-,-,-,-,-
144,146,TPI,Transpacific Indust,1.326,1.38,2.5,3.054,1.03,-,,-,-,-100.0,-77.9,-,-66.8,0.98,-3.39,-28.6,-42.0
145,145,VBA,Virgin Blue Hldgs,1.303,0.59,,0.60,0.127,-,,-,-,-100.0,-15.2,-,-,2.26,0.50,125.4,-34.3
146,149,IIF,ING Industrial Fd unt,1.296,0.50,2,0.603,0.057,5.3,,10.60,10.60,-70.4,-103.8,-,-24.4,0.88,0.96,270.4,-34.6
147,152,MND,Monadelphous Grp,1.289,15.00,68,15.17,5.80,74,f,4.93,7.05,2.8,87.48,17.1,11.8,10.52,1.40,152.7,24.1
148,144,SEV,Seven Network   ,1.284,6.75,-16,7.09,5.03,34,f,5.04,7.20,-,6.38,105.8,-26.4,0.65,7.27,19.0,-13.4
149,154,AND,Andean Res Ltd,1.25,2.67,7,2.72,0.78,-,,-,-,-,-1.8,-,-40.2,18.33,-,102.3,92.4
150,153,GNC,Graincorp Ltd,1.249,6.30,10,8.85,3.863,7.27,f,1.15,1.65,-,86.92,7.2,-,1.80,6.79,44.5,-10.2
151,151,REA,REA Grp,1.246,9.70,5,9.92,3.38,10,f,1.03,1.47,-,0.74,1310.8,-95.8,13.32,0.30,180.8,21.4
152,156,ZIM,Zimplats Hldgs,1.238,11.50,54,11.90,3.50,-,,-,-,-,-28.65,-,-,2.42,-,144.7,4.6
153,148,PMV,Premier Invest,1.236,8.20,-10,9.15,3.268,35,f,4.27,6.10,20.7,62.44,13.1,34.8,1.07,2.07,147.0,18.5
154,147,SGT,Singapore Tel cdi,1.206,2.36,-10,2.94,2.25,10.69,,4.53,4.53,16.6,20.76,11.4,14.2,0.06,0.61,-11.6,-2.9
155,150,CRZ,Carsales Com Ltd,1.203,5.18,-17,5.70,3.56,-,,-,-,-,-,-,-,-,-,-,-
156,155,TPM,TPG Telecom Ltd,1.197,1.67,0.5,1.78,0.12,2,f,1.20,1.71,-,2.6,64.2,-,3.68,-0.01,845.1,41.5
157,159,MMX,Murchison Metals,1.18,2.71,21,2.94,0.49,-,,-,-,-,0.18,1505.6,-,4.99,-,421.2,19.1
158,157,SIP,Sigma Pharmaceutical,1.176,1.00,1,1.281,0.83,7,f,7.00,10.00,-,9.5,10.5,-9.2,0.98,-0.12,-7.0,-22.6
159,158,IFN,Infigen Energy stpld,1.148,1.43,3.5,1.55,0.75,4.5,,3.15,3.15,-37.9,22.6,6.3,789.8,1.25,0.58,72.8,1.8
160,178,CZA,Coal of Africa,1.12,2.36,47,2.39,0.73,-,,-,-,-,-3.55,-,-43.4,2.14,-,187.8,55.3
161,163,MIN,Mineral Res,1.117,7.50,50,7.84,2.01,19.35,f,2.58,3.69,-,35.8,20.9,-8.4,7.72,1.08,256.6,52.8
162,162,PBG,Pac Brands,1.113,1.195,6.5,1.52,0.127,-,,-,-,-100.0,-39.9,-,-19.0,0.88,-0.06,210.7,-18.5
163,161,HGG,Henderson Grp cdi 1:1,1.073,2.31,4,2.67,1.165,12.15,,5.26,5.26,-9.2,-0.17,-,-1.7,1.76,-0.22,77.8,-5.8
164,160,IRE,IRESS Market Tech,1.064,8.59,,8.92,4.58,32,f,3.73,5.32,19.2,31.29,27.5,-0.4,9.16,0.67,71.8,9.7
165,165,AIZ,Air New Zealand fpo nz,1.052,0.98,1,1.12,0.55,5.22,,5.33,5.33,-25.8,1.61,60.9,-26.4,0.82,1.18,47.5,-11.9
166,168,BPT,Beach Energy Ltd,1.043,0.965,4.5,1.04,0.678,1.75,p,1.81,1.85,-,25.21,3.8,-23.1,0.78,-,30.4,-4.0
167,175,LYC,Lynas Corp,1.043,0.63,8,0.72,0.075,-,,-,-,-,-4.5,-,54.7,5.27,-,216.9,8.4
168,164,WHS,Warehouse Grp,1.043,3.35,,3.694,2.443,17.34,,5.18,5.18,-7.1,19.72,17.0,12.9,4.10,0.77,29.5,-14.0
