Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
 XAO 4671.9 at 16:47 18/12/2009  Report at 22:00 Friday 18/12/2009. Processed 20:25 Saturday 19/12/2009.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move ¢,Year High,Year Low,DPS ¢,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS ¢,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
16,16,MQG,Macq Grp Ltd,15.291,45.95,-194,58.80,15.00,126,,2.74,2.97,-46.4,243.2,18.9,-52.8,1.61,23.72,64.4,-12.0
17,17,ORG,Origin Energy,14.393,16.39,59,17.30,12.34,50,f,3.05,4.36,100.0,791,2.1,-20.8,1.29,8.31,5.1,29.5
18,20,AXA,AXA Asia Pacific,13.415,6.49,67,6.55,2.52,18.5,p,2.85,3.28,-16.9,-7.39,-,-,4.11,0.96,37.9,-
19,19,AMP,AMP Ltd,13.337,6.51,28,6.97,3.52,30,p,4.61,5.96,-13.0,29.6,22.0,-48.3,6.30,0.67,26.9,-7.9
20,18,FMG,Fortescue Metals Grp,13.181,4.26,-1,4.75,1.655,-,,-,-,-,21.9,19.5,-,12.58,0.35,120.8,47.4
21,21,STO,Santos Ltd,11.565,13.91,16,16.582,12.317,42,f,3.02,4.31,5.0,236.7,5.9,30.9,2.58,-,4.0,18.5
22,23,LEI,Leighton Hldgs,10.959,36.74,14,38.99,16.15,115,f,3.13,4.47,-19.9,149.5,24.6,-3.5,4.69,7.43,39.1,26.5
23,24,FGL,Foster's Grp,10.632,5.51,12,5.89,4.80,27.25,f,4.95,7.06,3.8,22.8,24.2,1.8,2.83,0.46,5.2,-3.2
24,22,SUN,Suncorp-Metway,10.599,8.34,-32,9.59,4.36,40,f,4.80,6.85,-60.4,31.62,26.4,-44.8,0.80,5.11,12.1,-19.1
25,26,ORI,Orica Ltd,9.178,25.42,14,25.91,10.75,97,p,3.82,4.39,3.2,145.2,17.5,0.7,2.31,1.71,89.4,6.2
26,25,SGP,Stockland stpld,9.056,3.80,-12,4.19,1.955,34,p,8.95,8.98,-22.6,-104.1,-,-16.2,1.03,3.61,4.9,-16.3
27,27,BXB,Brambles Ltd,8.798,6.23,-11,8.37,4.08,30,p,4.82,5.11,-13.0,40.18,15.5,6.4,5.00,0.58,-11.7,-18.7
28,28,CCL,Coca-Cola Amatil,8.477,11.33,33,11.50,8.02,40.5,f,3.57,5.11,9.9,54.8,20.7,12.9,6.18,1.14,28.6,18.1
29,29,IAG,Insurance Aust Grp,8.087,3.89,4,4.21,2.94,10,f,2.57,3.67,-55.6,9.32,41.7,20.1,1.67,1.16,2.8,-11.0
30,33,OSH,Oil Search Ltd,7.524,5.79,36,6.93,3.91,7.85,,1.36,1.36,7.3,19.77,29.3,113.4,3.27,-,26.3,22.3
31,31,AMC,Amcor Ltd,7.508,6.15,-1,6.29,3.50,34,,5.53,5.53,-,25.3,24.3,0.2,2.44,1.61,21.2,2.3
32,30,LGL,Lihir Gold Ltd,7.39,3.12,-12,3.77,2.41,1.62,,0.52,0.52,-,-9.97,-,54.7,1.75,1.29,4.1,0.1
33,32,TCL,Transurban stpld,7.211,5.59,1,5.64,3.51,23,,4.11,4.11,-61.4,-1.9,-,-85.2,1.88,2.79,8.5,-3.4
34,34,CNA,Coal & Allied Ind  ,6.624,76.50,-150,108.50,67.50,710,f,9.28,13.26,2740.0,1076.6,7.1,632.1,4.45,15.40,-1.8,4.3
35,35,WOR,WorleyParsons Ltd,6.488,27.45,-55,31.79,11.60,93,f,3.39,4.70,8.8,161.1,17.0,13.2,3.92,-0.03,102.2,11.8
36,37,CPU,Computershare Ltd,6.273,11.29,42,11.32,6.41,22,p,1.95,2.32,4.8,56.75,19.9,19.7,5.65,-1.95,48.6,10.7
37,39,QAN,Qantas Airways,6.206,2.74,16,3.06,1.38,6,,2.19,3.13,-82.9,5.6,48.9,-82.1,1.08,2.25,7.8,-14.4
38,36,AGK,AGL Energy Ltd,6.167,13.74,11,15.79,12.83,54,f,3.93,5.61,1.9,358,3.8,138.6,1.06,6.00,-6.5,-2.2
39,40,ASX,ASX Ltd,5.87,34.07,32,37.90,23.52,164.9,f,4.84,6.91,-14.3,183.2,18.6,-14.3,2.12,2.66,8.2,1.0
40,41,TOL,Toll Hldgs Ltd,5.812,8.31,8,9.07,4.38,25,f,3.01,4.30,11.5,39.95,20.8,-17.1,2.24,1.58,39.3,-1.2
41,38,CWN,Crown Ltd,5.795,7.69,-7,9.39,4.56,37,p,4.81,6.05,-31.5,-166.89,-,-27.2,1.69,3.42,35.0,-
42,42,SHL,Sonic Healthcare,5.679,14.62,27,14.85,9.96,57,p,3.90,4.64,9.6,46.9,31.2,15.9,2.24,-1.72,4.9,3.1
43,48,MAP,MAP Grp forus,5.435,2.92,24,2.95,1.291,21,,7.19,7.19,3.9,118.92,2.5,-37.1,0.83,-,33.5,3.0
44,44,GPT,GPT Grp stpld,5.381,0.58,2.5,0.825,0.191,5.6,,9.66,9.66,-19.5,-107.6,-,-31.1,0.79,0.71,-19.1,-40.5
45,47,IPL,Incitec Pivot,5.37,3.33,21,3.42,1.63,4.4,,1.32,1.59,-97.8,-11.7,-,-58.7,1.59,0.14,35.9,32.7
46,43,AIO,Asciano Grp stpld,5.179,1.77,,1.79,0.32,23,,12.99,12.99,-100.0,-32.5,-,-70.5,2.35,-1.41,46.5,-
47,46,BSL,BlueScope Steel,5.16,2.83,4,3.48,1.675,5,,1.77,2.52,-87.3,-7.1,-,-90.7,0.91,2.46,3.1,-22.6
48,45,AFI,Aust Foundation,5.125,5.20,3,5.35,3.45,21,f,4.04,5.77,-,10.61,49.0,-49.8,1.44,4.86,37.9,4.5
49,49,CFX,CFS Retail Prop unt,4.756,1.915,4,2.12,1.415,12.5,p,6.53,6.53,4.2,-15.27,-,24.2,0.96,2.02,6.3,-1.7
50,51,MGR,Mirvac Grp stpld,4.703,1.57,11,1.745,0.542,5,,3.18,3.18,-72.6,-65.21,-,-59.1,0.97,1.73,36.4,-28.2
51,54,ERA,Energy Res,4.503,23.61,105,28.28,16.09,34,f,1.44,2.06,40.0,162.78,14.5,48.3,5.93,-,26.3,5.1
52,50,HVN,Harvey Norman,4.472,4.21,1,4.85,1.805,11,f,2.61,3.73,-21.4,20.18,20.9,-15.0,2.17,2.01,64.0,6.6
53,52,RMD,ResMed Inc cdi 10:1,4.379,5.78,1,6.67,4.46,-,,-,-,-,23.91,24.2,55.6,3.19,1.75,7.8,-3.0
54,55,LLC,Lend Lease Grp stpld,4.285,9.30,9,11.29,4.85,41,f,4.41,5.84,-46.8,-164.7,-,-35.7,1.75,4.20,36.2,-16.2
55,57,OST,OneSteel Ltd,4.211,3.17,20,3.49,1.40,10,,3.15,3.97,-49.2,22.59,14.0,-49.6,0.97,1.66,46.5,-6.1
56,53,SGM,Sims Metal Mgmt,4.209,20.89,-61,29.15,14.44,38,f,1.82,2.60,-68.3,-82.9,-,-92.8,1.47,8.09,23.1,5.7
57,56,TAH,Tabcorp Hldgs Ltd,4.175,6.87,-5,7.70,6.05,65,f,9.46,13.52,38.3,93.2,7.4,-5.3,1.27,-0.02,8.3,-19.8
58,61,AWC,Alumina Ltd,4.148,1.70,13.5,2.00,0.683,12,,7.06,10.08,-46.9,9.42,18.0,-50.9,1.49,1.30,41.4,-28.8
59,58,ARG,Argo Invest,3.893,6.65,5,6.91,4.52,27,f,4.06,5.80,-10.0,-11.1,-,-53.1,1.35,6.33,30.6,-1.6
60,59,DXS,Dexus Prop Grp stpld,3.884,0.815,0.5,0.89,0.519,7.3,,8.96,8.96,-35.6,-39.38,-,2.8,0.76,1.01,9.2,-17.0
61,60,FXJ,Fairfax Media Ltd,3.834,1.63,,1.805,0.795,2,,1.23,1.62,-89.2,-21.6,-,-48.1,0.77,-0.37,9.8,-25.6
62,64,COH,Cochlear Ltd,3.796,67.36,339,68.54,46.21,175,f,2.60,3.71,16.7,233.7,28.8,12.9,10.42,2.78,25.5,8.0
63,67,TEL,Telecom Corp fpo nz,3.751,1.98,11.5,2.31,1.74,16.63,,8.40,8.40,-18.7,17.7,11.2,-30.0,1.72,0.76,12.3,-16.4
64,62,FBU,Fletcher Bld,3.722,6.14,-3,7.04,3.90,28.62,,4.66,4.66,-22.8,-7,-,-22.1,1.55,2.25,35.9,-10.6
65,68,GMG,Goodman Grp forus,3.643,0.60,2.5,0.949,0.123,9.65,,16.08,16.08,-71.6,-45.4,-,13.3,0.96,0.84,-10.7,-52.3
66,65,NHC,New Hope Corp,3.635,4.40,4,5.22,2.711,9.25,f,2.10,3.00,60.9,240.3,1.8,189.4,1.32,3.36,52.8,58.7
67,63,OZL,OZ Min,3.543,1.135,-6,1.325,0.40,5,,4.41,4.41,-37.5,-123.36,-,-92.0,1.10,0.80,106.4,-27.5
68,66,JHX,James Hardie Ind cdi,3.451,7.95,-25,8.59,2.89,-,,-,-,-100.0,18.89,42.1,42.7,-,-0.40,70.2,-4.4
69,71,FLX,Felix Res Ltd,3.325,16.91,,17.925,6.187,53,f,3.13,4.48,-,136.18,12.4,162.6,4.67,2.53,108.9,65.6
70,69,BLD,Boral Ltd,3.274,5.50,-14,6.40,2.29,13,f,2.36,3.38,-61.8,24.1,22.8,-46.7,1.19,4.12,23.4,-6.4
71,70,MTS,Metcash Ltd,3.267,4.27,-8,4.74,3.80,25,f,5.85,8.36,14.3,30.28,14.1,11.3,2.55,0.11,3.2,2.0
72,72,SOL,Soul Pattinson,3.105,13.01,-36,14.035,7.018,32,f,2.46,3.51,6.7,466.25,2.8,98.6,0.80,10.91,45.6,18.3
73,75,MIG,Macq Infra stpld,3.065,1.355,4.5,1.82,0.95,12,,8.86,9.14,-,-73.72,-,58.6,0.74,1.73,-14.0,-20.7
74,73,BEN,Bendigo & Adelaide,3.064,8.75,-25,12.058,5.733,43,f,4.91,7.02,-33.9,25.6,34.2,-37.9,0.98,4.03,-14.5,-9.3
75,74,TTS,Tatts Grp Ltd,2.998,2.35,-3,2.97,2.33,21,f,8.94,12.77,121.1,21.9,10.7,7.6,1.16,-0.56,-8.9,-9.7
76,77,AQP,Aquarius Platinum,2.986,6.46,25,7.05,3.002,12.08,,1.87,1.87,-100.0,-16.39,-,-,3.98,-,80.8,-9.4
77,80,DOW,Downer EDI Ltd,2.953,8.85,35,9.24,3.01,29,,3.28,3.28,13.7,54.4,16.3,10.9,2.22,2.18,142.6,12.4
78,82,PDN,Paladin Energy,2.919,4.07,21,5.52,2.18,-,,-,-,-,-96.13,-,-,3.75,1.20,64.1,-22.9
79,78,PTM,Platinum Asset,2.912,5.19,9,6.34,2.90,20,f,3.85,5.50,-16.7,22.49,23.1,-22.0,15.00,-,57.9,-
80,79,AOE,Arrow Energy,2.893,3.95,6,4.73,1.95,-,,-,-,-,52,7.6,-,2.49,0.82,47.4,46.4
81,76,EQN,Equinox Min Ltd cdi,2.89,4.09,-3,4.48,1.325,-,,-,-,-,25.35,16.1,-64.0,4.07,-,155.6,24.7
82,84,PRY,Primary Health Care,2.777,5.77,13,6.56,3.61,14,f,2.43,3.47,-48.1,28.65,20.1,42.2,1.31,-,21.0,-12.8
83,83,BBG,Billabong Intl,2.693,10.65,-23,12.19,5.815,45,p,4.23,5.08,-15.1,69.2,15.4,-19.5,2.29,0.70,48.8,-10.1
84,81,DJS,David Jones Ltd,2.644,5.25,-25,5.96,2.02,28,f,5.33,7.62,3.7,31.5,16.7,8.5,3.85,1.16,77.0,15.5
85,85,AQA,Aquila Res,2.605,8.89,-24,10.455,1.727,-,,-,-,-,-10.5,-,-9.8,16.83,-,169.4,55.9
86,87,CSR,CSR Ltd,2.53,1.67,3,2.18,0.905,4,f,2.40,3.42,-47.7,-45.1,-,-39.0,1.60,0.87,-0.7,-18.2
87,89,NUF,Nufarm Ltd,2.42,11.10,25,14.46,8.71,27,,2.43,2.43,-22.9,33.5,33.1,-11.1,1.48,3.59,8.2,4.7
88,86,JBH,JB Hi-Fi Ltd,2.418,22.34,-66,23.71,8.41,44,f,1.97,2.81,69.2,88.26,25.3,44.4,10.55,1.21,137.4,53.7
89,95,SPN,SP AusNet stpld,2.397,0.90,6.5,1.119,0.725,9.92,p,11.02,12.53,2.5,8.04,11.2,1.0,1.08,0.91,9.4,-1.8
90,88,MCC,Macarthur Coal,2.391,9.40,-19,10.62,2.32,13,f,1.38,1.98,-23.5,79.3,11.9,183.3,2.37,4.03,214.5,22.1
91,96,UGL,UGL Ltd,2.358,14.23,91,15.97,6.64,64,f,4.50,6.42,10.3,87.1,16.3,8.4,2.11,-0.82,83.5,5.4
92,93,REH,Reece Aust Ltd,2.331,23.40,90,25.60,15.50,51,f,2.18,3.11,-10.5,97,24.1,-12.3,4.37,5.35,45.4,8.3
93,91,SEK,Seek Ltd,2.293,6.83,7,6.96,2.02,9.2,f,1.35,1.92,-50.5,18.8,36.3,-28.9,7.95,0.51,121.0,7.6
94,90,BOQ,Bank of Qld,2.284,10.70,-33,13.49,6.228,52,f,4.86,6.94,-27.9,75.9,14.1,-25.9,1.08,6.62,14.9,-7.0
95,97,RHC,Ramsay Health Care,2.235,11.06,25,12.09,8.91,38,f,3.44,4.91,16.9,51.3,21.6,25.3,2.46,0.09,10.3,2.0
96,98,CGF,Challenger FSG Ltd,2.233,4.14,9,4.38,0.865,12.5,,3.02,3.02,-,-16.2,-,4.0,1.32,1.81,124.4,4.6
97,100,WHC,Whitehaven Coal,2.227,4.65,21,4.70,1.06,8.5,f,1.83,2.61,400.0,60.5,7.7,431.8,3.08,1.68,234.4,-
98,92,CTX,Caltex Aust,2.206,8.17,-16,14.00,7.04,36,,4.41,6.29,-55.0,15.6,52.4,-58.1,0.85,10.60,13.6,-27.0
99,101,CNT,Centamin Egypt,2.205,2.16,11,2.50,0.75,-,,-,-,-,-2.96,-,-,4.52,-,132.2,38.7
100,102,ALL,Aristocrat Leisure,2.171,4.07,22,5.75,3.16,14.5,f,3.56,5.09,-38.5,-0.2,-,-42.3,11.28,0.35,8.9,-33.5
101,99,GFF,Goodman Fielder,2.153,1.56,1,1.78,0.93,10.5,p,6.73,7.44,-22.2,13.3,11.7,-17.1,1.33,-0.20,26.8,-4.3
102,94,MYR,Myer Hldgs Ltd,2.14,3.68,-15,3.98,3.60,-,,-,-,-,-,-,-,2.90,-,-,-
103,104,EXT,Extract Res,2.062,8.50,22,11.45,1.108,-,,-,-,-,-5.38,-,-28.9,19.86,-,547.6,101.1
104,103,ATM,Aneka Tambang cdi 1:5,2.022,1.06,,2.50,0.97,2.94,,2.77,2.77,-70.8,0.36,294.4,-94.1,1.89,-,-56.3,26.9
105,105,CMJ,Consolidated Media,1.918,3.09,4,3.44,1.71,16.5,,5.34,6.45,-38.9,61.91,5.0,-23.1,4.20,0.66,76.5,-4.1
106,106,AIA,Auckland Airport fpo nz,1.869,1.525,2.5,1.66,1.175,6.7,,4.39,4.39,-4.1,2.74,55.7,-5.1,1.26,1.21,18.1,-4.4
107,108,CPB,Campbell Brothers,1.814,29.00,26,30.608,8.29,95,p,3.28,3.98,5.3,162.2,17.9,47.2,4.39,2.96,78.6,14.2
108,107,BKW,Brickworks Ltd,1.802,12.24,-12,16.80,9.02,39,f,3.19,4.55,-,229.8,5.3,2.8,1.31,8.27,30.3,2.4
109,119,AUN,Austar United,1.754,1.40,10,1.465,0.65,-,,-,-,-,-2.4,-,-81.2,-,-0.33,89.2,1.6
110,111,FLT,Flight Centre,1.75,17.56,60,18.86,3.39,9,,0.51,0.73,-89.5,38.3,45.8,-33.1,2.87,1.92,128.9,4.4
111,115,APA,APA Grp stpld,1.735,3.41,16,3.41,2.50,31,,9.09,9.09,5.1,16.2,21.0,12.6,1.36,1.18,26.4,1.6
112,112,WAN,West Aust News,1.716,8.03,24,8.48,3.62,33,f,4.11,5.87,-18.9,42.1,19.1,-20.6,25.31,-,54.2,-7.0
113,109,CPA,C'wlth Prop ord unt   ,1.693,0.91,-2,1.215,0.67,8.8,,9.67,9.67,-4.3,-31.8,-,-10.9,0.79,1.15,-19.0,-9.5
114,110,EAU,Eldorado Gold cdi 1:1,1.681,14.51,-31,15.53,13.01,-,,-,-,-,-,-,-,-,-,-,-
115,116,MLT,Milton Corp,1.672,17.99,24,18.18,12.00,78,f,4.34,6.19,-11.4,57.7,31.2,-40.8,1.34,17.82,31.1,-1.9
116,122,TSE,Transfield Services,1.663,4.02,20,4.80,1.52,12,f,2.99,4.26,-50.9,-15.34,-,-5.1,2.14,0.02,129.9,-11.9
117,117,ABC,Adelaide Brighton,1.649,2.60,3,3.01,1.445,14,f,5.38,7.69,1.1,20.8,12.5,-2.8,2.35,1.15,31.8,3.5
118,121,TEN,Ten Network Hldgs,1.646,1.575,2.5,1.62,0.615,2,,1.27,1.81,-85.2,-9.62,-,-47.6,2.04,-0.35,34.7,-19.5
119,118,HTA,Hutchison,1.629,0.12,,0.145,0.079,-,,-,-,-,-6.23,-,-,-,0.11,-,-
120,123,CEU,ConnectEast stpld,1.588,0.41,0.5,0.536,0.244,2,,4.88,4.88,-79.9,-25.43,-,537.4,1.05,-,-18.0,-29.0
121,120,MGX,Mount Gibson Iron,1.578,1.465,-4,1.74,0.37,-,,-,-,-,4.56,32.1,-56.7,2.02,0.73,229.2,9.6
122,114,PNA,PanAust Ltd,1.569,0.535,-3,0.60,0.081,-,,-,-,-,-4.95,-,283.8,6.88,0.16,564.6,21.5
123,126,IOF,ING Office Fd stpld,1.556,0.57,0.5,0.899,0.184,7.92,,13.89,13.89,-,-49.8,-,18.5,0.86,0.99,-16.8,-18.2
124,125,DUE,DUET Grp forus,1.555,1.81,-0.5,2.319,1.28,20,,11.05,11.07,-7.5,-9.24,-,104.1,1.08,1.70,21.6,-4.4
125,124,PPT,Perpetual Ltd,1.551,36.17,-35,41.39,21.60,100,f,2.76,3.95,-69.7,96,37.7,-51.4,5.35,3.46,0.5,-19.1
126,113,BLY,Boart Longyear,1.545,0.335,-2.5,0.375,0.054,2.87,,8.57,9.85,40.4,6.84,4.9,40.6,7.03,-0.10,107.8,-
127,128,SKC,Sky City Entertain,1.541,2.68,8,2.89,1.90,5.44,,2.03,2.03,-29.2,18.83,14.2,-9.5,2.58,0.47,6.5,-14.3
128,129,SKT,Sky Net fpo nz,1.537,3.95,15,4.05,2.96,11.48,,2.91,2.91,106.9,18.27,21.6,-8.2,1.58,0.50,27.1,-9.9
129,127,HSP,Healthscope Ltd,1.518,4.83,6,5.00,3.61,21.5,f,4.45,6.36,10.3,28.88,16.7,12.9,1.68,0.06,14.6,-
130,131,KAR,Karoon Gas Aust,1.509,8.52,32,12.10,2.45,-,,-,-,-,3.02,282.1,-,4.51,-,134.7,64.9
131,130,ILU,Iluka Res,1.482,3.54,3,4.98,2.70,-,,-,-,-100.0,3.7,95.7,-36.7,1.43,2.70,-23.7,-14.7
132,132,ALZ,Australand Prop stpld,1.456,0.505,1,0.585,0.174,10,,19.80,20.81,-19.9,-15.55,-,-7.5,0.69,0.92,129.4,-22.8
133,133,AWE,AWE Ltd,1.435,2.75,4,3.06,2.11,-,,-,-,-,17.36,15.8,-58.4,1.31,1.80,7.0,-0.8
134,134,ANN,Ansell Ltd,1.413,10.60,29,12.70,7.51,28,,2.64,2.64,5.7,89.2,11.9,21.4,2.21,1.98,-12.8,0.4
135,139,NVT,Navitas Ltd,1.411,4.12,24,4.24,2.01,14.3,f,3.47,4.96,31.2,14.3,28.8,32.8,14.31,-0.23,80.4,33.2
136,138,MOF,Macq Office unt,1.402,0.295,1.5,0.355,0.071,3.75,,12.71,12.71,-65.7,-42,-,-,0.62,0.49,32.9,-37.0
137,143,CEY,Centennial Coal,1.387,3.69,32,3.73,1.51,11,f,2.98,4.26,-47.6,19.5,18.9,30.9,2.10,1.77,16.4,31.9
138,141,PIH,Prime Infr Grp stpld,1.379,3.92,18,4.57,0.031,-,,-,-,-,-,-,-,-,-,-,-
139,140,SKI,Spark Infrastructure stpld,1.362,1.32,4.5,1.47,0.83,15.98,,12.11,12.11,0.2,7.48,17.6,-7.1,3.49,1.70,19.4,-
140,137,APN,APN News & Media,1.339,2.25,,2.61,0.866,12,,5.33,5.33,-28.6,-13.1,-,-15.9,1.28,-1.23,2.8,-21.5
141,135,WTF,Wotif Com Hldgs,1.337,6.40,-14,6.65,3.10,17.5,f,2.73,3.91,16.7,20.91,30.6,24.6,18.79,-0.08,80.5,18.6
142,136,FPH,Fisher & Paykel H,1.335,2.61,-4,2.83,2.18,9.89,,3.79,3.79,-3.5,11.47,22.8,68.3,7.90,0.46,-0.2,-8.1
143,147,RIV,Riversdale Min,1.312,6.80,41,7.30,2.07,-,,-,-,-,0.16,4250.0,-96.9,2.59,1.96,182.2,46.6
144,142,IFL,IOOF Hldgs Ltd,1.31,5.70,2,6.07,2.112,4,f,0.70,1.00,-86.7,16.7,34.1,-29.0,1.49,0.55,55.3,-16.7
145,144,TPI,Transpacific Indust,1.278,1.33,1.5,3.156,1.03,10.1,,7.59,10.84,-100.0,-77.9,-,-66.8,0.94,-3.39,-43.0,-41.4
146,146,SGT,Singapore Tel cdi,1.262,2.40,3,2.94,2.25,10.75,,4.48,4.48,16.6,20.76,11.6,14.2,0.06,0.61,-3.8,0.8
147,151,ZIM,Zimplats Hldgs,1.249,11.60,60,11.90,3.50,-,,-,-,-,-28.65,-,-,2.44,-,132.0,3.4
148,152,TPM,TPG Telecom Ltd,1.247,1.74,10,1.78,0.12,2,f,1.15,1.64,-,2.6,66.9,-,3.84,-0.01,1156.3,44.7
149,145,PMV,Premier Invest,1.244,8.25,-3,9.15,3.268,35,f,4.24,6.06,20.7,62.44,13.2,34.8,1.08,2.07,135.4,20.7
150,148,SEV,Seven Network   ,1.233,6.48,6,7.24,5.03,34,f,5.25,7.50,-,6.38,101.6,-26.4,0.63,7.27,-3.6,-13.5
151,156,IIF,ING Industrial Fd unt,1.231,0.475,4,0.603,0.057,9.8,,20.63,20.63,-70.4,-103.8,-,-24.4,0.83,0.96,277.0,-34.8
152,149,VBA,Virgin Blue Hldgs,1.226,0.555,1.5,0.575,0.127,-,,-,-,-100.0,-15.2,-,-,2.13,0.50,119.0,-33.4
153,150,AND,Andean Res Ltd,1.198,2.56,2,2.72,0.75,-,,-,-,-,-1.8,-,-40.2,17.57,-,132.7,96.0
154,155,CRZ,Carsales Com Ltd,1.173,5.05,15,5.10,3.56,-,,-,-,-,-,-,-,-,-,-,-
155,158,GNC,Graincorp Ltd,1.172,5.91,32,8.85,3.863,7.27,f,1.23,1.76,-,86.92,6.8,-,1.69,6.79,22.0,-8.2
156,153,MND,Monadelphous Grp,1.17,13.61,3,14.33,5.80,74,f,5.44,7.77,2.8,87.48,15.6,11.8,9.54,1.40,116.3,20.0
157,159,REA,REA Grp,1.165,9.07,54,9.25,3.38,10,f,1.10,1.57,-,0.74,1225.7,-95.8,12.46,0.30,155.3,18.4
158,157,SIP,Sigma Pharmaceutical,1.105,0.94,-0.5,1.281,0.83,7,f,7.45,10.64,-,9.5,9.9,-9.2,0.92,-0.12,-2.9,-27.1
159,161,GPG,Guinness Peat cdi,1.078,0.665,2.5,0.773,0.359,2.1,,3.16,3.16,1.2,-4.04,-,-,0.55,0.86,-8.9,-26.4
160,160,IFN,Infigen Energy stpld,1.059,1.32,-0.5,1.55,0.75,9,,6.82,6.82,-37.9,22.6,5.8,789.8,1.15,0.58,51.5,-1.5
161,164,WHS,Warehouse Grp,1.043,3.35,13,3.694,2.443,17.34,,5.18,5.18,-7.1,19.72,17.0,12.9,4.10,0.77,21.3,-13.4
162,162,AIZ,Air New Zealand fpo nz,1.041,0.97,1,1.12,0.55,5.22,,5.38,5.38,-25.8,1.61,60.2,-26.4,0.81,1.18,35.5,-9.9
163,154,PBG,Pac Brands,1.029,1.105,-13,1.52,0.127,8.5,,7.69,10.99,-100.0,-39.9,-,-19.0,0.81,-0.06,184.0,-18.9
164,166,HGG,Henderson Grp cdi 1:1,1.013,2.24,6,2.67,1.165,12.15,,5.42,5.42,-9.2,-0.17,-,-1.7,1.66,-0.22,83.0,-6.4
165,168,IRE,IRESS Market Tech,0.997,8.05,32,8.92,4.52,32,f,3.98,5.68,19.2,31.29,25.7,-0.4,8.58,0.67,64.1,9.1
166,167,MIN,Mineral Res,0.989,6.92,11,7.59,2.00,19.35,f,2.80,3.99,-,35.8,19.3,-8.4,6.83,1.08,229.0,55.0
