Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
 XAO 4604.4 at 16:47 6/11/2009  Report at 19:06 Friday 6/11/2009. Processed 13:39 Sunday 8/11/2009.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move ¢,Year High,Year Low,DPS ¢,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS ¢,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
15,15,MQG,Macq Grp Ltd,16.501,49.60,-40,58.80,15.00,126,,2.54,2.75,-46.4,243.2,20.4,-52.8,1.73,23.72,69.1,-7.8
16,16,NCM,Newcrest Min,16.485,34.08,178,37.24,18.33,15,,0.44,0.44,50.0,53,64.3,-9.5,3.78,8.95,39.5,13.0
17,17,ORG,Origin Energy,14.066,16.02,-5,17.70,12.34,50,f,3.12,4.46,100.0,791,2.0,-20.8,1.26,8.31,3.5,32.6
18,18,STO,Santos Ltd,12.415,14.94,-16,16.582,10.904,42,f,2.81,4.02,5.0,236.7,6.3,30.9,2.77,-,10.1,19.8
19,19,AMP,AMP Ltd,12.026,5.87,-8,6.97,3.52,30,p,5.11,6.61,-13.0,29.6,19.8,-48.3,5.68,0.67,15.5,-9.0
20,20,FMG,Fortescue Metals Grp,11.814,3.82,-3,4.75,1.16,-,,-,-,-,21.9,17.4,-,11.27,0.35,85.5,52.6
21,21,SUN,Suncorp-Metway,10.676,8.40,-46,9.59,4.36,40,f,4.76,6.80,-60.4,31.62,26.6,-44.8,0.81,5.11,20.8,-18.9
22,22,LEI,Leighton Hldgs,10.675,35.80,-20,38.99,16.15,115,f,3.21,4.59,-19.9,149.5,23.9,-3.5,4.57,7.43,54.0,25.2
23,23,FGL,Foster's Grp,10.247,5.31,-18,6.01,4.80,27.25,f,5.13,7.33,3.8,22.8,23.3,1.8,2.73,0.46,1.7,-3.2
24,24,BXB,Brambles Ltd,9.912,7.02,-10,8.53,4.08,30,p,4.27,4.53,-13.0,40.18,17.5,6.4,5.63,0.58,1.9,-15.5
25,26,AXA,AXA Asia Pacific,8.889,4.30,6,5.19,2.52,18.5,p,4.30,4.95,-16.9,-7.39,-,-,2.72,0.96,0.3,-9.7
26,25,SGP,Stockland stpld,8.793,3.69,-8,4.345,1.955,34,p,9.21,9.25,-22.6,-104.1,-,-16.2,1.00,3.61,-3.2,-15.0
27,27,ORI,Orica Ltd,8.045,22.35,-165,24.87,10.75,95,p,4.25,4.90,7.8,143.3,15.6,5.8,1.86,1.38,46.8,1.5
28,31,LGL,Lihir Gold Ltd,7.84,3.31,26,3.64,1.565,1.52,,0.46,0.46,-,-9.97,-,54.7,1.86,1.29,50.4,2.9
29,29,IAG,Insurance Aust Grp,7.838,3.77,-1,4.13,2.94,10,f,2.65,3.79,-55.6,9.32,40.5,20.1,1.62,1.16,5.9,-9.1
30,30,OSH,Oil Search Ltd,7.679,5.94,7,6.93,3.91,7.85,,1.32,1.32,7.3,19.77,30.0,113.4,3.34,-,22.2,22.7
31,28,CCL,Coca-Cola Amatil,7.677,10.26,-38,12.00,7.91,40.5,f,3.95,5.64,9.9,54.8,18.7,12.9,5.60,1.14,23.8,15.7
32,40,TCL,Transurban stpld,7.16,5.55,99,5.80,3.51,22,,3.96,3.96,-61.4,-1.9,-,-85.2,1.86,2.79,16.9,-1.9
33,32,AMC,Amcor Ltd,6.702,5.49,-26,6.082,3.50,34,,6.19,6.19,-,25.3,21.7,0.2,2.18,1.61,5.8,-2.3
34,33,CNA,Coal & Allied Ind  ,6.667,77.00,65,108.50,67.50,710,f,9.22,13.17,2740.0,1076.6,7.2,632.1,4.48,15.40,-10.2,1.9
35,35,WOR,WorleyParsons Ltd,6.493,27.48,108,31.79,10.62,93,f,3.38,4.69,8.8,161.1,17.1,13.2,3.92,-0.03,113.1,16.1
36,37,CWN,Crown Ltd,6.149,8.16,-9,9.39,4.18,37,p,4.53,5.70,-31.5,-166.89,-,-27.2,1.79,3.42,84.2,-
37,36,AGK,AGL Energy Ltd,6.073,13.53,-34,15.82,12.83,54,f,3.99,5.70,1.9,358,3.8,138.6,1.04,6.00,-8.2,-0.7
38,34,QAN,Qantas Airways,5.98,2.64,-16,3.06,1.38,6,,2.27,3.25,-82.9,5.6,47.1,-82.1,1.04,2.25,17.7,-13.9
39,39,TOL,Toll Hldgs Ltd,5.868,8.39,-18,9.07,4.38,25,f,2.98,4.26,11.5,39.95,21.0,-17.1,2.26,1.58,50.4,2.0
40,41,ASX,ASX Ltd,5.76,33.45,-45,37.90,23.52,164.9,f,4.93,7.04,-14.3,183.2,18.3,-14.3,2.08,2.66,15.0,1.9
41,38,CPU,Computershare Ltd,5.734,10.32,-62,11.32,6.11,22,p,2.13,2.54,4.8,56.75,18.2,19.7,5.16,-1.95,60.8,6.8
42,44,GPT,GPT Grp stpld,5.52,0.595,1,1.25,0.191,5.6,,9.41,9.41,-19.5,-107.6,-,-31.1,0.81,0.71,-18.8,-38.4
43,43,SHL,Sonic Healthcare,5.469,14.08,6,14.85,9.96,57,p,4.05,4.82,9.6,46.9,30.0,15.9,2.16,-1.72,9.9,5.8
44,42,BSL,BlueScope Steel,5.379,2.95,-7,3.92,1.675,5,,1.69,2.42,-87.3,-7.1,-,-90.7,0.95,2.46,-5.9,-19.6
45,45,AFI,Aust Foundation,5.144,5.22,-3,5.35,3.41,21,f,4.02,5.75,-,10.61,49.2,-49.8,1.45,4.79,43.9,5.4
46,46,MAP,MAP Grp forus,4.847,2.82,-5,2.95,1.291,27,,9.57,9.57,3.9,118.92,2.4,-37.1,0.74,-,55.3,1.7
47,47,CFX,CFS Retail Prop unt,4.694,1.89,-4.5,2.17,1.415,12.5,p,6.61,6.61,4.2,-15.27,-,24.2,0.94,2.02,-3.5,2.1
48,48,AIO,Asciano Grp stpld,4.565,1.56,3,1.76,0.32,23,,14.74,14.74,-100.0,-32.5,-,-70.5,2.07,-1.41,86.6,-
49,49,ERA,Energy Res,4.467,23.42,7,28.28,13.75,34,f,1.45,2.07,40.0,162.78,14.4,48.3,5.89,-,47.3,8.4
50,53,HVN,Harvey Norman,4.366,4.11,12,4.85,1.805,11,f,2.68,3.82,-21.4,20.18,20.4,-15.0,2.12,2.01,97.3,3.9
51,50,TAH,Tabcorp Hldgs Ltd,4.248,6.99,-16,7.70,6.05,65,f,9.30,13.28,38.3,93.2,7.5,-5.3,1.30,-0.02,9.9,-18.3
52,51,LLC,Lend Lease Corp,4.239,9.20,-18,11.29,4.85,41,f,4.46,5.90,-46.8,-164.7,-,-35.7,1.73,4.20,25.3,-14.9
53,52,IPL,Incitec Pivot,4.225,2.62,-4,3.838,1.63,21.6,f,8.24,11.77,1617.3,47.27,5.5,205.7,1.34,-0.14,-0.3,24.1
54,55,RMD,ResMed Inc cdi 10:1,4.204,5.55,10,6.67,4.46,-,,-,-,-,23.91,23.2,55.6,3.06,1.75,3.2,-4.7
55,54,MGR,Mirvac Grp stpld,3.984,1.42,-7.5,1.745,0.542,5,,3.52,3.52,-72.6,-65.21,-,-59.1,0.82,1.73,17.8,-28.9
56,56,OST,OneSteel Ltd,3.932,2.96,-14,3.752,1.40,10,,3.38,4.25,-49.2,22.59,13.1,-49.6,0.91,1.66,30.9,-6.4
57,59,ARG,Argo Invest,3.911,6.68,-14,6.91,4.52,27,f,4.04,5.77,-10.0,-11.1,-,-53.1,1.35,6.38,29.7,-1.6
58,57,AWC,Alumina Ltd,3.904,1.60,-7.5,2.075,0.683,12,,7.50,10.71,-46.9,9.42,17.0,-50.9,1.40,1.30,45.7,-30.2
59,65,SGM,Sims Metal Mgmt,3.846,21.08,126,29.15,10.68,38,f,1.80,2.57,-68.3,-82.9,-,-92.8,1.35,8.09,57.2,6.5
60,58,FBU,Fletcher Bld,3.811,6.29,-37,7.04,3.90,28.62,,4.55,4.55,-22.8,-7,-,-22.1,1.58,2.25,38.7,-5.7
61,60,DXS,Dexus Prop Grp stpld,3.789,0.795,-1,1.048,0.519,7.3,,9.18,9.18,-35.6,-39.38,-,2.8,0.74,1.01,10.1,-15.5
62,61,TEL,Telecom Corp fpo nz,3.775,2.01,-3,2.31,1.74,16.92,,8.42,8.42,-18.7,17.7,11.4,-30.0,1.73,0.76,4.3,-14.2
63,62,FXJ,Fairfax Media Ltd,3.775,1.605,-0.5,1.818,0.795,2,,1.25,1.64,-89.2,-21.6,-,-48.1,0.75,-0.37,31.0,-27.8
64,63,GMG,Goodman Grp forus,3.673,0.605,-1.5,1.217,0.123,9.65,,15.95,15.95,-71.6,-45.4,-,13.3,0.97,0.84,-21.6,-50.8
65,64,OZL,OZ Min,3.668,1.175,-2.5,1.325,0.40,5,,4.26,4.26,-37.5,-123.36,-,-92.0,1.14,0.80,113.6,-27.7
66,68,NHC,New Hope Corp,3.619,4.38,20,5.22,2.649,9.25,f,2.11,3.02,60.9,240.3,1.8,189.4,1.32,3.36,60.5,63.1
67,66,COH,Cochlear Ltd,3.508,62.30,-180,68.54,46.21,175,f,2.81,4.01,16.7,233.7,26.7,12.9,9.63,2.78,16.3,6.2
68,67,MTS,Metcash Ltd,3.451,4.51,-19,4.74,3.80,24,f,5.32,7.60,14.3,26.47,17.0,11.3,2.70,0.13,20.0,4.6
69,70,FLX,Felix Res Ltd,3.421,17.40,2,17.925,4.65,53,f,3.05,4.35,-,136.18,12.8,162.6,4.81,2.53,234.0,68.5
70,69,BLD,Boral Ltd,3.304,5.55,-25,6.40,2.29,13,f,2.34,3.35,-61.8,24.1,23.0,-46.7,1.20,4.12,44.1,-5.2
71,72,SOL,Soul Pattinson,3.193,13.38,1,14.30,7.15,32,f,2.39,3.42,6.7,466.25,2.9,98.6,0.83,10.91,63.8,19.9
72,74,PTM,Platinum Asset,3.142,5.60,-7,6.34,2.80,20,f,3.57,5.10,-16.7,22.49,24.9,-22.0,16.18,-,79.8,-
73,71,MIG,Macq Infra stpld,3.11,1.375,-7,2.00,0.95,20,p,14.55,14.82,-,-73.72,-,58.6,0.75,1.73,-11.0,-20.3
74,76,JHX,James Hardie Ind cdi,3.108,7.18,-3,8.32,2.89,-,,-,-,-100.0,13.52,53.1,42.7,-,-0.34,88.9,-3.2
75,75,TTS,Tatts Grp Ltd,3.062,2.40,-8,2.97,2.30,21,f,8.75,12.50,121.1,21.9,11.0,7.6,1.18,-0.56,2.9,-8.4
76,79,PRY,Primary Health Care,2.997,6.23,13,6.56,3.46,14,f,2.25,3.21,-48.1,28.65,21.7,42.2,1.42,-,49.5,-9.0
77,73,BEN,Bendigo & Adelaide,2.976,8.50,-60,13.59,5.733,43,f,5.06,7.23,-33.9,25.6,33.2,-37.9,0.95,4.03,-17.7,-10.6
78,78,PDN,Paladin Energy,2.947,4.11,-5,5.52,1.68,-,,-,-,-,-96.13,-,-,3.79,1.20,73.4,-16.5
79,77,AOE,Arrow Energy,2.886,3.94,-17,4.73,1.845,-,,-,-,-,52,7.6,-,2.49,0.82,88.5,56.4
80,82,EQN,Equinox Min Ltd cdi,2.797,3.96,10,4.37,1.24,-,,-,-,-,25.35,15.6,-64.0,3.94,-,135.7,21.5
81,81,CTX,Caltex Aust,2.768,10.25,-1,14.00,6.18,36,,3.51,5.02,-55.0,15.6,65.7,-58.1,1.06,10.60,38.5,-20.2
82,83,DJS,David Jones Ltd,2.754,5.47,11,5.94,2.02,28,f,5.12,7.31,3.7,31.5,17.4,8.5,4.01,1.16,134.6,20.5
83,80,DOW,Downer EDI Ltd,2.736,8.20,-42,9.14,3.01,29,,3.54,3.54,13.7,54.4,15.1,10.9,2.06,2.18,105.9,9.6
84,86,NUF,Nufarm Ltd,2.54,11.65,9,14.46,7.30,27,,2.32,2.32,-22.9,33.5,34.8,-11.1,1.56,3.59,30.4,9.4
85,84,BBG,Billabong Intl,2.529,10.00,-40,12.19,5.815,45,p,4.50,5.41,-15.1,69.2,14.5,-19.5,2.15,0.70,3.5,-9.7
86,90,CNT,Centamin Egypt,2.457,2.41,11,2.44,0.57,-,,-,-,-,-2.96,-,-,5.03,-,197.5,49.6
87,85,BOQ,Bank of Qld,2.447,11.60,-75,13.49,6.228,52,f,4.48,6.40,-27.9,75.9,15.3,-25.9,1.16,6.62,26.8,-4.0
88,88,REH,Reece Aust Ltd,2.343,23.52,-98,25.60,15.10,51,f,2.17,3.10,-10.5,97,24.2,-12.3,4.39,5.35,48.8,8.2
89,92,AQP,Aquarius Platinum,2.324,5.03,3,6.39,2.183,12.08,,2.40,2.40,-100.0,-16.39,-,-,3.10,-,59.9,-15.7
90,91,SPN,SP AusNet stpld,2.317,0.87,-1,1.197,0.725,11.85,p,13.62,15.48,2.5,6.99,12.4,1.0,1.04,0.89,-6.8,-3.4
91,87,CSR,CSR Ltd,2.295,1.78,-14.5,2.18,0.905,4,f,2.25,3.21,-47.7,-45.1,-,-39.0,1.45,0.87,37.0,-11.6
92,93,JBH,JB Hi-Fi Ltd,2.272,21.00,20,22.43,6.87,44,f,2.10,2.99,69.2,88.26,23.8,44.4,9.91,1.21,160.8,55.0
93,97,MCC,Macarthur Coal,2.241,8.81,22,9.94,2.32,13,f,1.48,2.11,-23.5,79.3,11.1,183.3,2.22,4.03,140.7,28.3
94,89,ALL,Aristocrat Leisure,2.235,4.19,-33,5.75,3.16,14.5,f,3.46,4.94,-38.5,-0.2,-,-42.3,11.61,0.35,10.7,-32.3
95,94,UGL,United Grp Ltd,2.224,13.45,-12,15.97,6.13,64,f,4.76,6.80,10.3,87.1,15.4,8.4,1.99,-0.82,71.4,3.4
96,96,MYR,Myer Hldgs Ltd def,2.193,3.77,,3.93,3.70,-,,-,-,-,-,-,-,2.99,-,-,-
97,95,GFF,Goodman Fielder,2.14,1.55,-6,1.78,0.93,10.5,p,6.77,7.49,-22.2,13.3,11.7,-17.1,1.32,-0.20,24.5,-3.0
98,105,SGX,Sino Gold Min Ltd,2.136,7.30,65,7.46,2.51,-,,-,-,-,-33.33,-,-,2.60,-,101.6,9.0
99,98,RHC,Ramsay Health Care,2.132,10.55,-3,12.09,8.73,38,f,3.60,5.15,16.9,51.3,20.6,25.3,2.35,0.09,21.5,1.6
100,99,ATM,Aneka Tambang cdi 1:5,2.118,1.11,,2.50,0.97,2.94,,2.65,2.65,-70.8,0.36,308.3,-94.1,1.98,-,-54.3,54.4
101,100,CGF,Challenger FSG Ltd,2.033,3.68,-7,4.07,0.865,12.5,,3.40,3.40,-,-16.2,-,4.0,1.20,1.81,188.1,2.1
102,103,EXT,Extract Res,2.026,8.54,22,11.45,0.785,-,,-,-,-,-5.38,-,-28.9,19.51,-,866.0,111.2
103,101,SEK,Seek Ltd,1.981,5.90,-20,6.81,2.02,9.2,f,1.56,2.23,-50.5,18.8,31.4,-28.9,6.86,0.51,106.6,4.0
104,102,CMJ,Consolidated Media,1.952,2.98,-7,3.44,1.71,16.5,,5.54,6.68,-38.9,61.91,4.8,-23.1,4.28,0.66,42.2,-4.3
105,109,AQA,Aquila Res,1.937,7.78,60,8.40,1.90,-,,-,-,-,-10.5,-,-9.8,12.52,-,102.1,18.7
106,104,AIA,Auckland Airport fpo nz,1.911,1.56,-4,1.66,1.175,6.7,,4.29,4.29,-4.1,2.74,56.9,-5.1,1.29,1.21,14.5,-2.1
107,107,WHC,Whitehaven Coal,1.891,3.97,7,4.23,0.89,8.5,f,2.14,3.06,400.0,60.5,6.6,431.8,2.62,1.68,297.8,-
108,106,BKW,Brickworks Ltd,1.832,12.44,-56,16.80,8.50,39,f,3.14,4.48,-,229.8,5.4,2.8,1.34,8.27,38.9,5.3
109,112,CPA,C'wlth Prop ord unt   ,1.749,0.94,5.5,1.34,0.67,8.8,,9.36,9.36,-4.3,-31.8,-,-10.9,0.82,1.15,-21.7,-6.8
110,110,TSE,Transfield Services,1.725,4.17,-12,4.80,1.24,12,f,2.88,4.11,-50.9,-15.34,-,-5.1,2.22,0.02,82.7,-9.0
111,108,ABC,Adelaide Brighton,1.725,2.72,-12,3.01,1.445,14,f,5.15,7.35,1.1,20.8,13.1,-2.8,2.46,1.15,46.6,7.5
112,119,WAN,West Aust News,1.669,7.81,33,8.26,3.62,33,f,4.23,6.04,-18.9,42.1,18.6,-20.6,24.61,-,64.2,-7.2
113,111,FLT,Flight Centre,1.653,16.58,-42,17.47,3.39,9,,0.54,0.78,-89.5,38.3,43.3,-33.1,2.71,1.92,93.8,2.6
114,123,CEU,ConnectEast stpld,1.646,0.425,2.5,0.773,0.244,2,,4.71,4.71,-79.9,-25.43,-,537.4,1.09,-,-15.6,-30.9
115,115,MLT,Milton Corp,1.613,17.36,-20,18.18,12.00,78,f,4.49,6.42,-11.4,57.7,30.1,-40.8,1.30,18.15,28.3,-2.5
116,113,AUN,Austar United,1.61,1.285,-2.5,1.39,0.60,-,,-,-,-,-2.4,-,-81.2,-,-0.33,69.1,1.0
117,118,TEN,Ten Network Hldgs,1.584,1.515,-2.5,1.62,0.615,5.5,f,3.63,5.18,-85.2,-9.62,-,-47.6,1.96,-0.35,42.1,-20.9
118,121,HTA,Hutchison,1.561,0.115,,0.145,0.07,-,,-,-,-,-6.23,-,-,-,0.11,-,-
119,120,SKC,Sky City Entertain,1.547,2.69,-7,2.89,1.90,5.44,,2.02,2.02,-29.2,18.83,14.3,-9.5,2.59,0.47,1.0,-13.1
120,117,APA,APA Grp stpld,1.542,3.03,-14,3.39,2.43,31,,10.23,10.23,5.1,16.2,18.7,12.6,1.21,1.18,24.8,-1.8
121,124,ALZ,Australand Prop stpld,1.529,0.53,-0.5,0.585,0.174,10,,18.87,19.83,-19.9,-15.55,-,-7.5,0.73,0.92,136.6,-20.1
122,126,SKT,Sky Net fpo nz,1.518,3.90,5,4.05,2.76,11.48,,2.94,2.94,106.9,18.27,21.3,-8.2,1.56,0.50,43.8,-5.8
123,122,CPB,Campbell Brothers,1.517,28.29,-70,30.608,8.29,100,p,3.53,4.29,5.3,201.93,14.0,47.2,3.67,2.73,55.3,15.3
124,114,IOF,ING Office Fd stpld,1.515,0.555,-4.5,1.018,0.184,7.92,,14.27,14.27,-,-49.8,-,18.5,0.84,0.99,-34.4,-18.5
125,129,DUE,DUET Grp forus,1.473,1.715,1.5,2.416,1.28,24.12,p,14.06,14.27,-7.5,-9.24,-,104.1,1.02,1.70,7.8,-6.1
126,116,PPT,Perpetual Ltd,1.462,34.10,-352,41.39,21.60,100,f,2.93,4.19,-69.7,96,35.5,-51.4,5.04,3.46,10.5,-18.9
127,125,MOF,Macq Office unt,1.45,0.305,-1.5,0.405,0.071,3.75,,12.30,12.30,-65.7,-42,-,-,0.64,0.49,12.6,-36.0
128,127,HSP,Healthscope Ltd,1.436,4.57,-19,5.14,3.61,21.5,f,4.70,6.72,10.3,28.88,15.8,12.9,1.59,0.06,14.4,-1.8
129,128,ILU,Iluka Res,1.424,3.40,-10,5.40,2.70,-,,-,-,-100.0,3.7,91.9,-36.7,1.37,2.70,-22.7,-17.2
130,132,PNA,PanAust Ltd,1.422,0.485,1,0.545,0.078,-,,-,-,-,-4.95,-,283.8,6.24,0.16,220.1,15.2
131,133,AWE,Aust Worldwide Ex,1.392,2.67,6,3.06,1.87,-,,-,-,-,17.36,15.4,-58.1,1.27,1.80,16.7,-2.1
132,136,MGX,Mount Gibson Iron,1.387,1.29,7,1.35,0.19,-,,-,-,-,4.56,28.3,-42.1,1.78,0.73,244.0,8.2
133,131,ANN,Ansell Ltd,1.385,10.28,-9,13.83,7.51,28,,2.72,2.72,5.7,89.2,11.5,21.4,2.17,1.98,-16.9,-1.9
134,134,KAR,Karoon Gas Aust,1.363,7.70,3,12.10,2.09,-,,-,-,-,3.02,255.0,-,4.07,-,234.8,57.3
135,137,BLY,Boart Longyear,1.337,0.29,1,0.375,0.054,2.87,,9.90,11.38,40.4,6.84,4.2,40.6,6.08,-0.10,33.4,-
136,138,NVT,Navitas Ltd,1.318,3.85,14,3.95,2.01,14.3,f,3.71,5.30,31.2,14.3,26.9,32.8,13.37,-0.23,83.9,32.8
137,135,APN,APN News & Media,1.316,2.21,-5,2.998,0.866,12,,5.43,5.43,-28.6,-13.1,-,-15.9,1.25,-1.23,-3.3,-20.9
138,130,TPI,Transpacific Indust,1.297,1.35,-17,3.423,1.03,10.1,,7.48,10.68,-100.0,-77.9,-,-66.8,0.96,-3.39,-30.4,-39.6
139,139,FPH,Fisher & Paykel H,1.264,2.47,,2.83,2.18,10.2,,4.13,4.13,-3.5,10.09,24.5,68.3,7.48,0.30,-2.4,-9.5
140,140,WTF,Wotif Com Hldgs,1.253,6.01,-2,6.13,3.10,17.5,f,2.91,4.16,16.7,20.91,28.7,24.6,17.60,-0.08,82.9,13.2
141,141,SKI,Spark Infrastructure stpld,1.212,1.175,-4,1.60,0.83,15.98,,13.60,13.60,0.2,7.48,15.7,-7.1,3.10,1.70,-0.6,-
142,143,SEV,Seven Network   ,1.208,6.35,-12,7.24,5.01,34,f,5.35,7.65,-,6.38,99.5,-26.4,0.62,7.27,23.2,-12.1
143,146,CEY,Centennial Coal,1.205,3.21,2,3.66,1.51,11,f,3.43,4.89,-47.6,19.5,16.5,30.9,1.82,1.77,28.9,23.8
144,144,IFL,IOOF Hldgs Ltd,1.20,5.22,-5,5.95,2.112,4,f,0.77,1.09,-86.7,16.7,31.3,-29.0,1.36,0.55,57.6,-18.1
145,145,PMV,Premier Invest,1.176,8.00,-18,8.592,2.848,35,f,4.38,6.25,20.7,62.44,12.8,34.8,1.02,2.07,158.2,20.3
146,147,SGT,Singapore Tel cdi,1.161,2.30,-4,2.94,2.25,11.35,,4.93,4.93,16.6,20.75,11.1,14.2,0.06,1.23,-4.8,2.7
147,142,PBG,Pac Brands,1.155,1.24,-8.5,1.52,0.127,8.5,,6.85,9.79,-100.0,-39.9,-,-19.0,0.91,-0.06,85.2,-16.4
148,150,MND,Monadelphous Grp,1.151,13.39,1,14.33,5.25,74,f,5.53,7.89,2.8,87.48,15.3,11.8,9.39,1.40,121.7,26.1
149,155,TAL,Tower Aust,1.134,3.14,17,3.16,1.745,4.5,,1.43,2.04,12.5,18.9,16.6,16.3,1.89,0.89,50.8,11.3
150,146,ZIM,Zimplats Hldgs,1.13,10.50,-35,11.00,3.50,-,,-,-,-,-28.65,-,-,2.21,-,41.9,2.3
151,149,IFN,Infigen Energy stpld,1.123,1.40,-4,1.55,0.525,9,,6.43,6.43,-37.9,22.6,6.2,789.8,1.22,0.58,63.3,6.8
152,156,WHS,Warehouse Grp,1.105,3.55,10.8,3.694,2.443,17.34,,4.88,4.88,-7.1,19.72,18.0,12.9,4.34,0.77,31.6,-8.4
153,154,AIZ,Air New Zealand fpo nz,1.095,1.02,0.5,1.12,0.55,5.22,,5.12,5.12,-25.8,1.61,63.4,-26.4,0.85,1.18,52.4,-4.3
154,157,REA,REA Grp,1.094,8.52,32,8.73,2.95,10,f,1.17,1.68,-,0.74,1151.4,-95.8,11.70,0.30,121.4,14.7
155,153,SIP,Sigma Pharmaceutical,1.085,0.93,-1,1.382,0.83,7,f,7.53,10.75,-,9.5,9.8,-9.2,0.91,-0.12,-18.9,-25.3
156,152,GPG,Guinness Peat cdi,1.07,0.66,-2,0.818,0.359,2.1,,3.18,3.18,1.2,-4.04,-,-,0.54,0.86,-6.2,-26.2
157,163,AIX,Aust Infra unt,1.064,1.845,7,1.855,0.991,13,p,7.05,7.94,-11.8,26.33,7.0,-46.1,0.88,3.14,39.6,-1.1
158,162,AND,Andean Res Ltd,1.04,2.24,2,2.54,0.43,-,,-,-,-,-1.8,-,-40.2,15.25,-,236.8,83.9
159,161,RIV,Riversdale Min,1.033,5.40,,7.30,1.555,-,,-,-,-,0.16,3375.0,-96.9,2.04,1.96,110.9,42.0
160,151,VBA,Virgin Blue Hldgs,1.027,0.465,-4,0.57,0.127,-,,-,-,-100.0,-15.2,-,-,1.78,0.50,72.0,-35.5
161,160,HGG,Henderson Grp cdi 1:1,1.027,2.36,-2,2.67,1.10,12.15,,5.15,5.15,-9.2,-0.17,-,-1.7,1.68,-0.22,88.4,-1.0
162,170,MBN,Mirabela Nickel,1.008,2.98,23,3.43,0.66,-,,-,-,-,-22.86,-,-,2.17,-,136.5,11.9
163,158,GNC,Graincorp Ltd,0.991,6.57,-39,8.85,3.863,-,,-,-,-100.0,30.1,21.8,-8.1,2.27,6.53,42.6,-2.7
164,167,CRZ,Carsales Com Ltd,0.986,4.25,16,4.25,3.56,-,,-,-,-,-,-,-,-,-,-,-
165,159,MRE,Minara Res,0.981,0.84,-5,1.39,0.245,-,,-,-,-100.0,-14.52,-,-,1.20,0.70,150.7,-23.9
166,165,IRE,IRESS Market Tech,0.947,7.65,-15,8.92,3.54,32,f,4.18,5.98,19.2,31.29,24.4,-0.4,8.15,0.67,94.0,7.7
