Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
 XAO 4721.2 at 16:47 4/12/2009  Report at 20:00 Friday 4/12/2009. Processed 20:42 Friday 4/12/2009.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move ¢,Year High,Year Low,DPS ¢,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS ¢,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
16,16,MQG,Macq Grp Ltd,16.129,48.47,313,58.80,15.00,126,,2.60,2.81,-46.4,243.2,19.9,-52.8,1.69,23.72,73.4,-10.4
17,17,ORG,Origin Energy,13.796,15.71,42,17.30,12.34,50,f,3.18,4.55,100.0,791,2.0,-20.8,1.24,8.31,0.7,27.7
18,18,FMG,Fortescue Metals Grp,13.274,4.29,28,4.75,1.655,-,,-,-,-,21.9,19.6,-,12.66,0.35,122.3,47.8
19,19,AMP,AMP Ltd,12.599,6.15,23,6.97,3.52,30,p,4.88,6.31,-13.0,29.6,20.8,-48.3,5.95,0.67,19.9,-9.6
20,20,STO,Santos Ltd,12.388,14.90,57,16.582,11.763,42,f,2.82,4.03,5.0,236.7,6.3,30.9,2.77,-,11.5,21.3
21,21,AXA,AXA Asia Pacific,11.741,5.68,7,6.00,2.52,18.5,p,3.26,3.74,-16.9,-7.39,-,-,3.59,0.96,20.7,-4.3
22,22,SUN,Suncorp-Metway,11.26,8.86,41,9.59,4.36,40,f,4.51,6.45,-60.4,31.62,28.0,-44.8,0.85,5.11,19.0,-17.4
23,24,LEI,Leighton Hldgs,11.024,36.96,219,38.99,16.15,115,f,3.11,4.44,-19.9,149.5,24.7,-3.5,4.71,7.43,39.9,26.8
24,23,FGL,Foster's Grp,10.748,5.57,10,5.89,4.80,27.25,f,4.89,6.99,3.8,22.8,24.4,1.8,2.86,0.46,6.3,-2.9
25,25,SGP,Stockland stpld,9.151,3.84,-7,4.19,1.955,34,p,8.85,8.89,-22.6,-104.1,-,-16.2,1.05,3.61,6.0,-16.0
26,26,BXB,Brambles Ltd,8.996,6.37,-19,8.37,4.08,30,p,4.71,5.00,-13.0,40.18,15.9,6.4,5.11,0.58,-9.7,-18.1
27,27,ORI,Orica Ltd,8.891,24.70,55,25.91,10.75,97,p,3.93,4.52,3.2,145.2,17.0,0.7,2.24,1.71,84.0,5.2
28,28,LGL,Lihir Gold Ltd,8.362,3.53,-4,3.77,2.18,1.62,,0.46,0.46,-,-9.97,-,54.7,1.98,1.29,17.8,4.3
29,29,CCL,Coca-Cola Amatil,8.268,11.05,54,11.25,8.02,40.5,f,3.67,5.24,9.9,54.8,20.2,12.9,6.03,1.14,25.5,17.1
30,30,IAG,Insurance Aust Grp,7.942,3.82,5,4.21,2.94,10,f,2.62,3.74,-55.6,9.32,41.0,20.1,1.64,1.16,1.0,-11.5
31,31,OSH,Oil Search Ltd,7.782,6.02,36,6.93,3.91,7.85,,1.30,1.30,7.3,19.77,30.5,113.4,3.38,-,31.3,23.9
32,32,AMC,Amcor Ltd,7.349,6.02,26,6.05,3.50,34,,5.65,5.65,-,25.3,23.8,0.2,2.39,1.61,18.6,1.6
33,33,TCL,Transurban stpld,7.069,5.48,7,5.64,3.51,23,,4.20,4.20,-61.4,-1.9,-,-85.2,1.84,2.79,6.4,-4.1
34,34,CNA,Coal & Allied Ind  ,6.748,77.93,-28,108.50,67.50,710,f,9.11,13.02,2740.0,1076.6,7.2,632.1,4.54,15.40,-,4.9
35,36,WOR,WorleyParsons Ltd,6.429,27.20,135,31.79,11.46,93,f,3.42,4.74,8.8,161.1,16.9,13.2,3.88,-0.03,100.4,11.5
36,35,AGK,AGL Energy Ltd,6.217,13.85,14,15.80,12.83,54,f,3.90,5.57,1.9,358,3.9,138.6,1.06,6.00,-5.8,-2.0
37,39,QAN,Qantas Airways,6.184,2.73,20,3.06,1.38,6,,2.20,3.14,-82.9,5.6,48.8,-82.1,1.07,2.25,7.4,-14.5
38,38,CPU,Computershare Ltd,6.084,10.95,61,11.32,6.41,22,p,2.01,2.40,4.8,56.75,19.3,19.7,5.48,-1.95,44.1,9.6
39,37,CWN,Crown Ltd,6.051,8.03,35,9.39,4.56,37,p,4.61,5.79,-31.5,-166.89,-,-27.2,1.76,3.42,40.9,-
40,41,TOL,Toll Hldgs Ltd,5.868,8.39,47,9.07,4.38,25,f,2.98,4.26,11.5,39.95,21.0,-17.1,2.26,1.58,40.7,-0.9
41,40,ASX,ASX Ltd,5.70,33.10,40,37.90,23.52,164.9,f,4.98,7.12,-14.3,183.2,18.1,-14.3,2.06,2.66,5.1,-
42,42,SHL,Sonic Healthcare,5.562,14.32,42,14.85,9.96,57,p,3.98,4.74,9.6,46.9,30.5,15.9,2.20,-1.72,2.8,2.4
43,43,GPT,GPT Grp stpld,5.381,0.58,,0.851,0.191,5.6,,9.66,9.66,-19.5,-107.6,-,-31.1,0.79,0.71,-19.1,-40.5
44,45,BSL,BlueScope Steel,5.288,2.90,21,3.48,1.675,5,,1.72,2.46,-87.3,-7.1,-,-90.7,0.93,2.46,5.7,-22.0
45,49,IPL,Incitec Pivot,5.096,3.16,35,3.42,1.63,4.4,,1.39,1.68,-97.8,-11.7,-,-58.7,1.51,0.14,29.0,30.4
46,44,AFI,Aust Foundation,5.066,5.14,-8,5.35,3.45,21,f,4.09,5.84,-,10.61,48.4,-49.8,1.42,4.77,36.3,4.1
47,48,AIO,Asciano Grp stpld,4.974,1.70,9.5,1.76,0.32,23,,13.53,13.53,-100.0,-32.5,-,-70.5,2.26,-1.41,40.7,-
48,46,MAP,MAP Grp forus,4.858,2.61,,2.95,1.291,27,,10.34,10.34,3.9,118.92,2.2,-37.1,0.74,-,16.2,-1.7
49,47,CFX,CFS Retail Prop unt,4.595,1.85,-6,2.12,1.415,12.5,p,6.76,6.76,4.2,-15.27,-,24.2,0.92,2.02,2.7,-2.8
50,50,HVN,Harvey Norman,4.568,4.30,8,4.85,1.805,11,f,2.56,3.65,-21.4,20.18,21.3,-15.0,2.22,2.01,67.5,7.4
51,51,ERA,Energy Res,4.452,23.34,-6,28.28,16.09,34,f,1.46,2.08,40.0,162.78,14.3,48.3,5.87,-,24.8,4.7
52,55,SGM,Sims Metal Mgmt,4.386,21.77,158,29.15,11.83,38,f,1.75,2.49,-68.3,-82.9,-,-92.8,1.53,8.09,28.3,7.1
53,56,LLC,Lend Lease Grp stpld,4.331,9.40,71,11.29,4.85,41,f,4.36,5.77,-46.8,-164.7,-,-35.7,1.77,4.20,37.6,-15.9
54,53,RMD,ResMed Inc cdi 10:1,4.242,5.60,-2,6.67,4.46,-,,-,-,-,23.91,23.4,55.6,3.09,1.75,4.5,-4.0
55,52,TAH,Tabcorp Hldgs Ltd,4.193,6.90,-14,7.70,6.05,65,f,9.42,13.46,38.3,93.2,7.4,-5.3,1.28,-0.02,8.8,-19.6
56,58,OST,OneSteel Ltd,4.078,3.07,17,3.49,1.40,10,,3.26,4.09,-49.2,22.59,13.6,-49.6,0.94,1.66,41.8,-7.1
57,54,MGR,Mirvac Grp stpld,4.012,1.43,-8,1.745,0.542,5,,3.50,3.50,-72.6,-65.21,-,-59.1,0.82,1.73,24.3,-30.4
58,57,ARG,Argo Invest,3.922,6.70,11,6.91,4.52,27,f,4.03,5.76,-10.0,-11.1,-,-53.1,1.36,6.26,31.6,-1.3
59,60,AWC,Alumina Ltd,3.868,1.585,4.5,2.00,0.683,12,,7.57,10.81,-46.9,9.42,16.8,-50.9,1.39,1.30,31.9,-30.4
60,61,FXJ,Fairfax Media Ltd,3.845,1.635,5.5,1.805,0.795,2,,1.22,1.61,-89.2,-21.6,-,-48.1,0.77,-0.37,10.2,-25.5
61,62,OZL,OZ Min,3.824,1.225,4.5,1.325,0.40,5,,4.08,4.08,-37.5,-123.36,-,-92.0,1.18,0.80,122.7,-25.6
62,59,DXS,Dexus Prop Grp stpld,3.813,0.80,1,0.962,0.519,7.3,,9.13,9.13,-35.6,-39.38,-,2.8,0.74,1.01,7.2,-17.5
63,67,NHC,New Hope Corp,3.743,4.53,33,5.22,2.711,9.25,f,2.04,2.92,60.9,240.3,1.9,189.4,1.36,3.36,57.3,60.2
64,63,FBU,Fletcher Bld,3.703,6.11,10,7.04,3.90,28.62,,4.68,4.68,-22.8,-7,-,-22.1,1.54,2.25,35.3,-10.7
65,68,COH,Cochlear Ltd,3.617,64.18,288,68.54,46.21,175,f,2.73,3.90,16.7,233.7,27.5,12.9,9.93,2.78,19.6,6.3
66,69,JHX,James Hardie Ind cdi,3.546,8.18,35,8.59,2.89,-,,-,-,-100.0,18.89,43.3,42.7,-,-0.40,75.2,-3.5
67,64,TEL,Telecom Corp fpo nz,3.531,1.88,-1.5,2.31,1.74,16.63,,8.85,8.85,-18.7,17.7,10.6,-30.0,1.62,0.76,6.7,-17.8
68,65,GMG,Goodman Grp forus,3.431,0.565,-2,0.949,0.123,9.65,,17.08,17.08,-71.6,-45.4,-,13.3,0.91,0.84,-15.9,-53.2
69,66,MTS,Metcash Ltd,3.382,4.42,-14,4.74,3.80,25,f,5.66,8.08,14.3,30.28,14.6,11.3,2.64,0.11,6.8,3.1
70,71,BLD,Boral Ltd,3.358,5.64,14,6.40,2.29,13,f,2.30,3.29,-61.8,24.1,23.4,-46.7,1.22,4.12,26.5,-5.6
71,70,FLX,Felix Res Ltd,3.313,16.85,-1,17.925,6.187,53,f,3.15,4.49,-,136.18,12.4,162.6,4.65,2.53,108.2,65.4
72,72,SOL,Soul Pattinson,3.193,13.38,13,14.035,7.018,32,f,2.39,3.42,6.7,466.25,2.9,98.6,0.83,10.91,49.7,19.4
73,73,TTS,Tatts Grp Ltd,3.10,2.43,4,2.97,2.35,21,f,8.64,12.35,121.1,21.9,11.1,7.6,1.19,-0.56,-5.8,-8.7
74,74,BEN,Bendigo & Adelaide,3.061,8.74,30,12.157,5.733,43,f,4.92,7.03,-33.9,25.6,34.1,-37.9,0.98,4.03,-14.6,-9.4
75,76,AQP,Aquarius Platinum,3.037,6.57,32,7.05,2.516,12.08,,1.84,1.84,-100.0,-16.39,-,-,4.05,-,83.8,-8.9
76,80,PDN,Paladin Energy,2.998,4.18,19,5.52,2.18,-,,-,-,-,-96.13,-,-,3.85,1.20,68.5,-22.2
77,79,EQN,Equinox Min Ltd cdi,2.996,4.24,19,4.48,1.24,-,,-,-,-,25.35,16.7,-64.0,4.22,-,165.0,26.2
78,83,AOE,Arrow Energy,2.995,4.09,23,4.73,1.89,-,,-,-,-,52,7.9,-,2.58,0.82,52.6,48.1
79,75,MIG,Macq Infra stpld,2.94,1.30,1.5,1.82,0.95,20,p,15.38,15.68,-,-73.72,-,58.6,0.71,1.73,-18.6,-22.2
80,77,PTM,Platinum Asset,2.928,5.22,10,6.34,2.90,20,f,3.83,5.47,-16.7,22.49,23.2,-22.0,15.08,-,58.8,-
81,81,DOW,Downer EDI Ltd,2.886,8.65,17,9.24,3.01,29,,3.35,3.35,13.7,54.4,15.9,10.9,2.17,2.18,137.1,11.6
82,78,DJS,David Jones Ltd,2.825,5.61,-8,5.96,2.02,28,f,4.99,7.13,3.7,31.5,17.8,8.5,4.11,1.16,89.1,18.1
83,82,PRY,Primary Health Care,2.82,5.86,-2,6.56,3.61,14,f,2.39,3.41,-48.1,28.65,20.5,42.2,1.33,-,22.9,-12.3
84,84,AQA,Aquila Res,2.769,9.45,56.8,10.455,1.727,-,,-,-,-,-10.5,-,-9.8,17.89,-,186.3,59.1
85,86,BBG,Billabong Intl,2.66,10.52,42,12.19,5.815,45,p,4.28,5.14,-15.1,69.2,15.2,-19.5,2.26,0.70,47.0,-10.5
86,85,CSR,CSR Ltd,2.606,1.72,2,2.18,0.905,4,f,2.33,3.32,-47.7,-45.1,-,-39.0,1.64,0.87,2.3,-17.3
87,94,BOQ,Bank of Qld,2.499,11.71,119,13.49,6.228,52,f,4.44,6.34,-27.9,75.9,15.4,-25.9,1.18,6.62,25.7,-4.2
88,88,JBH,JB Hi-Fi Ltd,2.48,22.91,-15,23.71,8.15,44,f,1.92,2.74,69.2,88.26,26.0,44.4,10.82,1.21,143.4,55.0
89,89,CTX,Caltex Aust,2.452,9.08,-8,14.00,6.30,36,,3.96,5.66,-55.0,15.6,58.2,-58.1,0.94,10.60,26.3,-24.3
90,91,MCC,Macarthur Coal,2.449,9.63,43,10.62,2.32,13,f,1.35,1.93,-23.5,79.3,12.1,183.3,2.43,4.03,222.2,23.1
91,90,CNT,Centamin Egypt,2.409,2.36,1,2.50,0.75,-,,-,-,-,-2.96,-,-,4.93,-,153.7,42.8
92,92,SGX,Sino Gold Min Ltd,2.369,8.08,26,8.58,2.96,-,,-,-,-,-33.33,-,-,2.89,-,61.6,4.7
93,87,NUF,Nufarm Ltd,2.353,10.79,-78,14.46,8.61,27,,2.50,2.50,-22.9,33.5,32.2,-11.1,1.44,3.59,5.1,3.8
94,93,REH,Reece Aust Ltd,2.321,23.30,30,25.60,15.10,51,f,2.19,3.13,-10.5,97,24.0,-12.3,4.35,5.35,44.7,8.2
95,95,CGF,Challenger FSG Ltd,2.304,4.18,16,4.38,0.865,12.5,,2.99,2.99,-,-16.2,-,4.0,1.36,1.81,126.6,5.0
96,97,SPN,SP AusNet stpld,2.263,0.85,3,1.119,0.725,9.92,p,11.67,13.27,2.5,8.04,10.6,1.0,1.02,0.91,3.4,-3.7
97,99,MYR,Myer Hldgs Ltd,2.216,3.81,18,3.98,3.60,-,,-,-,-,-,-,-,3.00,-,-,-
98,96,RHC,Ramsay Health Care,2.203,10.90,,12.09,8.91,38,f,3.49,4.98,16.9,51.3,21.2,25.3,2.42,0.09,8.7,1.5
99,101,GFF,Goodman Fielder,2.202,1.595,9.5,1.78,0.93,10.5,p,6.58,7.28,-22.2,13.3,12.0,-17.1,1.36,-0.20,29.6,-3.6
100,103,WHC,Whitehaven Coal,2.191,4.60,35,4.67,0.96,8.5,f,1.85,2.64,400.0,60.5,7.6,431.8,3.03,1.68,230.8,-
101,98,UGL,UGL Ltd,2.151,12.98,8,15.97,6.64,64,f,4.93,7.04,10.3,87.1,14.9,8.4,1.92,-0.82,67.4,2.2
102,102,SEK,Seek Ltd,2.129,6.34,18,6.81,2.02,9.2,f,1.45,2.07,-50.5,18.8,33.7,-28.9,7.38,0.51,105.1,5.0
103,104,ATM,Aneka Tambang cdi 1:5,2.022,1.06,,2.50,0.97,2.94,,2.77,2.77,-70.8,0.36,294.4,-94.1,1.89,-,-56.3,26.9
104,100,ALL,Aristocrat Leisure,2.022,3.79,-14,5.75,3.16,14.5,f,3.83,5.46,-38.5,-0.2,-,-42.3,10.51,0.35,1.4,-35.1
105,105,CMJ,Consolidated Media,1.977,3.10,-5,3.44,1.71,16.5,,5.32,6.43,-38.9,61.91,5.0,-23.1,4.33,0.66,77.0,-4.0
106,106,EXT,Extract Res,1.86,7.67,-10,11.45,0.944,-,,-,-,-,-5.38,-,-28.9,17.91,-,484.2,94.3
107,109,CPB,Campbell Brothers,1.833,29.30,80,30.608,8.29,95,p,3.24,3.94,5.3,162.2,18.1,47.2,4.44,2.96,80.5,14.6
108,107,BKW,Brickworks Ltd,1.832,12.44,6,16.80,9.00,39,f,3.14,4.48,-,229.8,5.4,2.8,1.34,8.27,32.5,3.0
109,108,AIA,Auckland Airport fpo nz,1.814,1.48,1,1.66,1.175,6.7,,4.53,4.53,-4.1,2.74,54.0,-5.1,1.22,1.21,14.6,-5.3
110,110,CPA,C'wlth Prop ord unt   ,1.768,0.95,0.5,1.245,0.67,8.8,,9.26,9.26,-4.3,-31.8,-,-10.9,0.83,1.15,-15.4,-8.2
111,117,MGX,Mount Gibson Iron,1.738,1.615,13.5,1.74,0.225,-,,-,-,-,4.56,35.4,-56.7,2.23,0.73,262.9,13.2
112,128,PNA,PanAust Ltd,1.716,0.585,8.5,0.59,0.078,-,,-,-,-,-4.95,-,283.8,7.53,0.16,626.7,25.2
113,111,HTA,Hutchison,1.697,0.125,,0.145,0.079,-,,-,-,-,-6.23,-,-,-,0.11,-,-
114,115,MLT,Milton Corp,1.672,17.99,49,18.18,12.00,78,f,4.34,6.19,-11.4,57.7,31.2,-40.8,1.34,17.91,31.1,-1.9
115,118,TSE,Transfield Services,1.671,4.04,19,4.80,1.52,12,f,2.97,4.24,-50.9,-15.34,-,-5.1,2.15,0.02,131.0,-11.8
116,114,WAN,West Aust News,1.669,7.81,15,8.48,3.62,33,f,4.23,6.04,-18.9,42.1,18.6,-20.6,24.61,-,50.0,-7.9
117,112,FLT,Flight Centre,1.667,16.72,-11,18.86,3.39,9,,0.54,0.77,-89.5,38.3,43.7,-33.1,2.73,1.92,118.0,2.7
118,116,APA,APA Grp stpld,1.654,3.25,7,3.38,2.50,31,,9.54,9.54,5.1,16.2,20.1,12.6,1.29,1.18,20.5,-
119,125,TEN,Ten Network Hldgs,1.636,1.565,12.5,1.62,0.615,2,,1.28,1.82,-85.2,-9.62,-,-47.6,2.03,-0.35,33.8,-19.7
120,119,ABC,Adelaide Brighton,1.63,2.57,6,3.01,1.445,14,f,5.45,7.78,1.1,20.8,12.4,-2.8,2.32,1.15,30.3,3.1
121,113,AUN,Austar United,1.597,1.275,-4.5,1.465,0.60,-,,-,-,-,-2.4,-,-81.2,-,-0.33,72.3,-1.5
122,120,IOF,ING Office Fd stpld,1.597,0.585,1,0.899,0.184,7.92,,13.54,13.54,-,-49.8,-,18.5,0.88,0.99,-14.6,-17.5
123,122,CEU,ConnectEast stpld,1.588,0.41,1,0.541,0.244,2,,4.88,4.88,-79.9,-25.43,-,537.4,1.05,-,-18.0,-29.0
124,123,DUE,DUET Grp forus,1.564,1.82,3.5,2.319,1.28,24.12,p,13.25,13.45,-7.5,-9.24,-,104.1,1.09,1.70,15.9,-5.9
125,124,SKC,Sky City Entertain,1.547,2.69,4,2.89,1.90,5.44,,2.02,2.02,-29.2,18.83,14.3,-9.5,2.59,0.47,6.9,-14.2
126,126,HSP,Healthscope Ltd,1.521,4.84,8,5.00,3.61,21.5,f,4.44,6.35,10.3,28.88,16.8,12.9,1.68,0.06,14.9,-
127,130,ILU,Iluka Res,1.503,3.59,15,5.40,2.70,-,,-,-,-100.0,3.7,97.0,-36.7,1.45,2.70,-22.6,-14.3
128,136,PPT,Perpetual Ltd,1.486,34.65,325,41.39,21.60,100,f,2.89,4.12,-69.7,96,36.1,-51.4,5.12,3.46,-3.7,-20.2
129,121,SKT,Sky Net fpo nz,1.479,3.80,-20,4.05,2.96,11.48,,3.02,3.02,106.9,18.27,20.8,-8.2,1.52,0.50,22.2,-11.0
130,137,KAR,Karoon Gas Aust,1.461,8.25,74,12.10,2.45,-,,-,-,-,3.02,273.2,-,4.37,-,127.3,63.1
131,127,ALZ,Australand Prop stpld,1.442,0.50,-1,0.585,0.174,10,,20.00,21.02,-19.9,-15.55,-,-7.5,0.69,0.92,127.1,-23.0
132,132,BLY,Boart Longyear,1.43,0.31,0.5,0.375,0.054,2.87,,9.26,10.65,40.4,6.84,4.5,40.6,6.50,-0.10,92.4,-
133,135,AWE,AWE Ltd,1.425,2.73,10,3.06,2.11,-,,-,-,-,17.36,15.7,-58.4,1.30,1.80,6.2,-1.0
134,131,APN,APN News & Media,1.423,2.39,2,2.61,0.866,12,,5.02,5.02,-28.6,-13.1,-,-15.9,1.36,-1.23,9.2,-19.9
135,134,MOF,Macq Office unt,1.402,0.295,0.5,0.38,0.071,3.75,,12.71,12.71,-65.7,-42,-,-,0.62,0.49,32.9,-37.0
136,129,BBI,Babcock & Br Infr stp,1.40,3.98,-17,4.57,0.031,-,,-,-,-,-,-,-,-,-,-,-
137,133,ANN,Ansell Ltd,1.377,10.26,-19,13.38,7.51,28,,2.73,2.73,5.7,89.2,11.5,21.4,2.16,1.98,-15.6,-0.7
138,144,TPI,Transpacific Indust,1.345,1.40,10,3.156,1.03,10.1,,7.21,10.30,-100.0,-77.9,-,-66.8,0.99,-3.39,-40.0,-40.4
139,141,IFL,IOOF Hldgs Ltd,1.326,5.77,12,6.07,2.112,4,f,0.69,0.99,-86.7,16.7,34.6,-29.0,1.51,0.55,57.2,-16.3
140,140,SKI,Spark Infrastructure stpld,1.321,1.28,2,1.47,0.83,15.98,,12.48,12.48,0.2,7.48,17.1,-7.1,3.38,1.70,15.7,-
141,139,NVT,Navitas Ltd,1.311,3.83,3,4.24,2.01,14.3,f,3.73,5.33,31.2,14.3,26.8,32.8,13.30,-0.23,67.7,30.0
142,138,PMV,Premier Invest,1.30,8.62,-8,9.15,3.231,35,f,4.06,5.80,20.7,62.44,13.8,34.8,1.13,2.07,145.9,22.4
143,143,FPH,Fisher & Paykel H,1.294,2.53,3,2.83,2.18,9.89,,3.91,3.91,-3.5,11.47,22.1,68.3,7.66,0.46,-3.2,-9.0
144,147,CEY,Centennial Coal,1.28,3.41,18,3.66,1.51,11,f,3.23,4.61,-47.6,19.5,17.5,30.9,1.94,1.77,7.6,28.5
145,142,WTF,Wotif Com Hldgs,1.279,6.12,-8,6.60,3.10,17.5,f,2.86,4.08,16.7,20.91,29.3,24.6,17.97,-0.08,72.6,16.9
146,153,AND,Andean Res Ltd,1.24,2.65,13,2.72,0.53,-,,-,-,-,-1.8,-,-40.2,18.18,-,140.9,98.3
147,148,SGT,Singapore Tel cdi,1.236,2.35,5,2.94,2.25,11.35,,4.83,4.83,16.6,20.76,11.3,14.2,0.06,0.61,-7.8,-0.6
148,151,RIV,Riversdale Min,1.232,6.39,16,7.30,2.00,-,,-,-,-,0.16,3993.7,-96.9,2.43,1.96,165.2,43.6
149,146,SEV,Seven Network   ,1.218,6.40,-10,7.24,5.03,34,f,5.31,7.59,-,6.38,100.3,-26.4,0.62,7.27,-4.8,-13.9
150,145,ZIM,Zimplats Hldgs,1.184,11.00,-50,11.90,3.50,-,,-,-,-,-28.65,-,-,2.31,-,120.0,1.6
151,152,GNC,Graincorp Ltd,1.184,5.97,,8.85,3.863,7.27,f,1.22,1.74,-,86.92,6.9,-,1.71,6.79,23.2,-7.8
152,156,MND,Monadelphous Grp,1.171,13.63,83,14.33,5.80,74,f,5.43,7.76,2.8,87.48,15.6,11.8,9.56,1.40,116.7,20.0
153,155,VBA,Virgin Blue Hldgs,1.171,0.53,1.5,0.57,0.127,-,,-,-,-100.0,-15.2,-,-,2.03,0.50,109.1,-34.4
154,149,SOT,SP Telemedia Ltd,1.168,1.63,-5.5,1.78,0.12,2,f,1.23,1.75,-,2.6,62.7,-,-,-0.01,-,-
155,150,PBG,Pac Brands,1.164,1.25,-4,1.52,0.127,8.5,,6.80,9.71,-100.0,-39.9,-,-19.0,0.92,-0.06,221.3,-15.5
156,154,SIP,Sigma Pharmaceutical,1.158,0.985,1.5,1.281,0.83,7,f,7.11,10.15,-,9.5,10.4,-9.2,0.97,-0.12,1.7,-25.9
157,161,CRZ,Carsales Com Ltd,1.133,4.88,43,4.90,3.56,-,,-,-,-,-,-,-,-,-,-,-
158,159,REA,REA Grp,1.079,8.40,20,8.73,3.18,10,f,1.19,1.70,-,0.74,1135.1,-95.8,11.54,0.30,136.5,15.4
159,158,IFN,Infigen Energy stpld,1.059,1.32,,1.55,0.70,9,,6.82,6.82,-37.9,22.6,5.8,789.8,1.15,0.58,51.5,-1.5
160,162,GPG,Guinness Peat cdi,1.054,0.65,1.5,0.782,0.359,2.1,,3.23,3.23,1.2,-4.04,-,-,0.53,0.86,-11.0,-26.9
161,157,AIZ,Air New Zealand fpo nz,1.014,0.945,-4.5,1.12,0.55,5.22,,5.52,5.52,-25.8,1.61,58.7,-26.4,0.79,1.18,32.0,-10.7
162,160,HGG,Henderson Grp cdi 1:1,1.013,2.24,-5,2.67,1.12,12.15,,5.42,5.42,-9.2,-0.17,-,-1.7,1.66,-0.22,83.0,-6.4
163,164,WHS,Warehouse Grp,0.996,3.20,-5,3.694,2.443,17.34,,5.42,5.42,-7.1,19.72,16.2,12.9,3.92,0.77,15.9,-14.7
164,166,AIX,Aust Infra unt,0.995,1.725,2.5,1.93,0.991,13,p,7.54,8.49,-11.8,26.33,6.6,-46.1,0.82,3.14,5.5,-5.5
165,173,SLX,Silex Systems,0.977,6.69,35,8.03,2.91,-,,-,-,-,-2.6,-,-60.3,12.53,0.48,129.1,7.3
166,163,TAL,Tower Aust,0.975,2.70,-15,3.35,1.855,5.25,f,1.94,2.78,16.7,12.9,20.9,-0.1,1.43,1.00,8.4,-2.9
167,168,AWB,AWB Ltd,0.973,1.19,1.5,2.606,0.592,5,,4.20,6.00,-100.0,18.5,6.4,-,1.08,1.81,-44.6,-21.8
